object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
cutlery,"['kitchen drawer', 'dishwasher', 'dining table', 'kitchen counter', 'utensil holder']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
damper,"['kitchen', 'pantry', 'basement', 'garage', 'utility room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dashboard,"['car', 'garage', 'driveway']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
decanter,"['dining room', 'kitchen', 'living room', 'bar area', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
deck,"['backyard', 'patio', 'garden', 'front yard', 'rooftop']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
design,"['living room', 'home office', 'bedroom', 'study', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
desk,"['home office', 'bedroom', 'living room', 'study', 'basement']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.2222222222222222,0.3333333333333333
desk caddy,"['home office', 'study room', 'bedroom', 'living room', 'kitchen']",1.0,1.0,0.8333333333333333,0.6041666666666666,0.058823529411764705,0.11764705882352941,0.23529411764705882
desklamp,"['office', 'bedroom', 'study', 'living room']",0.5,0.0,0.5,0.25,0.0,0.5,0.5
desktop,"['home office', 'bedroom', 'living room']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
dessert,"['kitchen', 'dining room', 'refrigerator', 'pantry', 'freezer']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
diaper pack,"['nursery', 'bathroom', 'bedroom', 'living room', 'closet']",0.5,0.0,0.5833333333333333,0.47916666666666663,0.0,0.11764705882352941,0.23529411764705882
diary,"['bedroom', 'living room', 'home office', 'study', 'bookshelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dictionary,"['bookshelf', 'study room', 'living room', 'office', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dietary supplement,"['kitchen', 'pantry', 'bathroom', 'bedroom', 'medicine cabinet']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
dime,"['living room', 'bedroom', 'kitchen', 'hallway', 'car', 'office', 'laundry room', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
diningtable,"['dining room', 'kitchen', 'living room', 'breakfast nook', 'patio']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
dinner,"['dining room', 'kitchen', 'living room', 'pantry', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish,"['kitchen', 'dining room', 'dishwasher', 'cupboard', 'sink']",1.0,1.0,1.0,0.5,0.14285714285714285,0.14285714285714285,0.2857142857142857
dish drainer,"['kitchen counter', 'kitchen sink', 'kitchen cabinet', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dishsponge,"['kitchen sink', 'kitchen counter', 'under the kitchen sink', 'pantry', 'utility room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dishtowel,"['kitchen', 'laundry room', 'dining room', 'bathroom']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.05555555555555555,0.1111111111111111,0.16666666666666666
dishwasher,"['kitchen', 'utility room', 'garage']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
dispensing closure,"['kitchen', 'bathroom', 'laundry room', 'garage', 'pantry']",1.0,1.0,1.0,0.9166666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
document,"['desk', 'office', 'filing cabinet', 'bookshelf', 'drawer', 'living room', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog bowl,"['kitchen', 'dining room', 'living room', 'laundry room', 'garage']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
dog chew toy,"['living room', 'pet area', 'backyard', 'bedroom', 'kitchen']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.17647058823529413
dogbed,"['living room', 'bedroom', 'hallway', 'kitchen', 'laundry room']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
dollhouse toy,"[""children's bedroom"", 'playroom', 'living room', 'toy storage area', 'basement']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
donut,"['kitchen counter', 'dining table', 'pantry', 'refrigerator', 'office desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
door,"['entryway', 'hallway', 'bedroom', 'bathroom', 'kitchen', 'living room', 'closet', 'garage', 'basement', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
doughnut,"['kitchen counter', 'dining table', 'pantry', 'refrigerator', 'snack drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
drawer,"['kitchen', 'bedroom', 'bathroom', 'living room', 'office', 'garage', 'hallway']",1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.4444444444444444
dress,"['closet', 'bedroom', 'laundry room', 'wardrobe', 'dresser']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
dresser,"['bedroom', 'closet', 'guest room', 'hallway']",1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
dressing,"['kitchen', 'refrigerator', 'pantry', 'dining room', 'kitchen cabinet']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
drill,"['garage', 'workshop', 'basement', 'tool shed', 'utility room']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
drink,"['kitchen', 'dining room', 'living room', 'refrigerator', 'pantry', 'home bar']",0.25,0.0,0.0,0.25,0.0,0.0,0.14285714285714285
drink coaster,"['living room', 'dining room', 'kitchen', 'home office', 'bedroom']",1.0,1.0,1.0,0.8,0.058823529411764705,0.17647058823529413,0.29411764705882354
driveway,"['garage', 'front yard', 'side yard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
drum,"['garage', 'basement', 'music room', 'living room', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dryer,"['laundry room', 'basement', 'utility room', 'garage']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
duck,"['bathroom', ""children's room"", 'bathtub', 'toy box', 'garden']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
duct,"['basement', 'attic', 'utility room', 'garage', 'crawl space']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
duct tape,"['garage', 'utility room', 'basement', 'tool shed', 'kitchen drawer', 'workshop', 'storage closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
dumbbell,"['home gym', 'living room', 'bedroom', 'garage', 'basement']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.11764705882352941,0.17647058823529413
dumbbell rack,"['home gym', 'garage', 'basement', 'living room', 'bedroom']",0.5,0.0,0.5,0.3333333333333333,0.0,0.058823529411764705,0.17647058823529413
dungeon,"['basement', 'cellar', 'attic']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
dustbin,"['kitchen', 'bathroom', 'office', 'bedroom', 'living room', 'garage']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
dustpan and brush,"['kitchen', 'utility room', 'garage', 'closet', 'under the sink']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
dutch oven,"['kitchen', 'pantry', 'dining room', 'storage room']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
duvet,"['bedroom', 'linen closet', 'guest room', 'laundry room']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
easter basket,"['storage closet', 'attic', 'basement', 'garage', ""children's bedroom""]",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
edible,"['kitchen', 'pantry', 'dining room', 'refrigerator', 'cupboard', 'snack drawer', 'freezer', 'living room', 'office', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
egg,"['refrigerator', 'kitchen counter', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
eggplant,"['refrigerator', 'kitchen counter', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric heater,"['living room', 'bedroom', 'office', 'basement', 'garage']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
electric toothbrush,"['bathroom counter', 'bathroom cabinet', 'bathroom drawer', 'bedroom nightstand', 'travel bag']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
electronic adapter,"['living room', 'office', 'bedroom', 'kitchen', 'garage']",1.0,1.0,0.8333333333333333,0.6041666666666666,0.058823529411764705,0.11764705882352941,0.23529411764705882
electronic cable,"['office', 'living room', 'bedroom', 'garage', 'basement', 'drawer', 'storage box']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.11764705882352941,0.17647058823529413
elevator,"['basement', 'garage', 'hallway', 'living room', 'entryway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
emperor,"['living room', 'study', 'library', 'bedroom', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
encyclopedia,"['bookshelf', 'living room', 'study', 'home office', 'library', 'bedroom']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
engraving,"['living room', 'hallway', 'study', 'bedroom', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
envelope,"['desk', 'office', 'kitchen counter', 'drawer', 'living room table']",1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
face moisturizer,"['bathroom', 'bedroom', 'vanity', 'dresser', 'nightstand']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
faucet,"['kitchen', 'bathroom', 'laundry room', 'garden', 'garage']",1.0,1.0,1.0,1.0,0.2,0.4,0.4
fiberglass,"['garage', 'basement', 'attic', 'workshop', 'shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
figurine,"['shelf', 'mantelpiece', 'display cabinet', 'coffee table', 'side table', 'bookcase', 'desk']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
file sorter,"['home office', 'study room', 'living room', 'bedroom', 'kitchen']",1.0,1.0,0.8333333333333333,0.6041666666666666,0.058823529411764705,0.11764705882352941,0.23529411764705882
film,"['living room', 'entertainment center', 'home office', 'bedroom', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fingerpaint,"['art room', ""children's playroom"", 'craft supplies cabinet', 'classroom', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fire,"['fireplace', 'kitchen stove', 'outdoor fire pit', 'candle holders', 'barbecue grill']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
firearm,"['safe', 'bedroom', 'closet', 'office', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fireplace,"['living room', 'family room', 'den', 'basement', 'bedroom']",1.0,1.0,1.0,0.8,0.1111111111111111,0.3333333333333333,0.5555555555555556
fish,"['kitchen', 'dining room', 'refrigerator', 'freezer', 'pantry']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25
fitness tracker wristband,"['bedroom', 'living room', 'home gym', 'bathroom', 'entryway']",1.0,1.0,1.0,0.9166666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
flag,"['living room', 'office', 'bedroom', 'garage', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
flashlight,"['garage', 'kitchen drawer', 'utility room', 'basement', 'bedroom nightstand']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.05263157894736842,0.10526315789473684,0.10526315789473684
flat screwdriver,"['toolbox', 'garage', 'basement', 'utility room', 'kitchen drawer']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.11764705882352941
floor,"['living room', 'kitchen', 'bedroom', 'bathroom', 'hallway', 'dining room', 'basement', 'garage', 'attic']",1.0,1.0,1.0,1.0,0.25,0.75,1.0
floorlamp,"['living room', 'bedroom', 'office', 'study', 'den']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
flour,"['pantry', 'kitchen cabinet', 'kitchen counter', 'baking supplies drawer']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
foam brick,"['playroom', ""children's bedroom"", 'living room', 'garage', 'basement']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
folder,"['office', 'study', 'living room', 'bedroom', 'kitchen', 'hallway']",0.3333333333333333,0.0,0.3333333333333333,0.4777777777777777,0.0,0.05,0.15
fondant,"['kitchen pantry', 'kitchen cabinet', 'baking supplies drawer', 'refrigerator', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,"['kitchen', 'pantry', 'refrigerator', 'dining room', 'freezer', 'cupboard']",1.0,1.0,1.0,0.95,0.05,0.15,0.2
foot,"['living room', 'bedroom', 'bathroom', 'hallway', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
footstool,"['living room', 'bedroom', 'study', 'family room', 'den']",1.0,1.0,1.0,0.9166666666666666,0.16666666666666666,0.3333333333333333,0.5
foresail,"['garage', 'attic', 'basement', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fork,"['kitchen drawer', 'dining table', 'dishwasher', 'kitchen sink', 'utensil holder']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
form,"['desk', 'office', 'filing cabinet', 'drawer', 'bookshelf', 'kitchen counter']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
foundation,"['bathroom', 'bedroom', 'vanity', 'makeup drawer', 'dressing table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
foyer,"['entryway', 'hallway', 'front door area', 'entrance', 'vestibule']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame,"['living room', 'bedroom', 'hallway', 'office', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
freezer,"['kitchen', 'garage', 'basement', 'utility room', 'pantry']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
fridge,"['kitchen', 'garage', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
frosting,"['pantry', 'kitchen cabinet', 'refrigerator', 'baking supplies drawer', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fruit,"['kitchen counter', 'refrigerator', 'dining table', 'fruit bowl', 'pantry']",0.5,0.0,0.5,0.25,0.0,0.16666666666666666,0.3333333333333333
fruit snack,"['pantry', 'kitchen cabinet', 'refrigerator', 'kitchen counter', 'snack drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fur,"['couch', 'carpet', 'pet bed', 'clothing', 'floor', 'furniture', 'car seats', 'vacuum cleaner', 'pet grooming tools']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
furnace,"['basement', 'utility room', 'garage']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
furniture,"['living room', 'bedroom', 'dining room', 'office', 'kitchen', 'patio', 'basement', 'attic', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
galley,"['kitchen', 'pantry', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garage,"['driveway', 'basement', 'backyard', 'storage unit']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garbage,"['kitchen', 'bathroom', 'garage', 'office', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garbagebag,"['kitchen', 'garage', 'pantry', 'laundry room', 'basement']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
garbagecan,"['kitchen', 'bathroom', 'garage', 'office', 'bedroom', 'living room', 'laundry room']",1.0,1.0,1.0,0.8333333333333334,0.25,0.5,0.5
garlic,"['kitchen counter', 'pantry', 'refrigerator', 'spice rack', 'kitchen cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garment,"['closet', 'bedroom', 'laundry room', 'dresser', 'wardrobe', 'bathroom', 'hallway', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garter,"['bedroom', 'closet', 'dresser', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gas,"['kitchen', 'garage', 'basement', 'utility room', 'outdoor storage shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gate,"['front yard', 'backyard', 'side yard', 'driveway', 'garden', 'patio']",0.5,0.0,0.5,0.41666666666666663,0.0,0.3333333333333333,0.3333333333333333
gauze,"['bathroom', 'first aid kit', 'medicine cabinet', 'kitchen', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gear,"['garage', 'basement', 'workshop', 'shed', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gel,"['bathroom', 'bedroom', 'kitchen', 'laundry room', 'garage']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
gelatin box,"['pantry', 'kitchen cabinet', 'refrigerator', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gin,"['kitchen', 'bar cart', 'pantry', 'dining room', 'liquor cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
glove,"['closet', 'laundry room', 'garage', 'entryway', 'mudroom', 'coat rack', 'bedroom drawer', 'utility room', 'basement', 'car trunk']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.05263157894736842,0.10526315789473684,0.10526315789473684
golf ball,"['garage', 'basement', 'sports equipment room', 'storage closet', 'backyard']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
goose,"['backyard', 'garden', 'pond', 'farm area', 'living room (as a decorative item)']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphics card,"['computer desk', 'office', 'gaming room', 'electronics drawer', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
guard,"['front door', 'backyard', 'garage', 'driveway', 'porch']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
guinness,"['kitchen', 'refrigerator', 'pantry', 'dining room', 'bar area', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gun,"['safe', 'bedroom', 'closet', 'garage', 'office']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.125,0.125
hair color,"['bathroom', 'bedroom', 'closet', 'vanity', 'laundry room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
hair conditioner,"['bathroom', 'shower', 'bathtub', 'vanity', 'bathroom cabinet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
hair dryer,"['bathroom', 'bedroom', 'vanity table', 'closet', 'dressing room']",1.0,1.0,1.0,0.9166666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
hair straightener,"['bathroom', 'bedroom', 'vanity table', 'dressing room', 'closet']",1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
ham,"['refrigerator', 'kitchen counter', 'pantry']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
hammer,"['garage', 'toolbox', 'basement', 'shed', 'utility room']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
hand,"['bathroom', 'kitchen', 'bedroom', 'living room', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hand bell,"['living room', 'study', 'bedroom', 'hallway', 'dining room']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
handbag,"['entryway', 'bedroom', 'closet', 'living room', 'hallway']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.11764705882352941,0.17647058823529413
handset,"['living room', 'bedroom', 'office', 'kitchen', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
handtowel,"['bathroom', 'kitchen', 'laundry room', 'linen closet']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
handtowelholder,"['bathroom', 'kitchen', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
harbor,"['living room', 'bedroom', 'study', 'garage', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hard drive,"['office', 'living room', 'bedroom', 'study', 'basement']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
hard drive case,"['office', 'study', 'living room', 'bedroom', 'storage room', 'basement', 'garage']",0.3333333333333333,0.0,0.3333333333333333,0.4777777777777777,0.0,0.058823529411764705,0.17647058823529413
hardware,"['garage', 'basement', 'tool shed', 'utility room', 'workshop', 'attic', 'storage closet', 'utility drawer', 'home office']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hat,"['coat rack', 'closet', 'entryway', 'bedroom', 'hallway']",0.5,0.0,0.5,0.5,0.0,0.043478260869565216,0.08695652173913043
headlight,"['garage', 'basement', 'utility room', 'storage closet', 'car trunk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
headphone,"['living room', 'bedroom', 'home office', 'entertainment room', 'study desk']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
heater,"['living room', 'bedroom', 'basement', 'bathroom', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
heavy duty gloves,"['garage', 'basement', 'utility room', 'shed', 'laundry room']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
heavy master chef can,"['pantry', 'kitchen cabinet', 'kitchen counter', 'garage', 'basement']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
hedge,"['garden', 'backyard', 'front yard', 'side yard']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
helmet,"['garage', 'entryway', 'closet', 'basement', 'storage room']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
herring,"['kitchen', 'pantry', 'refrigerator', 'dining room', 'freezer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
herring fillets,"['refrigerator', 'pantry', 'kitchen cabinet', 'freezer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
holdall,"['closet', 'bedroom', 'hallway', 'garage', 'attic']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
honey,"['kitchen pantry', 'kitchen cabinet', 'kitchen countertop', 'dining room', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
honey dipper,"['kitchen', 'pantry', 'dining room', 'kitchen drawer', 'kitchen cabinet']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
horn,"['garage', 'music room', 'living room', 'attic', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
house,"['backyard', 'front yard', 'neighborhood', 'street', 'real estate listing']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
houseplant,"['living room', 'bedroom', 'kitchen', 'bathroom', 'hallway', 'office', 'dining room']",1.0,1.0,1.0,1.0,0.25,0.75,1.0
icecream,"['freezer', 'refrigerator', 'kitchen', 'pantry']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
incontinence pads,"['bathroom', 'bedroom', 'linen closet', 'medicine cabinet', 'storage closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
ingredient,"['kitchen pantry', 'refrigerator', 'kitchen cabinet', 'spice rack', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ink cartridge,"['home office', 'desk drawer', 'printer stand', 'supply closet', 'filing cabinet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
instant camera,"['living room', 'bedroom', 'home office', 'closet', 'storage room']",1.0,1.0,1.0,0.8,0.058823529411764705,0.17647058823529413,0.29411764705882354
invitation card,"['desk', 'refrigerator', 'bulletin board', 'kitchen counter', 'living room table', 'office drawer', 'entryway table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipod,"['living room', 'bedroom', 'home office', 'entertainment center', 'drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack,"['garage', 'basement', 'car trunk', 'tool shed', 'utility room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacket,"['coat rack', 'closet', 'entryway', 'bedroom', 'laundry room']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
jam,"['kitchen pantry', 'refrigerator', 'kitchen cabinet', 'dining room table']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
jar,"['kitchen', 'pantry', 'dining room', 'storage room', 'garage']",1.0,1.0,1.0,0.8,0.043478260869565216,0.13043478260869565,0.21739130434782608
jean,"['bedroom', 'closet', 'laundry room', 'dresser', 'hamper']",1.0,1.0,1.0,1.0,0.25,0.5,0.5
jenga,"['living room', 'playroom', 'family room', 'game room', 'bedroom', 'closet']",1.0,1.0,1.0,0.8666666666666667,0.058823529411764705,0.11764705882352941,0.17647058823529413
jewelry,"['bedroom', 'jewelry box', 'dresser', 'closet', 'bathroom', 'safe', 'nightstand']",0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
jewelry box,"['bedroom', 'dresser', 'closet', 'vanity', 'nightstand']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
john,"['living room', 'bedroom', 'kitchen', 'bathroom', 'home office']",0.25,0.0,0.0,0.25,0.0,0.0,0.25
joist,"['attic', 'basement', 'garage', 'crawl space', 'ceiling']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
journal,"['living room', 'bedroom', 'home office', 'study', 'bookshelf', 'coffee table', 'bedside table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
juice,"['refrigerator', 'kitchen counter', 'pantry', 'dining table']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
jukebox,"['living room', 'basement', 'entertainment room', 'garage', 'den']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
junk,"['junk drawer', 'garage', 'basement', 'attic', 'closet', 'home office', 'storage room']",0.25,0.0,0.0,0.25,0.0,0.0,0.14285714285714285
kettle,"['kitchen counter', 'kitchen cabinet', 'pantry', 'dining room', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyboard,"['office', 'living room', 'bedroom', 'study', 'den']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
keychain,"['entryway table', 'kitchen counter', 'living room coffee table', 'bedroom nightstand', 'office desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitchen,"['kitchen', 'dining room', 'pantry', 'living room', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitchenette,"['kitchen', 'basement', 'studio apartment', 'office', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
knife,"['kitchen drawer', 'kitchen countertop', 'dishwasher', 'knife block', 'dining table', 'sink']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
knife block,"['kitchen counter', 'kitchen drawer', 'kitchen cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
labeling tape,"['office', 'garage', 'craft room', 'kitchen drawer', 'utility room']",0.5,0.0,0.5,0.25,0.0,0.058823529411764705,0.11764705882352941
ladle,"['kitchen drawer', 'utensil holder', 'kitchen cabinet', 'dishwasher', 'drying rack']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lamb,"['kitchen', 'dining room', 'refrigerator', 'freezer', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lame,"['garage', 'basement', 'attic', 'shed', 'workshop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lamp,"['living room', 'bedroom', 'office', 'study', 'hallway']",1.0,1.0,1.0,1.0,0.045454545454545456,0.09090909090909091,0.09090909090909091
lantern,"['garage', 'basement', 'storage closet', 'attic', 'utility room']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
laptop,"['office', 'living room', 'bedroom', 'study', 'kitchen']",0.5,0.0,0.5833333333333333,0.38888888888888884,0.0,0.1111111111111111,0.16666666666666666
