object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,drawer,"['garbage', 'drawer', 'refrigerator', 'house', 'ir rooms']",False
gelatin box,home office,child's room,"['home office', 'floor', ""child's room"", 'sack', 'camp']",False
gin,bar,bar,"['basement', 'bedroom', 'jar', 'bar', 'cat']",True
glove,bathroom,case,"['bathroom', 'tea room', 'case', 'hotel room', 'cellar']",False
golf ball,kitchen,range,"['shell', 'dwelling', 'range', 'kitchen', 'automobile']",False
goose,oven,house,"['house', 'bag', 'one of the classrooms', 'oven', 'purse']",False
graphics card,home office,home office,"['home office', 'bookshelf', 'one room flat', 'floor', 'tin']",True
guard,kitchen,dormroom,"['orchestra', 'bathroom drawer', 'kitchen', 'dormroom', 'den']",False
guinness,bar,bar,"['dormroom', 'furniture', 'bar', 'hamper', 'toaster']",True
gun,trunk,chest,"['chest', 'dining room', 'trunk', 'microwave', 'fridge']",False
hair color,storage room,storage room,"['den', 'loungeroom', 'class room', 'storage room', 'cat']",True
hair conditioner,utility room,utility room,"['palace', 'bus', 'delivery room', 'utility room', 'ir rooms']",True
hair dryer,bathroom,bathroom,"['lounge', 'bathroom', 'dresser', 'glass', 'toaster']",True
hair straightener,storage room,dwelling,"['castle', 'storage room', 'pitcher', 'dwelling', 'tin']",False
ham,refrigerator,refrigerator,"['drawer', 'kitchen or bathroom', 'board', 'refrigerator', 'bundle']",True
hammer,playroom,playroom,"['refrigerator', 'playroom', 'sack', 'guest room', 'delivery room']",True
hand,pocket,pocket,"['trap', ""cash's room"", 'pocket', ""children's room"", 'backyard']",True
hand bell,garage,family room,"['study', 'family room', 'garage', 'boat', 'cabin']",False
handbag,television room,cubicle,"['sedan', 'television room', 'backpack', 'motorbike', 'cubicle']",False
handset,cradle,cradle,"['cradle', 'bathroom drawer', 'every room', 'vault', 'independent room']",True
handtowel,bathroom,bathroom,"['orchestra', 'pantry room', 'side of the room', 'library', 'bathroom']",True
handtowelholder,bathroom,bathroom,"['pod', 'hotel room', 'court', 'bathroom', 'grand ballroom']",True
harbor,boat,boat,"['boat', 'dresser', 'container', 'laundry room', 'dishwasher']",True
hard drive,utility room,utility room,"['utility room', 'bright room', 'room of the house', 'jacket', 'backyard']",True
hard drive case,home office,home office,"['press', 'cup', 'home office', 'butt', 'different room']",True
hardware,house,drawer,"['waiting room', 'hamper', 'every room', 'house', 'drawer']",False
hat,closet,closet,"['sedan', 'car', 'closet', 'toaster', 'cellar']",True
headlight,car,car,"['side of the room', 'dining room', 'car', 'cruet', 'mansion']",True
headphone,television room,desk,"['dresser', 'television room', 'fridge', 'aquarium', 'desk']",False
heater,house,room of the house,"['room of the house', 'quiver', 'house', 'board', 'board']",False
heavy duty gloves,lobby,box,"['attic', 'lobby', 'bottle', 'oven', 'box']",False
heavy master chef can,corridor,livingroom,"['motorbike', 'carton', 'corridor', 'hotel room', 'livingroom']",False
hedge,backyard,backyard,"['furniture', 'family room', 'bathroom or kitchen', 'case', 'backyard']",True
helmet,playroom,playroom,"['playroom', 'shaker', 'bar', 'well', 'tank']",True
herring,jar,jar,"['jar', 'class room', 'hive', 'lounge', 'chest']",True
herring fillets,playroom,kitchen or bathroom,"['playroom', 'box', 'home', 'broom closet', 'kitchen or bathroom']",False
holdall,closet,closet,"['cellar', 'toolbox', 'cellar', 'hotel room', 'closet']",True
honey,beehive,cruet,"['storage room', 'storage room', 'beehive', 'bag', 'cruet']",False
honey dipper,kitchen,kitchen,"['backpack', 'kitchen', 'dwelling', 'fridge', 'container']",True
horn,truck,truck,"['engine', 'dormroom', 'truck', ""cash's room"", 'wallet']",True
house,bedroom,home,"['home', 'bedroom', 'orchestra', 'independent room', 'family room']",False
houseplant,living room,living room,"['living room', 'sink', 'freezer', 'purse', ""child's bedroom""]",True
icecream,freezer,freezer,"['refrigerator', 'freezer', 'court', 'bathroom', 'delivery room']",True
incontinence pads,garage,package,"['table', 'package', 'garage', 'hive', 'plate']",False
ingredient,kitchen,kitchen,"['art classroom', 'numerous modern washrooms', 'kitchen', 'every room', 'television room']",True
ink cartridge,home office,home office,"['bathroom drawer', 'hospital drug storeroom', 'garbage', 'home office', 'waiting room']",True
instant camera,closet,bright room,"['bright room', 'lamp', 'schoolroom', 'nest', 'closet']",False
invitation card,utility room,sofa,"['quiver', 'teapot', 'press', 'sofa', 'utility room']",False
ipod,apartment,apartment,"['fridge', 'apartment', 'delivery room', 'broom closet', 'bathroom drawer']",True
jack,box,box,"['tank', 'loft', 'breadbox', 'pantry', 'box']",True
jacket,suitcase,storage room,"['storage room', 'storage room', 'pantry', 'suitcase', 'icebox']",False
jam,jar,kitchen,"['jar', 'childs room', 'garbage', 'guest room', 'kitchen']",False
jar,childs room,bookshelf,"['bookshelf', 'cat', 'washer', 'childs room', ' middle of the room']",False
jean,closet,closet,"['closet', 'toaster', 'carton', 'livin room', 'bathtub']",True
jenga,corridor,bright room,"['bright room', 'handbag', 'corridor', 'bath', 'dresser']",False
jewelry,box,box,"['breadbox', 'box', 'pantry', 'bicycle', 'bike']",True
jewelry box,childs room,loungeroom,"['refrigerator', 'childs room', 'loungeroom', 'dumpster', 'bike']",False
john,prostitute's bedroom,one of the classrooms,"['one of the classrooms', 'safe', 'music room', 'attic', ""prostitute's bedroom""]",False
joist,basement,basement,"['basement', 'spoon', ' middle of the room', 'stand', 'wallet']",True
journal,library,library,"['aquarium', 'music room', 'cat', 'toolbox', 'library']",True
juice,refrigerator,refrigerator,"['bowl', 'hive', 'bathtub', 'court', 'refrigerator']",True
jukebox,bar,bar,"[""prostitute's bedroom"", 'bar', 'hamper', 'handbag', 'lamp']",True
junk,cellar,cellar,"['cellar', 'bank', 'shell', 'one of the classrooms', 'separate room']",True
kettle,kitchen,kitchen,"['basement', 'bag', 'backyard', 'card room', 'kitchen']",True
keyboard,exercise room,teenager's bedroom,"['one room flat', 'exercise room', 'ambulance', 'waiting room', ""teenager's bedroom""]",False
keychain,living room,cabinet,"['cabinet', 'pitcher', 'utility room', 'toaster', 'living room']",False
kitchen,home,home,"['childs room', 'quiver', 'home', 'suitcase', 'keg']",True
kitchenette,hotel room,hotel room,"['pitcher', 'bathroom cabinet', 'hotel room', 'band room', 'bus']",True
knife,kitchen,kitchen,"['kitchen', 'chamber', 'package', 'shaker', ' middle of the room']",True
knife block,television room,press,"['icebox', 'press', 'room of the house', 'garbage', 'television room']",False
labeling tape,home office,home office,"['home office', 'castle', 'delivery room', 'camp', 'attic']",True
ladle,kitchen,kitchen,"[""child's room"", 'home', 'machine', 'kitchen', 'breadbox']",True
lamb,oven,oven,"['oven', 'bed', 'drawer', 'bus', 'bathtub']",True
lame,loft,shelf,"['loft', 'shelf', 'backyard', 'bay', 'aquarium']",False
lamp,bedroom,bedroom,"[""children's room"", 'wallet', 'sink', 'bedroom', 'refrigerator']",True
lantern,home office,card room,"['art classroom', 'side of the room', 'home office', ""cash's room"", 'card room']",False
laptop,bedroom,bedroom,"['loungeroom', 'microwave', 'one room flat', 'bedroom', 'bathroom and kitchen']",True
laptop cover,home office,home office,"['foyer', 'dishwasher', 'pot', 'home office', 'bay']",True
laptop stand,lobby,cabin,"['toaster', 'breadbox', 'lobby', 'trunk', 'cabin']",False
large marker,bedroom,locker,"['bedroom', 'barrel', 'locker', 'case', 'belfry']",False
lasagna,plate,plate,"['home office', 'motel room', 'pitcher', 'dresser', 'plate']",True
laundry,cellar,cellar,"['every room', 'cellar', 'bank', 'apartment', 'family room']",True
laundry box,garage,garage,"['dumpster', 'garage', 'backpack', 'sink', 'microwave']",True
laundryhamper,bedroom,bedroom,"['handbag', 'bedroom', 'anor room', 'boat', 'storage room']",True
laxative,television room,television room,"['bus', 'can', 'art classroom', 'television room', 'hamper']",True
lego duplo,lobby,art classroom,"['lobby', 'microwave', 'art classroom', 'cat', 'shell']",False
lemon,corridor,table,"['sedan', 'table', 'corridor', 'bus', 'head']",False
letter holder,exercise room,automobile,"['microwave', 'wallet', 'lamp', 'exercise room', 'automobile']",False
lettuce,kitchen,kitchen,"['shoe', 'handbag', 'shell', 'kitchen', 'way']",True
library,room,lounge,"['laundry room', 'cat', 'lounge', 'room', ""teenager's bedroom""]",False
lid,drawer,drawer,"['bundle', 'drawer', 'foyer', 'band room', 'carton']",True
lifeboat,boat,boat,"['sack', 'lounge', 'tin', 'nest', 'boat']",True
light,attic,dresser,"['attic', 'machine', 'apartment', 'dresser', 'spoon']",False
light bulb,garage,one of the classrooms,"['garage', 'belfry', 'bunk', 'pitcher', 'one of the classrooms']",False
lightswitch,bathroom,corridor,"['class room', 'spoon', 'bathroom', 'dwelling', 'corridor']",False
lime squeezer,television room,numerous modern washrooms,"['safe', 'numerous modern washrooms', 'television room', 'purse', 'trunk']",False
linoleum,house,house,"['safe', 'carton', 'toolbox', 'exercise room', 'house']",True
lip,can,drawer,"['delivery room', 'teapot', 'can', 'fridge', 'drawer']",False
lipstick,bathroom,bathroom,"['aquarium', 'bathroom', 'beehive', 'bike', 'living rooms']",True
liquor,bar,bar,"['foyer', 'bar', 'bunk', 'bathroom', ""child's bedroom""]",True
loaf,fridge,fridge,"['fridge', 'small room', 'stove', 'toolbox', 'microwave']",True
lobster,tank,tank,"['table', 'bath', 'floor', 'loft', 'tank']",True
loft,apartment,apartment,"['apartment', 'drawer', 'garage', 'lamp', 'bathroom and kitchen']",True
lotion,cabinet,bathroom and kitchen,"['bathroom and kitchen', ""teenager's bedroom"", 'cabinet', 'utility room', 'ir rooms']",False
lunch,backpack,backpack,"['sack', 'backpack', 'refrigerator', 'shell', 'castle']",True
lunch bag,kitchen,kitchen,"['bedroom drawer', 'package', ""child's bedroom"", 'kitchen', 'camp']",True
lunch box,closet,master bedroom,"['foyer', 'wallet', 'closet', 'delivery room', 'master bedroom']",False
magazine,table,table,"['table', 'orchestra', 'playroom', 'shell', 'bike']",True
magnet,fridge,fridge,"['dishwasher', 'fridge', 'freezer', 'deck', 'hospital drug storeroom']",True
magnifying glass,dining room,dining room,"['bowl', 'camp', 'basket', 'quiver', 'dining room']",True
mail,fridge,stand,"['dresser', 'fridge', 'stand', 'hamper', 'shoe']",False
mailbox,garden,garden,"['parlor', 'garden', ""men's restroom"", 'bar', 'aquarium']",True
mainsail,boat,boat,"['ir rooms', 'bike', 'every room', 'hatbox', 'boat']",True
makeup,purse,purse,"['garden', 'library', 'belfry', 'purse', 'car']",True
marshmallow,oven,art classroom,"['oven', 'delivery room', 'hive', 'side of the room', 'art classroom']",False
mascara,dining room,chamber,"['house', 'refrigerator', 'chamber', ""cash's room"", 'dining room']",False
mast,boat,boat,"['boat', 'vault', 'box', 'bathroom drawer', 'backyard']",True
master chef can,bedroom,tea room,"['bath', 'den', 'tea room', 'bathroom cabinet', 'bedroom']",False
mat,house,child's bedroom,"['pot', 'restroom', 'house', 'stand', ""child's bedroom""]",False
match,backpack,backpack,"['shaker', 'aquarium', 'one of the classrooms', 'bathtub', 'backpack']",True
mattress,bed,bed,"['guest room', 'attic', 'bicycle', 'garage', 'bed']",True
mayo,jar,icebox,"['jar', 'bedroom drawer', 'icebox', 'basement', 'art classroom']",False
mayonnaise,jar,different room,"['lounge', 'different room', 'closet', 'home office', 'jar']",False
measuring tape,bedroom,bedroom,"['range', 'shaker', 'ir rooms', 'way', 'bedroom']",True
meatloaf,oven,oven,"['oven', 'glass', 'master bedroom', 'sink', 'packet']",True
medicine,garage,child's bedroom,"[""child's bedroom"", 'study', 'cabin', 'backpack', 'garage']",False
memory,pantry,dresser,"['dresser', 'lobby', 'pantry', 'stand', 'attic']",False
meringue,oven,tea room,"['bar', 'tea room', 'spoon', 'mansion', 'oven']",False
mess,table,table,"['chest', 'cabinet', 'hatbox', 'table', 'waiting room']",True
metronome,class room,class room,"['dimly lit room', 'small room', 'hotel room', 'class room', 'jar']",True
microwave,kitchen,kitchen,"['handbag', 'kitchen', 'furniture', ""teenager's bedroom"", 'livingroom']",True
milk,bottle,bottle,"['garage', 'bottle', 'basement', 'microwave', 'jar']",True
milk fror,dining room,dining room,"['range', 'vault', 'ballroom', 'freezer', 'dining room']",True
mini soccer ball,kitchen,teenager's bedroom,"['classroom', 'ir rooms', 'kitchen', 'hospital drug storeroom', ""teenager's bedroom""]",False
mint,refrigerator,refrigerator,"['refrigerator', 'belfry', 'bar', 'cat', 'bundle']",True
mirror,bedroom,bedroom,"['stove', 'purse', 'bike', 'home', 'bedroom']",True
mit,bed,locker,"['bed', 'pitcher', 'bundle', 'container', 'locker']",False
moistener,purse,purse,"['garage', 'pod', 'purse', 'pot', 'packet']",True
mold,breadbox,breadbox,"['freezer', 'small room', 'hospital drug storeroom', 'stove', 'breadbox']",True
monitor,desk,desk,"['desk', 'broom closet', 'motel room', 'sedan', 'separate room']",True
moonshine,jar,jar,"['loft', 'safe', 'freezer', 'livingroom', 'jar']",True
mop,apartment,apartment,"['master bedroom', 'motorbike', 'apartment', 'grand ballroom', 'camp']",True
morboard,exercise room,stand,"['exercise room', 'band room', 'shelf', 'basement', 'stand']",False
mouse,kitchen,family room,"['breadbox', 'family room', 'kitchen', 'stove', 'boot']",False
mouse pad,playroom,motel room,"['shaker', 'suitcase', 'motel room', 'playroom', 'dishwasher']",False
mousepad,desk,desk,"['dormroom', 'machine', 'desk', 'ambulance', 'court']",True
movie dvd,pantry room,music room,"['toolbox', 'dresser', 'pantry room', 'room of the house', 'music room']",False
muffin,oven,oven,"['bike', 'package', 'hive', 'oven', ""children's room""]",True
mug,kitchen,kitchen,"['basket', 'breadbox', 'kitchen', 'most rooms', 'purse']",True
mule,pitcher,den,"['separate room', 'pitcher', ' middle of the room', 'safe', 'den']",False
multiport hub,storage room,parlor,"['parlor', 'basement', 'laundry room', 'backpack', 'storage room']",False
museum,castle,castle,"['restroom', 'independent room', 'court', 'range', 'castle']",True
mustard bottle,playroom,fridge,"['library', 'bicycle', 'fridge', 'playroom', 'press']",False
nail,cabinet,cabinet,"['cabinet', 'cellar', 'livingroom', 'most rooms', 'dimly lit room']",True
napkin,table,table,"[""men's restroom"", 'spoon', 'bedroom drawer', ""child's room"", 'table']",True
neck rest,playroom,study,"['teapot', 'playroom', 'study', 'sack', 'bath']",False
neckwear,closet,closet,"['hive', 'garden', 'home', 'bright room', 'closet']",True
net,boat,boat,"[' middle of the room', 'boat', 'bedroom drawer', 'bathroom cabinet', 'way']",True
netting,backpack,sink,"['kitchen or bathroom', 'bottle', 'jar', 'backpack', 'sink']",False
newspaper,living room,living room,"['bay', 'restroom', 'living room', 'attic', 'washer']",True
nine hole peg test,bathroom,chamber,"['bag', 'machine', 'chamber', 'bathroom', 'foyer']",False
nintendo switch,garage,sofa,"['boot', 'sofa', 'orchestra', 'trap', 'garage']",False
notebook,package,room,"['room', 'bus', 'package', 'room', 'shaker']",False
oil,car,car,"['different room', 'loungeroom', 'suitcase', 'bathroom drawer', 'car']",True
ointment,jar,every bedroom,"['every bedroom', 'jar', 'can', 'backpack', 'room of the house']",False
olive,refrigerator,refrigerator,"['refrigerator', 'toaster', 'storage room', 'master bedroom', 'lounge']",True
orange,playroom,drawer,"['ir rooms', 'tank', 'drawer', 'tank', 'playroom']",False
organiser,desk,desk,"['plate', 'engine', 'desk', 'safe', 'castle']",True
ottoman,living room,living room,"['sink', 'living room', 'keg', 'loft', 'art classroom']",True
outfit,closet,closet,"['dwelling', 'art classroom', 'hive', 'closet', 'stand']",True
oven,stove,stove,"['trunk', 'place', 'motorbike', 'kitchen or bathroom', 'stove']",True
pad,bathroom drawer,cash's room,"['lounge', ""cash's room"", 'bathroom drawer', 'floor', 'can']",False
padlock,utility room,utility room,"['bundle', 'utility room', 'keg', 'trap', 'one of the classrooms']",True
paint,can,can,"['dimly lit room', 'bottle', 'press', 'cradle', 'can']",True
paint bottle set,exercise room,study,"['car', 'separate room', 'study', 'exercise room', 'sack']",False
paint maker,pantry room,study,"['pantry room', 'camp', 'broom closet', 'pitcher', 'study']",False
painting,living room,living room,"['bar', 'anor room', 'bag', 'living room', 'refrigerator']",True
pajama,suitcase,closet,"['suitcase', 'closet', 'purse', 'bath', 'carton']",False
pan,kitchen,kitchen,"['class room', 'foyer', 'freezer', 'kitchen', 'butt']",True
pantry,kitchen,kitchen,"['bar', 'kitchen', 'mansion', 'purse', 'pitcher']",True
paper,suitcase,storage room,"['kitchen', 'bathtub', 'storage room', 'suitcase', 'microwave']",False
paper bag,exercise room,person's living room,"[""person's living room"", 'tank', 'pocket', 'aquarium', 'exercise room']",False
paperclip,cabinet,cabinet,"['bedroom', 'ir rooms', 'hall', 'cabinet', 'apartment']",True
papertowelroll,kitchen,kitchen,"['kitchen', 'table', 'one room flat', 'laundry room', 'bag']",True
paperweight,desk,desk,"[""person's living room"", 'room', 'desk', 'library', 'dishwasher']",True
parchment sheet,pantry room,pantry room,"['handbag', 'pantry room', 'sedan', 'barrel', 'belfry']",True
parsley,plate,kitchen,"['sedan', 'childs room', 'plate', 'kitchen', 'spoon']",False
pasta,pantry,pantry,"['mansion', 'pantry', 'bedroom drawer', 'basket', 'bank']",True
paste,cabinet,cabinet,"['cabinet', 'way', 'teapot', 'room', 'anor room']",True
pastry,tin,tin,"['tin', 'table', 'chamber', 'pot', 'shaker']",True
pea,freezer,freezer,"['restroom', 'bottle', 'bathroom cabinet', 'freezer', 'sedan']",True
peach,exercise room,hotel room,"['exercise room', 'shaker', 'hotel room', 'every bedroom', 'bookshelf']",False
pear,bathroom,children's room,"['apartment', ""children's room"", 'washer', 'wardrobe', 'bathroom']",False
pedal,car,car,"['bathroom and kitchen', 'cubicle', 'fridge', 'car', 'pantry']",True
peg and hammer toy,utility room,person's living room,"['lamp', 'separate room', 'utility room', 'foyer', ""person's living room""]",False
pen,living room,living room,"['living room', 'card room', 'place', 'most rooms', 'motorbike']",True
pencil,bedroom,bedroom,"['butt', 'washer', 'basket', 'toaster', 'bedroom']",True
pencil case,lobby,room of the house,"['home', 'room of the house', 'lobby', 'boot', 'teapot']",False
pepper,oven,bar,"['parlor', 'oven', 'package', 'furniture', 'bar']",False
peppermint,kitchen,kitchen,"['loungeroom', 'icebox', 'kitchen', 'sink', 'bathroom cabinet']",True
peppershaker,kitchen,kitchen,"['kitchen', 'trunk', 'backpack', 'small room', 'backpack']",True
pepsi,fridge,fridge,"['pan', 'fridge', 'shoe', 'belfry', 'bicycle']",True
pepsi can pack,garage,bar,"['bus', 'different room', 'plate', 'garage', 'bar']",False
perfume,cabinet,cabinet,"['room', 'cabinet', 'living room', 'basket', 'bunk']",True
pesto,jar,jar,"['restroom', 'deck', 'jar', 'ambulance', 'beehive']",True
pet food supplement,television room,independent room,"['lamp', 'sedan', 'television room', 'independent room', 'different room']",False
phillips screwdriver,kitchen,board,"['kitchen', 'hatbox', 'hall', 'bathroom cabinet', 'board']",False
phone,pocket,pocket,"['bunk', 'pantry room', 'trap', 'pocket', 'kitchen or bathroom']",True
phone armband case,dining room,loungeroom,"['bowl', 'dimly lit room', ""prostitute's bedroom"", 'dining room', 'loungeroom']",False
phone stand,television room,television room,"['board', 'one of the classrooms', 'television room', 'butt', 'schoolroom']",True
photo,cabinet,dresser,"['bunk', 'shell', 'house', 'dresser', 'cabinet']",False
photocopier,library,study,"['study', 'library', 'drawer', 'class room', 'board']",False
photograph,home,bedroom,"['delivery room', 'corridor', 'bedroom', 'home', 'ballroom']",False
piccalilli,jar,jar,"['bookshelf', 'jar', ""child's bedroom"", 'bar', 'sink']",True
picture frame,television room,television room,"['press', 'television room', 'anor room', 'hive', ' middle of the room']",True
pie,oven,oven,"['bathroom and kitchen', 'music room', ' middle of the room', 'press', 'oven']",True
pill,bottle,bathroom drawer,"['bottle', 'bathroom drawer', 'one of the classrooms', 'pantry', 'bath']",False
pillow,bedroom,bedroom,"['hall', 'different room', 'bath', 'bedroom', 'belfry']",True
pillowcase,bedroom,bedroom,"['floor', 'beehive', 'sofa', 'bedroom', 'band room']",True
pineapple,jar,bedroom,"['belfry', 'locker', 'car', 'bedroom', 'jar']",False
pirate,boat,boat,"['teapot', ' middle of the room', 'boat', 'cellar', 'bank']",True
pit,backyard,backyard,"['shaker', 'deck', 'backyard', 'purse', 'classroom']",True
pitcher base,garage,bright room,"['basement', 'garage', 'quiver', 'bright room', 'cubicle']",False
pizza,oven,bathroom and kitchen,"['grand ballroom', 'shoe', 'oven', 'bedroom drawer', 'bathroom and kitchen']",False
plant,living room,living room,"['cellar', 'den', 'ambulance', 'backpack', 'living room']",True
plant container,utility room,teenager's bedroom,"['independent room', 'utility room', 'drawer', ""teenager's bedroom"", 'mansion']",False
plant saucer,kitchen,kitchen,"['suitcase', 'art classroom', 'boat', 'grand ballroom', 'kitchen']",True
plate,living room,living room,"['bunk', 'suitcase', 'living room', 'chest', 'bag']",True
platter,cabinet,cabinet,"['range', 'bath', 'breadbox', 'cabinet', 'bathroom drawer']",True
plum,corridor,lounge,"['corridor', 'castle', 'lounge', 'board', 'hall']",False
plumbing,house,house,"['toaster', 'pot', 'ir rooms', 'house', 'livingroom']",True
plunger,bathroom,bathroom,"['dwelling', 'bathroom drawer', 'dimly lit room', 'washer', 'bathroom']",True
popsicle,freezer,freezer,"['box', 'freezer', 'press', 'beehive', 'carton']",True
pork,oven,oven,"['corridor', 'storage room', 'truck', 'loft', 'oven']",True
portable speaker,closet,ballroom,"['closet', 'ballroom', 'icebox', 'wardrobe', 'bowl']",False
poster,bedroom,bedroom,"['toolbox', 'head', 'toolbox', 'engine', 'bedroom']",True
pot,kitchen,kitchen,"['sink', 'spoon', 'bathroom cabinet', 'kitchen', 'dungeon']",True
potato,kitchen,kitchen,"['bathroom drawer', 'barrel', 'basket', 'bundle', 'kitchen']",True
potpourri,drawer,livingroom,"['livingroom', 'engine', 'drawer', 'way', 'head']",False
potted meat can,pantry room,pantry room,"['motorbike', 'pantry room', 'kitchen or bathroom', 'board', 'trunk']",True
pottery,chamber,master bedroom,"['master bedroom', 'ballroom', 'dwelling', 'chamber', 'cat']",False
pouch,pantry,bag,"['house', 'pitcher', 'dishwasher', 'bag', 'pantry']",False
power drill,childs room,board,"['pan', 'bag', 'childs room', 'floor', 'board']",False
prawn,oven,stove,"['oven', 'bathroom cabinet', 'stove', 'hall', 'shaker']",False
presentation,way,backpack,"['backpack', 'dining room', 'bay', 'belfry', 'way']",False
preserve,jar,tea room,"['lobby', 'tea room', 'side of the room', 'jar', 'garage']",False
pressure cooker,exercise room,locker,"['exercise room', 'locker', 'music room', 'plate', 'belfry']",False
pretzel,oven,table,"['oven', 'schoolroom', 'table', 'head', 'master bedroom']",False
propellor,boat,boat,"[""prostitute's bedroom"", 'tea room', 'place', 'boat', ""children's room""]",True
prow,boat,boat,"['home', 'carton', 'boat', 'card room', 'pot']",True
pudding,container,kitchen or bathroom,"['bay', 'bike', 'container', 'furniture', 'kitchen or bathroom']",False
pudding box,bathroom,drawer,"['bright room', 'band room', 'spoon', 'drawer', 'bathroom']",False
pump,boat,boat,"['mailbox', 'truck', 'container', 'house', 'boat']",True
puzzle game,childs room,dumpster,"['case', 'childs room', 'restroom', 'every room', 'dumpster']",False
pyjama,bedroom,bedroom,"['bright room', 'machine', 'shaker', 'bedroom', 'aquarium']",True
quilt,trunk,trunk,"['trunk', 'pot', 'shelf', 'cubicle', 'cellar']",True
rack,oven,independent room,"['house', 'independent room', 'sofa', 'oven', 'pod']",False
racquetball,pantry room,children's room,"['master bedroom', 'briefcase', 'shelf', 'pantry room', ""children's room""]",False
radiator,apartment,den,"['bath', 'shell', 'den', 'package', 'apartment']",False
radio,bedroom,bedroom,"['place', 'automobile', 'teapot', 'bedroom', 'cabinet']",True
rafter,attic,attic,"['attic', 'garage', 'range', 'board', 'safe']",True
rag,cabinet,cabinet,"['independent room', 'anor room', 'apartment', 'purse', 'cabinet']",True
raincoat,backpack,backpack,"['library', 'machine', 'backpack', 'toolbox', 'bike']",True
ramekin,kitchen,kitchen,"['kitchen or bathroom', 'box', 'room of the house', 'kitchen', 'one of the classrooms']",True
reader,library,library,"['basket', 'spoon', 'garden', 'can', 'library']",True
reference,library,library,"['study', 'barrel', 'keg', 'library', 'cat']",True
refrigerator,home,home,"[' middle of the room', 'cabinet', 'briefcase', 'home', 'locker']",True
remote control,living room,living room,"['bay', 'living room', 'oven', 'trunk', 'floor']",True
remotecontrol,bedroom,bedroom,"['one room flat', 'spoon', 'motorbike', 'bedroom', 'room']",True
residence,home,home,"['home', 'bathroom', 'garden', 'bathroom and kitchen', ""prostitute's bedroom""]",True
restroom,library,bathroom and kitchen,"['case', 'bathroom and kitchen', 'laundry room', 'corridor', 'library']",False
rib,refrigerator,refrigerator,"['hive', 'refrigerator', 'boot', ""person's living room"", 'cruet']",True
ribbon,bath,purse,"['boat', 'purse', 'bath', 'exercise room', 'bunk']",False
rice,refrigerator,refrigerator,"['shoe', 'bag', 'cat', 'refrigerator', 'pod']",True
rmal laminator,playroom,playroom,"['oven', 'one room flat', 'playroom', 'wardrobe', 'pot']",True
roast,oven,oven,"['oven', 'refrigerator', 'fridge', 'pocket', 'bottle']",True
robe,suitcase,dormroom,"['library', 'one room flat', 'suitcase', 'dormroom', 'package']",False
rod,engine,engine,"['desk', 'bath', 'washer', 'tank', 'engine']",True
roll,breadbox,breadbox,"['toolbox', 'orchestra', 'breadbox', 'shaker', 'box']",True
rolodex,desk,desk,"['aquarium', 'case', 'desk', ""cash's room"", 'trunk']",True
romaine,refrigerator,refrigerator,"['loungeroom', 'microwave', 'hall', 'refrigerator', 'shaker']",True
rook,castle,castle,"['bundle', 'castle', 'ballroom', 'cruet', 'lounge']",True
room,apartment,apartment,"['nest', 'garden', 'apartment', 'living room', 'cabin']",True
roomdecor,living room,living room,"['living room', 'closet', 'teapot', 'cruet', 'container']",True
rope,boat,boat,"['packet', 'library', 'garbage', 'boat', 'playroom']",True
rose,garden,garden,"['backpack', 'garden', 'suitcase', 'bus', 'jar']",True
rotisserie,oven,oven,"[""child's bedroom"", 'box', 'oven', 'card room', 'handbag']",True
router,corridor,child's room,"['corridor', 'dungeon', 'carton', ""child's room"", ""child's room""]",False
row,table,table,"['table', 'package', ' middle of the room', 'bedroom', 'hall']",True
rubiks cube,exercise room,home,"['nest', 'pan', 'home', 'dishwasher', 'exercise room']",False
rudder,boat,boat,"['shaker', 'machine', 'bathroom and kitchen', 'playroom', 'boat']",True
rug,table,most rooms,"['most rooms', 'wardrobe', 'table', 'aquarium', 'shoe']",False
rule,classroom,classroom,"['ir rooms', 'jacket', 'pot', 'classroom', 'delivery room']",True
ruler,cabinet,cabinet,"['every room', 'bathroom or kitchen', 'nest', 'carton', 'cabinet']",True
sachet,drawer,drawer,"['deck', ' middle of the room', 'motel room', 'ambulance', 'drawer']",True
safe,living room,home office,"['home office', 'freezer', 'bottle', 'castle', 'living room']",False
salad,refrigerator,refrigerator,"['lamp', 'dining room', 'backyard', 'refrigerator', 'dining room']",True
salmon,oven,oven,"['deck', 'room', 'oven', 'place', 'library']",True
salt,cabinet,kitchen,"['garbage', 'camp', 'kitchen', 'fridge', 'cabinet']",False
salt shaker,childs room,icebox,"['grand ballroom', 'childs room', 'place', 'dungeon', 'icebox']",False
saltshaker,kitchen,kitchen,"['hospital drug storeroom', 'room of the house', 'kitchen', 'bottle', 'lamp']",True
sander,cabinet,cabinet,"['way', 'bunk', 'cabinet', 'shell', 'machine']",True
sandwich,plate,plate,"['plate', 'corridor', 'camp', ""child's bedroom"", 'glass']",True
sanitary pads,bathroom,bathroom,"['bathroom', 'garden', 'box', 'room of the house', 'hospital drug storeroom']",True
sauce,plate,table,"['pitcher', 'table', 'palace', 'plate', 'automobile']",False
saucepan,cabinet,cabinet,"['sedan', 'cellar', 'playroom', 'pantry room', 'cabinet']",True
saucer,kitchen,kitchen,"['delivery room', 'nest', 'kitchen', 'bathtub', 'camp']",True
