object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,refrigerator,"['refrigerator', 'house', 'ir rooms', 'drawer', 'garbage']",True
gelatin box,home office,camp,"[""child's room"", 'home office', 'sack', 'camp', 'floor']",False
gin,bar,bar,"['bar', 'basement', 'bedroom', 'cat', 'jar']",True
glove,bathroom,case,"['tea room', 'bathroom', 'cellar', 'hotel room', 'case']",False
golf ball,kitchen,range,"['automobile', 'range', 'kitchen', 'dwelling', 'shell']",False
goose,oven,house,"['purse', 'bag', 'one of the classrooms', 'house', 'oven']",False
graphics card,home office,home office,"['one room flat', 'home office', 'bookshelf', 'tin', 'floor']",True
guard,kitchen,kitchen,"['bathroom drawer', 'den', 'orchestra', 'dormroom', 'kitchen']",True
guinness,bar,bar,"['toaster', 'bar', 'dormroom', 'hamper', 'furniture']",True
gun,trunk,trunk,"['trunk', 'dining room', 'microwave', 'chest', 'fridge']",True
hair color,storage room,cat,"['loungeroom', 'den', 'class room', 'cat', 'storage room']",False
hair conditioner,utility room,utility room,"['utility room', 'delivery room', 'ir rooms', 'palace', 'bus']",True
hair dryer,bathroom,bathroom,"['toaster', 'lounge', 'bathroom', 'dresser', 'glass']",True
hair straightener,storage room,dwelling,"['castle', 'tin', 'dwelling', 'storage room', 'pitcher']",False
ham,refrigerator,refrigerator,"['board', 'kitchen or bathroom', 'refrigerator', 'bundle', 'drawer']",True
hammer,playroom,delivery room,"['guest room', 'sack', 'refrigerator', 'delivery room', 'playroom']",False
hand,pocket,children's room,"[""children's room"", 'pocket', 'trap', ""cash's room"", 'backyard']",False
hand bell,garage,family room,"['boat', 'family room', 'garage', 'cabin', 'study']",False
handbag,television room,sedan,"['motorbike', 'cubicle', 'backpack', 'television room', 'sedan']",False
handset,cradle,cradle,"['bathroom drawer', 'independent room', 'cradle', 'every room', 'vault']",True
handtowel,bathroom,bathroom,"['library', 'orchestra', 'pantry room', 'bathroom', 'side of the room']",True
handtowelholder,bathroom,bathroom,"['grand ballroom', 'hotel room', 'court', 'bathroom', 'pod']",True
harbor,boat,boat,"['dishwasher', 'container', 'boat', 'dresser', 'laundry room']",True
hard drive,utility room,room of the house,"['jacket', 'bright room', 'room of the house', 'utility room', 'backyard']",False
hard drive case,home office,home office,"['press', 'cup', 'different room', 'home office', 'butt']",True
hardware,house,house,"['waiting room', 'hamper', 'every room', 'drawer', 'house']",True
hat,closet,closet,"['closet', 'toaster', 'cellar', 'car', 'sedan']",True
headlight,car,car,"['car', 'cruet', 'side of the room', 'mansion', 'dining room']",True
headphone,television room,desk,"['fridge', 'desk', 'television room', 'aquarium', 'dresser']",False
heater,house,house,"['house', 'board', 'quiver', 'room of the house', 'board']",True
heavy duty gloves,lobby,oven,"['attic', 'oven', 'lobby', 'box', 'bottle']",False
heavy master chef can,corridor,corridor,"['corridor', 'livingroom', 'hotel room', 'motorbike', 'carton']",True
hedge,backyard,backyard,"['furniture', 'backyard', 'bathroom or kitchen', 'family room', 'case']",True
helmet,playroom,playroom,"['well', 'playroom', 'bar', 'tank', 'shaker']",True
herring,jar,jar,"['jar', 'chest', 'hive', 'lounge', 'class room']",True
herring fillets,playroom,none,"['playroom', 'kitchen or bathroom', 'home', 'box', 'broom closet']",False
holdall,closet,closet,"['cellar', 'closet', 'hotel room', 'toolbox', 'cellar']",True
honey,beehive,cruet,"['cruet', 'storage room', 'storage room', 'beehive', 'bag']",False
honey dipper,kitchen,kitchen,"['backpack', 'dwelling', 'container', 'kitchen', 'fridge']",True
horn,truck,truck,"['engine', 'truck', ""cash's room"", 'dormroom', 'wallet']",True
house,bedroom,home,"['orchestra', 'bedroom', 'family room', 'home', 'independent room']",False
houseplant,living room,living room,"[""child's bedroom"", 'living room', 'freezer', 'sink', 'purse']",True
icecream,freezer,freezer,"['delivery room', 'refrigerator', 'court', 'freezer', 'bathroom']",True
incontinence pads,garage,package,"['package', 'plate', 'hive', 'garage', 'table']",False
ingredient,kitchen,kitchen,"['television room', 'kitchen', 'every room', 'numerous modern washrooms', 'art classroom']",True
ink cartridge,home office,home office,"['garbage', 'home office', 'hospital drug storeroom', 'waiting room', 'bathroom drawer']",True
instant camera,closet,bright room,"['nest', 'bright room', 'closet', 'lamp', 'schoolroom']",False
invitation card,utility room,press,"['press', 'teapot', 'sofa', 'quiver', 'utility room']",False
ipod,apartment,apartment,"['delivery room', 'apartment', 'fridge', 'broom closet', 'bathroom drawer']",True
jack,box,box,"['tank', 'pantry', 'box', 'loft', 'breadbox']",True
jacket,suitcase,storage room,"['pantry', 'icebox', 'storage room', 'storage room', 'suitcase']",False
jam,jar,kitchen,"['jar', 'guest room', 'garbage', 'childs room', 'kitchen']",False
jar,childs room,bookshelf,"[' middle of the room', 'childs room', 'cat', 'bookshelf', 'washer']",False
jean,closet,closet,"['bathtub', 'livin room', 'carton', 'closet', 'toaster']",True
jenga,corridor,bright room,"['bath', 'corridor', 'bright room', 'dresser', 'handbag']",False
jewelry,box,box,"['bike', 'bicycle', 'breadbox', 'pantry', 'box']",True
jewelry box,childs room,loungeroom,"['refrigerator', 'loungeroom', 'bike', 'childs room', 'dumpster']",False
john,prostitute's bedroom,prostitute's bedroom,"['attic', 'music room', ""prostitute's bedroom"", 'safe', 'one of the classrooms']",True
joist,basement,basement,"['wallet', 'stand', 'basement', ' middle of the room', 'spoon']",True
journal,library,library,"['music room', 'toolbox', 'aquarium', 'cat', 'library']",True
juice,refrigerator,refrigerator,"['bowl', 'court', 'hive', 'bathtub', 'refrigerator']",True
jukebox,bar,bar,"['bar', ""prostitute's bedroom"", 'handbag', 'hamper', 'lamp']",True
junk,cellar,separate room,"['cellar', 'separate room', 'bank', 'one of the classrooms', 'shell']",False
kettle,kitchen,kitchen,"['card room', 'kitchen', 'basement', 'bag', 'backyard']",True
keyboard,exercise room,teenager's bedroom,"['waiting room', 'ambulance', 'exercise room', ""teenager's bedroom"", 'one room flat']",False
keychain,living room,living room,"['toaster', 'living room', 'pitcher', 'utility room', 'cabinet']",True
kitchen,home,home,"['home', 'quiver', 'suitcase', 'childs room', 'keg']",True
kitchenette,hotel room,hotel room,"['bus', 'bathroom cabinet', 'band room', 'hotel room', 'pitcher']",True
knife,kitchen,kitchen,"['kitchen', 'chamber', 'shaker', ' middle of the room', 'package']",True
knife block,television room,press,"['icebox', 'room of the house', 'garbage', 'television room', 'press']",False
labeling tape,home office,home office,"['attic', 'camp', 'home office', 'castle', 'delivery room']",True
ladle,kitchen,kitchen,"['breadbox', 'home', ""child's room"", 'kitchen', 'machine']",True
lamb,oven,oven,"['oven', 'bed', 'drawer', 'bathtub', 'bus']",True
lame,loft,shelf,"['aquarium', 'loft', 'bay', 'shelf', 'backyard']",False
lamp,bedroom,bedroom,"['refrigerator', 'wallet', ""children's room"", 'bedroom', 'sink']",True
lantern,home office,card room,"['card room', 'home office', 'art classroom', 'side of the room', ""cash's room""]",False
laptop,bedroom,bedroom,"['loungeroom', 'bedroom', 'one room flat', 'microwave', 'bathroom and kitchen']",True
laptop cover,home office,home office,"['dishwasher', 'foyer', 'pot', 'bay', 'home office']",True
laptop stand,lobby,cabin,"['cabin', 'lobby', 'toaster', 'breadbox', 'trunk']",False
large marker,bedroom,locker,"['locker', 'barrel', 'bedroom', 'case', 'belfry']",False
lasagna,plate,plate,"['dresser', 'home office', 'plate', 'pitcher', 'motel room']",True
laundry,cellar,cellar,"['cellar', 'every room', 'bank', 'family room', 'apartment']",True
laundry box,garage,garage,"['backpack', 'sink', 'microwave', 'dumpster', 'garage']",True
laundryhamper,bedroom,bedroom,"['bedroom', 'boat', 'anor room', 'storage room', 'handbag']",True
laxative,television room,hamper,"['can', 'hamper', 'art classroom', 'bus', 'television room']",False
lego duplo,lobby,art classroom,"['cat', 'art classroom', 'microwave', 'lobby', 'shell']",False
lemon,corridor,table,"['sedan', 'bus', 'table', 'corridor', 'head']",False
letter holder,exercise room,automobile,"['microwave', 'lamp', 'automobile', 'exercise room', 'wallet']",False
lettuce,kitchen,kitchen,"['way', 'shoe', 'kitchen', 'shell', 'handbag']",True
library,room,lounge,"['cat', ""teenager's bedroom"", 'lounge', 'laundry room', 'room']",False
lid,drawer,drawer,"['bundle', 'foyer', 'drawer', 'carton', 'band room']",True
lifeboat,boat,boat,"['lounge', 'sack', 'tin', 'boat', 'nest']",True
light,attic,apartment,"['spoon', 'machine', 'dresser', 'attic', 'apartment']",False
light bulb,garage,garage,"['pitcher', 'bunk', 'one of the classrooms', 'belfry', 'garage']",True
lightswitch,bathroom,corridor,"['corridor', 'spoon', 'dwelling', 'bathroom', 'class room']",False
lime squeezer,television room,trunk,"['purse', 'television room', 'numerous modern washrooms', 'trunk', 'safe']",False
linoleum,house,house,"['toolbox', 'carton', 'house', 'safe', 'exercise room']",True
lip,can,teapot,"['can', 'fridge', 'drawer', 'teapot', 'delivery room']",False
lipstick,bathroom,bathroom,"['bike', 'bathroom', 'beehive', 'living rooms', 'aquarium']",True
liquor,bar,bar,"['bunk', 'bar', ""child's bedroom"", 'foyer', 'bathroom']",True
loaf,fridge,fridge,"['small room', 'toolbox', 'microwave', 'fridge', 'stove']",True
lobster,tank,tank,"['floor', 'tank', 'table', 'bath', 'loft']",True
loft,apartment,apartment,"['apartment', 'lamp', 'garage', 'bathroom and kitchen', 'drawer']",True
lotion,cabinet,ir rooms,"[""teenager's bedroom"", 'bathroom and kitchen', 'cabinet', 'utility room', 'ir rooms']",False
lunch,backpack,refrigerator,"['sack', 'refrigerator', 'shell', 'castle', 'backpack']",False
lunch bag,kitchen,kitchen,"['camp', 'bedroom drawer', 'kitchen', 'package', ""child's bedroom""]",True
lunch box,closet,master bedroom,"['closet', 'foyer', 'wallet', 'master bedroom', 'delivery room']",False
magazine,table,table,"['bike', 'orchestra', 'table', 'playroom', 'shell']",True
magnet,fridge,fridge,"['dishwasher', 'deck', 'freezer', 'hospital drug storeroom', 'fridge']",True
magnifying glass,dining room,camp,"['dining room', 'basket', 'camp', 'quiver', 'bowl']",False
mail,fridge,stand,"['hamper', 'fridge', 'shoe', 'dresser', 'stand']",False
mailbox,garden,garden,"['bar', 'aquarium', 'parlor', ""men's restroom"", 'garden']",True
mainsail,boat,boat,"['bike', 'hatbox', 'ir rooms', 'every room', 'boat']",True
makeup,purse,purse,"['belfry', 'purse', 'library', 'garden', 'car']",True
marshmallow,oven,art classroom,"['side of the room', 'delivery room', 'oven', 'hive', 'art classroom']",False
mascara,dining room,cash's room,"[""cash's room"", 'dining room', 'refrigerator', 'chamber', 'house']",False
mast,boat,boat,"['vault', 'bathroom drawer', 'box', 'boat', 'backyard']",True
master chef can,bedroom,tea room,"['bedroom', 'bathroom cabinet', 'bath', 'tea room', 'den']",False
mat,house,restroom,"['restroom', 'pot', ""child's bedroom"", 'house', 'stand']",False
match,backpack,backpack,"['backpack', 'shaker', 'one of the classrooms', 'bathtub', 'aquarium']",True
mattress,bed,guest room,"['garage', 'attic', 'bicycle', 'bed', 'guest room']",False
mayo,jar,icebox,"['bedroom drawer', 'art classroom', 'jar', 'icebox', 'basement']",False
mayonnaise,jar,jar,"['jar', 'closet', 'lounge', 'different room', 'home office']",True
measuring tape,bedroom,bedroom,"['ir rooms', 'shaker', 'bedroom', 'range', 'way']",True
meatloaf,oven,oven,"['master bedroom', 'sink', 'glass', 'oven', 'packet']",True
medicine,garage,cabin,"['backpack', 'cabin', 'garage', 'study', ""child's bedroom""]",False
memory,pantry,dresser,"['pantry', 'stand', 'attic', 'lobby', 'dresser']",False
meringue,oven,tea room,"['spoon', 'oven', 'mansion', 'bar', 'tea room']",False
mess,table,table,"['table', 'waiting room', 'chest', 'cabinet', 'hatbox']",True
metronome,class room,none,"['dimly lit room', 'jar', 'hotel room', 'small room', 'class room']",False
microwave,kitchen,kitchen,"['livingroom', ""teenager's bedroom"", 'furniture', 'handbag', 'kitchen']",True
milk,bottle,bottle,"['basement', 'garage', 'jar', 'microwave', 'bottle']",True
milk fror,dining room,freezer,"['dining room', 'range', 'ballroom', 'vault', 'freezer']",False
mini soccer ball,kitchen,teenager's bedroom,"['classroom', 'ir rooms', ""teenager's bedroom"", 'hospital drug storeroom', 'kitchen']",False
mint,refrigerator,bar,"['bar', 'refrigerator', 'belfry', 'bundle', 'cat']",False
mirror,bedroom,bedroom,"['home', 'purse', 'bike', 'stove', 'bedroom']",True
mit,bed,locker,"['locker', 'pitcher', 'bundle', 'bed', 'container']",False
moistener,purse,packet,"['packet', 'garage', 'pod', 'purse', 'pot']",False
mold,breadbox,freezer,"['small room', 'stove', 'freezer', 'breadbox', 'hospital drug storeroom']",False
monitor,desk,desk,"['broom closet', 'desk', 'sedan', 'separate room', 'motel room']",True
moonshine,jar,safe,"['loft', 'jar', 'livingroom', 'freezer', 'safe']",False
mop,apartment,grand ballroom,"['motorbike', 'grand ballroom', 'master bedroom', 'apartment', 'camp']",False
morboard,exercise room,exercise room,"['stand', 'basement', 'exercise room', 'band room', 'shelf']",True
mouse,kitchen,breadbox,"['kitchen', 'boot', 'breadbox', 'family room', 'stove']",False
mouse pad,playroom,motel room,"['dishwasher', 'suitcase', 'motel room', 'shaker', 'playroom']",False
mousepad,desk,desk,"['dormroom', 'ambulance', 'court', 'machine', 'desk']",True
movie dvd,pantry room,music room,"['room of the house', 'pantry room', 'toolbox', 'dresser', 'music room']",False
muffin,oven,package,"[""children's room"", 'oven', 'package', 'bike', 'hive']",False
mug,kitchen,kitchen,"['kitchen', 'purse', 'most rooms', 'breadbox', 'basket']",True
mule,pitcher,den,"['separate room', ' middle of the room', 'safe', 'den', 'pitcher']",False
multiport hub,storage room,parlor,"['parlor', 'basement', 'storage room', 'backpack', 'laundry room']",False
museum,castle,restroom,"['restroom', 'castle', 'range', 'court', 'independent room']",False
mustard bottle,playroom,fridge,"['playroom', 'press', 'bicycle', 'library', 'fridge']",False
nail,cabinet,cabinet,"['livingroom', 'dimly lit room', 'most rooms', 'cellar', 'cabinet']",True
napkin,table,table,"['spoon', ""child's room"", ""men's restroom"", 'table', 'bedroom drawer']",True
neck rest,playroom,study,"['sack', 'teapot', 'playroom', 'bath', 'study']",False
neckwear,closet,closet,"['garden', 'hive', 'home', 'closet', 'bright room']",True
net,boat,boat,"['bedroom drawer', 'boat', 'way', 'bathroom cabinet', ' middle of the room']",True
netting,backpack,kitchen or bathroom,"['jar', 'bottle', 'kitchen or bathroom', 'sink', 'backpack']",False
newspaper,living room,living room,"['washer', 'living room', 'bay', 'restroom', 'attic']",True
nine hole peg test,bathroom,chamber,"['foyer', 'chamber', 'bag', 'machine', 'bathroom']",False
nintendo switch,garage,sofa,"['sofa', 'garage', 'trap', 'boot', 'orchestra']",False
notebook,package,room,"['room', 'package', 'room', 'bus', 'shaker']",False
oil,car,different room,"['bathroom drawer', 'loungeroom', 'different room', 'suitcase', 'car']",False
ointment,jar,jar,"['backpack', 'every bedroom', 'jar', 'can', 'room of the house']",True
olive,refrigerator,refrigerator,"['storage room', 'refrigerator', 'lounge', 'master bedroom', 'toaster']",True
orange,playroom,ir rooms,"['ir rooms', 'tank', 'tank', 'drawer', 'playroom']",False
organiser,desk,desk,"['desk', 'safe', 'plate', 'engine', 'castle']",True
ottoman,living room,living room,"['keg', 'living room', 'loft', 'art classroom', 'sink']",True
outfit,closet,closet,"['art classroom', 'closet', 'dwelling', 'stand', 'hive']",True
oven,stove,trunk,"['place', 'stove', 'kitchen or bathroom', 'trunk', 'motorbike']",False
pad,bathroom drawer,bathroom drawer,"['bathroom drawer', 'lounge', ""cash's room"", 'floor', 'can']",True
padlock,utility room,utility room,"['one of the classrooms', 'trap', 'bundle', 'keg', 'utility room']",True
paint,can,can,"['dimly lit room', 'can', 'bottle', 'press', 'cradle']",True
paint bottle set,exercise room,study,"['exercise room', 'separate room', 'car', 'sack', 'study']",False
paint maker,pantry room,study,"['broom closet', 'study', 'pantry room', 'camp', 'pitcher']",False
painting,living room,living room,"['bag', 'bar', 'anor room', 'refrigerator', 'living room']",True
pajama,suitcase,closet,"['purse', 'suitcase', 'bath', 'closet', 'carton']",False
pan,kitchen,kitchen,"['butt', 'freezer', 'foyer', 'class room', 'kitchen']",True
pantry,kitchen,kitchen,"['bar', 'pitcher', 'purse', 'mansion', 'kitchen']",True
paper,suitcase,storage room,"['suitcase', 'storage room', 'bathtub', 'microwave', 'kitchen']",False
paper bag,exercise room,person's living room,"[""person's living room"", 'pocket', 'exercise room', 'aquarium', 'tank']",False
paperclip,cabinet,cabinet,"['bedroom', 'cabinet', 'hall', 'ir rooms', 'apartment']",True
papertowelroll,kitchen,kitchen,"['table', 'bag', 'laundry room', 'one room flat', 'kitchen']",True
paperweight,desk,desk,"[""person's living room"", 'dishwasher', 'library', 'desk', 'room']",True
parchment sheet,pantry room,pantry room,"['handbag', 'sedan', 'pantry room', 'barrel', 'belfry']",True
parsley,plate,kitchen,"['spoon', 'plate', 'sedan', 'kitchen', 'childs room']",False
pasta,pantry,pantry,"['bedroom drawer', 'mansion', 'bank', 'basket', 'pantry']",True
paste,cabinet,cabinet,"['cabinet', 'teapot', 'way', 'anor room', 'room']",True
pastry,tin,tin,"['pot', 'shaker', 'chamber', 'tin', 'table']",True
pea,freezer,freezer,"['bottle', 'restroom', 'sedan', 'bathroom cabinet', 'freezer']",True
peach,exercise room,shaker,"['exercise room', 'bookshelf', 'every bedroom', 'hotel room', 'shaker']",False
pear,bathroom,apartment,"[""children's room"", 'apartment', 'washer', 'wardrobe', 'bathroom']",False
pedal,car,car,"['fridge', 'car', 'cubicle', 'bathroom and kitchen', 'pantry']",True
peg and hammer toy,utility room,person's living room,"['foyer', 'lamp', ""person's living room"", 'separate room', 'utility room']",False
pen,living room,living room,"['place', 'living room', 'card room', 'most rooms', 'motorbike']",True
pencil,bedroom,bedroom,"['butt', 'washer', 'bedroom', 'basket', 'toaster']",True
pencil case,lobby,room of the house,"['boot', 'home', 'lobby', 'room of the house', 'teapot']",False
pepper,oven,bar,"['furniture', 'bar', 'package', 'parlor', 'oven']",False
peppermint,kitchen,kitchen,"['loungeroom', 'bathroom cabinet', 'sink', 'icebox', 'kitchen']",True
peppershaker,kitchen,kitchen,"['kitchen', 'small room', 'trunk', 'backpack', 'backpack']",True
pepsi,fridge,fridge,"['pan', 'bicycle', 'belfry', 'shoe', 'fridge']",True
pepsi can pack,garage,bar,"['plate', 'different room', 'garage', 'bar', 'bus']",False
perfume,cabinet,cabinet,"['room', 'cabinet', 'living room', 'bunk', 'basket']",True
pesto,jar,jar,"['deck', 'jar', 'ambulance', 'restroom', 'beehive']",True
pet food supplement,television room,different room,"['different room', 'television room', 'sedan', 'independent room', 'lamp']",False
phillips screwdriver,kitchen,kitchen,"['kitchen', 'hall', 'hatbox', 'board', 'bathroom cabinet']",True
phone,pocket,pocket,"['bunk', 'pocket', 'kitchen or bathroom', 'trap', 'pantry room']",True
phone armband case,dining room,loungeroom,"[""prostitute's bedroom"", 'loungeroom', 'dining room', 'bowl', 'dimly lit room']",False
phone stand,television room,one of the classrooms,"['schoolroom', 'butt', 'television room', 'board', 'one of the classrooms']",False
photo,cabinet,dresser,"['dresser', 'cabinet', 'bunk', 'shell', 'house']",False
photocopier,library,library,"['drawer', 'board', 'study', 'class room', 'library']",True
photograph,home,bedroom,"['bedroom', 'ballroom', 'corridor', 'delivery room', 'home']",False
piccalilli,jar,jar,"['sink', 'bar', 'bookshelf', 'jar', ""child's bedroom""]",True
picture frame,television room,television room,"[' middle of the room', 'press', 'anor room', 'television room', 'hive']",True
pie,oven,press,"['bathroom and kitchen', 'press', ' middle of the room', 'oven', 'music room']",False
pill,bottle,bathroom drawer,"['pantry', 'bathroom drawer', 'bath', 'bottle', 'one of the classrooms']",False
pillow,bedroom,bedroom,"['bath', 'different room', 'belfry', 'bedroom', 'hall']",True
pillowcase,bedroom,bedroom,"['sofa', 'floor', 'bedroom', 'band room', 'beehive']",True
pineapple,jar,bedroom,"['belfry', 'jar', 'car', 'locker', 'bedroom']",False
pirate,boat,boat,"['bank', ' middle of the room', 'teapot', 'boat', 'cellar']",True
pit,backyard,backyard,"['classroom', 'purse', 'shaker', 'deck', 'backyard']",True
pitcher base,garage,bright room,"['quiver', 'bright room', 'garage', 'basement', 'cubicle']",False
pizza,oven,oven,"['shoe', 'bedroom drawer', 'oven', 'bathroom and kitchen', 'grand ballroom']",True
plant,living room,living room,"['living room', 'backpack', 'ambulance', 'cellar', 'den']",True
plant container,utility room,teenager's bedroom,"[""teenager's bedroom"", 'utility room', 'mansion', 'independent room', 'drawer']",False
plant saucer,kitchen,kitchen,"['suitcase', 'kitchen', 'boat', 'art classroom', 'grand ballroom']",True
plate,living room,living room,"['bag', 'chest', 'bunk', 'suitcase', 'living room']",True
platter,cabinet,cabinet,"['bath', 'bathroom drawer', 'range', 'breadbox', 'cabinet']",True
plum,corridor,lounge,"['lounge', 'hall', 'castle', 'corridor', 'board']",False
plumbing,house,house,"['house', 'ir rooms', 'toaster', 'pot', 'livingroom']",True
plunger,bathroom,bathroom,"['bathroom', 'bathroom drawer', 'dwelling', 'dimly lit room', 'washer']",True
popsicle,freezer,freezer,"['freezer', 'box', 'press', 'carton', 'beehive']",True
pork,oven,storage room,"['corridor', 'oven', 'storage room', 'loft', 'truck']",False
portable speaker,closet,ballroom,"['wardrobe', 'icebox', 'ballroom', 'bowl', 'closet']",False
poster,bedroom,bedroom,"['toolbox', 'engine', 'bedroom', 'head', 'toolbox']",True
pot,kitchen,kitchen,"['spoon', 'dungeon', 'kitchen', 'sink', 'bathroom cabinet']",True
potato,kitchen,kitchen,"['barrel', 'bundle', 'bathroom drawer', 'basket', 'kitchen']",True
potpourri,drawer,none,"['engine', 'drawer', 'livingroom', 'head', 'way']",False
potted meat can,pantry room,pantry room,"['pantry room', 'kitchen or bathroom', 'trunk', 'board', 'motorbike']",True
pottery,chamber,ballroom,"['cat', 'master bedroom', 'chamber', 'dwelling', 'ballroom']",False
pouch,pantry,pantry,"['pantry', 'house', 'pitcher', 'bag', 'dishwasher']",True
power drill,childs room,board,"['childs room', 'pan', 'bag', 'floor', 'board']",False
prawn,oven,stove,"['hall', 'stove', 'shaker', 'bathroom cabinet', 'oven']",False
presentation,way,dining room,"['way', 'backpack', 'bay', 'belfry', 'dining room']",False
preserve,jar,jar,"['jar', 'lobby', 'garage', 'tea room', 'side of the room']",True
pressure cooker,exercise room,locker,"['plate', 'belfry', 'exercise room', 'music room', 'locker']",False
pretzel,oven,table,"['schoolroom', 'master bedroom', 'table', 'head', 'oven']",False
propellor,boat,boat,"['boat', ""children's room"", 'tea room', ""prostitute's bedroom"", 'place']",True
prow,boat,boat,"['pot', 'boat', 'carton', 'home', 'card room']",True
pudding,container,bike,"['bike', 'furniture', 'container', 'bay', 'kitchen or bathroom']",False
pudding box,bathroom,drawer,"['spoon', 'bathroom', 'bright room', 'band room', 'drawer']",False
pump,boat,boat,"['boat', 'mailbox', 'container', 'house', 'truck']",True
puzzle game,childs room,dumpster,"['case', 'dumpster', 'every room', 'restroom', 'childs room']",False
pyjama,bedroom,bedroom,"['bright room', 'aquarium', 'machine', 'shaker', 'bedroom']",True
quilt,trunk,trunk,"['pot', 'cubicle', 'shelf', 'cellar', 'trunk']",True
rack,oven,independent room,"['pod', 'sofa', 'house', 'independent room', 'oven']",False
racquetball,pantry room,shelf,"['pantry room', ""children's room"", 'shelf', 'briefcase', 'master bedroom']",False
radiator,apartment,apartment,"['den', 'shell', 'apartment', 'package', 'bath']",True
radio,bedroom,bedroom,"['place', 'teapot', 'cabinet', 'automobile', 'bedroom']",True
rafter,attic,attic,"['garage', 'board', 'attic', 'range', 'safe']",True
rag,cabinet,cabinet,"['independent room', 'apartment', 'purse', 'anor room', 'cabinet']",True
raincoat,backpack,backpack,"['machine', 'library', 'backpack', 'toolbox', 'bike']",True
ramekin,kitchen,kitchen,"['one of the classrooms', 'kitchen', 'room of the house', 'kitchen or bathroom', 'box']",True
reader,library,library,"['library', 'spoon', 'can', 'garden', 'basket']",True
reference,library,library,"['cat', 'library', 'keg', 'study', 'barrel']",True
refrigerator,home,home,"[' middle of the room', 'briefcase', 'locker', 'cabinet', 'home']",True
remote control,living room,living room,"['living room', 'bay', 'floor', 'trunk', 'oven']",True
remotecontrol,bedroom,bedroom,"['one room flat', 'motorbike', 'spoon', 'room', 'bedroom']",True
residence,home,home,"['home', ""prostitute's bedroom"", 'bathroom', 'bathroom and kitchen', 'garden']",True
restroom,library,corridor,"['bathroom and kitchen', 'corridor', 'laundry room', 'case', 'library']",False
rib,refrigerator,refrigerator,"['cruet', 'boot', 'refrigerator', ""person's living room"", 'hive']",True
ribbon,bath,purse,"['exercise room', 'purse', 'boat', 'bunk', 'bath']",False
rice,refrigerator,bag,"['cat', 'refrigerator', 'bag', 'shoe', 'pod']",False
rmal laminator,playroom,one room flat,"['one room flat', 'playroom', 'oven', 'pot', 'wardrobe']",False
roast,oven,fridge,"['pocket', 'fridge', 'refrigerator', 'bottle', 'oven']",False
robe,suitcase,none,"['library', 'dormroom', 'suitcase', 'one room flat', 'package']",False
rod,engine,engine,"['washer', 'tank', 'bath', 'engine', 'desk']",True
roll,breadbox,breadbox,"['shaker', 'toolbox', 'orchestra', 'breadbox', 'box']",True
rolodex,desk,desk,"[""cash's room"", 'desk', 'case', 'trunk', 'aquarium']",True
romaine,refrigerator,refrigerator,"['microwave', 'loungeroom', 'refrigerator', 'shaker', 'hall']",True
rook,castle,castle,"['cruet', 'ballroom', 'bundle', 'castle', 'lounge']",True
room,apartment,living room,"['cabin', 'garden', 'nest', 'living room', 'apartment']",False
roomdecor,living room,living room,"['cruet', 'closet', 'living room', 'teapot', 'container']",True
rope,boat,boat,"['library', 'boat', 'garbage', 'playroom', 'packet']",True
rose,garden,garden,"['jar', 'garden', 'bus', 'backpack', 'suitcase']",True
rotisserie,oven,oven,"['card room', ""child's bedroom"", 'handbag', 'oven', 'box']",True
router,corridor,corridor,"['carton', ""child's room"", 'corridor', ""child's room"", 'dungeon']",True
row,table,hall,"['hall', 'table', ' middle of the room', 'package', 'bedroom']",False
rubiks cube,exercise room,home,"['nest', 'home', 'dishwasher', 'pan', 'exercise room']",False
rudder,boat,boat,"['machine', 'playroom', 'boat', 'shaker', 'bathroom and kitchen']",True
rug,table,most rooms,"['shoe', 'aquarium', 'most rooms', 'wardrobe', 'table']",False
rule,classroom,classroom,"['delivery room', 'ir rooms', 'jacket', 'pot', 'classroom']",True
ruler,cabinet,cabinet,"['every room', 'cabinet', 'bathroom or kitchen', 'nest', 'carton']",True
sachet,drawer,drawer,"[' middle of the room', 'ambulance', 'drawer', 'deck', 'motel room']",True
safe,living room,castle,"['castle', 'living room', 'freezer', 'bottle', 'home office']",False
salad,refrigerator,refrigerator,"['refrigerator', 'dining room', 'lamp', 'backyard', 'dining room']",True
salmon,oven,oven,"['room', 'oven', 'deck', 'place', 'library']",True
salt,cabinet,kitchen,"['garbage', 'cabinet', 'camp', 'kitchen', 'fridge']",False
salt shaker,childs room,icebox,"['icebox', 'dungeon', 'grand ballroom', 'childs room', 'place']",False
saltshaker,kitchen,kitchen,"['hospital drug storeroom', 'room of the house', 'bottle', 'lamp', 'kitchen']",True
sander,cabinet,cabinet,"['cabinet', 'bunk', 'shell', 'machine', 'way']",True
sandwich,plate,plate,"['glass', 'camp', 'plate', 'corridor', ""child's bedroom""]",True
sanitary pads,bathroom,bathroom,"['hospital drug storeroom', 'garden', 'room of the house', 'box', 'bathroom']",True
sauce,plate,pitcher,"['plate', 'pitcher', 'table', 'palace', 'automobile']",False
saucepan,cabinet,cabinet,"['sedan', 'cabinet', 'pantry room', 'cellar', 'playroom']",True
saucer,kitchen,kitchen,"['camp', 'delivery room', 'bathtub', 'nest', 'kitchen']",True
