object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,refrigerator,"['garbage', 'drawer', 'house', 'refrigerator', 'ir rooms']",True
gelatin box,home office,child's room,"[""child's room"", 'home office', 'camp', 'sack', 'floor']",False
gin,bar,bar,"['bedroom', 'basement', 'bar', 'cat', 'jar']",True
glove,bathroom,bathroom,"['tea room', 'bathroom', 'cellar', 'hotel room', 'case']",True
golf ball,kitchen,range,"['automobile', 'dwelling', 'shell', 'range', 'kitchen']",False
goose,oven,house,"['oven', 'one of the classrooms', 'bag', 'house', 'purse']",False
graphics card,home office,home office,"['tin', 'bookshelf', 'one room flat', 'floor', 'home office']",True
guard,kitchen,den,"['den', 'dormroom', 'bathroom drawer', 'orchestra', 'kitchen']",False
guinness,bar,bar,"['bar', 'toaster', 'dormroom', 'furniture', 'hamper']",True
gun,trunk,trunk,"['fridge', 'microwave', 'dining room', 'trunk', 'chest']",True
hair color,storage room,storage room,"['den', 'class room', 'cat', 'loungeroom', 'storage room']",True
hair conditioner,utility room,utility room,"['bus', 'palace', 'delivery room', 'ir rooms', 'utility room']",True
hair dryer,bathroom,bathroom,"['glass', 'lounge', 'dresser', 'bathroom', 'toaster']",True
hair straightener,storage room,storage room,"['storage room', 'pitcher', 'tin', 'castle', 'dwelling']",True
ham,refrigerator,refrigerator,"['drawer', 'kitchen or bathroom', 'board', 'refrigerator', 'bundle']",True
hammer,playroom,guest room,"['sack', 'guest room', 'refrigerator', 'playroom', 'delivery room']",False
hand,pocket,pocket,"['trap', 'pocket', ""children's room"", ""cash's room"", 'backyard']",True
hand bell,garage,study,"['boat', 'cabin', 'study', 'garage', 'family room']",False
handbag,television room,television room,"['television room', 'backpack', 'cubicle', 'sedan', 'motorbike']",True
handset,cradle,cradle,"['every room', 'independent room', 'bathroom drawer', 'cradle', 'vault']",True
handtowel,bathroom,bathroom,"['bathroom', 'side of the room', 'pantry room', 'library', 'orchestra']",True
handtowelholder,bathroom,bathroom,"['court', 'bathroom', 'grand ballroom', 'pod', 'hotel room']",True
harbor,boat,boat,"['laundry room', 'dishwasher', 'boat', 'dresser', 'container']",True
hard drive,utility room,utility room,"['jacket', 'room of the house', 'bright room', 'backyard', 'utility room']",True
hard drive case,home office,home office,"['home office', 'butt', 'different room', 'press', 'cup']",True
hardware,house,drawer,"['waiting room', 'every room', 'house', 'drawer', 'hamper']",False
hat,closet,closet,"['closet', 'car', 'sedan', 'toaster', 'cellar']",True
headlight,car,car,"['dining room', 'mansion', 'cruet', 'side of the room', 'car']",True
headphone,television room,desk,"['television room', 'desk', 'aquarium', 'fridge', 'dresser']",False
heater,house,house,"['quiver', 'house', 'board', 'room of the house', 'board']",True
heavy duty gloves,lobby,box,"['lobby', 'oven', 'bottle', 'attic', 'box']",False
heavy master chef can,corridor,livingroom,"['corridor', 'motorbike', 'hotel room', 'livingroom', 'carton']",False
hedge,backyard,backyard,"['furniture', 'backyard', 'family room', 'case', 'bathroom or kitchen']",True
helmet,playroom,playroom,"['playroom', 'bar', 'tank', 'well', 'shaker']",True
herring,jar,jar,"['class room', 'hive', 'jar', 'lounge', 'chest']",True
herring fillets,playroom,none,"['home', 'playroom', 'kitchen or bathroom', 'box', 'broom closet']",False
holdall,closet,closet,"['hotel room', 'closet', 'cellar', 'cellar', 'toolbox']",True
honey,beehive,cruet,"['storage room', 'bag', 'beehive', 'storage room', 'cruet']",False
honey dipper,kitchen,kitchen,"['backpack', 'dwelling', 'kitchen', 'fridge', 'container']",True
horn,truck,truck,"['engine', 'truck', 'dormroom', 'wallet', ""cash's room""]",True
house,bedroom,home,"['family room', 'home', 'bedroom', 'orchestra', 'independent room']",False
houseplant,living room,living room,"['purse', 'living room', 'sink', 'freezer', ""child's bedroom""]",True
icecream,freezer,freezer,"['court', 'bathroom', 'refrigerator', 'delivery room', 'freezer']",True
incontinence pads,garage,package,"['table', 'package', 'plate', 'garage', 'hive']",False
ingredient,kitchen,kitchen,"['numerous modern washrooms', 'kitchen', 'television room', 'art classroom', 'every room']",True
ink cartridge,home office,home office,"['garbage', 'bathroom drawer', 'home office', 'hospital drug storeroom', 'waiting room']",True
instant camera,closet,closet,"['schoolroom', 'lamp', 'nest', 'closet', 'bright room']",True
invitation card,utility room,sofa,"['utility room', 'sofa', 'quiver', 'press', 'teapot']",False
ipod,apartment,apartment,"['delivery room', 'fridge', 'apartment', 'broom closet', 'bathroom drawer']",True
jack,box,box,"['pantry', 'box', 'tank', 'breadbox', 'loft']",True
jacket,suitcase,storage room,"['storage room', 'pantry', 'suitcase', 'storage room', 'icebox']",False
jam,jar,kitchen,"['childs room', 'garbage', 'kitchen', 'jar', 'guest room']",False
jar,childs room,bookshelf,"['washer', 'bookshelf', 'cat', ' middle of the room', 'childs room']",False
jean,closet,closet,"['bathtub', 'carton', 'closet', 'toaster', 'livin room']",True
jenga,corridor,corridor,"['corridor', 'bath', 'bright room', 'handbag', 'dresser']",True
jewelry,box,box,"['box', 'bike', 'pantry', 'bicycle', 'breadbox']",True
jewelry box,childs room,loungeroom,"['refrigerator', 'dumpster', 'bike', 'loungeroom', 'childs room']",False
john,prostitute's bedroom,music room,"['safe', 'music room', ""prostitute's bedroom"", 'attic', 'one of the classrooms']",False
joist,basement,basement,"['basement', 'stand', ' middle of the room', 'wallet', 'spoon']",True
journal,library,library,"['toolbox', 'aquarium', 'library', 'cat', 'music room']",True
juice,refrigerator,refrigerator,"['refrigerator', 'bowl', 'court', 'hive', 'bathtub']",True
jukebox,bar,bar,"[""prostitute's bedroom"", 'lamp', 'hamper', 'handbag', 'bar']",True
junk,cellar,cellar,"['cellar', 'separate room', 'bank', 'one of the classrooms', 'shell']",True
kettle,kitchen,kitchen,"['kitchen', 'backyard', 'basement', 'bag', 'card room']",True
keyboard,exercise room,teenager's bedroom,"['waiting room', 'one room flat', 'ambulance', 'exercise room', ""teenager's bedroom""]",False
keychain,living room,cabinet,"['utility room', 'cabinet', 'living room', 'toaster', 'pitcher']",False
kitchen,home,home,"['suitcase', 'childs room', 'quiver', 'keg', 'home']",True
kitchenette,hotel room,hotel room,"['pitcher', 'bathroom cabinet', 'hotel room', 'band room', 'bus']",True
knife,kitchen,kitchen,"['shaker', ' middle of the room', 'kitchen', 'package', 'chamber']",True
knife block,television room,press,"['television room', 'room of the house', 'garbage', 'press', 'icebox']",False
labeling tape,home office,home office,"['camp', 'attic', 'castle', 'delivery room', 'home office']",True
ladle,kitchen,kitchen,"['breadbox', 'machine', ""child's room"", 'kitchen', 'home']",True
lamb,oven,oven,"['oven', 'bed', 'bus', 'bathtub', 'drawer']",True
lame,loft,shelf,"['loft', 'backyard', 'aquarium', 'shelf', 'bay']",False
lamp,bedroom,bedroom,"['refrigerator', 'bedroom', ""children's room"", 'sink', 'wallet']",True
lantern,home office,home office,"[""cash's room"", 'home office', 'card room', 'side of the room', 'art classroom']",True
laptop,bedroom,bedroom,"['microwave', 'one room flat', 'bathroom and kitchen', 'loungeroom', 'bedroom']",True
laptop cover,home office,home office,"['dishwasher', 'pot', 'foyer', 'home office', 'bay']",True
laptop stand,lobby,trunk,"['breadbox', 'lobby', 'cabin', 'toaster', 'trunk']",False
large marker,bedroom,locker,"['case', 'bedroom', 'barrel', 'locker', 'belfry']",False
lasagna,plate,plate,"['pitcher', 'motel room', 'dresser', 'home office', 'plate']",True
laundry,cellar,apartment,"['bank', 'apartment', 'cellar', 'every room', 'family room']",False
laundry box,garage,garage,"['garage', 'sink', 'microwave', 'backpack', 'dumpster']",True
laundryhamper,bedroom,bedroom,"['anor room', 'bedroom', 'storage room', 'boat', 'handbag']",True
laxative,television room,hamper,"['art classroom', 'television room', 'bus', 'hamper', 'can']",False
lego duplo,lobby,art classroom,"['art classroom', 'cat', 'shell', 'lobby', 'microwave']",False
lemon,corridor,table,"['corridor', 'sedan', 'table', 'head', 'bus']",False
letter holder,exercise room,exercise room,"['exercise room', 'wallet', 'lamp', 'microwave', 'automobile']",True
lettuce,kitchen,kitchen,"['handbag', 'kitchen', 'way', 'shell', 'shoe']",True
library,room,teenager's bedroom,"[""teenager's bedroom"", 'laundry room', 'lounge', 'cat', 'room']",False
lid,drawer,drawer,"['bundle', 'carton', 'foyer', 'band room', 'drawer']",True
lifeboat,boat,boat,"['lounge', 'nest', 'boat', 'tin', 'sack']",True
light,attic,dresser,"['spoon', 'dresser', 'apartment', 'attic', 'machine']",False
light bulb,garage,garage,"['pitcher', 'garage', 'bunk', 'belfry', 'one of the classrooms']",True
lightswitch,bathroom,corridor,"['bathroom', 'class room', 'corridor', 'dwelling', 'spoon']",False
lime squeezer,television room,numerous modern washrooms,"['trunk', 'numerous modern washrooms', 'television room', 'safe', 'purse']",False
linoleum,house,toolbox,"['house', 'safe', 'exercise room', 'carton', 'toolbox']",False
lip,can,drawer,"['delivery room', 'drawer', 'fridge', 'teapot', 'can']",False
lipstick,bathroom,bathroom,"['beehive', 'bathroom', 'bike', 'living rooms', 'aquarium']",True
liquor,bar,bar,"['bathroom', 'foyer', ""child's bedroom"", 'bar', 'bunk']",True
loaf,fridge,fridge,"['microwave', 'fridge', 'stove', 'toolbox', 'small room']",True
lobster,tank,tank,"['tank', 'bath', 'table', 'loft', 'floor']",True
loft,apartment,garage,"['lamp', 'garage', 'drawer', 'bathroom and kitchen', 'apartment']",False
lotion,cabinet,none,"[""teenager's bedroom"", 'bathroom and kitchen', 'utility room', 'cabinet', 'ir rooms']",False
lunch,backpack,refrigerator,"['backpack', 'refrigerator', 'shell', 'sack', 'castle']",False
lunch bag,kitchen,kitchen,"[""child's bedroom"", 'camp', 'package', 'kitchen', 'bedroom drawer']",True
lunch box,closet,closet,"['wallet', 'closet', 'master bedroom', 'delivery room', 'foyer']",True
magazine,table,table,"['playroom', 'table', 'orchestra', 'shell', 'bike']",True
magnet,fridge,fridge,"['hospital drug storeroom', 'fridge', 'dishwasher', 'deck', 'freezer']",True
magnifying glass,dining room,basket,"['bowl', 'dining room', 'quiver', 'camp', 'basket']",False
mail,fridge,dresser,"['fridge', 'shoe', 'stand', 'hamper', 'dresser']",False
mailbox,garden,garden,"['garden', 'aquarium', 'parlor', ""men's restroom"", 'bar']",True
mainsail,boat,boat,"['hatbox', 'boat', 'ir rooms', 'bike', 'every room']",True
makeup,purse,purse,"['library', 'belfry', 'purse', 'garden', 'car']",True
marshmallow,oven,oven,"['delivery room', 'art classroom', 'hive', 'side of the room', 'oven']",True
mascara,dining room,cash's room,"['refrigerator', 'dining room', 'house', ""cash's room"", 'chamber']",False
mast,boat,boat,"['boat', 'vault', 'bathroom drawer', 'backyard', 'box']",True
master chef can,bedroom,tea room,"['bedroom', 'bathroom cabinet', 'tea room', 'den', 'bath']",False
mat,house,child's bedroom,"[""child's bedroom"", 'house', 'stand', 'restroom', 'pot']",False
match,backpack,backpack,"['shaker', 'backpack', 'bathtub', 'one of the classrooms', 'aquarium']",True
mattress,bed,bed,"['attic', 'garage', 'bed', 'guest room', 'bicycle']",True
mayo,jar,icebox,"['art classroom', 'basement', 'jar', 'icebox', 'bedroom drawer']",False
mayonnaise,jar,jar,"['different room', 'closet', 'home office', 'lounge', 'jar']",True
measuring tape,bedroom,ir rooms,"['way', 'shaker', 'range', 'ir rooms', 'bedroom']",False
meatloaf,oven,oven,"['master bedroom', 'glass', 'oven', 'sink', 'packet']",True
medicine,garage,study,"['garage', 'backpack', ""child's bedroom"", 'cabin', 'study']",False
memory,pantry,dresser,"['lobby', 'dresser', 'attic', 'pantry', 'stand']",False
meringue,oven,tea room,"['tea room', 'bar', 'oven', 'spoon', 'mansion']",False
mess,table,table,"['table', 'hatbox', 'chest', 'cabinet', 'waiting room']",True
metronome,class room,dimly lit room,"['hotel room', 'small room', 'dimly lit room', 'jar', 'class room']",False
microwave,kitchen,kitchen,"['kitchen', 'handbag', 'furniture', 'livingroom', ""teenager's bedroom""]",True
milk,bottle,microwave,"['basement', 'microwave', 'bottle', 'garage', 'jar']",False
milk fror,dining room,freezer,"['ballroom', 'freezer', 'range', 'vault', 'dining room']",False
mini soccer ball,kitchen,teenager's bedroom,"['ir rooms', 'classroom', ""teenager's bedroom"", 'hospital drug storeroom', 'kitchen']",False
mint,refrigerator,refrigerator,"['cat', 'bar', 'belfry', 'bundle', 'refrigerator']",True
mirror,bedroom,bedroom,"['home', 'bike', 'stove', 'purse', 'bedroom']",True
mit,bed,locker,"['bundle', 'container', 'locker', 'bed', 'pitcher']",False
moistener,purse,pot,"['pod', 'garage', 'pot', 'packet', 'purse']",False
mold,breadbox,hospital drug storeroom,"['freezer', 'breadbox', 'hospital drug storeroom', 'stove', 'small room']",False
monitor,desk,desk,"['separate room', 'broom closet', 'motel room', 'sedan', 'desk']",True
moonshine,jar,safe,"['jar', 'freezer', 'loft', 'safe', 'livingroom']",False
mop,apartment,apartment,"['motorbike', 'grand ballroom', 'camp', 'apartment', 'master bedroom']",True
morboard,exercise room,band room,"['basement', 'exercise room', 'stand', 'shelf', 'band room']",False
mouse,kitchen,family room,"['boot', 'kitchen', 'family room', 'stove', 'breadbox']",False
mouse pad,playroom,playroom,"['dishwasher', 'playroom', 'suitcase', 'shaker', 'motel room']",True
mousepad,desk,desk,"['dormroom', 'court', 'ambulance', 'machine', 'desk']",True
movie dvd,pantry room,music room,"['toolbox', 'room of the house', 'music room', 'pantry room', 'dresser']",False
muffin,oven,oven,"['hive', 'bike', 'package', 'oven', ""children's room""]",True
mug,kitchen,kitchen,"['breadbox', 'purse', 'basket', 'kitchen', 'most rooms']",True
mule,pitcher,den,"['den', 'safe', 'separate room', 'pitcher', ' middle of the room']",False
multiport hub,storage room,storage room,"['basement', 'backpack', 'storage room', 'laundry room', 'parlor']",True
museum,castle,independent room,"['court', 'range', 'independent room', 'castle', 'restroom']",False
mustard bottle,playroom,fridge,"['press', 'bicycle', 'library', 'playroom', 'fridge']",False
nail,cabinet,cabinet,"['dimly lit room', 'cellar', 'most rooms', 'cabinet', 'livingroom']",True
napkin,table,table,"[""men's restroom"", 'table', 'spoon', ""child's room"", 'bedroom drawer']",True
neck rest,playroom,playroom,"['playroom', 'bath', 'sack', 'teapot', 'study']",True
neckwear,closet,closet,"['closet', 'home', 'garden', 'hive', 'bright room']",True
net,boat,boat,"[' middle of the room', 'bathroom cabinet', 'boat', 'way', 'bedroom drawer']",True
netting,backpack,none,"['jar', 'kitchen or bathroom', 'bottle', 'backpack', 'sink']",False
newspaper,living room,living room,"['living room', 'attic', 'restroom', 'washer', 'bay']",True
nine hole peg test,bathroom,chamber,"['chamber', 'bag', 'foyer', 'machine', 'bathroom']",False
nintendo switch,garage,sofa,"['trap', 'orchestra', 'sofa', 'boot', 'garage']",False
notebook,package,room,"['room', 'shaker', 'bus', 'package', 'room']",False
oil,car,car,"['bathroom drawer', 'loungeroom', 'car', 'suitcase', 'different room']",True
ointment,jar,every bedroom,"['jar', 'room of the house', 'backpack', 'can', 'every bedroom']",False
olive,refrigerator,refrigerator,"['storage room', 'lounge', 'toaster', 'refrigerator', 'master bedroom']",True
orange,playroom,drawer,"['ir rooms', 'tank', 'drawer', 'tank', 'playroom']",False
organiser,desk,desk,"['safe', 'engine', 'desk', 'plate', 'castle']",True
ottoman,living room,living room,"['loft', 'art classroom', 'sink', 'living room', 'keg']",True
outfit,closet,closet,"['stand', 'dwelling', 'closet', 'art classroom', 'hive']",True
oven,stove,none,"['trunk', 'place', 'motorbike', 'kitchen or bathroom', 'stove']",False
pad,bathroom drawer,bathroom drawer,"['can', 'bathroom drawer', 'floor', 'lounge', ""cash's room""]",True
padlock,utility room,utility room,"['one of the classrooms', 'utility room', 'keg', 'bundle', 'trap']",True
paint,can,bottle,"['cradle', 'can', 'press', 'dimly lit room', 'bottle']",False
paint bottle set,exercise room,study,"['sack', 'car', 'separate room', 'study', 'exercise room']",False
paint maker,pantry room,study,"['study', 'broom closet', 'camp', 'pantry room', 'pitcher']",False
painting,living room,living room,"['anor room', 'refrigerator', 'living room', 'bar', 'bag']",True
pajama,suitcase,closet,"['purse', 'suitcase', 'bath', 'carton', 'closet']",False
pan,kitchen,kitchen,"['class room', 'foyer', 'kitchen', 'freezer', 'butt']",True
pantry,kitchen,kitchen,"['bar', 'kitchen', 'mansion', 'pitcher', 'purse']",True
paper,suitcase,storage room,"['suitcase', 'microwave', 'bathtub', 'storage room', 'kitchen']",False
paper bag,exercise room,person's living room,"['pocket', 'exercise room', 'tank', ""person's living room"", 'aquarium']",False
paperclip,cabinet,cabinet,"['hall', 'ir rooms', 'cabinet', 'bedroom', 'apartment']",True
papertowelroll,kitchen,kitchen,"['one room flat', 'table', 'bag', 'kitchen', 'laundry room']",True
paperweight,desk,desk,"['dishwasher', 'room', ""person's living room"", 'library', 'desk']",True
parchment sheet,pantry room,handbag,"['sedan', 'handbag', 'barrel', 'belfry', 'pantry room']",False
parsley,plate,kitchen,"['childs room', 'spoon', 'kitchen', 'plate', 'sedan']",False
pasta,pantry,pantry,"['pantry', 'bedroom drawer', 'mansion', 'bank', 'basket']",True
paste,cabinet,cabinet,"['anor room', 'teapot', 'cabinet', 'way', 'room']",True
pastry,tin,table,"['chamber', 'pot', 'table', 'shaker', 'tin']",False
pea,freezer,freezer,"['restroom', 'freezer', 'bathroom cabinet', 'sedan', 'bottle']",True
peach,exercise room,every bedroom,"['exercise room', 'shaker', 'every bedroom', 'hotel room', 'bookshelf']",False
pear,bathroom,children's room,"['wardrobe', 'bathroom', 'apartment', 'washer', ""children's room""]",False
pedal,car,none,"['bathroom and kitchen', 'car', 'cubicle', 'fridge', 'pantry']",False
peg and hammer toy,utility room,person's living room,"['foyer', 'utility room', 'separate room', ""person's living room"", 'lamp']",False
pen,living room,living room,"['place', 'living room', 'most rooms', 'motorbike', 'card room']",True
pencil,bedroom,basket,"['bedroom', 'basket', 'washer', 'toaster', 'butt']",False
pencil case,lobby,room of the house,"['teapot', 'boot', 'room of the house', 'lobby', 'home']",False
pepper,oven,oven,"['package', 'parlor', 'furniture', 'oven', 'bar']",True
peppermint,kitchen,kitchen,"['kitchen', 'sink', 'icebox', 'loungeroom', 'bathroom cabinet']",True
peppershaker,kitchen,kitchen,"['backpack', 'small room', 'kitchen', 'trunk', 'backpack']",True
pepsi,fridge,fridge,"['belfry', 'pan', 'shoe', 'fridge', 'bicycle']",True
pepsi can pack,garage,bar,"['different room', 'garage', 'plate', 'bar', 'bus']",False
perfume,cabinet,cabinet,"['cabinet', 'basket', 'bunk', 'living room', 'room']",True
pesto,jar,jar,"['deck', 'ambulance', 'beehive', 'jar', 'restroom']",True
pet food supplement,television room,different room,"['sedan', 'different room', 'lamp', 'television room', 'independent room']",False
phillips screwdriver,kitchen,board,"['hall', 'hatbox', 'board', 'kitchen', 'bathroom cabinet']",False
phone,pocket,pocket,"['trap', 'kitchen or bathroom', 'bunk', 'pocket', 'pantry room']",True
phone armband case,dining room,loungeroom,"['loungeroom', ""prostitute's bedroom"", 'dimly lit room', 'bowl', 'dining room']",False
phone stand,television room,television room,"['television room', 'board', 'one of the classrooms', 'schoolroom', 'butt']",True
photo,cabinet,dresser,"['cabinet', 'house', 'dresser', 'shell', 'bunk']",False
photocopier,library,class room,"['class room', 'library', 'drawer', 'board', 'study']",False
photograph,home,bedroom,"['bedroom', 'delivery room', 'corridor', 'home', 'ballroom']",False
piccalilli,jar,jar,"[""child's bedroom"", 'jar', 'bar', 'sink', 'bookshelf']",True
picture frame,television room,television room,"['television room', ' middle of the room', 'hive', 'anor room', 'press']",True
pie,oven,none,"[' middle of the room', 'press', 'music room', 'oven', 'bathroom and kitchen']",False
pill,bottle,bathroom drawer,"['bottle', 'pantry', 'bath', 'one of the classrooms', 'bathroom drawer']",False
pillow,bedroom,bedroom,"['hall', 'bath', 'belfry', 'different room', 'bedroom']",True
pillowcase,bedroom,bedroom,"['beehive', 'band room', 'bedroom', 'sofa', 'floor']",True
pineapple,jar,jar,"['belfry', 'car', 'bedroom', 'locker', 'jar']",True
pirate,boat,boat,"['cellar', ' middle of the room', 'bank', 'teapot', 'boat']",True
pit,backyard,backyard,"['classroom', 'deck', 'shaker', 'purse', 'backyard']",True
pitcher base,garage,bright room,"['garage', 'bright room', 'basement', 'quiver', 'cubicle']",False
pizza,oven,none,"['bathroom and kitchen', 'bedroom drawer', 'grand ballroom', 'oven', 'shoe']",False
plant,living room,living room,"['backpack', 'cellar', 'den', 'living room', 'ambulance']",True
plant container,utility room,utility room,"['drawer', 'mansion', 'independent room', ""teenager's bedroom"", 'utility room']",True
plant saucer,kitchen,kitchen,"['grand ballroom', 'suitcase', 'art classroom', 'kitchen', 'boat']",True
plate,living room,living room,"['bunk', 'bag', 'chest', 'suitcase', 'living room']",True
platter,cabinet,cabinet,"['cabinet', 'bath', 'breadbox', 'range', 'bathroom drawer']",True
plum,corridor,lounge,"['hall', 'board', 'castle', 'corridor', 'lounge']",False
plumbing,house,house,"['pot', 'toaster', 'livingroom', 'house', 'ir rooms']",True
plunger,bathroom,bathroom,"['dwelling', 'bathroom', 'washer', 'bathroom drawer', 'dimly lit room']",True
popsicle,freezer,freezer,"['beehive', 'box', 'press', 'carton', 'freezer']",True
pork,oven,oven,"['loft', 'truck', 'corridor', 'oven', 'storage room']",True
portable speaker,closet,wardrobe,"['icebox', 'ballroom', 'wardrobe', 'bowl', 'closet']",False
poster,bedroom,bedroom,"['toolbox', 'toolbox', 'bedroom', 'head', 'engine']",True
pot,kitchen,kitchen,"['bathroom cabinet', 'kitchen', 'dungeon', 'spoon', 'sink']",True
potato,kitchen,kitchen,"['bundle', 'basket', 'kitchen', 'bathroom drawer', 'barrel']",True
potpourri,drawer,livingroom,"['livingroom', 'engine', 'head', 'way', 'drawer']",False
potted meat can,pantry room,pantry room,"['motorbike', 'board', 'pantry room', 'trunk', 'kitchen or bathroom']",True
pottery,chamber,master bedroom,"['master bedroom', 'cat', 'dwelling', 'ballroom', 'chamber']",False
pouch,pantry,bag,"['pantry', 'house', 'pitcher', 'dishwasher', 'bag']",False
power drill,childs room,bag,"['board', 'floor', 'bag', 'pan', 'childs room']",False
prawn,oven,stove,"['oven', 'stove', 'bathroom cabinet', 'hall', 'shaker']",False
presentation,way,dining room,"['belfry', 'bay', 'backpack', 'way', 'dining room']",False
preserve,jar,tea room,"['jar', 'lobby', 'tea room', 'garage', 'side of the room']",False
pressure cooker,exercise room,plate,"['plate', 'music room', 'exercise room', 'belfry', 'locker']",False
pretzel,oven,table,"['head', 'schoolroom', 'table', 'master bedroom', 'oven']",False
propellor,boat,boat,"[""children's room"", 'place', 'tea room', ""prostitute's bedroom"", 'boat']",True
prow,boat,boat,"['home', 'pot', 'carton', 'boat', 'card room']",True
pudding,container,none,"['kitchen or bathroom', 'container', 'bike', 'bay', 'furniture']",False
pudding box,bathroom,drawer,"['spoon', 'drawer', 'bright room', 'bathroom', 'band room']",False
pump,boat,boat,"['house', 'boat', 'truck', 'mailbox', 'container']",True
puzzle game,childs room,childs room,"['dumpster', 'every room', 'case', 'childs room', 'restroom']",True
pyjama,bedroom,bedroom,"['bedroom', 'aquarium', 'shaker', 'bright room', 'machine']",True
quilt,trunk,trunk,"['pot', 'cubicle', 'trunk', 'cellar', 'shelf']",True
rack,oven,independent room,"['sofa', 'pod', 'independent room', 'house', 'oven']",False
racquetball,pantry room,children's room,"['pantry room', 'briefcase', 'master bedroom', 'shelf', ""children's room""]",False
radiator,apartment,den,"['shell', 'apartment', 'bath', 'package', 'den']",False
radio,bedroom,bedroom,"['bedroom', 'automobile', 'cabinet', 'place', 'teapot']",True
rafter,attic,attic,"['range', 'board', 'safe', 'garage', 'attic']",True
rag,cabinet,cabinet,"['apartment', 'cabinet', 'independent room', 'anor room', 'purse']",True
raincoat,backpack,backpack,"['toolbox', 'machine', 'bike', 'library', 'backpack']",True
ramekin,kitchen,kitchen,"['one of the classrooms', 'box', 'kitchen or bathroom', 'kitchen', 'room of the house']",True
reader,library,library,"['garden', 'can', 'basket', 'library', 'spoon']",True
reference,library,library,"['barrel', 'study', 'keg', 'library', 'cat']",True
refrigerator,home,home,"['home', 'cabinet', ' middle of the room', 'locker', 'briefcase']",True
remote control,living room,living room,"['trunk', 'bay', 'living room', 'floor', 'oven']",True
remotecontrol,bedroom,bedroom,"['room', 'spoon', 'motorbike', 'one room flat', 'bedroom']",True
residence,home,home,"[""prostitute's bedroom"", 'bathroom and kitchen', 'garden', 'bathroom', 'home']",True
restroom,library,none,"['bathroom and kitchen', 'library', 'case', 'corridor', 'laundry room']",False
rib,refrigerator,refrigerator,"['cruet', 'hive', 'boot', ""person's living room"", 'refrigerator']",True
ribbon,bath,purse,"['bunk', 'exercise room', 'boat', 'purse', 'bath']",False
rice,refrigerator,bag,"['refrigerator', 'pod', 'cat', 'bag', 'shoe']",False
rmal laminator,playroom,wardrobe,"['pot', 'wardrobe', 'playroom', 'oven', 'one room flat']",False
roast,oven,oven,"['pocket', 'bottle', 'oven', 'refrigerator', 'fridge']",True
robe,suitcase,dormroom,"['package', 'suitcase', 'library', 'dormroom', 'one room flat']",False
rod,engine,tank,"['tank', 'bath', 'washer', 'desk', 'engine']",False
roll,breadbox,breadbox,"['box', 'orchestra', 'shaker', 'toolbox', 'breadbox']",True
rolodex,desk,desk,"[""cash's room"", 'desk', 'trunk', 'aquarium', 'case']",True
romaine,refrigerator,refrigerator,"['loungeroom', 'shaker', 'microwave', 'refrigerator', 'hall']",True
rook,castle,castle,"['bundle', 'lounge', 'cruet', 'castle', 'ballroom']",True
room,apartment,living room,"['garden', 'living room', 'cabin', 'apartment', 'nest']",False
roomdecor,living room,living room,"['living room', 'container', 'closet', 'cruet', 'teapot']",True
rope,boat,playroom,"['playroom', 'boat', 'library', 'garbage', 'packet']",False
rose,garden,garden,"['bus', 'garden', 'suitcase', 'jar', 'backpack']",True
rotisserie,oven,oven,"['box', 'handbag', 'card room', 'oven', ""child's bedroom""]",True
router,corridor,corridor,"[""child's room"", 'dungeon', 'carton', ""child's room"", 'corridor']",True
row,table,table,"['table', 'package', ' middle of the room', 'bedroom', 'hall']",True
rubiks cube,exercise room,nest,"['exercise room', 'nest', 'pan', 'dishwasher', 'home']",False
rudder,boat,boat,"['machine', 'bathroom and kitchen', 'playroom', 'boat', 'shaker']",True
rug,table,most rooms,"['shoe', 'table', 'aquarium', 'most rooms', 'wardrobe']",False
rule,classroom,classroom,"['pot', 'jacket', 'ir rooms', 'delivery room', 'classroom']",True
ruler,cabinet,none,"['bathroom or kitchen', 'cabinet', 'nest', 'carton', 'every room']",False
sachet,drawer,drawer,"['ambulance', 'drawer', ' middle of the room', 'deck', 'motel room']",True
safe,living room,home office,"['freezer', 'bottle', 'castle', 'home office', 'living room']",False
salad,refrigerator,refrigerator,"['dining room', 'backyard', 'lamp', 'refrigerator', 'dining room']",True
salmon,oven,oven,"['place', 'deck', 'oven', 'library', 'room']",True
salt,cabinet,kitchen,"['kitchen', 'camp', 'fridge', 'garbage', 'cabinet']",False
salt shaker,childs room,icebox,"['place', 'dungeon', 'childs room', 'grand ballroom', 'icebox']",False
saltshaker,kitchen,kitchen,"['room of the house', 'hospital drug storeroom', 'bottle', 'lamp', 'kitchen']",True
sander,cabinet,cabinet,"['bunk', 'shell', 'way', 'machine', 'cabinet']",True
sandwich,plate,plate,"['plate', 'glass', 'corridor', 'camp', ""child's bedroom""]",True
sanitary pads,bathroom,bathroom,"['room of the house', 'box', 'hospital drug storeroom', 'bathroom', 'garden']",True
sauce,plate,table,"['pitcher', 'automobile', 'plate', 'palace', 'table']",False
saucepan,cabinet,cabinet,"['cellar', 'pantry room', 'playroom', 'cabinet', 'sedan']",True
saucer,kitchen,kitchen,"['kitchen', 'bathtub', 'delivery room', 'nest', 'camp']",True
saute pan,exercise room,trap,"['trap', 'exercise room', 'press', 'bed', 'hall']",False
