object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,refrigerator,"['refrigerator', 'house', 'ir rooms', 'garbage', 'drawer']",True
gelatin box,home office,child's room,"['camp', ""child's room"", 'sack', 'home office', 'floor']",False
gin,bar,bar,"['bedroom', 'bar', 'basement', 'jar', 'cat']",True
glove,bathroom,bathroom,"['case', 'cellar', 'hotel room', 'bathroom', 'tea room']",True
golf ball,kitchen,range,"['kitchen', 'automobile', 'dwelling', 'range', 'shell']",False
goose,oven,house,"['house', 'one of the classrooms', 'purse', 'oven', 'bag']",False
graphics card,home office,home office,"['one room flat', 'home office', 'tin', 'bookshelf', 'floor']",True
guard,kitchen,den,"['kitchen', 'bathroom drawer', 'dormroom', 'orchestra', 'den']",False
guinness,bar,bar,"['furniture', 'toaster', 'bar', 'dormroom', 'hamper']",True
gun,trunk,trunk,"['trunk', 'chest', 'fridge', 'dining room', 'microwave']",True
hair color,storage room,storage room,"['cat', 'den', 'loungeroom', 'storage room', 'class room']",True
hair conditioner,utility room,utility room,"['delivery room', 'bus', 'palace', 'ir rooms', 'utility room']",True
hair dryer,bathroom,bathroom,"['dresser', 'lounge', 'bathroom', 'toaster', 'glass']",True
hair straightener,storage room,dwelling,"['dwelling', 'pitcher', 'storage room', 'castle', 'tin']",False
ham,refrigerator,refrigerator,"['kitchen or bathroom', 'bundle', 'drawer', 'board', 'refrigerator']",True
hammer,playroom,sack,"['delivery room', 'sack', 'guest room', 'playroom', 'refrigerator']",False
hand,pocket,children's room,"['backyard', ""cash's room"", 'pocket', 'trap', ""children's room""]",False
hand bell,garage,family room,"['garage', 'boat', 'study', 'family room', 'cabin']",False
handbag,television room,television room,"['motorbike', 'television room', 'cubicle', 'backpack', 'sedan']",True
handset,cradle,cradle,"['independent room', 'every room', 'bathroom drawer', 'vault', 'cradle']",True
handtowel,bathroom,bathroom,"['side of the room', 'bathroom', 'orchestra', 'library', 'pantry room']",True
handtowelholder,bathroom,bathroom,"['pod', 'hotel room', 'bathroom', 'grand ballroom', 'court']",True
harbor,boat,boat,"['laundry room', 'boat', 'dishwasher', 'container', 'dresser']",True
hard drive,utility room,room of the house,"['backyard', 'jacket', 'room of the house', 'bright room', 'utility room']",False
hard drive case,home office,home office,"['cup', 'different room', 'press', 'butt', 'home office']",True
hardware,house,drawer,"['every room', 'house', 'hamper', 'waiting room', 'drawer']",False
hat,closet,closet,"['cellar', 'sedan', 'toaster', 'closet', 'car']",True
headlight,car,car,"['dining room', 'car', 'side of the room', 'cruet', 'mansion']",True
headphone,television room,desk,"['desk', 'television room', 'dresser', 'aquarium', 'fridge']",False
heater,house,room of the house,"['board', 'quiver', 'board', 'room of the house', 'house']",False
heavy duty gloves,lobby,box,"['lobby', 'box', 'oven', 'attic', 'bottle']",False
heavy master chef can,corridor,livingroom,"['carton', 'corridor', 'hotel room', 'livingroom', 'motorbike']",False
hedge,backyard,backyard,"['bathroom or kitchen', 'backyard', 'family room', 'furniture', 'case']",True
helmet,playroom,playroom,"['bar', 'playroom', 'well', 'shaker', 'tank']",True
herring,jar,jar,"['class room', 'chest', 'jar', 'lounge', 'hive']",True
herring fillets,playroom,box,"['home', 'kitchen or bathroom', 'broom closet', 'playroom', 'box']",False
holdall,closet,closet,"['closet', 'toolbox', 'cellar', 'cellar', 'hotel room']",True
honey,beehive,cruet,"['bag', 'storage room', 'cruet', 'storage room', 'beehive']",False
honey dipper,kitchen,kitchen,"['container', 'kitchen', 'backpack', 'dwelling', 'fridge']",True
horn,truck,truck,"[""cash's room"", 'truck', 'dormroom', 'engine', 'wallet']",True
house,bedroom,home,"['orchestra', 'family room', 'bedroom', 'home', 'independent room']",False
houseplant,living room,living room,"['purse', 'living room', 'freezer', ""child's bedroom"", 'sink']",True
icecream,freezer,freezer,"['freezer', 'delivery room', 'court', 'bathroom', 'refrigerator']",True
incontinence pads,garage,table,"['garage', 'package', 'hive', 'table', 'plate']",False
ingredient,kitchen,kitchen,"['kitchen', 'television room', 'art classroom', 'every room', 'numerous modern washrooms']",True
ink cartridge,home office,home office,"['waiting room', 'bathroom drawer', 'home office', 'garbage', 'hospital drug storeroom']",True
instant camera,closet,bright room,"['bright room', 'nest', 'schoolroom', 'lamp', 'closet']",False
invitation card,utility room,press,"['teapot', 'press', 'sofa', 'utility room', 'quiver']",False
ipod,apartment,apartment,"['delivery room', 'broom closet', 'fridge', 'bathroom drawer', 'apartment']",True
jack,box,box,"['breadbox', 'tank', 'pantry', 'box', 'loft']",True
jacket,suitcase,suitcase,"['icebox', 'storage room', 'storage room', 'pantry', 'suitcase']",True
jam,jar,kitchen,"['guest room', 'kitchen', 'childs room', 'jar', 'garbage']",False
jar,childs room,bookshelf,"[' middle of the room', 'bookshelf', 'cat', 'washer', 'childs room']",False
jean,closet,closet,"['toaster', 'carton', 'livin room', 'bathtub', 'closet']",True
jenga,corridor,bright room,"['dresser', 'corridor', 'bright room', 'bath', 'handbag']",False
jewelry,box,box,"['breadbox', 'bicycle', 'box', 'pantry', 'bike']",True
jewelry box,childs room,loungeroom,"['refrigerator', 'bike', 'dumpster', 'childs room', 'loungeroom']",False
john,prostitute's bedroom,one of the classrooms,"['music room', 'attic', 'one of the classrooms', 'safe', ""prostitute's bedroom""]",False
joist,basement,basement,"['wallet', ' middle of the room', 'basement', 'spoon', 'stand']",True
journal,library,library,"['aquarium', 'music room', 'toolbox', 'library', 'cat']",True
juice,refrigerator,refrigerator,"['hive', 'bathtub', 'refrigerator', 'bowl', 'court']",True
jukebox,bar,bar,"['bar', 'handbag', ""prostitute's bedroom"", 'lamp', 'hamper']",True
junk,cellar,cellar,"['bank', 'cellar', 'one of the classrooms', 'separate room', 'shell']",True
kettle,kitchen,kitchen,"['kitchen', 'backyard', 'card room', 'basement', 'bag']",True
keyboard,exercise room,teenager's bedroom,"[""teenager's bedroom"", 'ambulance', 'waiting room', 'exercise room', 'one room flat']",False
keychain,living room,living room,"['cabinet', 'living room', 'pitcher', 'utility room', 'toaster']",True
kitchen,home,home,"['suitcase', 'childs room', 'quiver', 'keg', 'home']",True
kitchenette,hotel room,hotel room,"['bathroom cabinet', 'band room', 'bus', 'pitcher', 'hotel room']",True
knife,kitchen,kitchen,"['shaker', 'kitchen', ' middle of the room', 'package', 'chamber']",True
knife block,television room,press,"['icebox', 'garbage', 'television room', 'press', 'room of the house']",False
labeling tape,home office,home office,"['camp', 'attic', 'home office', 'delivery room', 'castle']",True
ladle,kitchen,kitchen,"['home', 'machine', ""child's room"", 'breadbox', 'kitchen']",True
lamb,oven,oven,"['oven', 'bus', 'bed', 'bathtub', 'drawer']",True
lame,loft,shelf,"['bay', 'shelf', 'aquarium', 'backyard', 'loft']",False
lamp,bedroom,bedroom,"[""children's room"", 'wallet', 'sink', 'bedroom', 'refrigerator']",True
lantern,home office,home office,"['art classroom', 'side of the room', 'card room', ""cash's room"", 'home office']",True
laptop,bedroom,bedroom,"['one room flat', 'loungeroom', 'microwave', 'bedroom', 'bathroom and kitchen']",True
laptop cover,home office,home office,"['bay', 'home office', 'dishwasher', 'pot', 'foyer']",True
laptop stand,lobby,cabin,"['cabin', 'toaster', 'trunk', 'breadbox', 'lobby']",False
large marker,bedroom,locker,"['case', 'belfry', 'barrel', 'locker', 'bedroom']",False
lasagna,plate,plate,"['home office', 'dresser', 'motel room', 'plate', 'pitcher']",True
laundry,cellar,cellar,"['bank', 'apartment', 'every room', 'family room', 'cellar']",True
laundry box,garage,garage,"['backpack', 'dumpster', 'sink', 'microwave', 'garage']",True
laundryhamper,bedroom,bedroom,"['anor room', 'boat', 'handbag', 'bedroom', 'storage room']",True
laxative,television room,can,"['television room', 'bus', 'art classroom', 'hamper', 'can']",False
lego duplo,lobby,art classroom,"['microwave', 'lobby', 'cat', 'art classroom', 'shell']",False
lemon,corridor,table,"['table', 'corridor', 'head', 'sedan', 'bus']",False
letter holder,exercise room,exercise room,"['lamp', 'microwave', 'wallet', 'exercise room', 'automobile']",True
lettuce,kitchen,kitchen,"['kitchen', 'handbag', 'shell', 'shoe', 'way']",True
library,room,teenager's bedroom,"['laundry room', 'cat', ""teenager's bedroom"", 'room', 'lounge']",False
lid,drawer,drawer,"['band room', 'drawer', 'carton', 'foyer', 'bundle']",True
lifeboat,boat,boat,"['boat', 'sack', 'lounge', 'nest', 'tin']",True
light,attic,apartment,"['spoon', 'attic', 'machine', 'dresser', 'apartment']",False
light bulb,garage,garage,"['bunk', 'garage', 'one of the classrooms', 'belfry', 'pitcher']",True
lightswitch,bathroom,bathroom,"['bathroom', 'class room', 'corridor', 'spoon', 'dwelling']",True
lime squeezer,television room,numerous modern washrooms,"['numerous modern washrooms', 'safe', 'trunk', 'purse', 'television room']",False
linoleum,house,house,"['carton', 'safe', 'exercise room', 'house', 'toolbox']",True
lip,can,can,"['teapot', 'drawer', 'delivery room', 'fridge', 'can']",True
lipstick,bathroom,bathroom,"['bike', 'bathroom', 'living rooms', 'aquarium', 'beehive']",True
liquor,bar,bar,"['bunk', 'bathroom', 'bar', ""child's bedroom"", 'foyer']",True
loaf,fridge,fridge,"['microwave', 'small room', 'fridge', 'toolbox', 'stove']",True
lobster,tank,tank,"['table', 'floor', 'loft', 'bath', 'tank']",True
loft,apartment,apartment,"['lamp', 'bathroom and kitchen', 'apartment', 'garage', 'drawer']",True
lotion,cabinet,ir rooms,"['cabinet', ""teenager's bedroom"", 'utility room', 'bathroom and kitchen', 'ir rooms']",False
lunch,backpack,refrigerator,"['backpack', 'shell', 'castle', 'refrigerator', 'sack']",False
lunch bag,kitchen,kitchen,"['camp', 'kitchen', 'package', 'bedroom drawer', ""child's bedroom""]",True
lunch box,closet,foyer,"['master bedroom', 'foyer', 'closet', 'delivery room', 'wallet']",False
magazine,table,table,"['playroom', 'shell', 'bike', 'orchestra', 'table']",True
magnet,fridge,fridge,"['hospital drug storeroom', 'fridge', 'deck', 'dishwasher', 'freezer']",True
magnifying glass,dining room,dining room,"['camp', 'quiver', 'basket', 'bowl', 'dining room']",True
mail,fridge,dresser,"['dresser', 'shoe', 'hamper', 'fridge', 'stand']",False
mailbox,garden,garden,"[""men's restroom"", 'aquarium', 'parlor', 'bar', 'garden']",True
mainsail,boat,boat,"['hatbox', 'boat', 'ir rooms', 'bike', 'every room']",True
makeup,purse,purse,"['purse', 'garden', 'car', 'belfry', 'library']",True
marshmallow,oven,side of the room,"['side of the room', 'oven', 'delivery room', 'art classroom', 'hive']",False
mascara,dining room,cash's room,"[""cash's room"", 'chamber', 'dining room', 'refrigerator', 'house']",False
mast,boat,boat,"['backyard', 'boat', 'bathroom drawer', 'vault', 'box']",True
master chef can,bedroom,tea room,"['den', 'bedroom', 'bathroom cabinet', 'bath', 'tea room']",False
mat,house,child's bedroom,"['house', 'stand', 'restroom', 'pot', ""child's bedroom""]",False
match,backpack,backpack,"['bathtub', 'shaker', 'backpack', 'one of the classrooms', 'aquarium']",True
mattress,bed,guest room,"['bed', 'guest room', 'garage', 'bicycle', 'attic']",False
mayo,jar,icebox,"['basement', 'jar', 'art classroom', 'icebox', 'bedroom drawer']",False
mayonnaise,jar,jar,"['lounge', 'different room', 'closet', 'home office', 'jar']",True
measuring tape,bedroom,bedroom,"['bedroom', 'ir rooms', 'shaker', 'range', 'way']",True
meatloaf,oven,oven,"['packet', 'sink', 'glass', 'master bedroom', 'oven']",True
medicine,garage,child's bedroom,"['study', 'backpack', 'cabin', 'garage', ""child's bedroom""]",False
memory,pantry,dresser,"['stand', 'pantry', 'attic', 'dresser', 'lobby']",False
meringue,oven,tea room,"['tea room', 'spoon', 'bar', 'mansion', 'oven']",False
mess,table,cabinet,"['waiting room', 'hatbox', 'chest', 'table', 'cabinet']",False
metronome,class room,class room,"['hotel room', 'dimly lit room', 'small room', 'jar', 'class room']",True
microwave,kitchen,kitchen,"['livingroom', 'handbag', ""teenager's bedroom"", 'furniture', 'kitchen']",True
milk,bottle,bottle,"['basement', 'microwave', 'jar', 'bottle', 'garage']",True
milk fror,dining room,freezer,"['vault', 'range', 'dining room', 'ballroom', 'freezer']",False
mini soccer ball,kitchen,teenager's bedroom,"['hospital drug storeroom', 'ir rooms', ""teenager's bedroom"", 'kitchen', 'classroom']",False
mint,refrigerator,refrigerator,"['bar', 'bundle', 'cat', 'belfry', 'refrigerator']",True
mirror,bedroom,bedroom,"['purse', 'bedroom', 'home', 'stove', 'bike']",True
mit,bed,container,"['bundle', 'bed', 'locker', 'pitcher', 'container']",False
moistener,purse,pot,"['purse', 'pod', 'garage', 'packet', 'pot']",False
mold,breadbox,freezer,"['hospital drug storeroom', 'stove', 'small room', 'breadbox', 'freezer']",False
monitor,desk,desk,"['separate room', 'desk', 'sedan', 'motel room', 'broom closet']",True
moonshine,jar,safe,"['freezer', 'safe', 'loft', 'livingroom', 'jar']",False
mop,apartment,apartment,"['apartment', 'master bedroom', 'camp', 'grand ballroom', 'motorbike']",True
morboard,exercise room,exercise room,"['shelf', 'band room', 'stand', 'exercise room', 'basement']",True
mouse,kitchen,kitchen,"['boot', 'breadbox', 'kitchen', 'family room', 'stove']",True
mouse pad,playroom,motel room,"['playroom', 'motel room', 'shaker', 'dishwasher', 'suitcase']",False
mousepad,desk,desk,"['court', 'ambulance', 'dormroom', 'desk', 'machine']",True
movie dvd,pantry room,dresser,"['pantry room', 'room of the house', 'toolbox', 'music room', 'dresser']",False
muffin,oven,oven,"['hive', ""children's room"", 'bike', 'package', 'oven']",True
mug,kitchen,kitchen,"['breadbox', 'basket', 'most rooms', 'kitchen', 'purse']",True
mule,pitcher,separate room,"['den', 'separate room', 'pitcher', 'safe', ' middle of the room']",False
multiport hub,storage room,parlor,"['backpack', 'storage room', 'parlor', 'laundry room', 'basement']",False
museum,castle,castle,"['independent room', 'castle', 'restroom', 'court', 'range']",True
mustard bottle,playroom,fridge,"['bicycle', 'library', 'playroom', 'press', 'fridge']",False
nail,cabinet,cabinet,"['livingroom', 'cellar', 'most rooms', 'cabinet', 'dimly lit room']",True
napkin,table,table,"['table', 'bedroom drawer', ""child's room"", 'spoon', ""men's restroom""]",True
neck rest,playroom,study,"['bath', 'sack', 'study', 'playroom', 'teapot']",False
neckwear,closet,closet,"['garden', 'bright room', 'home', 'hive', 'closet']",True
net,boat,boat,"['bathroom cabinet', ' middle of the room', 'way', 'boat', 'bedroom drawer']",True
netting,backpack,bottle,"['backpack', 'sink', 'jar', 'kitchen or bathroom', 'bottle']",False
newspaper,living room,living room,"['attic', 'living room', 'washer', 'bay', 'restroom']",True
nine hole peg test,bathroom,chamber,"['bathroom', 'foyer', 'chamber', 'bag', 'machine']",False
nintendo switch,garage,sofa,"['boot', 'garage', 'sofa', 'trap', 'orchestra']",False
notebook,package,room,"['package', 'room', 'bus', 'shaker', 'room']",False
oil,car,different room,"['loungeroom', 'bathroom drawer', 'different room', 'car', 'suitcase']",False
ointment,jar,every bedroom,"['jar', 'room of the house', 'every bedroom', 'backpack', 'can']",False
olive,refrigerator,refrigerator,"['toaster', 'master bedroom', 'refrigerator', 'storage room', 'lounge']",True
orange,playroom,drawer,"['ir rooms', 'tank', 'drawer', 'playroom', 'tank']",False
organiser,desk,desk,"['plate', 'desk', 'safe', 'castle', 'engine']",True
ottoman,living room,living room,"['sink', 'keg', 'art classroom', 'loft', 'living room']",True
outfit,closet,closet,"['stand', 'closet', 'hive', 'dwelling', 'art classroom']",True
oven,stove,place,"['place', 'kitchen or bathroom', 'motorbike', 'stove', 'trunk']",False
pad,bathroom drawer,cash's room,"[""cash's room"", 'can', 'floor', 'bathroom drawer', 'lounge']",False
padlock,utility room,utility room,"['keg', 'utility room', 'trap', 'bundle', 'one of the classrooms']",True
paint,can,can,"['press', 'bottle', 'can', 'dimly lit room', 'cradle']",True
paint bottle set,exercise room,study,"['separate room', 'car', 'exercise room', 'study', 'sack']",False
paint maker,pantry room,study,"['pitcher', 'study', 'pantry room', 'broom closet', 'camp']",False
painting,living room,living room,"['anor room', 'living room', 'refrigerator', 'bag', 'bar']",True
pajama,suitcase,closet,"['bath', 'closet', 'purse', 'suitcase', 'carton']",False
pan,kitchen,kitchen,"['freezer', 'class room', 'kitchen', 'foyer', 'butt']",True
pantry,kitchen,kitchen,"['pitcher', 'purse', 'kitchen', 'mansion', 'bar']",True
paper,suitcase,kitchen,"['bathtub', 'suitcase', 'microwave', 'storage room', 'kitchen']",False
paper bag,exercise room,person's living room,"['exercise room', 'tank', 'aquarium', 'pocket', ""person's living room""]",False
paperclip,cabinet,cabinet,"['apartment', 'ir rooms', 'cabinet', 'bedroom', 'hall']",True
papertowelroll,kitchen,kitchen,"['kitchen', 'table', 'laundry room', 'bag', 'one room flat']",True
paperweight,desk,desk,"['desk', 'room', 'library', ""person's living room"", 'dishwasher']",True
parchment sheet,pantry room,pantry room,"['sedan', 'barrel', 'belfry', 'handbag', 'pantry room']",True
parsley,plate,kitchen,"['childs room', 'kitchen', 'plate', 'sedan', 'spoon']",False
pasta,pantry,pantry,"['bank', 'basket', 'bedroom drawer', 'mansion', 'pantry']",True
paste,cabinet,cabinet,"['way', 'teapot', 'room', 'cabinet', 'anor room']",True
pastry,tin,tin,"['shaker', 'chamber', 'table', 'tin', 'pot']",True
pea,freezer,freezer,"['sedan', 'freezer', 'restroom', 'bathroom cabinet', 'bottle']",True
peach,exercise room,hotel room,"['every bedroom', 'exercise room', 'shaker', 'hotel room', 'bookshelf']",False
pear,bathroom,apartment,"['bathroom', 'washer', 'apartment', 'wardrobe', ""children's room""]",False
pedal,car,car,"['car', 'bathroom and kitchen', 'fridge', 'pantry', 'cubicle']",True
peg and hammer toy,utility room,person's living room,"['utility room', ""person's living room"", 'lamp', 'foyer', 'separate room']",False
pen,living room,living room,"['motorbike', 'most rooms', 'card room', 'place', 'living room']",True
pencil,bedroom,bedroom,"['bedroom', 'washer', 'butt', 'basket', 'toaster']",True
pencil case,lobby,room of the house,"['lobby', 'teapot', 'room of the house', 'home', 'boot']",False
pepper,oven,bar,"['furniture', 'parlor', 'bar', 'package', 'oven']",False
peppermint,kitchen,kitchen,"['icebox', 'bathroom cabinet', 'loungeroom', 'sink', 'kitchen']",True
peppershaker,kitchen,kitchen,"['kitchen', 'backpack', 'backpack', 'small room', 'trunk']",True
pepsi,fridge,fridge,"['fridge', 'pan', 'shoe', 'bicycle', 'belfry']",True
pepsi can pack,garage,bar,"['bus', 'different room', 'bar', 'plate', 'garage']",False
perfume,cabinet,cabinet,"['cabinet', 'room', 'bunk', 'living room', 'basket']",True
pesto,jar,jar,"['beehive', 'deck', 'ambulance', 'jar', 'restroom']",True
pet food supplement,television room,independent room,"['sedan', 'television room', 'independent room', 'different room', 'lamp']",False
phillips screwdriver,kitchen,board,"['hatbox', 'bathroom cabinet', 'hall', 'kitchen', 'board']",False
phone,pocket,pocket,"['bunk', 'kitchen or bathroom', 'trap', 'pantry room', 'pocket']",True
phone armband case,dining room,loungeroom,"['dining room', 'bowl', 'loungeroom', 'dimly lit room', ""prostitute's bedroom""]",False
phone stand,television room,television room,"['board', 'television room', 'schoolroom', 'butt', 'one of the classrooms']",True
photo,cabinet,dresser,"['cabinet', 'dresser', 'shell', 'bunk', 'house']",False
photocopier,library,study,"['library', 'board', 'class room', 'drawer', 'study']",False
photograph,home,bedroom,"['delivery room', 'home', 'bedroom', 'ballroom', 'corridor']",False
piccalilli,jar,jar,"['bookshelf', ""child's bedroom"", 'bar', 'sink', 'jar']",True
picture frame,television room,television room,"['hive', ' middle of the room', 'press', 'television room', 'anor room']",True
pie,oven,press,"['oven', 'music room', 'bathroom and kitchen', ' middle of the room', 'press']",False
pill,bottle,bathroom drawer,"['pantry', 'bottle', 'bath', 'one of the classrooms', 'bathroom drawer']",False
pillow,bedroom,bedroom,"['bath', 'different room', 'belfry', 'hall', 'bedroom']",True
pillowcase,bedroom,bedroom,"['band room', 'sofa', 'floor', 'bedroom', 'beehive']",True
pineapple,jar,jar,"['bedroom', 'jar', 'locker', 'car', 'belfry']",True
pirate,boat,boat,"['teapot', 'cellar', 'boat', ' middle of the room', 'bank']",True
pit,backyard,backyard,"['deck', 'purse', 'classroom', 'shaker', 'backyard']",True
pitcher base,garage,bright room,"['garage', 'quiver', 'cubicle', 'basement', 'bright room']",False
pizza,oven,none,"['shoe', 'bedroom drawer', 'oven', 'grand ballroom', 'bathroom and kitchen']",False
plant,living room,living room,"['living room', 'cellar', 'den', 'backpack', 'ambulance']",True
plant container,utility room,teenager's bedroom,"[""teenager's bedroom"", 'mansion', 'utility room', 'drawer', 'independent room']",False
plant saucer,kitchen,kitchen,"['grand ballroom', 'kitchen', 'art classroom', 'boat', 'suitcase']",True
plate,living room,living room,"['suitcase', 'chest', 'bunk', 'bag', 'living room']",True
platter,cabinet,cabinet,"['bath', 'range', 'breadbox', 'cabinet', 'bathroom drawer']",True
plum,corridor,lounge,"['hall', 'corridor', 'board', 'lounge', 'castle']",False
plumbing,house,house,"['pot', 'house', 'livingroom', 'toaster', 'ir rooms']",True
plunger,bathroom,bathroom,"['bathroom drawer', 'bathroom', 'dwelling', 'washer', 'dimly lit room']",True
popsicle,freezer,freezer,"['carton', 'box', 'freezer', 'press', 'beehive']",True
pork,oven,oven,"['loft', 'storage room', 'truck', 'oven', 'corridor']",True
portable speaker,closet,ballroom,"['closet', 'ballroom', 'bowl', 'wardrobe', 'icebox']",False
poster,bedroom,bedroom,"['engine', 'toolbox', 'head', 'toolbox', 'bedroom']",True
pot,kitchen,kitchen,"['kitchen', 'spoon', 'dungeon', 'sink', 'bathroom cabinet']",True
potato,kitchen,basket,"['basket', 'barrel', 'bundle', 'kitchen', 'bathroom drawer']",False
potpourri,drawer,livingroom,"['livingroom', 'way', 'head', 'drawer', 'engine']",False
potted meat can,pantry room,pantry room,"['board', 'trunk', 'motorbike', 'kitchen or bathroom', 'pantry room']",True
pottery,chamber,dwelling,"['chamber', 'cat', 'ballroom', 'master bedroom', 'dwelling']",False
pouch,pantry,bag,"['dishwasher', 'pitcher', 'house', 'pantry', 'bag']",False
power drill,childs room,board,"['board', 'floor', 'childs room', 'bag', 'pan']",False
prawn,oven,oven,"['bathroom cabinet', 'stove', 'hall', 'shaker', 'oven']",True
presentation,way,dining room,"['backpack', 'way', 'bay', 'dining room', 'belfry']",False
preserve,jar,tea room,"['garage', 'side of the room', 'tea room', 'lobby', 'jar']",False
pressure cooker,exercise room,locker,"['plate', 'belfry', 'music room', 'locker', 'exercise room']",False
pretzel,oven,table,"['table', 'head', 'schoolroom', 'master bedroom', 'oven']",False
propellor,boat,boat,"['place', 'tea room', ""children's room"", ""prostitute's bedroom"", 'boat']",True
prow,boat,boat,"['boat', 'card room', 'home', 'carton', 'pot']",True
pudding,container,container,"['container', 'bike', 'kitchen or bathroom', 'furniture', 'bay']",True
pudding box,bathroom,drawer,"['bathroom', 'bright room', 'spoon', 'drawer', 'band room']",False
pump,boat,boat,"['mailbox', 'boat', 'container', 'house', 'truck']",True
puzzle game,childs room,case,"['every room', 'restroom', 'dumpster', 'childs room', 'case']",False
pyjama,bedroom,bedroom,"['bright room', 'shaker', 'bedroom', 'machine', 'aquarium']",True
quilt,trunk,trunk,"['trunk', 'cubicle', 'pot', 'cellar', 'shelf']",True
rack,oven,independent room,"['sofa', 'house', 'pod', 'independent room', 'oven']",False
racquetball,pantry room,children's room,"['briefcase', 'pantry room', ""children's room"", 'master bedroom', 'shelf']",False
radiator,apartment,apartment,"['package', 'apartment', 'shell', 'bath', 'den']",True
radio,bedroom,bedroom,"['automobile', 'bedroom', 'teapot', 'place', 'cabinet']",True
rafter,attic,attic,"['board', 'garage', 'attic', 'range', 'safe']",True
rag,cabinet,cabinet,"['purse', 'apartment', 'cabinet', 'independent room', 'anor room']",True
raincoat,backpack,backpack,"['bike', 'machine', 'backpack', 'library', 'toolbox']",True
ramekin,kitchen,kitchen,"['box', 'room of the house', 'one of the classrooms', 'kitchen', 'kitchen or bathroom']",True
reader,library,library,"['spoon', 'can', 'basket', 'library', 'garden']",True
reference,library,library,"['keg', 'library', 'study', 'cat', 'barrel']",True
refrigerator,home,home,"['home', 'cabinet', 'briefcase', 'locker', ' middle of the room']",True
remote control,living room,living room,"['trunk', 'living room', 'oven', 'bay', 'floor']",True
remotecontrol,bedroom,bedroom,"['bedroom', 'room', 'spoon', 'one room flat', 'motorbike']",True
residence,home,home,"[""prostitute's bedroom"", 'home', 'bathroom and kitchen', 'garden', 'bathroom']",True
restroom,library,bathroom and kitchen,"['bathroom and kitchen', 'corridor', 'case', 'library', 'laundry room']",False
rib,refrigerator,refrigerator,"['refrigerator', 'boot', 'hive', 'cruet', ""person's living room""]",True
ribbon,bath,purse,"['bunk', 'exercise room', 'purse', 'bath', 'boat']",False
rice,refrigerator,refrigerator,"['cat', 'shoe', 'pod', 'bag', 'refrigerator']",True
rmal laminator,playroom,wardrobe,"['pot', 'oven', 'one room flat', 'wardrobe', 'playroom']",False
roast,oven,fridge,"['bottle', 'oven', 'fridge', 'refrigerator', 'pocket']",False
robe,suitcase,dormroom,"['library', 'dormroom', 'suitcase', 'package', 'one room flat']",False
rod,engine,engine,"['desk', 'washer', 'bath', 'tank', 'engine']",True
roll,breadbox,breadbox,"['orchestra', 'toolbox', 'box', 'breadbox', 'shaker']",True
rolodex,desk,desk,"['aquarium', 'case', ""cash's room"", 'trunk', 'desk']",True
romaine,refrigerator,refrigerator,"['loungeroom', 'refrigerator', 'microwave', 'hall', 'shaker']",True
rook,castle,castle,"['lounge', 'cruet', 'bundle', 'ballroom', 'castle']",True
room,apartment,living room,"['apartment', 'cabin', 'garden', 'living room', 'nest']",False
roomdecor,living room,living room,"['closet', 'container', 'living room', 'cruet', 'teapot']",True
rope,boat,boat,"['garbage', 'playroom', 'boat', 'library', 'packet']",True
rose,garden,garden,"['bus', 'jar', 'backpack', 'garden', 'suitcase']",True
rotisserie,oven,oven,"['card room', 'handbag', 'oven', 'box', ""child's bedroom""]",True
router,corridor,corridor,"[""child's room"", 'carton', 'corridor', ""child's room"", 'dungeon']",True
row,table,table,"['table', ' middle of the room', 'package', 'bedroom', 'hall']",True
rubiks cube,exercise room,exercise room,"['pan', 'dishwasher', 'home', 'exercise room', 'nest']",True
rudder,boat,boat,"['bathroom and kitchen', 'shaker', 'playroom', 'boat', 'machine']",True
rug,table,most rooms,"['most rooms', 'shoe', 'aquarium', 'table', 'wardrobe']",False
rule,classroom,classroom,"['delivery room', 'classroom', 'pot', 'jacket', 'ir rooms']",True
ruler,cabinet,cabinet,"['nest', 'cabinet', 'carton', 'bathroom or kitchen', 'every room']",True
sachet,drawer,drawer,"['drawer', 'ambulance', 'deck', ' middle of the room', 'motel room']",True
safe,living room,home office,"['freezer', 'home office', 'living room', 'castle', 'bottle']",False
salad,refrigerator,refrigerator,"['dining room', 'refrigerator', 'dining room', 'lamp', 'backyard']",True
salmon,oven,oven,"['oven', 'room', 'library', 'place', 'deck']",True
salt,cabinet,kitchen,"['kitchen', 'garbage', 'camp', 'cabinet', 'fridge']",False
salt shaker,childs room,icebox,"['childs room', 'place', 'grand ballroom', 'dungeon', 'icebox']",False
saltshaker,kitchen,kitchen,"['hospital drug storeroom', 'bottle', 'lamp', 'room of the house', 'kitchen']",True
sander,cabinet,cabinet,"['cabinet', 'way', 'shell', 'machine', 'bunk']",True
sandwich,plate,plate,"['corridor', 'plate', 'glass', 'camp', ""child's bedroom""]",True
sanitary pads,bathroom,bathroom,"['box', 'room of the house', 'hospital drug storeroom', 'bathroom', 'garden']",True
sauce,plate,plate,"['plate', 'table', 'palace', 'pitcher', 'automobile']",True
saucepan,cabinet,cabinet,"['playroom', 'pantry room', 'sedan', 'cabinet', 'cellar']",True
saucer,kitchen,kitchen,"['nest', 'bathtub', 'delivery room', 'camp', 'kitchen']",True
