object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,refrigerator,"['drawer', 'house', 'garbage', 'ir rooms', 'refrigerator']",True
gelatin box,home office,child's room,"['sack', 'home office', ""child's room"", 'floor', 'camp']",False
gin,bar,bar,"['bar', 'bedroom', 'jar', 'cat', 'basement']",True
glove,bathroom,bathroom,"['cellar', 'tea room', 'bathroom', 'hotel room', 'case']",True
golf ball,kitchen,range,"['dwelling', 'shell', 'range', 'kitchen', 'automobile']",False
goose,oven,house,"['house', 'oven', 'bag', 'purse', 'one of  classrooms']",False
graphics card,home office,home office,"['tin', 'floor', 'one room flat', 'bookshelf', 'home office']",True
guard,kitchen,den,"['kitchen', 'orchestra', 'dormroom', 'den', 'bathroom drawer']",False
guinness,bar,bar,"['furniture', 'dormroom', 'hamper', 'bar', 'toaster']",True
gun,trunk,trunk,"['microwave', 'trunk', 'dining room', 'chest', 'fridge']",True
hair color,storage room,storage room,"['class room', 'cat', 'loungeroom', 'storage room', 'den']",True
hair conditioner,utility room,utility room,"['ir rooms', 'bus', 'delivery room', 'palace', 'utility room']",True
hair dryer,bathroom,bathroom,"['bathroom', 'dresser', 'lounge', 'glass', 'toaster']",True
hair straightener,storage room,storage room,"['castle', 'dwelling', 'tin', 'pitcher', 'storage room']",True
ham,refrigerator,refrigerator,"['refrigerator', 'kitchen or bathroom', 'drawer', 'board', 'bundle']",True
hammer,playroom,guest room,"['refrigerator', 'playroom', 'guest room', 'sack', 'delivery room']",False
hand,pocket,children's room,"[""cash's room"", ""children's room"", 'backyard', 'trap', 'pocket']",False
hand bell,garage,family room,"['cabin', 'family room', 'garage', 'boat', 'study']",False
handbag,television room,sedan,"['sedan', 'cubicle', 'motorbike', 'backpack', 'television room']",False
handset,cradle,cradle,"['independant room', 'bathroom drawer', 'cradle', 'vault', 'every room']",True
handtowel,bathroom,bathroom,"['orchestra', 'pantry room', 'side of  room', 'library', 'bathroom']",True
handtowelholder,bathroom,bathroom,"['grand ballroom', 'bathroom', 'pod', 'hotel room', 'court']",True
harbor,boat,boat,"['container', 'boat', 'dresser', 'laundry room', 'dishwasher']",True
hard drive,utility room,utility room,"['utility room', 'jacket', 'backyard', 'bright room', 'room of house']",True
hard drive case,home office,home office,"['cup', 'butt', 'different room', 'home office', 'press']",True
hardware,house,drawer,"['house', 'every room', 'waiting room', 'drawer', 'hamper']",False
hat,closet,closet,"['closet', 'cellar', 'toaster', 'sedan', 'car']",True
headlight,car,car,"['car', 'dining room', 'cruet', 'mansion', 'side of  room']",True
headphone,television room,desk,"['fridge', 'dresser', 'desk', 'television room', 'aquarium']",False
heater,house,room of house,"['room of house', 'quiver', 'house', 'board', 'board']",False
heavy duty gloves,lobby,box,"['oven', 'bottle', 'attic', 'lobby', 'box']",False
heavy master chef can,corridor,livingroom,"['corridor', 'motorbike', 'hotel room', 'livingroom', 'carton']",False
hedge,backyard,backyard,"['furniture', 'family room', 'case', 'backyard', 'bathroom or kitchen']",True
helmet,playroom,playroom,"['bar', 'tank', 'well', 'playroom', 'shaker']",True
herring,jar,jar,"['class room', 'lounge', 'jar', 'chest', 'hive']",True
herring fillets,playroom,kitchen,"['playroom', 'kitchen or bathroom', 'home', 'box', 'broom closet']",False
holdall,closet,closet,"['toolbox', 'hotel room', 'cellar', 'closet', 'cellar']",True
honey,beehive,cruet,"['storage room', 'cruet', 'bag', 'storage room', 'beehive']",False
honey dipper,kitchen,kitchen,"['container', 'fridge', 'dwelling', 'backpack', 'kitchen']",True
horn,truck,truck,"[""cash's room"", 'truck', 'dormroom', 'wallet', 'engine']",True
house,bedroom,home,"['home', 'family room', 'independant room', 'bedroom', 'orchestra']",False
houseplant,living room,living room,"[""child's bedroom"", 'living room', 'sink', 'freezer', 'purse']",True
icecream,freezer,freezer,"['bathroom', 'freezer', 'delivery room', 'court', 'refrigerator']",True
incontinence pads,garage,package,"['table', 'hive', 'plate', 'garage', 'package']",False
ingredient,kitchen,kitchen,"['every room', 'numerous modern washrooms', 'television room', 'art classroom', 'kitchen']",True
ink cartridge,home office,home office,"['home office', 'hospital drug storeroom', 'waiting room', 'bathroom drawer', 'garbage']",True
instant camera,closet,bright room,"['closet', 'bright room', 'schoolroom', 'nest', 'lamp']",False
invitation card,utility room,sofa,"['press', 'teapot', 'utility room', 'sofa', 'quiver']",False
ipod,apartment,apartment,"['apartment', 'delivery room', 'fridge', 'bathroom drawer', 'broom closet']",True
jack,box,box,"['box', 'pantry', 'loft', 'tank', 'breadbox']",True
jacket,suitcase,suitcase,"['pantry', 'suitcase', 'icebox', 'storage room', 'storage room']",True
jam,jar,kitchen,"['garbage', 'kitchen', 'guest room', 'childs room', 'jar']",False
jar,childs room,bookshelf,"['childs room', 'cat', 'middle of  room', 'washer', 'bookshelf']",False
jean,closet,closet,"['carton', 'closet', 'bathtub', 'livin room', 'toaster']",True
jenga,corridor,dresser,"['bath', 'dresser', 'handbag', 'corridor', 'bright room']",False
jewelry,box,box,"['breadbox', 'box', 'bike', 'bicycle', 'pantry']",True
jewelry box,childs room,child's room,"['refrigerator', 'loungeroom', 'bike', 'dumpster', 'childs room']",False
john,prostitute's bedroom,one of classrooms,"['one of  classrooms', 'music room', 'attic', 'safe', ""prostitute's bedroom""]",False
joist,basement,basement,"['wallet', 'spoon', 'middle of  room', 'stand', 'basement']",True
journal,library,library,"['toolbox', 'cat', 'library', 'aquarium', 'music room']",True
juice,refrigerator,refrigerator,"['court', 'bowl', 'refrigerator', 'bathtub', 'hive']",True
jukebox,bar,bar,"['lamp', 'handbag', ""prostitute's bedroom"", 'bar', 'hamper']",True
junk,cellar,cellar,"['bank', 'separate room', 'cellar', 'one of  classrooms', 'shell']",True
kettle,kitchen,kitchen,"['card room', 'basement', 'bag', 'kitchen', 'backyard']",True
keyboard,exercise room,teenager's bedroom,"[""teenager's bedroom"", 'ambulance', 'one room flat', 'waiting room', 'exercise room']",False
keychain,living room,cabinet,"['toaster', 'utility room', 'cabinet', 'living room', 'pitcher']",False
kitchen,home,home,"['keg', 'suitcase', 'quiver', 'home', 'childs room']",True
kitchenette,hotel room,bathroom cabinet,"['band room', 'bus', 'bathroom cabinet', 'pitcher', 'hotel room']",False
knife,kitchen,kitchen,"['package', 'chamber', 'kitchen', 'shaker', 'middle of  room']",True
knife block,television room,press,"['room of house', 'television room', 'icebox', 'garbage', 'press']",False
labeling tape,home office,home office,"['delivery room', 'camp', 'home office', 'attic', 'castle']",True
ladle,kitchen,kitchen,"['kitchen', ""child's room"", 'machine', 'home', 'breadbox']",True
lamb,oven,oven,"['bed', 'bathtub', 'bus', 'oven', 'drawer']",True
lame,loft,backyard,"['bay', 'shelf', 'aquarium', 'backyard', 'loft']",False
lamp,bedroom,bedroom,"[""children's room"", 'bedroom', 'refrigerator', 'sink', 'wallet']",True
lantern,home office,cash's room,"[""cash's room"", 'home office', 'side of  room', 'art classroom', 'card room']",False
laptop,bedroom,bedroom,"['loungeroom', 'bedroom', 'microwave', 'bathroom and kitchen', 'one room flat']",True
laptop cover,home office,home office,"['pot', 'bay', 'home office', 'foyer', 'dishwasher']",True
laptop stand,lobby,cabin,"['lobby', 'cabin', 'breadbox', 'toaster', 'trunk']",False
large marker,bedroom,locker,"['belfry', 'barrel', 'locker', 'case', 'bedroom']",False
lasagna,plate,plate,"['home office', 'motel room', 'dresser', 'pitcher', 'plate']",True
laundry,cellar,cellar,"['family room', 'bank', 'cellar', 'apartment', 'every room']",True
laundry box,garage,garage,"['sink', 'dumpster', 'backpack', 'garage', 'microwave']",True
laundryhamper,bedroom,storage room,"['boat', 'handbag', 'anor room', 'storage room', 'bedroom']",False
laxative,television room,hamper,"['bus', 'art classroom', 'hamper', 'television room', 'can']",False
lego duplo,lobby,art classroom,"['cat', 'shell', 'art classroom', 'lobby', 'microwave']",False
lemon,corridor,table,"['bus', 'sedan', 'head', 'corridor', 'table']",False
letter holder,exercise room,exercise room,"['automobile', 'exercise room', 'microwave', 'lamp', 'wallet']",True
lettuce,kitchen,kitchen,"['way', 'kitchen', 'shoe', 'shell', 'handbag']",True
library,room,room,"['cat', 'room', ""teenager's bedroom"", 'lounge', 'laundry room']",True
lid,drawer,drawer,"['carton', 'drawer', 'foyer', 'bundle', 'band room']",True
lifeboat,boat,boat,"['lounge', 'sack', 'nest', 'tin', 'boat']",True
light,attic,dresser,"['spoon', 'dresser', 'apartment', 'attic', 'machine']",False
light bulb,garage,garage,"['pitcher', 'bunk', 'one of  classrooms', 'belfry', 'garage']",True
lightswitch,bathroom,corridor,"['corridor', 'class room', 'bathroom', 'dwelling', 'spoon']",False
lime squeezer,television room,numerous modern washrooms,"['safe', 'numerous modern washrooms', 'purse', 'television room', 'trunk']",False
linoleum,house,house,"['toolbox', 'exercise room', 'safe', 'house', 'carton']",True
lip,can,drawer,"['drawer', 'delivery room', 'fridge', 'can', 'teapot']",False
lipstick,bathroom,bathroom,"['living rooms', 'bathroom', 'beehive', 'aquarium', 'bike']",True
liquor,bar,bar,"['bunk', 'foyer', ""child's bedroom"", 'bar', 'bathroom']",True
loaf,fridge,fridge,"['stove', 'microwave', 'toolbox', 'fridge', 'small room']",True
lobster,tank,tank,"['table', 'bath', 'floor', 'tank', 'loft']",True
loft,apartment,garage,"['garage', 'bathroom and kitchen', 'lamp', 'apartment', 'drawer']",False
lotion,cabinet,bathroom,"['utility room', 'bathroom and kitchen', ""teenager's bedroom"", 'cabinet', 'ir rooms']",False
lunch,backpack,refrigerator,"['refrigerator', 'castle', 'sack', 'backpack', 'shell']",False
lunch bag,kitchen,kitchen,"['kitchen', 'package', 'bedroom drawer', 'camp', ""child's bedroom""]",True
lunch box,closet,foyer,"['wallet', 'closet', 'master bedroom', 'foyer', 'delivery room']",False
magazine,table,table,"['table', 'orchestra', 'playroom', 'shell', 'bike']",True
magnet,fridge,fridge,"['deck', 'hospital drug storeroom', 'fridge', 'dishwasher', 'freezer']",True
magnifying glass,dining room,dining room,"['bowl', 'basket', 'dining room', 'quiver', 'camp']",True
mail,fridge,stand,"['stand', 'hamper', 'dresser', 'fridge', 'shoe']",False
mailbox,garden,garden,"['bar', 'parlor', 'aquarium', 'garden', ""men's restroom""]",True
mainsail,boat,boat,"['hatbox', 'every room', 'boat', 'ir rooms', 'bike']",True
makeup,purse,purse,"['purse', 'car', 'library', 'garden', 'belfry']",True
marshmallow,oven,side of room,"['oven', 'delivery room', 'art classroom', 'hive', 'side of  room']",False
mascara,dining room,chamber,"['dining room', 'house', 'chamber', 'refrigerator', ""cash's room""]",False
mast,boat,boat,"['box', 'backyard', 'boat', 'vault', 'bathroom drawer']",True
master chef can,bedroom,tea room,"['bath', 'bathroom cabinet', 'bedroom', 'tea room', 'den']",False
mat,house,child's bedroom,"['stand', ""child's bedroom"", 'house', 'pot', 'restroom']",False
match,backpack,backpack,"['aquarium', 'one of  classrooms', 'shaker', 'bathtub', 'backpack']",True
mattress,bed,guest room,"['attic', 'garage', 'bicycle', 'guest room', 'bed']",False
mayo,jar,icebox,"['art classroom', 'icebox', 'basement', 'jar', 'bedroom drawer']",False
mayonnaise,jar,jar,"['closet', 'home office', 'different room', 'jar', 'lounge']",True
measuring tape,bedroom,bedroom,"['shaker', 'range', 'ir rooms', 'bedroom', 'way']",True
meatloaf,oven,oven,"['glass', 'oven', 'master bedroom', 'sink', 'packet']",True
medicine,garage,study,"['garage', 'cabin', ""child's bedroom"", 'study', 'backpack']",False
memory,pantry,dresser,"['attic', 'lobby', 'pantry', 'dresser', 'stand']",False
meringue,oven,tea room,"['tea room', 'spoon', 'mansion', 'oven', 'bar']",False
mess,table,table,"['cabinet', 'table', 'waiting room', 'hatbox', 'chest']",True
metronome,class room,class room,"['hotel room', 'jar', 'dimly lit room', 'small room', 'class room']",True
microwave,kitchen,kitchen,"[""teenager's bedroom"", 'livingroom', 'handbag', 'kitchen', 'furniture']",True
milk,bottle,bottle,"['basement', 'bottle', 'garage', 'jar', 'microwave']",True
milk fror,dining room,freezer,"['vault', 'range', 'dining room', 'freezer', 'ballroom']",False
mini soccer ball,kitchen,teenager's bedroom,"['hospital drug storeroom', 'ir rooms', 'kitchen', 'classroom', ""teenager's bedroom""]",False
mint,refrigerator,refrigerator,"['bar', 'cat', 'bundle', 'refrigerator', 'belfry']",True
mirror,bedroom,bedroom,"['bike', 'bedroom', 'home', 'stove', 'purse']",True
mit,bed,locker,"['pitcher', 'locker', 'bed', 'bundle', 'container']",False
moistener,purse,packet,"['garage', 'pot', 'pod', 'purse', 'packet']",False
mold,breadbox,freezer,"['hospital drug storeroom', 'breadbox', 'freezer', 'stove', 'small room']",False
monitor,desk,desk,"['separate room', 'motel room', 'sedan', 'desk', 'broom closet']",True
moonshine,jar,safe,"['jar', 'safe', 'loft', 'freezer', 'livingroom']",False
mop,apartment,apartment,"['motorbike', 'apartment', 'grand ballroom', 'camp', 'master bedroom']",True
morboard,exercise room,exercise room,"['exercise room', 'stand', 'basement', 'band room', 'shelf']",True
mouse,kitchen,family room,"['family room', 'breadbox', 'boot', 'stove', 'kitchen']",False
mouse pad,playroom,playroom,"['suitcase', 'shaker', 'playroom', 'dishwasher', 'motel room']",True
mousepad,desk,desk,"['ambulance', 'dormroom', 'court', 'desk', 'machine']",True
movie dvd,pantry room,music room,"['music room', 'room of house', 'toolbox', 'dresser', 'pantry room']",False
muffin,oven,oven,"[""children's room"", 'package', 'oven', 'bike', 'hive']",True
mug,kitchen,kitchen,"['purse', 'most rooms', 'kitchen', 'basket', 'breadbox']",True
mule,pitcher,separate room,"['separate room', 'pitcher', 'safe', 'den', 'middle of  room']",False
multiport hub,storage room,storage room,"['storage room', 'backpack', 'parlor', 'basement', 'laundry room']",True
museum,castle,independent room,"['range', 'castle', 'court', 'restroom', 'independant room']",False
mustard bottle,playroom,fridge,"['library', 'bicycle', 'press', 'playroom', 'fridge']",False
nail,cabinet,cabinet,"['cabinet', 'livingroom', 'most rooms', 'cellar', 'dimly lit room']",True
napkin,table,table,"[""men's restroom"", ""child's room"", 'spoon', 'table', 'bedroom drawer']",True
neck rest,playroom,study,"['bath', 'sack', 'playroom', 'teapot', 'study']",False
neckwear,closet,closet,"['closet', 'hive', 'home', 'bright room', 'garden']",True
net,boat,boat,"['bathroom cabinet', 'way', 'middle of  room', 'bedroom drawer', 'boat']",True
netting,backpack,backpack,"['sink', 'backpack', 'jar', 'kitchen or bathroom', 'bottle']",True
newspaper,living room,living room,"['washer', 'bay', 'living room', 'restroom', 'attic']",True
nine hole peg test,bathroom,chamber,"['chamber', 'bathroom', 'foyer', 'machine', 'bag']",False
nintendo switch,garage,garage,"['sofa', 'trap', 'boot', 'orchestra', 'garage']",True
notebook,package,room,"['room', 'shaker', 'package', 'room', 'bus']",False
oil,car,car,"['car', 'loungeroom', 'different room', 'suitcase', 'bathroom drawer']",True
ointment,jar,every bedroom,"['every bedroom', 'can', 'jar', 'room of house', 'backpack']",False
olive,refrigerator,refrigerator,"['refrigerator', 'toaster', 'lounge', 'storage room', 'master bedroom']",True
orange,playroom,drawer,"['playroom', 'tank', 'tank', 'drawer', 'ir rooms']",False
organiser,desk,desk,"['engine', 'plate', 'castle', 'desk', 'safe']",True
ottoman,living room,living room,"['sink', 'living room', 'keg', 'art classroom', 'loft']",True
outfit,closet,closet,"['dwelling', 'closet', 'stand', 'hive', 'art classroom']",True
oven,stove,kitchen,"['trunk', 'place', 'stove', 'kitchen or bathroom', 'motorbike']",False
pad,bathroom drawer,bathroom drawer,"['lounge', 'floor', 'bathroom drawer', ""cash's room"", 'can']",True
padlock,utility room,utility room,"['one of  classrooms', 'trap', 'bundle', 'utility room', 'keg']",True
paint,can,can,"['press', 'bottle', 'dimly lit room', 'can', 'cradle']",True
paint bottle set,exercise room,separate room,"['car', 'sack', 'separate room', 'exercise room', 'study']",False
paint maker,pantry room,study,"['pantry room', 'study', 'camp', 'broom closet', 'pitcher']",False
painting,living room,living room,"['anor room', 'bag', 'living room', 'bar', 'refrigerator']",True
pajama,suitcase,closet,"['purse', 'carton', 'suitcase', 'bath', 'closet']",False
pan,kitchen,kitchen,"['foyer', 'butt', 'kitchen', 'freezer', 'class room']",True
pantry,kitchen,kitchen,"['mansion', 'pitcher', 'bar', 'kitchen', 'purse']",True
paper,suitcase,storage room,"['kitchen', 'microwave', 'suitcase', 'storage room', 'bathtub']",False
paper bag,exercise room,person's living room,"['tank', ""person's living room"", 'pocket', 'aquarium', 'exercise room']",False
paperclip,cabinet,cabinet,"['bedroom', 'cabinet', 'apartment', 'hall', 'ir rooms']",True
papertowelroll,kitchen,kitchen,"['kitchen', 'table', 'bag', 'one room flat', 'laundry room']",True
paperweight,desk,desk,"['room', ""person's living room"", 'desk', 'dishwasher', 'library']",True
parchment sheet,pantry room,pantry room,"['sedan', 'belfry', 'pantry room', 'handbag', 'barrel']",True
parsley,plate,kitchen,"['childs room', 'sedan', 'spoon', 'kitchen', 'plate']",False
pasta,pantry,pantry,"['pantry', 'basket', 'mansion', 'bank', 'bedroom drawer']",True
paste,cabinet,cabinet,"['cabinet', 'room', 'teapot', 'way', 'anor room']",True
pastry,tin,tin,"['chamber', 'pot', 'tin', 'table', 'shaker']",True
pea,freezer,freezer,"['sedan', 'bathroom cabinet', 'bottle', 'freezer', 'restroom']",True
peach,exercise room,every bedroom,"['bookshelf', 'shaker', 'hotel room', 'every bedroom', 'exercise room']",False
pear,bathroom,apartment,"[""children's room"", 'bathroom', 'apartment', 'wardrobe', 'washer']",False
pedal,car,car,"['car', 'fridge', 'cubicle', 'pantry', 'bathroom and kitchen']",True
peg and hammer toy,utility room,person's living room,"[""person's living room"", 'foyer', 'separate room', 'utility room', 'lamp']",False
pen,living room,living room,"['place', 'motorbike', 'most rooms', 'living room', 'card room']",True
pencil,bedroom,basket,"['butt', 'basket', 'bedroom', 'washer', 'toaster']",False
pencil case,lobby,room of house,"['lobby', 'teapot', 'home', 'room of house', 'boot']",False
pepper,oven,oven,"['furniture', 'oven', 'parlor', 'package', 'bar']",True
peppermint,kitchen,icebox,"['sink', 'kitchen', 'icebox', 'loungeroom', 'bathroom cabinet']",False
peppershaker,kitchen,kitchen,"['small room', 'trunk', 'kitchen', 'backpack', 'backpack']",True
pepsi,fridge,fridge,"['pan', 'bicycle', 'belfry', 'shoe', 'fridge']",True
pepsi can pack,garage,garage,"['garage', 'plate', 'different room', 'bus', 'bar']",True
perfume,cabinet,cabinet,"['cabinet', 'room', 'living room', 'bunk', 'basket']",True
pesto,jar,jar,"['ambulance', 'restroom', 'jar', 'beehive', 'deck']",True
pet food supplement,television room,independent room,"['independant room', 'television room', 'lamp', 'sedan', 'different room']",False
phillips screwdriver,kitchen,kitchen,"['hatbox', 'hall', 'bathroom cabinet', 'board', 'kitchen']",True
phone,pocket,pocket,"['kitchen or bathroom', 'pantry room', 'bunk', 'trap', 'pocket']",True
phone armband case,dining room,loungeroom,"['loungeroom', 'dimly lit room', 'bowl', 'dining room', ""prostitute's bedroom""]",False
phone stand,television room,television room,"['one of  classrooms', 'board', 'butt', 'schoolroom', 'television room']",True
photo,cabinet,dresser,"['bunk', 'dresser', 'house', 'shell', 'cabinet']",False
photocopier,library,study,"['library', 'board', 'class room', 'study', 'drawer']",False
photograph,home,bedroom,"['delivery room', 'bedroom', 'home', 'corridor', 'ballroom']",False
piccalilli,jar,jar,"[""child's bedroom"", 'bookshelf', 'jar', 'sink', 'bar']",True
picture frame,television room,television room,"['hive', 'anor room', 'television room', 'middle of  room', 'press']",True
pie,oven,kitchen,"['middle of  room', 'music room', 'bathroom and kitchen', 'press', 'oven']",False
pill,bottle,bathroom drawer,"['one of  classrooms', 'bath', 'bottle', 'pantry', 'bathroom drawer']",False
pillow,bedroom,bedroom,"['bedroom', 'bath', 'different room', 'hall', 'belfry']",True
pillowcase,bedroom,bedroom,"['beehive', 'band room', 'floor', 'sofa', 'bedroom']",True
pineapple,jar,jar,"['bedroom', 'belfry', 'locker', 'jar', 'car']",True
pirate,boat,boat,"['bank', 'cellar', 'boat', 'middle of  room', 'teapot']",True
pit,backyard,backyard,"['deck', 'classroom', 'backyard', 'shaker', 'purse']",True
pitcher base,garage,garage,"['basement', 'cubicle', 'quiver', 'garage', 'bright room']",True
pizza,oven,kitchen,"['bathroom and kitchen', 'bedroom drawer', 'grand ballroom', 'oven', 'shoe']",False
plant,living room,living room,"['cellar', 'ambulance', 'living room', 'den', 'backpack']",True
plant container,utility room,utility room,"['drawer', 'independant room', 'mansion', 'utility room', ""teenager's bedroom""]",True
plant saucer,kitchen,kitchen,"['art classroom', 'grand ballroom', 'boat', 'suitcase', 'kitchen']",True
plate,living room,living room,"['chest', 'bunk', 'suitcase', 'bag', 'living room']",True
platter,cabinet,cabinet,"['cabinet', 'range', 'breadbox', 'bathroom drawer', 'bath']",True
plum,corridor,lounge,"['board', 'lounge', 'castle', 'corridor', 'hall']",False
plumbing,house,house,"['toaster', 'house', 'pot', 'livingroom', 'ir rooms']",True
plunger,bathroom,bathroom,"['washer', 'bathroom', 'dwelling', 'bathroom drawer', 'dimly lit room']",True
popsicle,freezer,freezer,"['press', 'beehive', 'carton', 'freezer', 'box']",True
pork,oven,oven,"['truck', 'storage room', 'oven', 'corridor', 'loft']",True
portable speaker,closet,wardrobe,"['ballroom', 'icebox', 'wardrobe', 'closet', 'bowl']",False
poster,bedroom,bedroom,"['toolbox', 'head', 'bedroom', 'toolbox', 'engine']",True
pot,kitchen,kitchen,"['kitchen', 'sink', 'dungeon', 'spoon', 'bathroom cabinet']",True
potato,kitchen,kitchen,"['barrel', 'basket', 'bathroom drawer', 'kitchen', 'bundle']",True
potpourri,drawer,livingroom,"['way', 'head', 'drawer', 'engine', 'livingroom']",False
potted meat can,pantry room,pantry room,"['trunk', 'board', 'kitchen or bathroom', 'pantry room', 'motorbike']",True
pottery,chamber,master bedroom,"['cat', 'master bedroom', 'ballroom', 'chamber', 'dwelling']",False
pouch,pantry,bag,"['dishwasher', 'pantry', 'bag', 'house', 'pitcher']",False
power drill,childs room,board,"['floor', 'board', 'pan', 'childs room', 'bag']",False
prawn,oven,oven,"['hall', 'bathroom cabinet', 'oven', 'shaker', 'stove']",True
presentation,way,backpack,"['backpack', 'bay', 'dining room', 'belfry', 'way']",False
preserve,jar,jar,"['side of  room', 'tea room', 'jar', 'garage', 'lobby']",True
pressure cooker,exercise room,locker,"['belfry', 'music room', 'exercise room', 'locker', 'plate']",False
pretzel,oven,table,"['master bedroom', 'head', 'oven', 'table', 'schoolroom']",False
propellor,boat,boat,"['place', ""prostitute's bedroom"", 'boat', ""children's room"", 'tea room']",True
prow,boat,boat,"['boat', 'home', 'card room', 'carton', 'pot']",True
pudding,container,kitchen,"['furniture', 'container', 'bike', 'kitchen or bathroom', 'bay']",False
pudding box,bathroom,drawer,"['bright room', 'drawer', 'bathroom', 'band room', 'spoon']",False
pump,boat,boat,"['house', 'container', 'boat', 'mailbox', 'truck']",True
puzzle game,childs room,childs room,"['every room', 'childs room', 'dumpster', 'restroom', 'case']",True
pyjama,bedroom,bedroom,"['aquarium', 'shaker', 'machine', 'bedroom', 'bright room']",True
quilt,trunk,trunk,"['cubicle', 'shelf', 'cellar', 'pot', 'trunk']",True
rack,oven,independant room,"['sofa', 'house', 'pod', 'independant room', 'oven']",False
racquetball,pantry room,children's room,"['pantry room', 'master bedroom', 'briefcase', 'shelf', ""children's room""]",False
radiator,apartment,apartment,"['apartment', 'shell', 'den', 'bath', 'package']",True
radio,bedroom,bedroom,"['place', 'bedroom', 'teapot', 'cabinet', 'automobile']",True
rafter,attic,attic,"['safe', 'attic', 'range', 'board', 'garage']",True
rag,cabinet,cabinet,"['purse', 'anor room', 'cabinet', 'apartment', 'independant room']",True
raincoat,backpack,backpack,"['backpack', 'toolbox', 'bike', 'library', 'machine']",True
ramekin,kitchen,kitchen,"['box', 'kitchen', 'one of  classrooms', 'kitchen or bathroom', 'room of house']",True
reader,library,library,"['garden', 'can', 'library', 'spoon', 'basket']",True
reference,library,library,"['study', 'keg', 'cat', 'library', 'barrel']",True
refrigerator,home,home,"['briefcase', 'cabinet', 'middle of  room', 'locker', 'home']",True
remote control,living room,living room,"['living room', 'floor', 'bay', 'oven', 'trunk']",True
remotecontrol,bedroom,bedroom,"['room', 'bedroom', 'one room flat', 'spoon', 'motorbike']",True
residence,home,home,"['home', ""prostitute's bedroom"", 'bathroom', 'garden', 'bathroom and kitchen']",True
restroom,library,bathroom,"['library', 'case', 'laundry room', 'bathroom and kitchen', 'corridor']",False
rib,refrigerator,refrigerator,"['boot', 'refrigerator', 'cruet', 'hive', ""person's living room""]",True
ribbon,bath,purse,"['bath', 'purse', 'bunk', 'boat', 'exercise room']",False
rice,refrigerator,refrigerator,"['cat', 'bag', 'shoe', 'pod', 'refrigerator']",True
rmal laminator,playroom,wardrobe,"['oven', 'one room flat', 'wardrobe', 'playroom', 'pot']",False
roast,oven,fridge,"['fridge', 'pocket', 'oven', 'refrigerator', 'bottle']",False
robe,suitcase,dormroom,"['library', 'package', 'suitcase', 'dormroom', 'one room flat']",False
rod,engine,tank,"['bath', 'tank', 'engine', 'washer', 'desk']",False
roll,breadbox,toolbox,"['shaker', 'box', 'orchestra', 'toolbox', 'breadbox']",False
rolodex,desk,desk,"['aquarium', ""cash's room"", 'case', 'desk', 'trunk']",True
romaine,refrigerator,refrigerator,"['refrigerator', 'hall', 'shaker', 'loungeroom', 'microwave']",True
rook,castle,castle,"['castle', 'lounge', 'cruet', 'ballroom', 'bundle']",True
room,apartment,living room,"['cabin', 'nest', 'living room', 'apartment', 'garden']",False
roomdecor,living room,living room,"['closet', 'cruet', 'teapot', 'container', 'living room']",True
rope,boat,playroom,"['packet', 'library', 'boat', 'playroom', 'garbage']",False
rose,garden,garden,"['jar', 'backpack', 'suitcase', 'garden', 'bus']",True
rotisserie,oven,oven,"['oven', 'card room', 'box', ""child's bedroom"", 'handbag']",True
router,corridor,corridor,"[""child's room"", 'carton', 'dungeon', 'corridor', ""child's room""]",True
row,table,table,"['package', 'table', 'bedroom', 'hall', 'middle of  room']",True
rubiks cube,exercise room,exercise room,"['home', 'nest', 'dishwasher', 'exercise room', 'pan']",True
rudder,boat,boat,"['shaker', 'boat', 'playroom', 'bathroom and kitchen', 'machine']",True
rug,table,most rooms,"['shoe', 'aquarium', 'wardrobe', 'table', 'most rooms']",False
rule,classroom,classroom,"['jacket', 'delivery room', 'classroom', 'ir rooms', 'pot']",True
ruler,cabinet,cabinet,"['nest', 'carton', 'every room', 'bathroom or kitchen', 'cabinet']",True
sachet,drawer,drawer,"['middle of  room', 'motel room', 'ambulance', 'drawer', 'deck']",True
safe,living room,home office,"['bottle', 'freezer', 'home office', 'living room', 'castle']",False
salad,refrigerator,refrigerator,"['refrigerator', 'dining room', 'backyard', 'lamp', 'dining room']",True
salmon,oven,oven,"['place', 'library', 'deck', 'oven', 'room']",True
salt,cabinet,kitchen,"['kitchen', 'camp', 'cabinet', 'fridge', 'garbage']",False
salt shaker,childs room,child's room,"['grand ballroom', 'dungeon', 'icebox', 'childs room', 'place']",False
saltshaker,kitchen,kitchen,"['kitchen', 'hospital drug storeroom', 'lamp', 'room of house', 'bottle']",True
sander,cabinet,cabinet,"['shell', 'machine', 'bunk', 'cabinet', 'way']",True
sandwich,plate,plate,"['corridor', ""child's bedroom"", 'glass', 'plate', 'camp']",True
sanitary pads,bathroom,bathroom,"['box', 'bathroom', 'garden', 'room of house', 'hospital drug storeroom']",True
sauce,plate,plate,"['pitcher', 'table', 'automobile', 'plate', 'palace']",True
saucepan,cabinet,cabinet,"['cellar', 'cabinet', 'pantry room', 'playroom', 'sedan']",True
saucer,kitchen,kitchen,"['bathtub', 'nest', 'kitchen', 'camp', 'delivery room']",True
