object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,refrigerator,"['house', 'drawer', 'garbage', 'ir rooms', 'refrigerator']",True
gelatin box,home office,child's room,"[""child's room"", 'camp', 'home office', 'sack', 'floor']",False
gin,bar,bar,"['jar', 'basement', 'bar', 'cat', 'bedroom']",True
glove,bathroom,bathroom,"['hotel room', 'tea room', 'cellar', 'bathroom', 'case']",True
golf ball,kitchen,range,"['automobile', 'dwelling', 'shell', 'range', 'kitchen']",False
goose,oven,house,"['oven', 'house', 'one of the classrooms', 'purse', 'bag']",False
graphics card,home office,home office,"['bookshelf', 'home office', 'one room flat', 'tin', 'floor']",True
guard,kitchen,den,"['den', 'bathroom drawer', 'kitchen', 'dormroom', 'orchestra']",False
guinness,bar,bar,"['bar', 'toaster', 'hamper', 'furniture', 'dormroom']",True
gun,trunk,trunk,"['chest', 'fridge', 'microwave', 'dining room', 'trunk']",True
hair color,storage room,den,"['storage room', 'den', 'loungeroom', 'class room', 'cat']",False
hair conditioner,utility room,utility room,"['bus', 'ir rooms', 'palace', 'delivery room', 'utility room']",True
hair dryer,bathroom,bathroom,"['lounge', 'dresser', 'glass', 'toaster', 'bathroom']",True
hair straightener,storage room,storage room,"['tin', 'pitcher', 'castle', 'dwelling', 'storage room']",True
ham,refrigerator,refrigerator,"['drawer', 'board', 'bundle', 'refrigerator', 'kitchen or bathroom']",True
hammer,playroom,sack,"['delivery room', 'sack', 'refrigerator', 'playroom', 'guest room']",False
hand,pocket,children's room,"[""children's room"", 'trap', 'backyard', 'pocket', ""cash's room""]",False
hand bell,garage,family room,"['boat', 'cabin', 'garage', 'study', 'family room']",False
handbag,television room,sedan,"['motorbike', 'backpack', 'cubicle', 'sedan', 'television room']",False
handset,cradle,cradle,"['vault', 'independent room', 'cradle', 'bathroom drawer', 'every room']",True
handtowel,bathroom,bathroom,"['orchestra', 'library', 'bathroom', 'pantry room', 'side of the room']",True
handtowelholder,bathroom,bathroom,"['bathroom', 'court', 'hotel room', 'grand ballroom', 'pod']",True
harbor,boat,boat,"['dishwasher', 'dresser', 'container', 'boat', 'laundry room']",True
hard drive,utility room,utility room,"['room of the house', 'utility room', 'bright room', 'backyard', 'jacket']",True
hard drive case,home office,home office,"['different room', 'press', 'cup', 'home office', 'butt']",True
hardware,house,drawer,"['waiting room', 'every room', 'hamper', 'house', 'drawer']",False
hat,closet,closet,"['closet', 'cellar', 'toaster', 'car', 'sedan']",True
headlight,car,car,"['mansion', 'dining room', 'cruet', 'car', 'side of the room']",True
headphone,television room,desk,"['aquarium', 'fridge', 'television room', 'desk', 'dresser']",False
heater,house,house,"['board', 'quiver', 'house', 'board', 'room of the house']",True
heavy duty gloves,lobby,box,"['oven', 'attic', 'bottle', 'lobby', 'box']",False
heavy master chef can,corridor,none,"['corridor', 'carton', 'hotel room', 'livingroom', 'motorbike']",False
hedge,backyard,backyard,"['furniture', 'bathroom or kitchen', 'backyard', 'family room', 'case']",True
helmet,playroom,playroom,"['shaker', 'playroom', 'tank', 'well', 'bar']",True
herring,jar,jar,"['class room', 'jar', 'hive', 'chest', 'lounge']",True
herring fillets,playroom,none,"['kitchen or bathroom', 'home', 'playroom', 'box', 'broom closet']",False
holdall,closet,closet,"['toolbox', 'hotel room', 'closet', 'cellar', 'cellar']",True
honey,beehive,cruet,"['storage room', 'cruet', 'bag', 'beehive', 'storage room']",False
honey dipper,kitchen,kitchen,"['fridge', 'container', 'backpack', 'kitchen', 'dwelling']",True
horn,truck,engine,"[""cash's room"", 'dormroom', 'engine', 'truck', 'wallet']",False
house,bedroom,home,"['bedroom', 'family room', 'independent room', 'home', 'orchestra']",False
houseplant,living room,living room,"['living room', 'freezer', 'purse', 'sink', ""child's bedroom""]",True
icecream,freezer,freezer,"['bathroom', 'delivery room', 'court', 'freezer', 'refrigerator']",True
incontinence pads,garage,package,"['hive', 'plate', 'garage', 'table', 'package']",False
ingredient,kitchen,kitchen,"['television room', 'art classroom', 'every room', 'kitchen', 'numerous modern washrooms']",True
ink cartridge,home office,home office,"['garbage', 'bathroom drawer', 'waiting room', 'home office', 'hospital drug storeroom']",True
instant camera,closet,bright room,"['nest', 'schoolroom', 'closet', 'bright room', 'lamp']",False
invitation card,utility room,press,"['teapot', 'quiver', 'sofa', 'utility room', 'press']",False
ipod,apartment,apartment,"['broom closet', 'fridge', 'bathroom drawer', 'apartment', 'delivery room']",True
jack,box,box,"['tank', 'pantry', 'loft', 'box', 'breadbox']",True
jacket,suitcase,storage room,"['icebox', 'pantry', 'storage room', 'suitcase', 'storage room']",False
jam,jar,kitchen,"['kitchen', 'garbage', 'guest room', 'childs room', 'jar']",False
jar,childs room,bookshelf,"['bookshelf', 'washer', 'cat', ' middle of the room', 'childs room']",False
jean,closet,closet,"['closet', 'livin room', 'bathtub', 'toaster', 'carton']",True
jenga,corridor,bright room,"['bright room', 'bath', 'corridor', 'dresser', 'handbag']",False
jewelry,box,box,"['bicycle', 'bike', 'pantry', 'box', 'breadbox']",True
jewelry box,childs room,none,"['dumpster', 'childs room', 'refrigerator', 'loungeroom', 'bike']",False
john,prostitute's bedroom,one of the classrooms,"[""prostitute's bedroom"", 'attic', 'music room', 'safe', 'one of the classrooms']",False
joist,basement,basement,"['stand', ' middle of the room', 'basement', 'wallet', 'spoon']",True
journal,library,library,"['aquarium', 'cat', 'music room', 'toolbox', 'library']",True
juice,refrigerator,refrigerator,"['bowl', 'hive', 'bathtub', 'court', 'refrigerator']",True
jukebox,bar,bar,"['handbag', 'hamper', ""prostitute's bedroom"", 'bar', 'lamp']",True
junk,cellar,cellar,"['bank', 'shell', 'separate room', 'cellar', 'one of the classrooms']",True
kettle,kitchen,kitchen,"['basement', 'bag', 'card room', 'backyard', 'kitchen']",True
keyboard,exercise room,teenager's bedroom,"[""teenager's bedroom"", 'waiting room', 'one room flat', 'ambulance', 'exercise room']",False
keychain,living room,living room,"['utility room', 'living room', 'cabinet', 'pitcher', 'toaster']",True
kitchen,home,home,"['childs room', 'quiver', 'keg', 'home', 'suitcase']",True
kitchenette,hotel room,hotel room,"['hotel room', 'pitcher', 'band room', 'bus', 'bathroom cabinet']",True
knife,kitchen,kitchen,"['chamber', ' middle of the room', 'kitchen', 'shaker', 'package']",True
knife block,television room,press,"['television room', 'garbage', 'press', 'icebox', 'room of the house']",False
labeling tape,home office,home office,"['camp', 'attic', 'castle', 'delivery room', 'home office']",True
ladle,kitchen,kitchen,"['machine', 'kitchen', ""child's room"", 'breadbox', 'home']",True
lamb,oven,oven,"['bathtub', 'oven', 'drawer', 'bus', 'bed']",True
lame,loft,loft,"['bay', 'backyard', 'aquarium', 'loft', 'shelf']",True
lamp,bedroom,bedroom,"['refrigerator', 'bedroom', 'sink', ""children's room"", 'wallet']",True
lantern,home office,side of the room,"[""cash's room"", 'side of the room', 'home office', 'card room', 'art classroom']",False
laptop,bedroom,bedroom,"['bathroom and kitchen', 'microwave', 'loungeroom', 'bedroom', 'one room flat']",True
laptop cover,home office,home office,"['dishwasher', 'home office', 'pot', 'foyer', 'bay']",True
laptop stand,lobby,cabin,"['trunk', 'toaster', 'breadbox', 'cabin', 'lobby']",False
large marker,bedroom,case,"['bedroom', 'case', 'belfry', 'barrel', 'locker']",False
lasagna,plate,plate,"['home office', 'plate', 'motel room', 'pitcher', 'dresser']",True
laundry,cellar,apartment,"['bank', 'family room', 'apartment', 'cellar', 'every room']",False
laundry box,garage,garage,"['microwave', 'dumpster', 'backpack', 'garage', 'sink']",True
laundryhamper,bedroom,bedroom,"['bedroom', 'handbag', 'anor room', 'boat', 'storage room']",True
laxative,television room,hamper,"['can', 'art classroom', 'bus', 'television room', 'hamper']",False
lego duplo,lobby,art classroom,"['cat', 'lobby', 'microwave', 'shell', 'art classroom']",False
lemon,corridor,table,"['head', 'corridor', 'sedan', 'bus', 'table']",False
letter holder,exercise room,automobile,"['exercise room', 'lamp', 'wallet', 'microwave', 'automobile']",False
lettuce,kitchen,kitchen,"['shell', 'way', 'kitchen', 'shoe', 'handbag']",True
library,room,teenager's bedroom,"['cat', ""teenager's bedroom"", 'room', 'lounge', 'laundry room']",False
lid,drawer,drawer,"['carton', 'drawer', 'band room', 'bundle', 'foyer']",True
lifeboat,boat,boat,"['boat', 'nest', 'tin', 'sack', 'lounge']",True
light,attic,attic,"['attic', 'spoon', 'dresser', 'machine', 'apartment']",True
light bulb,garage,garage,"['one of the classrooms', 'pitcher', 'belfry', 'bunk', 'garage']",True
lightswitch,bathroom,corridor,"['corridor', 'spoon', 'class room', 'dwelling', 'bathroom']",False
lime squeezer,television room,numerous modern washrooms,"['numerous modern washrooms', 'safe', 'television room', 'trunk', 'purse']",False
linoleum,house,house,"['exercise room', 'carton', 'toolbox', 'safe', 'house']",True
lip,can,drawer,"['fridge', 'drawer', 'teapot', 'delivery room', 'can']",False
lipstick,bathroom,bathroom,"['bathroom', 'beehive', 'living rooms', 'aquarium', 'bike']",True
liquor,bar,bar,"['bathroom', 'foyer', 'bar', ""child's bedroom"", 'bunk']",True
loaf,fridge,fridge,"['microwave', 'stove', 'small room', 'toolbox', 'fridge']",True
lobster,tank,tank,"['table', 'loft', 'tank', 'bath', 'floor']",True
loft,apartment,apartment,"['bathroom and kitchen', 'lamp', 'drawer', 'garage', 'apartment']",True
lotion,cabinet,none,"['bathroom and kitchen', 'ir rooms', ""teenager's bedroom"", 'utility room', 'cabinet']",False
lunch,backpack,refrigerator,"['sack', 'castle', 'refrigerator', 'backpack', 'shell']",False
lunch bag,kitchen,kitchen,"['package', 'camp', 'bedroom drawer', ""child's bedroom"", 'kitchen']",True
lunch box,closet,foyer,"['closet', 'master bedroom', 'wallet', 'delivery room', 'foyer']",False
magazine,table,table,"['orchestra', 'playroom', 'bike', 'shell', 'table']",True
magnet,fridge,fridge,"['dishwasher', 'deck', 'hospital drug storeroom', 'fridge', 'freezer']",True
magnifying glass,dining room,camp,"['basket', 'bowl', 'dining room', 'camp', 'quiver']",False
mail,fridge,dresser,"['shoe', 'fridge', 'dresser', 'hamper', 'stand']",False
mailbox,garden,garden,"[""men's restroom"", 'parlor', 'aquarium', 'garden', 'bar']",True
mainsail,boat,boat,"['bike', 'every room', 'hatbox', 'boat', 'ir rooms']",True
makeup,purse,purse,"['library', 'purse', 'garden', 'car', 'belfry']",True
marshmallow,oven,side of the room,"['delivery room', 'side of the room', 'art classroom', 'oven', 'hive']",False
mascara,dining room,cash's room,"['house', 'dining room', 'refrigerator', ""cash's room"", 'chamber']",False
mast,boat,boat,"['backyard', 'vault', 'boat', 'bathroom drawer', 'box']",True
master chef can,bedroom,tea room,"['bedroom', 'den', 'tea room', 'bathroom cabinet', 'bath']",False
mat,house,child's bedroom,"['stand', 'house', 'pot', ""child's bedroom"", 'restroom']",False
match,backpack,backpack,"['backpack', 'one of the classrooms', 'aquarium', 'shaker', 'bathtub']",True
mattress,bed,guest room,"['guest room', 'garage', 'attic', 'bed', 'bicycle']",False
mayo,jar,icebox,"['jar', 'icebox', 'basement', 'bedroom drawer', 'art classroom']",False
mayonnaise,jar,jar,"['lounge', 'different room', 'jar', 'home office', 'closet']",True
measuring tape,bedroom,bedroom,"['shaker', 'way', 'ir rooms', 'bedroom', 'range']",True
meatloaf,oven,oven,"['sink', 'master bedroom', 'oven', 'packet', 'glass']",True
medicine,garage,child's bedroom,"['garage', 'study', 'cabin', 'backpack', ""child's bedroom""]",False
memory,pantry,dresser,"['stand', 'pantry', 'lobby', 'dresser', 'attic']",False
meringue,oven,tea room,"['bar', 'spoon', 'tea room', 'mansion', 'oven']",False
mess,table,chest,"['waiting room', 'cabinet', 'hatbox', 'chest', 'table']",False
metronome,class room,none,"['hotel room', 'jar', 'dimly lit room', 'small room', 'class room']",False
microwave,kitchen,kitchen,"['livingroom', 'kitchen', 'handbag', ""teenager's bedroom"", 'furniture']",True
milk,bottle,bottle,"['basement', 'microwave', 'garage', 'jar', 'bottle']",True
milk fror,dining room,range,"['ballroom', 'freezer', 'vault', 'range', 'dining room']",False
mini soccer ball,kitchen,teenager's bedroom,"[""teenager's bedroom"", 'hospital drug storeroom', 'ir rooms', 'classroom', 'kitchen']",False
mint,refrigerator,refrigerator,"['bundle', 'bar', 'cat', 'belfry', 'refrigerator']",True
mirror,bedroom,bedroom,"['purse', 'home', 'bike', 'stove', 'bedroom']",True
mit,bed,locker,"['pitcher', 'bundle', 'locker', 'container', 'bed']",False
moistener,purse,pot,"['pod', 'packet', 'purse', 'garage', 'pot']",False
mold,breadbox,hospital drug storeroom,"['stove', 'hospital drug storeroom', 'freezer', 'small room', 'breadbox']",False
monitor,desk,desk,"['broom closet', 'sedan', 'separate room', 'motel room', 'desk']",True
moonshine,jar,safe,"['livingroom', 'freezer', 'safe', 'loft', 'jar']",False
mop,apartment,apartment,"['camp', 'motorbike', 'master bedroom', 'grand ballroom', 'apartment']",True
morboard,exercise room,exercise room,"['basement', 'exercise room', 'band room', 'shelf', 'stand']",True
mouse,kitchen,family room,"['kitchen', 'boot', 'breadbox', 'stove', 'family room']",False
mouse pad,playroom,playroom,"['dishwasher', 'shaker', 'suitcase', 'motel room', 'playroom']",True
mousepad,desk,desk,"['desk', 'ambulance', 'court', 'machine', 'dormroom']",True
movie dvd,pantry room,music room,"['music room', 'dresser', 'toolbox', 'room of the house', 'pantry room']",False
muffin,oven,children's room,"['oven', 'bike', 'hive', 'package', ""children's room""]",False
mug,kitchen,kitchen,"['purse', 'kitchen', 'breadbox', 'basket', 'most rooms']",True
mule,pitcher,separate room,"['den', ' middle of the room', 'safe', 'separate room', 'pitcher']",False
multiport hub,storage room,parlor,"['storage room', 'backpack', 'parlor', 'basement', 'laundry room']",False
museum,castle,castle,"['castle', 'range', 'independent room', 'court', 'restroom']",True
mustard bottle,playroom,fridge,"['press', 'playroom', 'fridge', 'bicycle', 'library']",False
nail,cabinet,cabinet,"['cabinet', 'livingroom', 'cellar', 'most rooms', 'dimly lit room']",True
napkin,table,table,"['spoon', ""child's room"", 'table', 'bedroom drawer', ""men's restroom""]",True
neck rest,playroom,study,"['bath', 'sack', 'playroom', 'teapot', 'study']",False
neckwear,closet,closet,"['bright room', 'home', 'closet', 'hive', 'garden']",True
net,boat,boat,"['bedroom drawer', 'bathroom cabinet', 'boat', ' middle of the room', 'way']",True
netting,backpack,bottle,"['bottle', 'backpack', 'sink', 'jar', 'kitchen or bathroom']",False
newspaper,living room,living room,"['attic', 'restroom', 'washer', 'bay', 'living room']",True
nine hole peg test,bathroom,bag,"['machine', 'chamber', 'foyer', 'bathroom', 'bag']",False
nintendo switch,garage,sofa,"['orchestra', 'boot', 'sofa', 'garage', 'trap']",False
notebook,package,room,"['room', 'shaker', 'room', 'bus', 'package']",False
oil,car,car,"['different room', 'bathroom drawer', 'car', 'suitcase', 'loungeroom']",True
ointment,jar,every bedroom,"['can', 'room of the house', 'every bedroom', 'jar', 'backpack']",False
olive,refrigerator,refrigerator,"['lounge', 'refrigerator', 'storage room', 'toaster', 'master bedroom']",True
orange,playroom,drawer,"['tank', 'tank', 'ir rooms', 'drawer', 'playroom']",False
organiser,desk,desk,"['engine', 'safe', 'plate', 'desk', 'castle']",True
ottoman,living room,living room,"['art classroom', 'sink', 'keg', 'loft', 'living room']",True
outfit,closet,closet,"['dwelling', 'stand', 'art classroom', 'closet', 'hive']",True
oven,stove,stove,"['place', 'kitchen or bathroom', 'stove', 'motorbike', 'trunk']",True
pad,bathroom drawer,cash's room,"['can', ""cash's room"", 'floor', 'lounge', 'bathroom drawer']",False
padlock,utility room,utility room,"['utility room', 'trap', 'bundle', 'one of the classrooms', 'keg']",True
paint,can,can,"['press', 'bottle', 'cradle', 'dimly lit room', 'can']",True
paint bottle set,exercise room,study,"['sack', 'car', 'study', 'exercise room', 'separate room']",False
paint maker,pantry room,study,"['pitcher', 'broom closet', 'study', 'camp', 'pantry room']",False
painting,living room,living room,"['bar', 'bag', 'living room', 'anor room', 'refrigerator']",True
pajama,suitcase,closet,"['purse', 'carton', 'suitcase', 'closet', 'bath']",False
pan,kitchen,kitchen,"['foyer', 'butt', 'freezer', 'kitchen', 'class room']",True
pantry,kitchen,kitchen,"['bar', 'mansion', 'purse', 'pitcher', 'kitchen']",True
paper,suitcase,storage room,"['kitchen', 'storage room', 'suitcase', 'bathtub', 'microwave']",False
paper bag,exercise room,person's living room,"['aquarium', 'exercise room', 'pocket', ""person's living room"", 'tank']",False
paperclip,cabinet,cabinet,"['apartment', 'cabinet', 'bedroom', 'hall', 'ir rooms']",True
papertowelroll,kitchen,kitchen,"['bag', 'kitchen', 'one room flat', 'table', 'laundry room']",True
paperweight,desk,desk,"['library', ""person's living room"", 'room', 'dishwasher', 'desk']",True
parchment sheet,pantry room,handbag,"['handbag', 'belfry', 'barrel', 'pantry room', 'sedan']",False
parsley,plate,kitchen,"['childs room', 'plate', 'kitchen', 'spoon', 'sedan']",False
pasta,pantry,pantry,"['pantry', 'bedroom drawer', 'bank', 'mansion', 'basket']",True
paste,cabinet,cabinet,"['anor room', 'teapot', 'room', 'way', 'cabinet']",True
pastry,tin,table,"['pot', 'tin', 'table', 'shaker', 'chamber']",False
pea,freezer,freezer,"['sedan', 'restroom', 'bathroom cabinet', 'freezer', 'bottle']",True
peach,exercise room,exercise room,"['every bedroom', 'hotel room', 'bookshelf', 'shaker', 'exercise room']",True
pear,bathroom,apartment,"['wardrobe', 'apartment', ""children's room"", 'washer', 'bathroom']",False
pedal,car,car,"['car', 'cubicle', 'pantry', 'bathroom and kitchen', 'fridge']",True
peg and hammer toy,utility room,none,"[""person's living room"", 'separate room', 'utility room', 'foyer', 'lamp']",False
pen,living room,living room,"['living room', 'motorbike', 'most rooms', 'place', 'card room']",True
pencil,bedroom,bedroom,"['butt', 'bedroom', 'washer', 'toaster', 'basket']",True
pencil case,lobby,room of the house,"['teapot', 'room of the house', 'boot', 'home', 'lobby']",False
pepper,oven,bar,"['bar', 'oven', 'package', 'parlor', 'furniture']",False
peppermint,kitchen,kitchen,"['kitchen', 'loungeroom', 'icebox', 'sink', 'bathroom cabinet']",True
peppershaker,kitchen,kitchen,"['kitchen', 'trunk', 'backpack', 'backpack', 'small room']",True
pepsi,fridge,fridge,"['fridge', 'shoe', 'bicycle', 'belfry', 'pan']",True
pepsi can pack,garage,bar,"['bar', 'garage', 'bus', 'different room', 'plate']",False
perfume,cabinet,cabinet,"['basket', 'room', 'cabinet', 'bunk', 'living room']",True
pesto,jar,jar,"['jar', 'ambulance', 'beehive', 'deck', 'restroom']",True
pet food supplement,television room,different room,"['sedan', 'different room', 'television room', 'lamp', 'independent room']",False
phillips screwdriver,kitchen,kitchen,"['hatbox', 'kitchen', 'board', 'hall', 'bathroom cabinet']",True
phone,pocket,pocket,"['trap', 'pocket', 'bunk', 'pantry room', 'kitchen or bathroom']",True
phone armband case,dining room,loungeroom,"[""prostitute's bedroom"", 'loungeroom', 'dimly lit room', 'bowl', 'dining room']",False
phone stand,television room,television room,"['one of the classrooms', 'schoolroom', 'television room', 'butt', 'board']",True
photo,cabinet,dresser,"['dresser', 'cabinet', 'shell', 'house', 'bunk']",False
photocopier,library,study,"['board', 'library', 'drawer', 'study', 'class room']",False
photograph,home,bedroom,"['corridor', 'home', 'ballroom', 'delivery room', 'bedroom']",False
piccalilli,jar,jar,"['bar', ""child's bedroom"", 'jar', 'sink', 'bookshelf']",True
picture frame,television room,television room,"['television room', ' middle of the room', 'hive', 'press', 'anor room']",True
pie,oven,none,"['bathroom and kitchen', 'music room', 'oven', ' middle of the room', 'press']",False
pill,bottle,bathroom drawer,"['bathroom drawer', 'one of the classrooms', 'pantry', 'bath', 'bottle']",False
pillow,bedroom,bedroom,"['different room', 'bedroom', 'belfry', 'hall', 'bath']",True
pillowcase,bedroom,bedroom,"['floor', 'sofa', 'band room', 'bedroom', 'beehive']",True
pineapple,jar,jar,"['locker', 'belfry', 'bedroom', 'car', 'jar']",True
pirate,boat,boat,"[' middle of the room', 'cellar', 'boat', 'bank', 'teapot']",True
pit,backyard,backyard,"['backyard', 'purse', 'deck', 'shaker', 'classroom']",True
pitcher base,garage,bright room,"['cubicle', 'basement', 'garage', 'bright room', 'quiver']",False
pizza,oven,bedroom drawer,"['bedroom drawer', 'grand ballroom', 'bathroom and kitchen', 'shoe', 'oven']",False
plant,living room,living room,"['living room', 'den', 'cellar', 'backpack', 'ambulance']",True
plant container,utility room,teenager's bedroom,"['mansion', 'utility room', 'independent room', ""teenager's bedroom"", 'drawer']",False
plant saucer,kitchen,kitchen,"['kitchen', 'grand ballroom', 'suitcase', 'art classroom', 'boat']",True
plate,living room,living room,"['chest', 'bunk', 'bag', 'suitcase', 'living room']",True
platter,cabinet,cabinet,"['cabinet', 'bath', 'range', 'bathroom drawer', 'breadbox']",True
plum,corridor,lounge,"['lounge', 'hall', 'castle', 'board', 'corridor']",False
plumbing,house,house,"['house', 'pot', 'ir rooms', 'livingroom', 'toaster']",True
plunger,bathroom,bathroom,"['bathroom drawer', 'bathroom', 'washer', 'dimly lit room', 'dwelling']",True
popsicle,freezer,freezer,"['beehive', 'press', 'carton', 'freezer', 'box']",True
pork,oven,oven,"['truck', 'oven', 'storage room', 'loft', 'corridor']",True
portable speaker,closet,closet,"['bowl', 'wardrobe', 'icebox', 'ballroom', 'closet']",True
poster,bedroom,bedroom,"['toolbox', 'bedroom', 'toolbox', 'head', 'engine']",True
pot,kitchen,kitchen,"['bathroom cabinet', 'dungeon', 'kitchen', 'spoon', 'sink']",True
potato,kitchen,kitchen,"['bathroom drawer', 'bundle', 'kitchen', 'barrel', 'basket']",True
potpourri,drawer,livingroom,"['head', 'way', 'drawer', 'engine', 'livingroom']",False
potted meat can,pantry room,pantry room,"['pantry room', 'kitchen or bathroom', 'board', 'motorbike', 'trunk']",True
pottery,chamber,dwelling,"['master bedroom', 'ballroom', 'dwelling', 'cat', 'chamber']",False
pouch,pantry,bag,"['dishwasher', 'bag', 'house', 'pitcher', 'pantry']",False
power drill,childs room,bag,"['board', 'floor', 'pan', 'childs room', 'bag']",False
prawn,oven,stove,"['oven', 'stove', 'shaker', 'bathroom cabinet', 'hall']",False
presentation,way,dining room,"['backpack', 'way', 'belfry', 'dining room', 'bay']",False
preserve,jar,jar,"['side of the room', 'jar', 'lobby', 'garage', 'tea room']",True
pressure cooker,exercise room,locker,"['locker', 'exercise room', 'belfry', 'music room', 'plate']",False
pretzel,oven,table,"['schoolroom', 'master bedroom', 'table', 'head', 'oven']",False
propellor,boat,boat,"['tea room', ""prostitute's bedroom"", 'boat', 'place', ""children's room""]",True
prow,boat,boat,"['card room', 'pot', 'boat', 'home', 'carton']",True
pudding,container,none,"['kitchen or bathroom', 'container', 'bike', 'bay', 'furniture']",False
pudding box,bathroom,drawer,"['drawer', 'band room', 'bathroom', 'bright room', 'spoon']",False
pump,boat,boat,"['house', 'container', 'truck', 'mailbox', 'boat']",True
puzzle game,childs room,none,"['every room', 'case', 'restroom', 'childs room', 'dumpster']",False
pyjama,bedroom,bedroom,"['bright room', 'aquarium', 'shaker', 'bedroom', 'machine']",True
quilt,trunk,trunk,"['cubicle', 'shelf', 'cellar', 'trunk', 'pot']",True
rack,oven,independent room,"['sofa', 'pod', 'house', 'oven', 'independent room']",False
racquetball,pantry room,children's room,"[""children's room"", 'master bedroom', 'briefcase', 'pantry room', 'shelf']",False
radiator,apartment,den,"['den', 'shell', 'bath', 'package', 'apartment']",False
radio,bedroom,bedroom,"['automobile', 'teapot', 'bedroom', 'place', 'cabinet']",True
rafter,attic,attic,"['attic', 'range', 'garage', 'safe', 'board']",True
rag,cabinet,cabinet,"['cabinet', 'anor room', 'independent room', 'apartment', 'purse']",True
raincoat,backpack,backpack,"['library', 'machine', 'toolbox', 'bike', 'backpack']",True
ramekin,kitchen,kitchen,"['kitchen', 'kitchen or bathroom', 'room of the house', 'one of the classrooms', 'box']",True
reader,library,library,"['spoon', 'garden', 'library', 'basket', 'can']",True
reference,library,study,"['study', 'library', 'barrel', 'keg', 'cat']",False
refrigerator,home,home,"['cabinet', 'locker', 'briefcase', 'home', ' middle of the room']",True
remote control,living room,living room,"['trunk', 'floor', 'oven', 'bay', 'living room']",True
remotecontrol,bedroom,bedroom,"['one room flat', 'bedroom', 'room', 'motorbike', 'spoon']",True
residence,home,home,"['bathroom and kitchen', 'garden', ""prostitute's bedroom"", 'bathroom', 'home']",True
restroom,library,none,"['library', 'case', 'laundry room', 'bathroom and kitchen', 'corridor']",False
rib,refrigerator,refrigerator,"[""person's living room"", 'cruet', 'hive', 'boot', 'refrigerator']",True
ribbon,bath,purse,"['purse', 'exercise room', 'bunk', 'bath', 'boat']",False
rice,refrigerator,refrigerator,"['cat', 'pod', 'refrigerator', 'shoe', 'bag']",True
rmal laminator,playroom,playroom,"['wardrobe', 'oven', 'one room flat', 'pot', 'playroom']",True
roast,oven,refrigerator,"['refrigerator', 'fridge', 'oven', 'bottle', 'pocket']",False
robe,suitcase,dormroom,"['package', 'one room flat', 'dormroom', 'suitcase', 'library']",False
rod,engine,tank,"['tank', 'washer', 'desk', 'bath', 'engine']",False
roll,breadbox,breadbox,"['orchestra', 'breadbox', 'box', 'shaker', 'toolbox']",True
rolodex,desk,desk,"['case', 'trunk', 'aquarium', ""cash's room"", 'desk']",True
romaine,refrigerator,refrigerator,"['refrigerator', 'hall', 'shaker', 'loungeroom', 'microwave']",True
rook,castle,castle,"['bundle', 'ballroom', 'lounge', 'cruet', 'castle']",True
room,apartment,apartment,"['living room', 'cabin', 'garden', 'nest', 'apartment']",True
roomdecor,living room,living room,"['cruet', 'teapot', 'living room', 'closet', 'container']",True
rope,boat,boat,"['playroom', 'boat', 'library', 'packet', 'garbage']",True
rose,garden,garden,"['suitcase', 'backpack', 'bus', 'jar', 'garden']",True
rotisserie,oven,oven,"['box', ""child's bedroom"", 'handbag', 'oven', 'card room']",True
router,corridor,child's room,"['carton', ""child's room"", 'dungeon', 'corridor', ""child's room""]",False
row,table,table,"['hall', 'table', ' middle of the room', 'bedroom', 'package']",True
rubiks cube,exercise room,home,"['pan', 'nest', 'dishwasher', 'exercise room', 'home']",False
rudder,boat,boat,"['machine', 'boat', 'playroom', 'bathroom and kitchen', 'shaker']",True
rug,table,most rooms,"['most rooms', 'aquarium', 'table', 'wardrobe', 'shoe']",False
rule,classroom,classroom,"['jacket', 'delivery room', 'ir rooms', 'pot', 'classroom']",True
ruler,cabinet,cabinet,"['bathroom or kitchen', 'carton', 'cabinet', 'every room', 'nest']",True
sachet,drawer,drawer,"['deck', ' middle of the room', 'drawer', 'motel room', 'ambulance']",True
safe,living room,home office,"['living room', 'home office', 'freezer', 'bottle', 'castle']",False
salad,refrigerator,refrigerator,"['lamp', 'dining room', 'backyard', 'refrigerator', 'dining room']",True
salmon,oven,oven,"['place', 'library', 'oven', 'deck', 'room']",True
salt,cabinet,kitchen,"['camp', 'fridge', 'kitchen', 'garbage', 'cabinet']",False
salt shaker,childs room,place,"['dungeon', 'place', 'grand ballroom', 'childs room', 'icebox']",False
saltshaker,kitchen,kitchen,"['room of the house', 'hospital drug storeroom', 'bottle', 'lamp', 'kitchen']",True
sander,cabinet,cabinet,"['bunk', 'way', 'shell', 'machine', 'cabinet']",True
sandwich,plate,plate,"['corridor', 'glass', 'camp', 'plate', ""child's bedroom""]",True
sanitary pads,bathroom,bathroom,"['hospital drug storeroom', 'garden', 'box', 'bathroom', 'room of the house']",True
sauce,plate,table,"['automobile', 'palace', 'pitcher', 'table', 'plate']",False
saucepan,cabinet,cabinet,"['pantry room', 'sedan', 'playroom', 'cabinet', 'cellar']",True
saucer,kitchen,kitchen,"['camp', 'bathtub', 'kitchen', 'delivery room', 'nest']",True
saute pan,exercise room,exercise room,"['trap', 'press', 'bed', 'exercise room', 'hall']",True
