object,correct_location,predicted_location,location_choices,correct_prediction
gelatin box,home office,home office,"['sack', 'home office', 'camp', 'floor', ""child's room""]",True
gin,bar,bar,"['bar', 'jar', 'basement', 'cat', 'bedroom']",True
glove,bathroom,case,"['bathroom', 'hotel room', 'case', 'tea room', 'cellar']",False
golf ball,kitchen,range,"['automobile', 'shell', 'kitchen', 'range', 'dwelling']",False
goose,oven,house,"['purse', 'house', 'oven', 'one of  classrooms', 'bag']",False
graphics card,home office,home office,"['floor', 'one room flat', 'tin', 'bookshelf', 'home office']",True
guard,kitchen,bathroom drawer,"['dormroom', 'bathroom drawer', 'kitchen', 'den', 'orchestra']",False
guinness,bar,bar,"['hamper', 'bar', 'dormroom', 'furniture', 'toaster']",True
gun,trunk,trunk,"['fridge', 'trunk', 'dining room', 'chest', 'microwave']",True
hair color,storage room,storage room,"['storage room', 'cat', 'loungeroom', 'den', 'class room']",True
hair conditioner,utility room,utility room,"['palace', 'utility room', 'ir rooms', 'delivery room', 'bus']",True
hair dryer,bathroom,bathroom,"['toaster', 'glass', 'bathroom', 'dresser', 'lounge']",True
hair straightener,storage room,storage room,"['pitcher', 'tin', 'storage room', 'dwelling', 'castle']",True
ham,refrigerator,refrigerator,"['kitchen or bathroom', 'refrigerator', 'board', 'bundle', 'drawer']",True
hammer,playroom,sack,"['sack', 'delivery room', 'refrigerator', 'playroom', 'guest room']",False
hand,pocket,pocket,"['backyard', 'trap', ""cash's room"", ""children's room"", 'pocket']",True
hand bell,garage,family room,"['boat', 'cabin', 'family room', 'garage', 'study']",False
handbag,television room,television room,"['backpack', 'television room', 'motorbike', 'cubicle', 'sedan']",True
handset,cradle,cradle,"['every room', 'cradle', 'vault', 'independant room', 'bathroom drawer']",True
handtowel,bathroom,bathroom,"['pantry room', 'library', 'bathroom', 'side of  room', 'orchestra']",True
handtowelholder,bathroom,bathroom,"['court', 'hotel room', 'bathroom', 'pod', 'grand ballroom']",True
harbor,boat,boat,"['dresser', 'container', 'laundry room', 'boat', 'dishwasher']",True
hard drive,utility room,utility room,"['jacket', 'utility room', 'backyard', 'bright room', 'room of house']",True
hard drive case,home office,home office,"['home office', 'cup', 'press', 'different room', 'butt']",True
hardware,house,drawer,"['hamper', 'drawer', 'waiting room', 'every room', 'house']",False
hat,closet,closet,"['sedan', 'closet', 'cellar', 'car', 'toaster']",True
headlight,car,car,"['mansion', 'car', 'cruet', 'dining room', 'side of  room']",True
headphone,television room,desk,"['dresser', 'television room', 'aquarium', 'desk', 'fridge']",False
heater,house,house,"['board', 'house', 'room of house', 'quiver', 'board']",True
heavy duty gloves,lobby,box,"['oven', 'lobby', 'box', 'attic', 'bottle']",False
heavy master chef can,corridor,carton,"['livingroom', 'corridor', 'hotel room', 'motorbike', 'carton']",False
hedge,backyard,backyard,"['backyard', 'furniture', 'family room', 'bathroom or kitchen', 'case']",True
helmet,playroom,playroom,"['well', 'tank', 'playroom', 'shaker', 'bar']",True
herring,jar,jar,"['jar', 'class room', 'hive', 'chest', 'lounge']",True
herring fillets,playroom,kitchen or bathroom,"['kitchen or bathroom', 'playroom', 'broom closet', 'home', 'box']",False
holdall,closet,closet,"['closet', 'toolbox', 'cellar', 'cellar', 'hotel room']",True
honey,beehive,cruet,"['cruet', 'storage room', 'beehive', 'bag', 'storage room']",False
honey dipper,kitchen,kitchen,"['container', 'fridge', 'kitchen', 'dwelling', 'backpack']",True
horn,truck,truck,"['engine', 'dormroom', 'wallet', ""cash's room"", 'truck']",True
house,bedroom,home,"['independant room', 'bedroom', 'home', 'family room', 'orchestra']",False
houseplant,living room,living room,"['sink', ""child's bedroom"", 'freezer', 'living room', 'purse']",True
icecream,freezer,freezer,"['bathroom', 'freezer', 'refrigerator', 'delivery room', 'court']",True
incontinence pads,garage,package,"['package', 'hive', 'garage', 'plate', 'table']",False
ingredient,kitchen,kitchen,"['kitchen', 'every room', 'numerous modern washrooms', 'art classroom', 'television room']",True
ink cartridge,home office,home office,"['waiting room', 'garbage', 'bathroom drawer', 'home office', 'hospital drug storeroom']",True
instant camera,closet,bright room,"['schoolroom', 'lamp', 'bright room', 'nest', 'closet']",False
invitation card,utility room,sofa,"['teapot', 'utility room', 'quiver', 'sofa', 'press']",False
ipod,apartment,apartment,"['broom closet', 'fridge', 'bathroom drawer', 'delivery room', 'apartment']",True
jack,box,box,"['tank', 'box', 'pantry', 'breadbox', 'loft']",True
jacket,suitcase,storage room,"['storage room', 'suitcase', 'icebox', 'storage room', 'pantry']",False
jam,jar,kitchen,"['kitchen', 'childs room', 'jar', 'guest room', 'garbage']",False
jar,childs room,bookshelf,"['bookshelf', 'middle of  room', 'washer', 'childs room', 'cat']",False
jean,closet,closet,"['bathtub', 'livin room', 'carton', 'closet', 'toaster']",True
jenga,corridor,bright room,"['handbag', 'bright room', 'bath', 'corridor', 'dresser']",False
jewelry,box,box,"['breadbox', 'bicycle', 'box', 'pantry', 'bike']",True
jewelry box,childs room,loungeroom,"['bike', 'dumpster', 'loungeroom', 'childs room', 'refrigerator']",False
john,prostitute's bedroom,none,"['attic', 'safe', 'one of  classrooms', ""prostitute's bedroom"", 'music room']",False
joist,basement,basement,"['middle of  room', 'wallet', 'stand', 'basement', 'spoon']",True
journal,library,library,"['library', 'music room', 'aquarium', 'cat', 'toolbox']",True
juice,refrigerator,refrigerator,"['bathtub', 'court', 'hive', 'refrigerator', 'bowl']",True
jukebox,bar,bar,"['hamper', 'lamp', 'handbag', ""prostitute's bedroom"", 'bar']",True
junk,cellar,cellar,"['bank', 'cellar', 'separate room', 'one of  classrooms', 'shell']",True
kettle,kitchen,kitchen,"['card room', 'basement', 'bag', 'kitchen', 'backyard']",True
keyboard,exercise room,teenager's bedroom,"['ambulance', 'waiting room', ""teenager's bedroom"", 'exercise room', 'one room flat']",False
keychain,living room,utility room,"['cabinet', 'pitcher', 'utility room', 'living room', 'toaster']",False
kitchen,home,home,"['keg', 'home', 'quiver', 'suitcase', 'childs room']",True
kitchenette,hotel room,hotel room,"['bathroom cabinet', 'hotel room', 'pitcher', 'band room', 'bus']",True
knife,kitchen,kitchen,"['package', 'shaker', 'kitchen', 'middle of  room', 'chamber']",True
knife block,television room,room of house,"['garbage', 'room of house', 'press', 'icebox', 'television room']",False
labeling tape,home office,home office,"['camp', 'delivery room', 'castle', 'attic', 'home office']",True
ladle,kitchen,kitchen,"['machine', 'kitchen', 'home', 'breadbox', ""child's room""]",True
lamb,oven,bed,"['oven', 'bathtub', 'drawer', 'bus', 'bed']",False
lame,loft,loft,"['aquarium', 'bay', 'loft', 'shelf', 'backyard']",True
lamp,bedroom,bedroom,"['refrigerator', ""children's room"", 'bedroom', 'wallet', 'sink']",True
lantern,home office,art classroom,"['side of  room', 'home office', 'art classroom', ""cash's room"", 'card room']",False
laptop,bedroom,loungeroom,"['bedroom', 'bathroom and kitchen', 'loungeroom', 'one room flat', 'microwave']",False
laptop cover,home office,home office,"['bay', 'home office', 'pot', 'foyer', 'dishwasher']",True
laptop stand,lobby,cabin,"['cabin', 'toaster', 'trunk', 'lobby', 'breadbox']",False
large marker,bedroom,case,"['case', 'bedroom', 'barrel', 'locker', 'belfry']",False
lasagna,plate,plate,"['motel room', 'plate', 'dresser', 'home office', 'pitcher']",True
laundry,cellar,cellar,"['family room', 'bank', 'every room', 'apartment', 'cellar']",True
laundry box,garage,garage,"['dumpster', 'sink', 'garage', 'microwave', 'backpack']",True
laundryhamper,bedroom,bedroom,"['anor room', 'storage room', 'boat', 'bedroom', 'handbag']",True
laxative,television room,hamper,"['bus', 'hamper', 'art classroom', 'can', 'television room']",False
lego duplo,lobby,art classroom,"['art classroom', 'lobby', 'cat', 'microwave', 'shell']",False
lemon,corridor,table,"['bus', 'sedan', 'head', 'table', 'corridor']",False
letter holder,exercise room,lamp,"['lamp', 'wallet', 'automobile', 'microwave', 'exercise room']",False
lettuce,kitchen,kitchen,"['shoe', 'handbag', 'way', 'shell', 'kitchen']",True
library,room,room,"['cat', ""teenager's bedroom"", 'room', 'lounge', 'laundry room']",True
lid,drawer,drawer,"['bundle', 'drawer', 'foyer', 'carton', 'band room']",True
lifeboat,boat,boat,"['nest', 'sack', 'lounge', 'boat', 'tin']",True
light,attic,apartment,"['spoon', 'dresser', 'apartment', 'machine', 'attic']",False
light bulb,garage,garage,"['belfry', 'bunk', 'pitcher', 'garage', 'one of  classrooms']",True
lightswitch,bathroom,corridor,"['bathroom', 'corridor', 'dwelling', 'class room', 'spoon']",False
lime squeezer,television room,numerous modern washrooms,"['purse', 'trunk', 'safe', 'numerous modern washrooms', 'television room']",False
linoleum,house,house,"['toolbox', 'house', 'carton', 'safe', 'exercise room']",True
lip,can,drawer,"['can', 'delivery room', 'fridge', 'drawer', 'teapot']",False
lipstick,bathroom,bathroom,"['bike', 'beehive', 'aquarium', 'living rooms', 'bathroom']",True
liquor,bar,bar,"['bar', ""child's bedroom"", 'bunk', 'foyer', 'bathroom']",True
loaf,fridge,fridge,"['small room', 'fridge', 'toolbox', 'microwave', 'stove']",True
lobster,tank,tank,"['loft', 'tank', 'floor', 'table', 'bath']",True
loft,apartment,garage,"['bathroom and kitchen', 'garage', 'drawer', 'lamp', 'apartment']",False
lotion,cabinet,none,"['cabinet', ""teenager's bedroom"", 'utility room', 'ir rooms', 'bathroom and kitchen']",False
lunch,backpack,refrigerator,"['shell', 'refrigerator', 'castle', 'sack', 'backpack']",False
lunch bag,kitchen,kitchen,"['camp', 'bedroom drawer', 'kitchen', ""child's bedroom"", 'package']",True
lunch box,closet,closet,"['foyer', 'delivery room', 'wallet', 'closet', 'master bedroom']",True
magazine,table,table,"['orchestra', 'playroom', 'table', 'bike', 'shell']",True
magnet,fridge,fridge,"['dishwasher', 'hospital drug storeroom', 'freezer', 'fridge', 'deck']",True
magnifying glass,dining room,dining room,"['camp', 'bowl', 'basket', 'dining room', 'quiver']",True
mail,fridge,stand,"['hamper', 'dresser', 'stand', 'shoe', 'fridge']",False
mailbox,garden,parlor,"['bar', 'garden', 'aquarium', 'parlor', ""men's restroom""]",False
mainsail,boat,boat,"['bike', 'hatbox', 'boat', 'every room', 'ir rooms']",True
makeup,purse,purse,"['purse', 'garden', 'library', 'belfry', 'car']",True
marshmallow,oven,oven,"['art classroom', 'side of  room', 'oven', 'hive', 'delivery room']",True
mascara,dining room,chamber,"[""cash's room"", 'dining room', 'house', 'refrigerator', 'chamber']",False
mast,boat,boat,"['box', 'vault', 'boat', 'bathroom drawer', 'backyard']",True
master chef can,bedroom,tea room,"['tea room', 'bathroom cabinet', 'bath', 'den', 'bedroom']",False
mat,house,child's bedroom,"['house', 'pot', ""child's bedroom"", 'stand', 'restroom']",False
match,backpack,shaker,"['aquarium', 'shaker', 'bathtub', 'one of  classrooms', 'backpack']",False
mattress,bed,bed,"['bed', 'attic', 'garage', 'guest room', 'bicycle']",True
mayo,jar,icebox,"['art classroom', 'icebox', 'jar', 'bedroom drawer', 'basement']",False
mayonnaise,jar,jar,"['lounge', 'jar', 'closet', 'home office', 'different room']",True
measuring tape,bedroom,bedroom,"['range', 'way', 'ir rooms', 'shaker', 'bedroom']",True
meatloaf,oven,oven,"['master bedroom', 'packet', 'glass', 'sink', 'oven']",True
medicine,garage,study,"['backpack', 'study', 'cabin', 'garage', ""child's bedroom""]",False
memory,pantry,attic,"['dresser', 'stand', 'lobby', 'pantry', 'attic']",False
meringue,oven,oven,"['tea room', 'bar', 'spoon', 'oven', 'mansion']",True
mess,table,cabinet,"['chest', 'waiting room', 'table', 'hatbox', 'cabinet']",False
metronome,class room,class room,"['jar', 'dimly lit room', 'class room', 'small room', 'hotel room']",True
microwave,kitchen,kitchen,"[""teenager's bedroom"", 'livingroom', 'kitchen', 'handbag', 'furniture']",True
milk,bottle,bottle,"['jar', 'basement', 'microwave', 'garage', 'bottle']",True
milk fror,dining room,freezer,"['dining room', 'vault', 'range', 'ballroom', 'freezer']",False
mini soccer ball,kitchen,teenager's bedroom,"['kitchen', 'hospital drug storeroom', 'classroom', 'ir rooms', ""teenager's bedroom""]",False
mint,refrigerator,refrigerator,"['cat', 'belfry', 'refrigerator', 'bar', 'bundle']",True
mirror,bedroom,bedroom,"['bedroom', 'bike', 'purse', 'home', 'stove']",True
mit,bed,locker,"['pitcher', 'bed', 'container', 'bundle', 'locker']",False
moistener,purse,purse,"['purse', 'pod', 'garage', 'pot', 'packet']",True
mold,breadbox,freezer,"['stove', 'breadbox', 'small room', 'freezer', 'hospital drug storeroom']",False
monitor,desk,desk,"['motel room', 'separate room', 'sedan', 'broom closet', 'desk']",True
moonshine,jar,loft,"['freezer', 'loft', 'jar', 'safe', 'livingroom']",False
mop,apartment,apartment,"['camp', 'master bedroom', 'motorbike', 'grand ballroom', 'apartment']",True
morboard,exercise room,basement,"['stand', 'exercise room', 'band room', 'shelf', 'basement']",False
mouse,kitchen,family room,"['boot', 'breadbox', 'family room', 'stove', 'kitchen']",False
mouse pad,playroom,playroom,"['motel room', 'dishwasher', 'shaker', 'suitcase', 'playroom']",True
mousepad,desk,desk,"['court', 'machine', 'ambulance', 'dormroom', 'desk']",True
movie dvd,pantry room,music room,"['music room', 'room of house', 'dresser', 'pantry room', 'toolbox']",False
muffin,oven,package,"['hive', 'oven', 'bike', ""children's room"", 'package']",False
mug,kitchen,kitchen,"['basket', 'breadbox', 'kitchen', 'purse', 'most rooms']",True
mule,pitcher,separate room,"['safe', 'separate room', 'middle of  room', 'pitcher', 'den']",False
multiport hub,storage room,storage room,"['parlor', 'backpack', 'basement', 'laundry room', 'storage room']",True
museum,castle,castle,"['range', 'restroom', 'castle', 'independant room', 'court']",True
mustard bottle,playroom,fridge,"['bicycle', 'fridge', 'library', 'playroom', 'press']",False
nail,cabinet,cabinet,"['most rooms', 'cabinet', 'livingroom', 'cellar', 'dimly lit room']",True
napkin,table,table,"[""men's restroom"", 'table', ""child's room"", 'spoon', 'bedroom drawer']",True
neck rest,playroom,study,"['sack', 'bath', 'teapot', 'study', 'playroom']",False
neckwear,closet,closet,"['hive', 'bright room', 'home', 'garden', 'closet']",True
net,boat,boat,"['way', 'bedroom drawer', 'boat', 'bathroom cabinet', 'middle of  room']",True
netting,backpack,backpack,"['sink', 'backpack', 'kitchen or bathroom', 'bottle', 'jar']",True
newspaper,living room,living room,"['attic', 'washer', 'living room', 'restroom', 'bay']",True
nine hole peg test,bathroom,bag,"['chamber', 'foyer', 'bag', 'bathroom', 'machine']",False
nintendo switch,garage,sofa,"['trap', 'orchestra', 'garage', 'sofa', 'boot']",False
notebook,package,room,"['bus', 'package', 'shaker', 'room', 'room']",False
oil,car,car,"['bathroom drawer', 'different room', 'suitcase', 'car', 'loungeroom']",True
ointment,jar,every bedroom,"['every bedroom', 'room of house', 'jar', 'can', 'backpack']",False
olive,refrigerator,refrigerator,"['toaster', 'master bedroom', 'storage room', 'refrigerator', 'lounge']",True
orange,playroom,drawer,"['drawer', 'playroom', 'tank', 'ir rooms', 'tank']",False
organiser,desk,desk,"['safe', 'engine', 'plate', 'castle', 'desk']",True
ottoman,living room,living room,"['loft', 'keg', 'sink', 'living room', 'art classroom']",True
outfit,closet,closet,"['art classroom', 'stand', 'dwelling', 'hive', 'closet']",True
oven,stove,stove,"['motorbike', 'place', 'trunk', 'kitchen or bathroom', 'stove']",True
pad,bathroom drawer,lounge,"['floor', 'can', 'lounge', 'bathroom drawer', ""cash's room""]",False
padlock,utility room,utility room,"['one of  classrooms', 'keg', 'trap', 'bundle', 'utility room']",True
paint,can,can,"['can', 'cradle', 'dimly lit room', 'press', 'bottle']",True
paint bottle set,exercise room,separate room,"['sack', 'car', 'exercise room', 'separate room', 'study']",False
paint maker,pantry room,study,"['pantry room', 'pitcher', 'broom closet', 'study', 'camp']",False
painting,living room,living room,"['anor room', 'bar', 'living room', 'refrigerator', 'bag']",True
pajama,suitcase,closet,"['closet', 'suitcase', 'purse', 'carton', 'bath']",False
pan,kitchen,kitchen,"['class room', 'kitchen', 'foyer', 'freezer', 'butt']",True
pantry,kitchen,kitchen,"['purse', 'mansion', 'pitcher', 'kitchen', 'bar']",True
paper,suitcase,storage room,"['kitchen', 'microwave', 'suitcase', 'bathtub', 'storage room']",False
paper bag,exercise room,person's living room,"[""person's living room"", 'aquarium', 'pocket', 'exercise room', 'tank']",False
paperclip,cabinet,cabinet,"['hall', 'cabinet', 'apartment', 'ir rooms', 'bedroom']",True
papertowelroll,kitchen,kitchen,"['one room flat', 'laundry room', 'bag', 'kitchen', 'table']",True
paperweight,desk,desk,"['library', 'room', 'dishwasher', 'desk', ""person's living room""]",True
parchment sheet,pantry room,handbag,"['pantry room', 'handbag', 'belfry', 'barrel', 'sedan']",False
parsley,plate,kitchen,"['spoon', 'plate', 'sedan', 'kitchen', 'childs room']",False
pasta,pantry,pantry,"['mansion', 'bedroom drawer', 'pantry', 'basket', 'bank']",True
paste,cabinet,cabinet,"['way', 'room', 'cabinet', 'anor room', 'teapot']",True
pastry,tin,table,"['pot', 'tin', 'chamber', 'table', 'shaker']",False
pea,freezer,freezer,"['sedan', 'bathroom cabinet', 'restroom', 'freezer', 'bottle']",True
peach,exercise room,every bedroom,"['shaker', 'hotel room', 'bookshelf', 'exercise room', 'every bedroom']",False
pear,bathroom,apartment,"['washer', 'apartment', ""children's room"", 'wardrobe', 'bathroom']",False
pedal,car,car,"['car', 'pantry', 'cubicle', 'fridge', 'bathroom and kitchen']",True
peg and hammer toy,utility room,separate room,"['lamp', 'utility room', 'separate room', ""person's living room"", 'foyer']",False
pen,living room,card room,"['motorbike', 'most rooms', 'place', 'card room', 'living room']",False
pencil,bedroom,basket,"['washer', 'basket', 'toaster', 'bedroom', 'butt']",False
pencil case,lobby,room of house,"['lobby', 'teapot', 'room of house', 'home', 'boot']",False
pepper,oven,bar,"['parlor', 'oven', 'furniture', 'bar', 'package']",False
peppermint,kitchen,kitchen,"['bathroom cabinet', 'sink', 'kitchen', 'icebox', 'loungeroom']",True
peppershaker,kitchen,kitchen,"['small room', 'trunk', 'backpack', 'kitchen', 'backpack']",True
pepsi,fridge,fridge,"['fridge', 'pan', 'shoe', 'bicycle', 'belfry']",True
pepsi can pack,garage,bar,"['bar', 'different room', 'plate', 'bus', 'garage']",False
perfume,cabinet,cabinet,"['room', 'bunk', 'basket', 'cabinet', 'living room']",True
pesto,jar,jar,"['ambulance', 'deck', 'jar', 'restroom', 'beehive']",True
pet food supplement,television room,different room,"['different room', 'television room', 'independant room', 'sedan', 'lamp']",False
phillips screwdriver,kitchen,board,"['hall', 'kitchen', 'board', 'hatbox', 'bathroom cabinet']",False
phone,pocket,pocket,"['pantry room', 'kitchen or bathroom', 'bunk', 'pocket', 'trap']",True
phone armband case,dining room,loungeroom,"['bowl', ""prostitute's bedroom"", 'loungeroom', 'dimly lit room', 'dining room']",False
phone stand,television room,television room,"['television room', 'butt', 'one of  classrooms', 'schoolroom', 'board']",True
photo,cabinet,cabinet,"['house', 'shell', 'cabinet', 'dresser', 'bunk']",True
photocopier,library,library,"['drawer', 'class room', 'library', 'study', 'board']",True
photograph,home,bedroom,"['corridor', 'ballroom', 'bedroom', 'home', 'delivery room']",False
piccalilli,jar,jar,"['jar', 'sink', ""child's bedroom"", 'bookshelf', 'bar']",True
picture frame,television room,television room,"['middle of  room', 'anor room', 'television room', 'press', 'hive']",True
pie,oven,music room,"['music room', 'bathroom and kitchen', 'middle of  room', 'oven', 'press']",False
pill,bottle,bathroom drawer,"['pantry', 'bath', 'bottle', 'one of  classrooms', 'bathroom drawer']",False
pillow,bedroom,bedroom,"['hall', 'bath', 'different room', 'belfry', 'bedroom']",True
pillowcase,bedroom,bedroom,"['band room', 'floor', 'sofa', 'beehive', 'bedroom']",True
pineapple,jar,jar,"['bedroom', 'locker', 'car', 'jar', 'belfry']",True
pirate,boat,boat,"['teapot', 'boat', 'middle of  room', 'bank', 'cellar']",True
pit,backyard,backyard,"['purse', 'deck', 'shaker', 'classroom', 'backyard']",True
pitcher base,garage,garage,"['basement', 'quiver', 'garage', 'cubicle', 'bright room']",True
pizza,oven,bedroom drawer,"['bedroom drawer', 'shoe', 'grand ballroom', 'oven', 'bathroom and kitchen']",False
plant,living room,living room,"['cellar', 'living room', 'backpack', 'den', 'ambulance']",True
plant container,utility room,mansion,"['independant room', ""teenager's bedroom"", 'utility room', 'drawer', 'mansion']",False
plant saucer,kitchen,kitchen,"['kitchen', 'art classroom', 'grand ballroom', 'suitcase', 'boat']",True
plate,living room,living room,"['suitcase', 'chest', 'bag', 'living room', 'bunk']",True
platter,cabinet,cabinet,"['breadbox', 'range', 'bathroom drawer', 'bath', 'cabinet']",True
plum,corridor,hall,"['corridor', 'lounge', 'hall', 'board', 'castle']",False
plumbing,house,house,"['ir rooms', 'pot', 'house', 'livingroom', 'toaster']",True
plunger,bathroom,bathroom,"['washer', 'bathroom', 'dimly lit room', 'dwelling', 'bathroom drawer']",True
popsicle,freezer,freezer,"['beehive', 'box', 'freezer', 'carton', 'press']",True
pork,oven,storage room,"['truck', 'storage room', 'loft', 'oven', 'corridor']",False
portable speaker,closet,ballroom,"['bowl', 'wardrobe', 'icebox', 'closet', 'ballroom']",False
poster,bedroom,bedroom,"['toolbox', 'head', 'toolbox', 'bedroom', 'engine']",True
pot,kitchen,kitchen,"['dungeon', 'bathroom cabinet', 'kitchen', 'sink', 'spoon']",True
potato,kitchen,kitchen,"['bathroom drawer', 'barrel', 'basket', 'bundle', 'kitchen']",True
potpourri,drawer,livingroom,"['livingroom', 'way', 'engine', 'drawer', 'head']",False
potted meat can,pantry room,pantry room,"['pantry room', 'trunk', 'kitchen or bathroom', 'motorbike', 'board']",True
pottery,chamber,dwelling,"['ballroom', 'dwelling', 'chamber', 'master bedroom', 'cat']",False
pouch,pantry,bag,"['house', 'dishwasher', 'bag', 'pantry', 'pitcher']",False
power drill,childs room,board,"['pan', 'bag', 'childs room', 'floor', 'board']",False
prawn,oven,oven,"['bathroom cabinet', 'shaker', 'oven', 'hall', 'stove']",True
presentation,way,dining room,"['dining room', 'belfry', 'way', 'bay', 'backpack']",False
preserve,jar,tea room,"['lobby', 'side of  room', 'garage', 'jar', 'tea room']",False
pressure cooker,exercise room,plate,"['belfry', 'plate', 'exercise room', 'locker', 'music room']",False
pretzel,oven,table,"['table', 'schoolroom', 'oven', 'head', 'master bedroom']",False
propellor,boat,boat,"[""children's room"", 'place', ""prostitute's bedroom"", 'tea room', 'boat']",True
prow,boat,boat,"['home', 'pot', 'boat', 'card room', 'carton']",True
pudding,container,bay,"['bay', 'container', 'bike', 'furniture', 'kitchen or bathroom']",False
pudding box,bathroom,drawer,"['bright room', 'spoon', 'band room', 'bathroom', 'drawer']",False
pump,boat,boat,"['truck', 'mailbox', 'boat', 'house', 'container']",True
puzzle game,childs room,childs room,"['dumpster', 'every room', 'restroom', 'case', 'childs room']",True
pyjama,bedroom,bedroom,"['bedroom', 'shaker', 'bright room', 'aquarium', 'machine']",True
quilt,trunk,trunk,"['shelf', 'pot', 'trunk', 'cubicle', 'cellar']",True
rack,oven,sofa,"['house', 'pod', 'oven', 'independant room', 'sofa']",False
racquetball,pantry room,shelf,"['master bedroom', 'briefcase', ""children's room"", 'pantry room', 'shelf']",False
radiator,apartment,bath,"['apartment', 'package', 'shell', 'den', 'bath']",False
radio,bedroom,bedroom,"['teapot', 'bedroom', 'cabinet', 'place', 'automobile']",True
rafter,attic,attic,"['safe', 'board', 'attic', 'garage', 'range']",True
rag,cabinet,cabinet,"['apartment', 'independant room', 'anor room', 'purse', 'cabinet']",True
raincoat,backpack,backpack,"['bike', 'toolbox', 'library', 'machine', 'backpack']",True
ramekin,kitchen,kitchen,"['kitchen or bathroom', 'box', 'room of house', 'one of  classrooms', 'kitchen']",True
reader,library,library,"['spoon', 'basket', 'can', 'library', 'garden']",True
reference,library,library,"['cat', 'barrel', 'study', 'keg', 'library']",True
refrigerator,home,home,"['locker', 'middle of  room', 'home', 'briefcase', 'cabinet']",True
remote control,living room,living room,"['floor', 'bay', 'living room', 'oven', 'trunk']",True
remotecontrol,bedroom,bedroom,"['one room flat', 'motorbike', 'bedroom', 'room', 'spoon']",True
residence,home,home,"['home', 'bathroom', 'garden', 'bathroom and kitchen', ""prostitute's bedroom""]",True
restroom,library,bathroom and kitchen,"['case', 'library', 'bathroom and kitchen', 'laundry room', 'corridor']",False
rib,refrigerator,refrigerator,"['cruet', ""person's living room"", 'hive', 'boot', 'refrigerator']",True
ribbon,bath,purse,"['bath', 'bunk', 'boat', 'purse', 'exercise room']",False
rice,refrigerator,refrigerator,"['cat', 'refrigerator', 'shoe', 'pod', 'bag']",True
rmal laminator,playroom,one room flat,"['pot', 'wardrobe', 'playroom', 'oven', 'one room flat']",False
roast,oven,refrigerator,"['pocket', 'refrigerator', 'bottle', 'oven', 'fridge']",False
robe,suitcase,one room flat,"['library', 'one room flat', 'dormroom', 'package', 'suitcase']",False
rod,engine,engine,"['bath', 'desk', 'tank', 'washer', 'engine']",True
roll,breadbox,breadbox,"['box', 'shaker', 'orchestra', 'toolbox', 'breadbox']",True
rolodex,desk,desk,"[""cash's room"", 'trunk', 'case', 'desk', 'aquarium']",True
romaine,refrigerator,refrigerator,"['shaker', 'microwave', 'refrigerator', 'loungeroom', 'hall']",True
rook,castle,castle,"['lounge', 'castle', 'bundle', 'cruet', 'ballroom']",True
room,apartment,apartment,"['nest', 'garden', 'cabin', 'living room', 'apartment']",True
roomdecor,living room,living room,"['closet', 'container', 'teapot', 'living room', 'cruet']",True
rope,boat,boat,"['library', 'packet', 'boat', 'garbage', 'playroom']",True
rose,garden,garden,"['backpack', 'garden', 'bus', 'suitcase', 'jar']",True
rotisserie,oven,oven,"['handbag', 'oven', 'box', 'card room', ""child's bedroom""]",True
router,corridor,corridor,"['carton', ""child's room"", 'dungeon', ""child's room"", 'corridor']",True
row,table,hall,"['package', 'middle of  room', 'hall', 'bedroom', 'table']",False
rubiks cube,exercise room,home,"['exercise room', 'nest', 'pan', 'dishwasher', 'home']",False
rudder,boat,boat,"['machine', 'shaker', 'boat', 'bathroom and kitchen', 'playroom']",True
rug,table,most rooms,"['aquarium', 'shoe', 'wardrobe', 'table', 'most rooms']",False
rule,classroom,classroom,"['classroom', 'delivery room', 'jacket', 'pot', 'ir rooms']",True
ruler,cabinet,cabinet,"['carton', 'bathroom or kitchen', 'nest', 'every room', 'cabinet']",True
sachet,drawer,drawer,"['deck', 'ambulance', 'drawer', 'motel room', 'middle of  room']",True
safe,living room,home office,"['home office', 'castle', 'freezer', 'living room', 'bottle']",False
salad,refrigerator,refrigerator,"['refrigerator', 'backyard', 'dining room', 'lamp', 'dining room']",True
salmon,oven,oven,"['room', 'place', 'oven', 'deck', 'library']",True
salt,cabinet,kitchen,"['garbage', 'camp', 'fridge', 'cabinet', 'kitchen']",False
salt shaker,childs room,icebox,"['childs room', 'icebox', 'dungeon', 'place', 'grand ballroom']",False
saltshaker,kitchen,kitchen,"['bottle', 'lamp', 'hospital drug storeroom', 'kitchen', 'room of house']",True
sander,cabinet,cabinet,"['way', 'bunk', 'cabinet', 'shell', 'machine']",True
sandwich,plate,plate,"['corridor', 'plate', ""child's bedroom"", 'camp', 'glass']",True
sanitary pads,bathroom,bathroom,"['bathroom', 'hospital drug storeroom', 'box', 'garden', 'room of house']",True
sauce,plate,plate,"['table', 'palace', 'automobile', 'plate', 'pitcher']",True
saucepan,cabinet,pantry room,"['cabinet', 'sedan', 'playroom', 'pantry room', 'cellar']",False
saucer,kitchen,kitchen,"['kitchen', 'bathtub', 'nest', 'delivery room', 'camp']",True
saute pan,exercise room,hall,"['trap', 'exercise room', 'hall', 'press', 'bed']",False
saw,basement,basement,"['classroom', 'basement', 'middle of  room', 'barrel', ""prostitute's bedroom""]",True
