object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,drawer,"['refrigerator', 'drawer', 'house', 'garbage', 'ir rooms']",False
gelatin box,home office,camp,"['floor', 'camp', 'sack', 'home office', ""child's room""]",False
gin,bar,bar,"['jar', 'bar', 'cat', 'bedroom', 'basement']",True
glove,bathroom,bathroom,"['cellar', 'bathroom', 'hotel room', 'tea room', 'case']",True
golf ball,kitchen,range,"['automobile', 'shell', 'dwelling', 'range', 'kitchen']",False
goose,oven,house,"['house', 'oven', 'purse', 'bag', 'one of the classrooms']",False
graphics card,home office,home office,"['bookshelf', 'home office', 'one room flat', 'floor', 'tin']",True
guard,kitchen,den,"['bathroom drawer', 'den', 'orchestra', 'kitchen', 'dormroom']",False
guinness,bar,bar,"['hamper', 'dormroom', 'toaster', 'bar', 'furniture']",True
gun,trunk,chest,"['chest', 'trunk', 'microwave', 'dining room', 'fridge']",False
hair color,storage room,den,"['cat', 'storage room', 'loungeroom', 'class room', 'den']",False
hair conditioner,utility room,palace,"['palace', 'ir rooms', 'bus', 'utility room', 'delivery room']",False
hair dryer,bathroom,bathroom,"['bathroom', 'lounge', 'toaster', 'glass', 'dresser']",True
hair straightener,storage room,dwelling,"['storage room', 'tin', 'pitcher', 'dwelling', 'castle']",False
ham,refrigerator,refrigerator,"['kitchen or bathroom', 'drawer', 'board', 'bundle', 'refrigerator']",True
hammer,playroom,delivery room,"['guest room', 'refrigerator', 'playroom', 'delivery room', 'sack']",False
hand,pocket,pocket,"['backyard', 'pocket', ""cash's room"", 'trap', ""children's room""]",True
hand bell,garage,boat,"['family room', 'cabin', 'boat', 'study', 'garage']",False
handbag,television room,cubicle,"['backpack', 'motorbike', 'cubicle', 'sedan', 'television room']",False
handset,cradle,independent room,"['every room', 'cradle', 'vault', 'bathroom drawer', 'independent room']",False
handtowel,bathroom,bathroom,"['pantry room', 'orchestra', 'bathroom', 'side of the room', 'library']",True
handtowelholder,bathroom,bathroom,"['grand ballroom', 'pod', 'bathroom', 'court', 'hotel room']",True
harbor,boat,boat,"['boat', 'dresser', 'laundry room', 'container', 'dishwasher']",True
hard drive,utility room,utility room,"['jacket', 'room of the house', 'backyard', 'utility room', 'bright room']",True
hard drive case,home office,home office,"['different room', 'home office', 'press', 'cup', 'butt']",True
hardware,house,drawer,"['hamper', 'waiting room', 'every room', 'house', 'drawer']",False
hat,closet,closet,"['toaster', 'sedan', 'closet', 'car', 'cellar']",True
headlight,car,car,"['side of the room', 'car', 'cruet', 'dining room', 'mansion']",True
headphone,television room,desk,"['television room', 'fridge', 'dresser', 'aquarium', 'desk']",False
heater,house,house,"['quiver', 'board', 'house', 'board', 'room of the house']",True
heavy duty gloves,lobby,attic,"['bottle', 'box', 'oven', 'attic', 'lobby']",False
heavy master chef can,corridor,carton,"['hotel room', 'motorbike', 'corridor', 'livingroom', 'carton']",False
hedge,backyard,backyard,"['bathroom or kitchen', 'furniture', 'family room', 'backyard', 'case']",True
helmet,playroom,tank,"['playroom', 'well', 'bar', 'shaker', 'tank']",False
herring,jar,jar,"['chest', 'lounge', 'hive', 'jar', 'class room']",True
herring fillets,playroom,home,"['playroom', 'broom closet', 'home', 'kitchen or bathroom', 'box']",False
holdall,closet,closet,"['closet', 'cellar', 'cellar', 'hotel room', 'toolbox']",True
honey,beehive,bag,"['cruet', 'bag', 'storage room', 'storage room', 'beehive']",False
honey dipper,kitchen,kitchen,"['dwelling', 'kitchen', 'container', 'backpack', 'fridge']",True
horn,truck,truck,"['truck', 'engine', ""cash's room"", 'wallet', 'dormroom']",True
house,bedroom,home,"['independent room', 'family room', 'bedroom', 'home', 'orchestra']",False
houseplant,living room,living room,"['purse', ""child's bedroom"", 'living room', 'sink', 'freezer']",True
icecream,freezer,freezer,"['bathroom', 'refrigerator', 'freezer', 'court', 'delivery room']",True
incontinence pads,garage,package,"['hive', 'table', 'package', 'plate', 'garage']",False
ingredient,kitchen,kitchen,"['kitchen', 'television room', 'numerous modern washrooms', 'art classroom', 'every room']",True
ink cartridge,home office,home office,"['hospital drug storeroom', 'home office', 'waiting room', 'garbage', 'bathroom drawer']",True
instant camera,closet,bright room,"['lamp', 'closet', 'bright room', 'schoolroom', 'nest']",False
invitation card,utility room,sofa,"['quiver', 'utility room', 'press', 'sofa', 'teapot']",False
ipod,apartment,apartment,"['delivery room', 'fridge', 'bathroom drawer', 'apartment', 'broom closet']",True
jack,box,tank,"['pantry', 'loft', 'tank', 'breadbox', 'box']",False
jacket,suitcase,suitcase,"['pantry', 'storage room', 'suitcase', 'icebox', 'storage room']",True
jam,jar,kitchen,"['jar', 'garbage', 'kitchen', 'guest room', 'childs room']",False
jar,childs room,bookshelf,"[' middle of the room', 'cat', 'bookshelf', 'washer', 'childs room']",False
jean,closet,closet,"['closet', 'carton', 'toaster', 'bathtub', 'livin room']",True
jenga,corridor,bright room,"['corridor', 'bright room', 'dresser', 'bath', 'handbag']",False
jewelry,box,box,"['pantry', 'box', 'bicycle', 'bike', 'breadbox']",True
jewelry box,childs room,loungeroom,"['bike', 'loungeroom', 'refrigerator', 'childs room', 'dumpster']",False
john,prostitute's bedroom,prostitute's bedroom,"['safe', 'one of the classrooms', ""prostitute's bedroom"", 'music room', 'attic']",True
joist,basement,basement,"['basement', 'wallet', 'spoon', ' middle of the room', 'stand']",True
journal,library,library,"['toolbox', 'aquarium', 'library', 'music room', 'cat']",True
juice,refrigerator,refrigerator,"['hive', 'court', 'bathtub', 'bowl', 'refrigerator']",True
jukebox,bar,bar,"['bar', 'handbag', 'lamp', 'hamper', ""prostitute's bedroom""]",True
junk,cellar,separate room,"['shell', 'bank', 'separate room', 'cellar', 'one of the classrooms']",False
kettle,kitchen,kitchen,"['card room', 'bag', 'backyard', 'basement', 'kitchen']",True
keyboard,exercise room,teenager's bedroom,"['ambulance', 'one room flat', 'waiting room', 'exercise room', ""teenager's bedroom""]",False
keychain,living room,living room,"['utility room', 'living room', 'pitcher', 'toaster', 'cabinet']",True
kitchen,home,home,"['home', 'quiver', 'keg', 'suitcase', 'childs room']",True
kitchenette,hotel room,hotel room,"['bus', 'band room', 'bathroom cabinet', 'hotel room', 'pitcher']",True
knife,kitchen,kitchen,"['package', 'kitchen', 'chamber', 'shaker', ' middle of the room']",True
knife block,television room,room of the house,"['press', 'television room', 'garbage', 'room of the house', 'icebox']",False
labeling tape,home office,home office,"['castle', 'camp', 'attic', 'delivery room', 'home office']",True
ladle,kitchen,kitchen,"['breadbox', 'machine', ""child's room"", 'kitchen', 'home']",True
lamb,oven,bed,"['bus', 'bed', 'drawer', 'bathtub', 'oven']",False
lame,loft,backyard,"['loft', 'aquarium', 'backyard', 'bay', 'shelf']",False
lamp,bedroom,bedroom,"[""children's room"", 'wallet', 'refrigerator', 'sink', 'bedroom']",True
lantern,home office,art classroom,"['side of the room', ""cash's room"", 'card room', 'art classroom', 'home office']",False
laptop,bedroom,loungeroom,"['bedroom', 'one room flat', 'bathroom and kitchen', 'microwave', 'loungeroom']",False
laptop cover,home office,home office,"['foyer', 'home office', 'bay', 'dishwasher', 'pot']",True
laptop stand,lobby,cabin,"['cabin', 'breadbox', 'trunk', 'toaster', 'lobby']",False
large marker,bedroom,case,"['barrel', 'bedroom', 'locker', 'belfry', 'case']",False
lasagna,plate,plate,"['pitcher', 'plate', 'motel room', 'home office', 'dresser']",True
laundry,cellar,cellar,"['apartment', 'cellar', 'every room', 'family room', 'bank']",True
laundry box,garage,garage,"['sink', 'microwave', 'dumpster', 'garage', 'backpack']",True
laundryhamper,bedroom,bedroom,"['anor room', 'storage room', 'bedroom', 'boat', 'handbag']",True
laxative,television room,hamper,"['television room', 'hamper', 'art classroom', 'can', 'bus']",False
lego duplo,lobby,art classroom,"['cat', 'art classroom', 'lobby', 'shell', 'microwave']",False
lemon,corridor,table,"['table', 'corridor', 'head', 'bus', 'sedan']",False
letter holder,exercise room,lamp,"['wallet', 'exercise room', 'automobile', 'microwave', 'lamp']",False
lettuce,kitchen,kitchen,"['shoe', 'handbag', 'shell', 'kitchen', 'way']",True
library,room,lounge,"['laundry room', 'cat', ""teenager's bedroom"", 'lounge', 'room']",False
lid,drawer,drawer,"['foyer', 'carton', 'band room', 'bundle', 'drawer']",True
lifeboat,boat,boat,"['boat', 'nest', 'tin', 'sack', 'lounge']",True
light,attic,apartment,"['apartment', 'spoon', 'machine', 'dresser', 'attic']",False
light bulb,garage,one of the classrooms,"['pitcher', 'belfry', 'garage', 'bunk', 'one of the classrooms']",False
lightswitch,bathroom,corridor,"['spoon', 'class room', 'dwelling', 'corridor', 'bathroom']",False
lime squeezer,television room,numerous modern washrooms,"['numerous modern washrooms', 'purse', 'trunk', 'television room', 'safe']",False
linoleum,house,house,"['toolbox', 'house', 'exercise room', 'carton', 'safe']",True
lip,can,can,"['teapot', 'drawer', 'delivery room', 'fridge', 'can']",True
lipstick,bathroom,bathroom,"['beehive', 'bathroom', 'bike', 'aquarium', 'living rooms']",True
liquor,bar,bar,"['bar', ""child's bedroom"", 'bathroom', 'bunk', 'foyer']",True
loaf,fridge,fridge,"['fridge', 'microwave', 'toolbox', 'small room', 'stove']",True
lobster,tank,tank,"['table', 'bath', 'loft', 'floor', 'tank']",True
loft,apartment,garage,"['lamp', 'apartment', 'garage', 'bathroom and kitchen', 'drawer']",False
lotion,cabinet,bathroom and kitchen,"['ir rooms', 'bathroom and kitchen', 'cabinet', 'utility room', ""teenager's bedroom""]",False
lunch,backpack,refrigerator,"['backpack', 'castle', 'shell', 'sack', 'refrigerator']",False
lunch bag,kitchen,kitchen,"['camp', 'kitchen', 'package', ""child's bedroom"", 'bedroom drawer']",True
lunch box,closet,closet,"['master bedroom', 'closet', 'delivery room', 'wallet', 'foyer']",True
magazine,table,table,"['orchestra', 'bike', 'playroom', 'shell', 'table']",True
magnet,fridge,fridge,"['fridge', 'dishwasher', 'deck', 'hospital drug storeroom', 'freezer']",True
magnifying glass,dining room,camp,"['camp', 'basket', 'dining room', 'quiver', 'bowl']",False
mail,fridge,stand,"['stand', 'fridge', 'hamper', 'shoe', 'dresser']",False
mailbox,garden,garden,"['parlor', 'bar', 'garden', ""men's restroom"", 'aquarium']",True
mainsail,boat,boat,"['every room', 'ir rooms', 'boat', 'bike', 'hatbox']",True
makeup,purse,purse,"['belfry', 'purse', 'garden', 'library', 'car']",True
marshmallow,oven,oven,"['hive', 'oven', 'art classroom', 'side of the room', 'delivery room']",True
mascara,dining room,cash's room,"['chamber', 'refrigerator', 'dining room', 'house', ""cash's room""]",False
mast,boat,boat,"['vault', 'boat', 'box', 'bathroom drawer', 'backyard']",True
master chef can,bedroom,bath,"['den', 'bathroom cabinet', 'tea room', 'bedroom', 'bath']",False
mat,house,child's bedroom,"['restroom', 'house', 'pot', 'stand', ""child's bedroom""]",False
match,backpack,backpack,"['shaker', 'backpack', 'one of the classrooms', 'aquarium', 'bathtub']",True
mattress,bed,bed,"['bicycle', 'garage', 'guest room', 'attic', 'bed']",True
mayo,jar,icebox,"['icebox', 'jar', 'basement', 'bedroom drawer', 'art classroom']",False
mayonnaise,jar,lounge,"['lounge', 'different room', 'home office', 'jar', 'closet']",False
measuring tape,bedroom,range,"['ir rooms', 'range', 'bedroom', 'way', 'shaker']",False
meatloaf,oven,oven,"['oven', 'glass', 'master bedroom', 'sink', 'packet']",True
medicine,garage,child's bedroom,"['study', 'garage', ""child's bedroom"", 'backpack', 'cabin']",False
memory,pantry,attic,"['stand', 'dresser', 'pantry', 'lobby', 'attic']",False
meringue,oven,oven,"['bar', 'tea room', 'oven', 'mansion', 'spoon']",True
mess,table,table,"['chest', 'table', 'hatbox', 'waiting room', 'cabinet']",True
metronome,class room,class room,"['jar', 'small room', 'hotel room', 'dimly lit room', 'class room']",True
microwave,kitchen,kitchen,"[""teenager's bedroom"", 'furniture', 'livingroom', 'handbag', 'kitchen']",True
milk,bottle,bottle,"['garage', 'basement', 'bottle', 'microwave', 'jar']",True
milk fror,dining room,freezer,"['dining room', 'freezer', 'range', 'ballroom', 'vault']",False
mini soccer ball,kitchen,teenager's bedroom,"['kitchen', 'classroom', 'hospital drug storeroom', ""teenager's bedroom"", 'ir rooms']",False
mint,refrigerator,refrigerator,"['cat', 'bar', 'refrigerator', 'bundle', 'belfry']",True
mirror,bedroom,bedroom,"['stove', 'purse', 'home', 'bedroom', 'bike']",True
mit,bed,locker,"['bed', 'locker', 'pitcher', 'container', 'bundle']",False
moistener,purse,pot,"['purse', 'pot', 'garage', 'pod', 'packet']",False
mold,breadbox,breadbox,"['hospital drug storeroom', 'freezer', 'stove', 'small room', 'breadbox']",True
monitor,desk,desk,"['sedan', 'motel room', 'separate room', 'broom closet', 'desk']",True
moonshine,jar,safe,"['freezer', 'safe', 'livingroom', 'loft', 'jar']",False
mop,apartment,apartment,"['camp', 'apartment', 'motorbike', 'grand ballroom', 'master bedroom']",True
morboard,exercise room,exercise room,"['band room', 'stand', 'exercise room', 'shelf', 'basement']",True
mouse,kitchen,family room,"['stove', 'boot', 'family room', 'breadbox', 'kitchen']",False
mouse pad,playroom,motel room,"['dishwasher', 'playroom', 'shaker', 'suitcase', 'motel room']",False
mousepad,desk,desk,"['machine', 'ambulance', 'desk', 'dormroom', 'court']",True
movie dvd,pantry room,music room,"['music room', 'toolbox', 'room of the house', 'dresser', 'pantry room']",False
muffin,oven,oven,"['oven', 'package', 'bike', 'hive', ""children's room""]",True
mug,kitchen,kitchen,"['purse', 'basket', 'kitchen', 'breadbox', 'most rooms']",True
mule,pitcher,separate room,"['pitcher', 'safe', 'den', ' middle of the room', 'separate room']",False
multiport hub,storage room,basement,"['storage room', 'parlor', 'basement', 'backpack', 'laundry room']",False
museum,castle,castle,"['independent room', 'restroom', 'court', 'castle', 'range']",True
mustard bottle,playroom,fridge,"['bicycle', 'playroom', 'fridge', 'library', 'press']",False
nail,cabinet,cabinet,"['livingroom', 'cabinet', 'cellar', 'most rooms', 'dimly lit room']",True
napkin,table,table,"['table', 'spoon', ""child's room"", ""men's restroom"", 'bedroom drawer']",True
neck rest,playroom,bath,"['bath', 'teapot', 'study', 'playroom', 'sack']",False
neckwear,closet,closet,"['garden', 'closet', 'hive', 'home', 'bright room']",True
net,boat,boat,"['bathroom cabinet', 'bedroom drawer', 'way', 'boat', ' middle of the room']",True
netting,backpack,backpack,"['bottle', 'jar', 'kitchen or bathroom', 'sink', 'backpack']",True
newspaper,living room,living room,"['restroom', 'attic', 'living room', 'bay', 'washer']",True
nine hole peg test,bathroom,chamber,"['bathroom', 'chamber', 'bag', 'foyer', 'machine']",False
nintendo switch,garage,sofa,"['garage', 'trap', 'sofa', 'orchestra', 'boot']",False
notebook,package,room,"['bus', 'package', 'room', 'shaker', 'room']",False
oil,car,car,"['car', 'loungeroom', 'different room', 'suitcase', 'bathroom drawer']",True
ointment,jar,every bedroom,"['jar', 'backpack', 'every bedroom', 'room of the house', 'can']",False
olive,refrigerator,refrigerator,"['lounge', 'storage room', 'master bedroom', 'toaster', 'refrigerator']",True
orange,playroom,playroom,"['tank', 'playroom', 'ir rooms', 'tank', 'drawer']",True
organiser,desk,desk,"['safe', 'desk', 'engine', 'plate', 'castle']",True
ottoman,living room,living room,"['keg', 'loft', 'sink', 'art classroom', 'living room']",True
outfit,closet,closet,"['art classroom', 'closet', 'hive', 'dwelling', 'stand']",True
oven,stove,kitchen or bathroom,"['kitchen or bathroom', 'trunk', 'stove', 'place', 'motorbike']",False
pad,bathroom drawer,lounge,"['floor', ""cash's room"", 'can', 'bathroom drawer', 'lounge']",False
padlock,utility room,utility room,"['trap', 'utility room', 'keg', 'one of the classrooms', 'bundle']",True
paint,can,can,"['press', 'can', 'cradle', 'bottle', 'dimly lit room']",True
paint bottle set,exercise room,separate room,"['study', 'car', 'separate room', 'sack', 'exercise room']",False
paint maker,pantry room,study,"['broom closet', 'pantry room', 'study', 'pitcher', 'camp']",False
painting,living room,living room,"['bar', 'refrigerator', 'anor room', 'bag', 'living room']",True
pajama,suitcase,closet,"['closet', 'bath', 'purse', 'carton', 'suitcase']",False
pan,kitchen,kitchen,"['class room', 'foyer', 'butt', 'freezer', 'kitchen']",True
pantry,kitchen,kitchen,"['bar', 'purse', 'mansion', 'pitcher', 'kitchen']",True
paper,suitcase,suitcase,"['kitchen', 'suitcase', 'storage room', 'bathtub', 'microwave']",True
paper bag,exercise room,person's living room,"['tank', ""person's living room"", 'exercise room', 'aquarium', 'pocket']",False
paperclip,cabinet,cabinet,"['apartment', 'cabinet', 'ir rooms', 'bedroom', 'hall']",True
papertowelroll,kitchen,kitchen,"['kitchen', 'one room flat', 'bag', 'laundry room', 'table']",True
paperweight,desk,desk,"[""person's living room"", 'library', 'dishwasher', 'room', 'desk']",True
parchment sheet,pantry room,pantry room,"['handbag', 'sedan', 'belfry', 'pantry room', 'barrel']",True
parsley,plate,kitchen,"['spoon', 'plate', 'kitchen', 'childs room', 'sedan']",False
pasta,pantry,pantry,"['basket', 'bedroom drawer', 'pantry', 'mansion', 'bank']",True
paste,cabinet,cabinet,"['anor room', 'cabinet', 'way', 'room', 'teapot']",True
pastry,tin,table,"['shaker', 'tin', 'chamber', 'pot', 'table']",False
pea,freezer,freezer,"['restroom', 'bottle', 'bathroom cabinet', 'freezer', 'sedan']",True
peach,exercise room,hotel room,"['hotel room', 'shaker', 'every bedroom', 'exercise room', 'bookshelf']",False
pear,bathroom,apartment,"['washer', 'wardrobe', 'bathroom', 'apartment', ""children's room""]",False
pedal,car,car,"['bathroom and kitchen', 'pantry', 'fridge', 'cubicle', 'car']",True
peg and hammer toy,utility room,person's living room,"['lamp', ""person's living room"", 'separate room', 'foyer', 'utility room']",False
pen,living room,most rooms,"['card room', 'place', 'motorbike', 'most rooms', 'living room']",False
pencil,bedroom,basket,"['basket', 'washer', 'butt', 'toaster', 'bedroom']",False
pencil case,lobby,room of the house,"['room of the house', 'teapot', 'boot', 'home', 'lobby']",False
pepper,oven,oven,"['package', 'parlor', 'furniture', 'oven', 'bar']",True
peppermint,kitchen,kitchen,"['icebox', 'loungeroom', 'kitchen', 'bathroom cabinet', 'sink']",True
peppershaker,kitchen,kitchen,"['trunk', 'kitchen', 'backpack', 'backpack', 'small room']",True
pepsi,fridge,fridge,"['belfry', 'shoe', 'fridge', 'bicycle', 'pan']",True
pepsi can pack,garage,bar,"['different room', 'garage', 'plate', 'bus', 'bar']",False
perfume,cabinet,cabinet,"['bunk', 'living room', 'room', 'basket', 'cabinet']",True
pesto,jar,jar,"['jar', 'beehive', 'restroom', 'ambulance', 'deck']",True
pet food supplement,television room,independent room,"['different room', 'sedan', 'lamp', 'independent room', 'television room']",False
phillips screwdriver,kitchen,board,"['kitchen', 'hall', 'bathroom cabinet', 'board', 'hatbox']",False
phone,pocket,pocket,"['trap', 'kitchen or bathroom', 'bunk', 'pantry room', 'pocket']",True
phone armband case,dining room,loungeroom,"['loungeroom', 'dimly lit room', 'dining room', 'bowl', ""prostitute's bedroom""]",False
phone stand,television room,one of the classrooms,"['television room', 'board', 'schoolroom', 'one of the classrooms', 'butt']",False
photo,cabinet,cabinet,"['house', 'cabinet', 'shell', 'dresser', 'bunk']",True
photocopier,library,library,"['study', 'board', 'class room', 'library', 'drawer']",True
photograph,home,bedroom,"['ballroom', 'home', 'bedroom', 'corridor', 'delivery room']",False
piccalilli,jar,jar,"['bookshelf', 'bar', 'sink', ""child's bedroom"", 'jar']",True
picture frame,television room,television room,"['hive', 'press', 'television room', 'anor room', ' middle of the room']",True
pie,oven,oven,"['oven', ' middle of the room', 'bathroom and kitchen', 'press', 'music room']",True
pill,bottle,bathroom drawer,"['bath', 'one of the classrooms', 'pantry', 'bathroom drawer', 'bottle']",False
pillow,bedroom,bedroom,"['different room', 'belfry', 'bedroom', 'hall', 'bath']",True
pillowcase,bedroom,bedroom,"['bedroom', 'beehive', 'band room', 'sofa', 'floor']",True
pineapple,jar,car,"['jar', 'bedroom', 'locker', 'belfry', 'car']",False
pirate,boat,boat,"['cellar', 'teapot', 'boat', 'bank', ' middle of the room']",True
pit,backyard,backyard,"['shaker', 'deck', 'purse', 'backyard', 'classroom']",True
pitcher base,garage,bright room,"['quiver', 'basement', 'cubicle', 'garage', 'bright room']",False
pizza,oven,oven,"['grand ballroom', 'bathroom and kitchen', 'bedroom drawer', 'shoe', 'oven']",True
plant,living room,living room,"['living room', 'backpack', 'ambulance', 'den', 'cellar']",True
plant container,utility room,teenager's bedroom,"[""teenager's bedroom"", 'mansion', 'independent room', 'drawer', 'utility room']",False
plant saucer,kitchen,kitchen,"['grand ballroom', 'suitcase', 'art classroom', 'boat', 'kitchen']",True
plate,living room,chest,"['living room', 'bunk', 'suitcase', 'chest', 'bag']",False
platter,cabinet,cabinet,"['cabinet', 'bath', 'range', 'breadbox', 'bathroom drawer']",True
plum,corridor,lounge,"['castle', 'hall', 'lounge', 'corridor', 'board']",False
plumbing,house,house,"['house', 'pot', 'toaster', 'livingroom', 'ir rooms']",True
plunger,bathroom,bathroom,"['washer', 'dimly lit room', 'bathroom drawer', 'bathroom', 'dwelling']",True
popsicle,freezer,freezer,"['press', 'box', 'carton', 'beehive', 'freezer']",True
pork,oven,oven,"['storage room', 'corridor', 'truck', 'oven', 'loft']",True
portable speaker,closet,ballroom,"['closet', 'wardrobe', 'icebox', 'ballroom', 'bowl']",False
poster,bedroom,bedroom,"['toolbox', 'head', 'toolbox', 'engine', 'bedroom']",True
pot,kitchen,kitchen,"['spoon', 'kitchen', 'sink', 'dungeon', 'bathroom cabinet']",True
potato,kitchen,kitchen,"['bathroom drawer', 'basket', 'kitchen', 'barrel', 'bundle']",True
potpourri,drawer,livingroom,"['way', 'engine', 'livingroom', 'head', 'drawer']",False
potted meat can,pantry room,pantry room,"['kitchen or bathroom', 'pantry room', 'board', 'trunk', 'motorbike']",True
pottery,chamber,chamber,"['cat', 'chamber', 'ballroom', 'master bedroom', 'dwelling']",True
pouch,pantry,bag,"['bag', 'dishwasher', 'pantry', 'pitcher', 'house']",False
power drill,childs room,bag,"['floor', 'childs room', 'bag', 'board', 'pan']",False
prawn,oven,stove,"['bathroom cabinet', 'stove', 'shaker', 'hall', 'oven']",False
presentation,way,dining room,"['backpack', 'way', 'dining room', 'belfry', 'bay']",False
preserve,jar,jar,"['lobby', 'garage', 'jar', 'tea room', 'side of the room']",True
pressure cooker,exercise room,exercise room,"['exercise room', 'music room', 'belfry', 'plate', 'locker']",True
pretzel,oven,oven,"['table', 'master bedroom', 'head', 'schoolroom', 'oven']",True
propellor,boat,boat,"['tea room', 'boat', ""prostitute's bedroom"", 'place', ""children's room""]",True
prow,boat,boat,"['home', 'carton', 'pot', 'card room', 'boat']",True
pudding,container,container,"['bay', 'container', 'kitchen or bathroom', 'bike', 'furniture']",True
pudding box,bathroom,drawer,"['drawer', 'bright room', 'bathroom', 'spoon', 'band room']",False
pump,boat,boat,"['mailbox', 'container', 'truck', 'house', 'boat']",True
puzzle game,childs room,dumpster,"['every room', 'childs room', 'case', 'restroom', 'dumpster']",False
pyjama,bedroom,bedroom,"['machine', 'bedroom', 'bright room', 'aquarium', 'shaker']",True
quilt,trunk,trunk,"['cellar', 'cubicle', 'shelf', 'trunk', 'pot']",True
rack,oven,house,"['house', 'independent room', 'pod', 'oven', 'sofa']",False
racquetball,pantry room,shelf,"[""children's room"", 'briefcase', 'shelf', 'master bedroom', 'pantry room']",False
radiator,apartment,apartment,"['package', 'shell', 'den', 'apartment', 'bath']",True
radio,bedroom,automobile,"['teapot', 'place', 'cabinet', 'automobile', 'bedroom']",False
rafter,attic,attic,"['board', 'safe', 'range', 'attic', 'garage']",True
rag,cabinet,cabinet,"['independent room', 'anor room', 'apartment', 'cabinet', 'purse']",True
raincoat,backpack,backpack,"['library', 'backpack', 'toolbox', 'bike', 'machine']",True
ramekin,kitchen,kitchen,"['box', 'room of the house', 'one of the classrooms', 'kitchen', 'kitchen or bathroom']",True
reader,library,library,"['garden', 'spoon', 'can', 'library', 'basket']",True
reference,library,library,"['study', 'library', 'keg', 'barrel', 'cat']",True
refrigerator,home,home,"['locker', ' middle of the room', 'home', 'briefcase', 'cabinet']",True
remote control,living room,living room,"['trunk', 'floor', 'living room', 'oven', 'bay']",True
remotecontrol,bedroom,bedroom,"['one room flat', 'motorbike', 'spoon', 'bedroom', 'room']",True
residence,home,home,"[""prostitute's bedroom"", 'bathroom and kitchen', 'garden', 'bathroom', 'home']",True
restroom,library,bathroom and kitchen,"['laundry room', 'bathroom and kitchen', 'corridor', 'library', 'case']",False
rib,refrigerator,refrigerator,"['refrigerator', 'boot', ""person's living room"", 'hive', 'cruet']",True
ribbon,bath,purse,"['exercise room', 'bunk', 'bath', 'boat', 'purse']",False
rice,refrigerator,refrigerator,"['refrigerator', 'bag', 'pod', 'cat', 'shoe']",True
rmal laminator,playroom,one room flat,"['playroom', 'wardrobe', 'one room flat', 'pot', 'oven']",False
roast,oven,oven,"['oven', 'refrigerator', 'pocket', 'bottle', 'fridge']",True
robe,suitcase,dormroom,"['dormroom', 'library', 'suitcase', 'one room flat', 'package']",False
rod,engine,engine,"['desk', 'tank', 'bath', 'washer', 'engine']",True
roll,breadbox,toolbox,"['breadbox', 'toolbox', 'orchestra', 'shaker', 'box']",False
rolodex,desk,desk,"['case', 'trunk', 'aquarium', 'desk', ""cash's room""]",True
romaine,refrigerator,refrigerator,"['shaker', 'loungeroom', 'hall', 'microwave', 'refrigerator']",True
rook,castle,castle,"['castle', 'cruet', 'lounge', 'bundle', 'ballroom']",True
room,apartment,apartment,"['living room', 'apartment', 'nest', 'cabin', 'garden']",True
roomdecor,living room,living room,"['teapot', 'closet', 'container', 'cruet', 'living room']",True
rope,boat,boat,"['garbage', 'packet', 'boat', 'playroom', 'library']",True
rose,garden,jar,"['bus', 'jar', 'backpack', 'suitcase', 'garden']",False
rotisserie,oven,oven,"[""child's bedroom"", 'box', 'card room', 'handbag', 'oven']",True
router,corridor,corridor,"['corridor', ""child's room"", 'dungeon', 'carton', ""child's room""]",True
row,table,hall,"['table', ' middle of the room', 'bedroom', 'hall', 'package']",False
rubiks cube,exercise room,home,"['home', 'pan', 'dishwasher', 'nest', 'exercise room']",False
rudder,boat,boat,"['playroom', 'boat', 'bathroom and kitchen', 'shaker', 'machine']",True
rug,table,most rooms,"['wardrobe', 'aquarium', 'table', 'most rooms', 'shoe']",False
rule,classroom,classroom,"['delivery room', 'ir rooms', 'classroom', 'pot', 'jacket']",True
ruler,cabinet,every room,"['carton', 'every room', 'cabinet', 'nest', 'bathroom or kitchen']",False
sachet,drawer,drawer,"['motel room', 'deck', 'drawer', ' middle of the room', 'ambulance']",True
safe,living room,home office,"['home office', 'castle', 'bottle', 'living room', 'freezer']",False
salad,refrigerator,refrigerator,"['lamp', 'refrigerator', 'backyard', 'dining room', 'dining room']",True
salmon,oven,oven,"['place', 'oven', 'library', 'deck', 'room']",True
salt,cabinet,kitchen,"['cabinet', 'camp', 'kitchen', 'fridge', 'garbage']",False
salt shaker,childs room,grand ballroom,"['childs room', 'dungeon', 'grand ballroom', 'icebox', 'place']",False
saltshaker,kitchen,kitchen,"['room of the house', 'lamp', 'kitchen', 'hospital drug storeroom', 'bottle']",True
sander,cabinet,machine,"['cabinet', 'bunk', 'way', 'machine', 'shell']",False
sandwich,plate,plate,"['glass', ""child's bedroom"", 'plate', 'camp', 'corridor']",True
sanitary pads,bathroom,bathroom,"['garden', 'bathroom', 'room of the house', 'box', 'hospital drug storeroom']",True
sauce,plate,plate,"['automobile', 'pitcher', 'palace', 'plate', 'table']",True
saucepan,cabinet,cabinet,"['pantry room', 'playroom', 'cellar', 'sedan', 'cabinet']",True
saucer,kitchen,kitchen,"['nest', 'bathtub', 'kitchen', 'delivery room', 'camp']",True
