object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,drawer,"['drawer', 'house', 'refrigerator', 'ir rooms', 'garbage']",False
gelatin box,home office,child's room,"['camp', 'home office', ""child's room"", 'sack', 'floor']",False
gin,bar,bar,"['bar', 'basement', 'jar', 'cat', 'bedroom']",True
glove,bathroom,case,"['bathroom', 'cellar', 'case', 'hotel room', 'tea room']",False
golf ball,kitchen,range,"['dwelling', 'shell', 'kitchen', 'range', 'automobile']",False
goose,oven,house,"['bag', 'house', 'purse', 'oven', 'one of the classrooms']",False
graphics card,home office,home office,"['floor', 'one room flat', 'bookshelf', 'tin', 'home office']",True
guard,kitchen,dormroom,"['orchestra', 'bathroom drawer', 'kitchen', 'den', 'dormroom']",False
guinness,bar,bar,"['bar', 'hamper', 'dormroom', 'toaster', 'furniture']",True
gun,trunk,trunk,"['chest', 'fridge', 'microwave', 'trunk', 'dining room']",True
hair color,storage room,storage room,"['cat', 'loungeroom', 'den', 'storage room', 'class room']",True
hair conditioner,utility room,ir rooms,"['utility room', 'bus', 'palace', 'ir rooms', 'delivery room']",False
hair dryer,bathroom,bathroom,"['toaster', 'dresser', 'glass', 'bathroom', 'lounge']",True
hair straightener,storage room,dwelling,"['dwelling', 'castle', 'tin', 'storage room', 'pitcher']",False
ham,refrigerator,refrigerator,"['refrigerator', 'board', 'drawer', 'kitchen or bathroom', 'bundle']",True
hammer,playroom,delivery room,"['refrigerator', 'sack', 'guest room', 'delivery room', 'playroom']",False
hand,pocket,pocket,"[""children's room"", ""cash's room"", 'trap', 'pocket', 'backyard']",True
hand bell,garage,family room,"['study', 'garage', 'boat', 'cabin', 'family room']",False
handbag,television room,cubicle,"['backpack', 'sedan', 'motorbike', 'television room', 'cubicle']",False
handset,cradle,cradle,"['independent room', 'vault', 'bathroom drawer', 'every room', 'cradle']",True
handtowel,bathroom,bathroom,"['bathroom', 'side of the room', 'orchestra', 'library', 'pantry room']",True
handtowelholder,bathroom,bathroom,"['hotel room', 'bathroom', 'court', 'grand ballroom', 'pod']",True
harbor,boat,boat,"['dresser', 'dishwasher', 'boat', 'container', 'laundry room']",True
hard drive,utility room,utility room,"['jacket', 'room of the house', 'backyard', 'utility room', 'bright room']",True
hard drive case,home office,home office,"['home office', 'cup', 'butt', 'different room', 'press']",True
hardware,house,drawer,"['house', 'waiting room', 'every room', 'drawer', 'hamper']",False
hat,closet,closet,"['sedan', 'closet', 'cellar', 'toaster', 'car']",True
headlight,car,car,"['mansion', 'side of the room', 'dining room', 'car', 'cruet']",True
headphone,television room,desk,"['fridge', 'dresser', 'desk', 'aquarium', 'television room']",False
heater,house,house,"['board', 'quiver', 'house', 'room of the house', 'board']",True
heavy duty gloves,lobby,box,"['attic', 'bottle', 'oven', 'lobby', 'box']",False
heavy master chef can,corridor,livingroom,"['carton', 'motorbike', 'livingroom', 'hotel room', 'corridor']",False
hedge,backyard,backyard,"['furniture', 'family room', 'case', 'backyard', 'bathroom or kitchen']",True
helmet,playroom,tank,"['shaker', 'playroom', 'tank', 'bar', 'well']",False
herring,jar,jar,"['class room', 'jar', 'hive', 'lounge', 'chest']",True
herring fillets,playroom,box,"['box', 'kitchen or bathroom', 'playroom', 'home', 'broom closet']",False
holdall,closet,closet,"['closet', 'cellar', 'cellar', 'hotel room', 'toolbox']",True
honey,beehive,cruet,"['beehive', 'storage room', 'cruet', 'storage room', 'bag']",False
honey dipper,kitchen,kitchen,"['container', 'backpack', 'fridge', 'dwelling', 'kitchen']",True
horn,truck,truck,"['dormroom', ""cash's room"", 'truck', 'engine', 'wallet']",True
house,bedroom,home,"['bedroom', 'independent room', 'home', 'orchestra', 'family room']",False
houseplant,living room,living room,"['freezer', ""child's bedroom"", 'purse', 'living room', 'sink']",True
icecream,freezer,freezer,"['freezer', 'court', 'refrigerator', 'delivery room', 'bathroom']",True
incontinence pads,garage,package,"['plate', 'garage', 'table', 'package', 'hive']",False
ingredient,kitchen,kitchen,"['kitchen', 'numerous modern washrooms', 'art classroom', 'every room', 'television room']",True
ink cartridge,home office,home office,"['waiting room', 'hospital drug storeroom', 'home office', 'garbage', 'bathroom drawer']",True
instant camera,closet,schoolroom,"['bright room', 'closet', 'schoolroom', 'nest', 'lamp']",False
invitation card,utility room,sofa,"['press', 'sofa', 'quiver', 'utility room', 'teapot']",False
ipod,apartment,apartment,"['bathroom drawer', 'fridge', 'apartment', 'delivery room', 'broom closet']",True
jack,box,box,"['tank', 'box', 'breadbox', 'pantry', 'loft']",True
jacket,suitcase,suitcase,"['pantry', 'storage room', 'storage room', 'icebox', 'suitcase']",True
jam,jar,kitchen,"['guest room', 'jar', 'garbage', 'kitchen', 'childs room']",False
jar,childs room,bookshelf,"[' middle of the room', 'childs room', 'cat', 'washer', 'bookshelf']",False
jean,closet,closet,"['toaster', 'closet', 'livin room', 'carton', 'bathtub']",True
jenga,corridor,bright room,"['bright room', 'bath', 'dresser', 'handbag', 'corridor']",False
jewelry,box,box,"['box', 'bicycle', 'breadbox', 'pantry', 'bike']",True
jewelry box,childs room,loungeroom,"['dumpster', 'bike', 'loungeroom', 'refrigerator', 'childs room']",False
john,prostitute's bedroom,safe,"['safe', 'one of the classrooms', 'music room', 'attic', ""prostitute's bedroom""]",False
joist,basement,basement,"['wallet', 'stand', 'basement', ' middle of the room', 'spoon']",True
journal,library,library,"['music room', 'library', 'toolbox', 'cat', 'aquarium']",True
juice,refrigerator,refrigerator,"['bathtub', 'refrigerator', 'bowl', 'court', 'hive']",True
jukebox,bar,bar,"['handbag', ""prostitute's bedroom"", 'hamper', 'bar', 'lamp']",True
junk,cellar,cellar,"['separate room', 'cellar', 'shell', 'one of the classrooms', 'bank']",True
kettle,kitchen,kitchen,"['card room', 'backyard', 'bag', 'basement', 'kitchen']",True
keyboard,exercise room,teenager's bedroom,"['exercise room', 'ambulance', 'one room flat', 'waiting room', ""teenager's bedroom""]",False
keychain,living room,cabinet,"['cabinet', 'utility room', 'living room', 'toaster', 'pitcher']",False
kitchen,home,home,"['keg', 'home', 'suitcase', 'quiver', 'childs room']",True
kitchenette,hotel room,hotel room,"['bathroom cabinet', 'pitcher', 'band room', 'bus', 'hotel room']",True
knife,kitchen,kitchen,"['shaker', 'package', 'chamber', 'kitchen', ' middle of the room']",True
knife block,television room,room of the house,"['press', 'garbage', 'room of the house', 'television room', 'icebox']",False
labeling tape,home office,home office,"['attic', 'delivery room', 'camp', 'castle', 'home office']",True
ladle,kitchen,kitchen,"['home', ""child's room"", 'kitchen', 'breadbox', 'machine']",True
lamb,oven,bed,"['bathtub', 'bus', 'bed', 'drawer', 'oven']",False
lame,loft,loft,"['backyard', 'loft', 'bay', 'aquarium', 'shelf']",True
lamp,bedroom,bedroom,"['wallet', 'bedroom', ""children's room"", 'sink', 'refrigerator']",True
lantern,home office,art classroom,"['card room', 'side of the room', ""cash's room"", 'home office', 'art classroom']",False
laptop,bedroom,loungeroom,"['bathroom and kitchen', 'one room flat', 'microwave', 'loungeroom', 'bedroom']",False
laptop cover,home office,home office,"['foyer', 'bay', 'pot', 'dishwasher', 'home office']",True
laptop stand,lobby,cabin,"['trunk', 'cabin', 'breadbox', 'toaster', 'lobby']",False
large marker,bedroom,case,"['barrel', 'case', 'bedroom', 'belfry', 'locker']",False
lasagna,plate,plate,"['pitcher', 'home office', 'motel room', 'dresser', 'plate']",True
laundry,cellar,apartment,"['every room', 'apartment', 'bank', 'family room', 'cellar']",False
laundry box,garage,garage,"['backpack', 'garage', 'dumpster', 'sink', 'microwave']",True
laundryhamper,bedroom,bedroom,"['bedroom', 'anor room', 'storage room', 'handbag', 'boat']",True
laxative,television room,can,"['can', 'television room', 'hamper', 'art classroom', 'bus']",False
lego duplo,lobby,art classroom,"['lobby', 'shell', 'microwave', 'art classroom', 'cat']",False
lemon,corridor,table,"['bus', 'head', 'corridor', 'sedan', 'table']",False
letter holder,exercise room,lamp,"['lamp', 'exercise room', 'automobile', 'microwave', 'wallet']",False
lettuce,kitchen,kitchen,"['shoe', 'shell', 'way', 'kitchen', 'handbag']",True
library,room,lounge,"['cat', ""teenager's bedroom"", 'room', 'lounge', 'laundry room']",False
lid,drawer,carton,"['carton', 'bundle', 'band room', 'foyer', 'drawer']",False
lifeboat,boat,boat,"['boat', 'tin', 'lounge', 'sack', 'nest']",True
light,attic,apartment,"['spoon', 'apartment', 'dresser', 'attic', 'machine']",False
light bulb,garage,one of the classrooms,"['belfry', 'one of the classrooms', 'pitcher', 'garage', 'bunk']",False
lightswitch,bathroom,corridor,"['corridor', 'bathroom', 'class room', 'spoon', 'dwelling']",False
lime squeezer,television room,numerous modern washrooms,"['safe', 'numerous modern washrooms', 'television room', 'trunk', 'purse']",False
linoleum,house,house,"['toolbox', 'exercise room', 'safe', 'house', 'carton']",True
lip,can,teapot,"['delivery room', 'drawer', 'can', 'teapot', 'fridge']",False
lipstick,bathroom,bathroom,"['living rooms', 'bike', 'bathroom', 'aquarium', 'beehive']",True
liquor,bar,bar,"['bathroom', 'foyer', 'bar', 'bunk', ""child's bedroom""]",True
loaf,fridge,fridge,"['toolbox', 'microwave', 'small room', 'stove', 'fridge']",True
lobster,tank,tank,"['loft', 'bath', 'tank', 'table', 'floor']",True
loft,apartment,apartment,"['garage', 'bathroom and kitchen', 'drawer', 'lamp', 'apartment']",True
lotion,cabinet,none,"['ir rooms', 'utility room', 'bathroom and kitchen', ""teenager's bedroom"", 'cabinet']",False
lunch,backpack,refrigerator,"['shell', 'refrigerator', 'sack', 'backpack', 'castle']",False
lunch bag,kitchen,kitchen,"['kitchen', ""child's bedroom"", 'bedroom drawer', 'camp', 'package']",True
lunch box,closet,foyer,"['delivery room', 'wallet', 'master bedroom', 'foyer', 'closet']",False
magazine,table,table,"['bike', 'playroom', 'table', 'shell', 'orchestra']",True
magnet,fridge,fridge,"['deck', 'hospital drug storeroom', 'fridge', 'dishwasher', 'freezer']",True
magnifying glass,dining room,basket,"['quiver', 'basket', 'bowl', 'dining room', 'camp']",False
mail,fridge,stand,"['stand', 'fridge', 'dresser', 'shoe', 'hamper']",False
mailbox,garden,parlor,"['bar', 'garden', ""men's restroom"", 'aquarium', 'parlor']",False
mainsail,boat,boat,"['bike', 'hatbox', 'every room', 'boat', 'ir rooms']",True
makeup,purse,purse,"['garden', 'purse', 'belfry', 'car', 'library']",True
marshmallow,oven,art classroom,"['side of the room', 'oven', 'hive', 'delivery room', 'art classroom']",False
mascara,dining room,chamber,"['house', 'dining room', 'chamber', 'refrigerator', ""cash's room""]",False
mast,boat,boat,"['boat', 'backyard', 'bathroom drawer', 'vault', 'box']",True
master chef can,bedroom,tea room,"['bedroom', 'den', 'bath', 'tea room', 'bathroom cabinet']",False
mat,house,restroom,"['restroom', 'house', ""child's bedroom"", 'stand', 'pot']",False
match,backpack,backpack,"['bathtub', 'backpack', 'aquarium', 'shaker', 'one of the classrooms']",True
mattress,bed,bed,"['garage', 'attic', 'bicycle', 'guest room', 'bed']",True
mayo,jar,icebox,"['icebox', 'art classroom', 'basement', 'bedroom drawer', 'jar']",False
mayonnaise,jar,jar,"['closet', 'home office', 'lounge', 'jar', 'different room']",True
measuring tape,bedroom,shaker,"['bedroom', 'ir rooms', 'shaker', 'range', 'way']",False
meatloaf,oven,oven,"['packet', 'master bedroom', 'sink', 'oven', 'glass']",True
medicine,garage,study,"[""child's bedroom"", 'cabin', 'garage', 'backpack', 'study']",False
memory,pantry,attic,"['lobby', 'stand', 'pantry', 'attic', 'dresser']",False
meringue,oven,tea room,"['spoon', 'oven', 'tea room', 'bar', 'mansion']",False
mess,table,cabinet,"['chest', 'waiting room', 'table', 'hatbox', 'cabinet']",False
metronome,class room,class room,"['dimly lit room', 'hotel room', 'small room', 'jar', 'class room']",True
microwave,kitchen,kitchen,"['kitchen', 'furniture', 'livingroom', ""teenager's bedroom"", 'handbag']",True
milk,bottle,bottle,"['basement', 'bottle', 'jar', 'microwave', 'garage']",True
milk fror,dining room,range,"['ballroom', 'dining room', 'vault', 'freezer', 'range']",False
mini soccer ball,kitchen,classroom,"['classroom', ""teenager's bedroom"", 'kitchen', 'hospital drug storeroom', 'ir rooms']",False
mint,refrigerator,refrigerator,"['bar', 'bundle', 'belfry', 'cat', 'refrigerator']",True
mirror,bedroom,bedroom,"['stove', 'bike', 'purse', 'home', 'bedroom']",True
mit,bed,locker,"['bed', 'bundle', 'locker', 'pitcher', 'container']",False
moistener,purse,packet,"['garage', 'packet', 'pod', 'purse', 'pot']",False
mold,breadbox,small room,"['breadbox', 'freezer', 'hospital drug storeroom', 'stove', 'small room']",False
monitor,desk,desk,"['desk', 'broom closet', 'sedan', 'separate room', 'motel room']",True
moonshine,jar,jar,"['jar', 'livingroom', 'loft', 'safe', 'freezer']",True
mop,apartment,apartment,"['apartment', 'camp', 'master bedroom', 'motorbike', 'grand ballroom']",True
morboard,exercise room,exercise room,"['shelf', 'stand', 'basement', 'exercise room', 'band room']",True
mouse,kitchen,family room,"['boot', 'kitchen', 'family room', 'breadbox', 'stove']",False
mouse pad,playroom,motel room,"['playroom', 'shaker', 'dishwasher', 'suitcase', 'motel room']",False
mousepad,desk,desk,"['machine', 'dormroom', 'court', 'ambulance', 'desk']",True
movie dvd,pantry room,room of the house,"['music room', 'dresser', 'toolbox', 'room of the house', 'pantry room']",False
muffin,oven,package,"['package', ""children's room"", 'bike', 'hive', 'oven']",False
mug,kitchen,kitchen,"['kitchen', 'breadbox', 'most rooms', 'basket', 'purse']",True
mule,pitcher,separate room,"['pitcher', 'separate room', 'safe', ' middle of the room', 'den']",False
multiport hub,storage room,parlor,"['laundry room', 'basement', 'backpack', 'storage room', 'parlor']",False
museum,castle,castle,"['court', 'independent room', 'range', 'restroom', 'castle']",True
mustard bottle,playroom,fridge,"['bicycle', 'playroom', 'library', 'press', 'fridge']",False
nail,cabinet,cabinet,"['most rooms', 'livingroom', 'cabinet', 'cellar', 'dimly lit room']",True
napkin,table,table,"[""men's restroom"", 'bedroom drawer', ""child's room"", 'spoon', 'table']",True
neck rest,playroom,study,"['bath', 'study', 'teapot', 'sack', 'playroom']",False
neckwear,closet,closet,"['garden', 'closet', 'bright room', 'home', 'hive']",True
net,boat,boat,"['boat', ' middle of the room', 'bathroom cabinet', 'way', 'bedroom drawer']",True
netting,backpack,backpack,"['backpack', 'kitchen or bathroom', 'sink', 'jar', 'bottle']",True
newspaper,living room,living room,"['washer', 'restroom', 'attic', 'living room', 'bay']",True
nine hole peg test,bathroom,chamber,"['bathroom', 'chamber', 'bag', 'foyer', 'machine']",False
nintendo switch,garage,sofa,"['orchestra', 'sofa', 'boot', 'garage', 'trap']",False
notebook,package,room,"['package', 'room', 'room', 'bus', 'shaker']",False
oil,car,car,"['suitcase', 'different room', 'car', 'bathroom drawer', 'loungeroom']",True
ointment,jar,room of the house,"['jar', 'can', 'room of the house', 'backpack', 'every bedroom']",False
olive,refrigerator,refrigerator,"['lounge', 'toaster', 'refrigerator', 'master bedroom', 'storage room']",True
orange,playroom,drawer,"['drawer', 'ir rooms', 'tank', 'playroom', 'tank']",False
organiser,desk,desk,"['castle', 'safe', 'engine', 'desk', 'plate']",True
ottoman,living room,living room,"['sink', 'living room', 'art classroom', 'loft', 'keg']",True
outfit,closet,closet,"['closet', 'dwelling', 'hive', 'art classroom', 'stand']",True
oven,stove,trunk,"['kitchen or bathroom', 'trunk', 'motorbike', 'stove', 'place']",False
pad,bathroom drawer,bathroom drawer,"['can', ""cash's room"", 'lounge', 'floor', 'bathroom drawer']",True
padlock,utility room,utility room,"['trap', 'keg', 'one of the classrooms', 'bundle', 'utility room']",True
paint,can,can,"['cradle', 'can', 'press', 'bottle', 'dimly lit room']",True
paint bottle set,exercise room,separate room,"['separate room', 'study', 'sack', 'exercise room', 'car']",False
paint maker,pantry room,camp,"['pantry room', 'study', 'pitcher', 'broom closet', 'camp']",False
painting,living room,living room,"['anor room', 'bar', 'bag', 'refrigerator', 'living room']",True
pajama,suitcase,closet,"['suitcase', 'purse', 'carton', 'bath', 'closet']",False
pan,kitchen,kitchen,"['butt', 'foyer', 'class room', 'freezer', 'kitchen']",True
pantry,kitchen,kitchen,"['purse', 'mansion', 'bar', 'pitcher', 'kitchen']",True
paper,suitcase,storage room,"['microwave', 'bathtub', 'kitchen', 'suitcase', 'storage room']",False
paper bag,exercise room,person's living room,"[""person's living room"", 'tank', 'exercise room', 'pocket', 'aquarium']",False
paperclip,cabinet,cabinet,"['cabinet', 'ir rooms', 'bedroom', 'apartment', 'hall']",True
papertowelroll,kitchen,kitchen,"['table', 'one room flat', 'bag', 'kitchen', 'laundry room']",True
paperweight,desk,desk,"[""person's living room"", 'desk', 'room', 'library', 'dishwasher']",True
parchment sheet,pantry room,handbag,"['handbag', 'belfry', 'sedan', 'barrel', 'pantry room']",False
parsley,plate,kitchen,"['spoon', 'plate', 'sedan', 'kitchen', 'childs room']",False
pasta,pantry,pantry,"['bank', 'pantry', 'basket', 'mansion', 'bedroom drawer']",True
paste,cabinet,cabinet,"['anor room', 'way', 'room', 'teapot', 'cabinet']",True
pastry,tin,tin,"['table', 'chamber', 'shaker', 'tin', 'pot']",True
pea,freezer,freezer,"['bathroom cabinet', 'bottle', 'sedan', 'freezer', 'restroom']",True
peach,exercise room,hotel room,"['every bedroom', 'exercise room', 'bookshelf', 'hotel room', 'shaker']",False
pear,bathroom,apartment,"['wardrobe', 'washer', 'apartment', 'bathroom', ""children's room""]",False
pedal,car,car,"['fridge', 'car', 'pantry', 'cubicle', 'bathroom and kitchen']",True
peg and hammer toy,utility room,separate room,"['lamp', 'utility room', 'separate room', 'foyer', ""person's living room""]",False
pen,living room,living room,"['most rooms', 'motorbike', 'place', 'card room', 'living room']",True
pencil,bedroom,basket,"['butt', 'basket', 'washer', 'bedroom', 'toaster']",False
pencil case,lobby,room of the house,"['boot', 'room of the house', 'home', 'lobby', 'teapot']",False
pepper,oven,bar,"['furniture', 'bar', 'oven', 'package', 'parlor']",False
peppermint,kitchen,kitchen,"['loungeroom', 'sink', 'kitchen', 'bathroom cabinet', 'icebox']",True
peppershaker,kitchen,kitchen,"['kitchen', 'backpack', 'trunk', 'small room', 'backpack']",True
pepsi,fridge,fridge,"['pan', 'shoe', 'bicycle', 'belfry', 'fridge']",True
pepsi can pack,garage,bar,"['bar', 'different room', 'bus', 'plate', 'garage']",False
perfume,cabinet,cabinet,"['room', 'cabinet', 'living room', 'bunk', 'basket']",True
pesto,jar,jar,"['beehive', 'deck', 'jar', 'restroom', 'ambulance']",True
pet food supplement,television room,independent room,"['sedan', 'different room', 'television room', 'lamp', 'independent room']",False
phillips screwdriver,kitchen,board,"['hall', 'kitchen', 'bathroom cabinet', 'hatbox', 'board']",False
phone,pocket,pocket,"['kitchen or bathroom', 'pocket', 'pantry room', 'bunk', 'trap']",True
phone armband case,dining room,loungeroom,"[""prostitute's bedroom"", 'dining room', 'loungeroom', 'bowl', 'dimly lit room']",False
phone stand,television room,television room,"['butt', 'schoolroom', 'television room', 'board', 'one of the classrooms']",True
photo,cabinet,cabinet,"['bunk', 'dresser', 'house', 'cabinet', 'shell']",True
photocopier,library,library,"['study', 'drawer', 'board', 'class room', 'library']",True
photograph,home,bedroom,"['bedroom', 'ballroom', 'home', 'delivery room', 'corridor']",False
piccalilli,jar,jar,"['bookshelf', 'sink', 'jar', ""child's bedroom"", 'bar']",True
picture frame,television room,television room,"['anor room', 'television room', 'hive', 'press', ' middle of the room']",True
pie,oven,none,"['press', 'bathroom and kitchen', 'oven', ' middle of the room', 'music room']",False
pill,bottle,bathroom drawer,"['one of the classrooms', 'bathroom drawer', 'bottle', 'pantry', 'bath']",False
pillow,bedroom,bedroom,"['hall', 'bath', 'different room', 'bedroom', 'belfry']",True
pillowcase,bedroom,bedroom,"['band room', 'bedroom', 'sofa', 'floor', 'beehive']",True
pineapple,jar,jar,"['jar', 'belfry', 'bedroom', 'locker', 'car']",True
pirate,boat,boat,"['boat', ' middle of the room', 'bank', 'teapot', 'cellar']",True
pit,backyard,backyard,"['classroom', 'backyard', 'purse', 'shaker', 'deck']",True
pitcher base,garage,bright room,"['garage', 'quiver', 'basement', 'cubicle', 'bright room']",False
pizza,oven,oven,"['bedroom drawer', 'grand ballroom', 'oven', 'shoe', 'bathroom and kitchen']",True
plant,living room,living room,"['ambulance', 'cellar', 'backpack', 'den', 'living room']",True
plant container,utility room,independent room,"['independent room', 'drawer', 'utility room', ""teenager's bedroom"", 'mansion']",False
plant saucer,kitchen,kitchen,"['suitcase', 'boat', 'kitchen', 'art classroom', 'grand ballroom']",True
plate,living room,living room,"['suitcase', 'chest', 'bunk', 'living room', 'bag']",True
platter,cabinet,cabinet,"['bathroom drawer', 'range', 'breadbox', 'cabinet', 'bath']",True
plum,corridor,lounge,"['board', 'corridor', 'hall', 'lounge', 'castle']",False
plumbing,house,house,"['pot', 'ir rooms', 'livingroom', 'house', 'toaster']",True
plunger,bathroom,bathroom,"['dwelling', 'dimly lit room', 'bathroom', 'bathroom drawer', 'washer']",True
popsicle,freezer,freezer,"['box', 'beehive', 'carton', 'press', 'freezer']",True
pork,oven,oven,"['oven', 'corridor', 'storage room', 'loft', 'truck']",True
portable speaker,closet,ballroom,"['closet', 'wardrobe', 'bowl', 'icebox', 'ballroom']",False
poster,bedroom,bedroom,"['head', 'bedroom', 'toolbox', 'toolbox', 'engine']",True
pot,kitchen,kitchen,"['dungeon', 'bathroom cabinet', 'kitchen', 'spoon', 'sink']",True
potato,kitchen,kitchen,"['bathroom drawer', 'basket', 'kitchen', 'barrel', 'bundle']",True
potpourri,drawer,livingroom,"['drawer', 'way', 'livingroom', 'head', 'engine']",False
potted meat can,pantry room,pantry room,"['kitchen or bathroom', 'board', 'trunk', 'pantry room', 'motorbike']",True
pottery,chamber,chamber,"['cat', 'dwelling', 'master bedroom', 'ballroom', 'chamber']",True
pouch,pantry,bag,"['dishwasher', 'pantry', 'bag', 'house', 'pitcher']",False
power drill,childs room,bag,"['pan', 'floor', 'childs room', 'bag', 'board']",False
prawn,oven,stove,"['oven', 'shaker', 'bathroom cabinet', 'stove', 'hall']",False
presentation,way,backpack,"['dining room', 'backpack', 'belfry', 'bay', 'way']",False
preserve,jar,tea room,"['side of the room', 'garage', 'jar', 'tea room', 'lobby']",False
pressure cooker,exercise room,locker,"['belfry', 'music room', 'locker', 'exercise room', 'plate']",False
pretzel,oven,table,"['master bedroom', 'schoolroom', 'oven', 'table', 'head']",False
propellor,boat,boat,"['boat', ""children's room"", 'tea room', 'place', ""prostitute's bedroom""]",True
prow,boat,boat,"['pot', 'carton', 'card room', 'home', 'boat']",True
pudding,container,kitchen or bathroom,"['bay', 'kitchen or bathroom', 'bike', 'furniture', 'container']",False
pudding box,bathroom,drawer,"['bright room', 'spoon', 'bathroom', 'band room', 'drawer']",False
pump,boat,boat,"['boat', 'mailbox', 'truck', 'container', 'house']",True
puzzle game,childs room,childs room,"['childs room', 'case', 'dumpster', 'every room', 'restroom']",True
pyjama,bedroom,bedroom,"['aquarium', 'shaker', 'machine', 'bedroom', 'bright room']",True
quilt,trunk,trunk,"['cellar', 'cubicle', 'shelf', 'trunk', 'pot']",True
rack,oven,independent room,"['sofa', 'house', 'independent room', 'pod', 'oven']",False
racquetball,pantry room,shelf,"['pantry room', 'master bedroom', 'shelf', 'briefcase', ""children's room""]",False
radiator,apartment,apartment,"['den', 'package', 'apartment', 'shell', 'bath']",True
radio,bedroom,bedroom,"['place', 'automobile', 'teapot', 'cabinet', 'bedroom']",True
rafter,attic,attic,"['board', 'safe', 'range', 'attic', 'garage']",True
rag,cabinet,cabinet,"['anor room', 'independent room', 'cabinet', 'purse', 'apartment']",True
raincoat,backpack,backpack,"['machine', 'bike', 'toolbox', 'backpack', 'library']",True
ramekin,kitchen,kitchen,"['one of the classrooms', 'kitchen', 'kitchen or bathroom', 'room of the house', 'box']",True
reader,library,library,"['garden', 'library', 'spoon', 'basket', 'can']",True
reference,library,library,"['barrel', 'library', 'study', 'cat', 'keg']",True
refrigerator,home,home,"['cabinet', ' middle of the room', 'locker', 'briefcase', 'home']",True
remote control,living room,living room,"['bay', 'oven', 'living room', 'floor', 'trunk']",True
remotecontrol,bedroom,bedroom,"['motorbike', 'spoon', 'one room flat', 'room', 'bedroom']",True
residence,home,home,"[""prostitute's bedroom"", 'bathroom and kitchen', 'garden', 'bathroom', 'home']",True
restroom,library,bathroom and kitchen,"['case', 'bathroom and kitchen', 'corridor', 'library', 'laundry room']",False
rib,refrigerator,refrigerator,"['refrigerator', 'boot', 'cruet', 'hive', ""person's living room""]",True
ribbon,bath,purse,"['purse', 'boat', 'bath', 'bunk', 'exercise room']",False
rice,refrigerator,refrigerator,"['shoe', 'pod', 'cat', 'refrigerator', 'bag']",True
rmal laminator,playroom,one room flat,"['playroom', 'one room flat', 'pot', 'oven', 'wardrobe']",False
roast,oven,refrigerator,"['bottle', 'refrigerator', 'oven', 'pocket', 'fridge']",False
robe,suitcase,dormroom,"['one room flat', 'package', 'library', 'suitcase', 'dormroom']",False
rod,engine,engine,"['tank', 'desk', 'bath', 'engine', 'washer']",True
roll,breadbox,breadbox,"['breadbox', 'toolbox', 'box', 'orchestra', 'shaker']",True
rolodex,desk,desk,"['desk', 'case', 'aquarium', ""cash's room"", 'trunk']",True
romaine,refrigerator,refrigerator,"['microwave', 'loungeroom', 'refrigerator', 'shaker', 'hall']",True
rook,castle,castle,"['bundle', 'lounge', 'cruet', 'ballroom', 'castle']",True
room,apartment,apartment,"['apartment', 'nest', 'garden', 'cabin', 'living room']",True
roomdecor,living room,living room,"['closet', 'container', 'living room', 'cruet', 'teapot']",True
rope,boat,boat,"['garbage', 'boat', 'playroom', 'library', 'packet']",True
rose,garden,garden,"['backpack', 'jar', 'garden', 'suitcase', 'bus']",True
rotisserie,oven,oven,"[""child's bedroom"", 'card room', 'handbag', 'box', 'oven']",True
router,corridor,corridor,"[""child's room"", 'carton', 'corridor', 'dungeon', ""child's room""]",True
row,table,hall,"['package', 'hall', 'table', ' middle of the room', 'bedroom']",False
rubiks cube,exercise room,home,"['dishwasher', 'pan', 'home', 'exercise room', 'nest']",False
rudder,boat,boat,"['shaker', 'boat', 'bathroom and kitchen', 'machine', 'playroom']",True
rug,table,most rooms,"['aquarium', 'wardrobe', 'shoe', 'table', 'most rooms']",False
rule,classroom,classroom,"['jacket', 'classroom', 'pot', 'ir rooms', 'delivery room']",True
ruler,cabinet,cabinet,"['carton', 'every room', 'bathroom or kitchen', 'cabinet', 'nest']",True
sachet,drawer,drawer,"['deck', 'ambulance', 'motel room', ' middle of the room', 'drawer']",True
safe,living room,home office,"['castle', 'home office', 'freezer', 'living room', 'bottle']",False
salad,refrigerator,refrigerator,"['dining room', 'lamp', 'backyard', 'refrigerator', 'dining room']",True
salmon,oven,oven,"['room', 'oven', 'place', 'deck', 'library']",True
salt,cabinet,cabinet,"['fridge', 'garbage', 'cabinet', 'kitchen', 'camp']",True
salt shaker,childs room,place,"['place', 'grand ballroom', 'icebox', 'childs room', 'dungeon']",False
saltshaker,kitchen,kitchen,"['kitchen', 'bottle', 'lamp', 'hospital drug storeroom', 'room of the house']",True
sander,cabinet,cabinet,"['machine', 'bunk', 'cabinet', 'shell', 'way']",True
sandwich,plate,plate,"['camp', 'glass', ""child's bedroom"", 'corridor', 'plate']",True
sanitary pads,bathroom,bathroom,"['bathroom', 'room of the house', 'box', 'hospital drug storeroom', 'garden']",True
sauce,plate,pitcher,"['palace', 'automobile', 'table', 'plate', 'pitcher']",False
saucepan,cabinet,pantry room,"['cellar', 'cabinet', 'playroom', 'sedan', 'pantry room']",False
saucer,kitchen,kitchen,"['camp', 'delivery room', 'kitchen', 'nest', 'bathtub']",True
