object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
desk,"['home office', 'bedroom', 'living room', 'kitchen', 'garage']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.2222222222222222,0.2222222222222222
desk caddy,"['desk', 'office', 'study', 'bedroom', ""child's room""]",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
desklamp,"['desk', 'nightstand', 'bookshelf', 'living room table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
desktop,"['home office', 'bedroom', 'living room']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
dessert,"['refrigerator', 'countertop', 'dining table', 'pantry', 'cupboard']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
diaper pack,"['nursery', 'changing table', 'bathroom', 'closet', 'under the sink']",0.3333333333333333,0.0,0.3333333333333333,0.41666666666666663,0.0,0.058823529411764705,0.11764705882352941
diary,"['bedroom nightstand', 'bedroom dresser', 'bedroom desk', 'living room bookshelf', 'office desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dictionary,"['bookshelf', 'living room table', 'home office desk', 'nightstand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dietary supplement,"['bathroom cabinet', 'kitchen counter', 'nightstand', 'medicine cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dime,"['coin jar', 'countertop', 'floor', 'couch cushions', 'dresser', 'nightstand', 'car']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
diningtable,"['dining room', 'kitchen', 'living room']",0.5,0.0,0.25,0.25,0.0,0.5,0.5
dinner,"['dining table', 'kitchen counter', 'refrigerator', 'stovetop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish,"['kitchen sink', 'dishwasher', 'drying rack', 'kitchen counter', 'kitchen table', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish drainer,"['kitchen sink', 'kitchen counter', 'next to sink']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dishsponge,"['kitchen sink', 'under the kitchen sink', 'next to the dish soap', 'in a caddy by the sink']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dishtowel,"['kitchen counter', 'kitchen sink', 'oven handle', 'dish drying rack']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dishwasher,"['kitchen', 'utility room']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
dispensing closure,"['kitchen counter', 'pantry', 'under the sink', 'bathroom counter', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
document,"['desk', 'bookshelf', 'filing cabinet', 'table', 'countertop', 'floor', 'drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog bowl,"['kitchen', 'mudroom', 'laundry room', 'living room', 'patio']",1.0,1.0,1.0,0.75,0.058823529411764705,0.058823529411764705,0.11764705882352941
dog chew toy,"['living room', 'bedroom', 'hallway', 'under furniture', 'dog bed']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
dogbed,"['living room', 'bedroom', 'hallway', 'laundry room', 'basement']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
dollhouse toy,"[""child's bedroom"", 'playroom', 'living room']",0.5,0.0,0.25,0.25,0.0,0.11764705882352941,0.11764705882352941
donut,"['kitchen counter', 'pantry', 'dining table', 'coffee table', 'trash can']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
door,"['entrance', 'bedroom', 'bathroom', 'closet', 'kitchen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
doughnut,"['kitchen counter', 'pantry', 'dining table', 'coffee table', 'garbage can']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
drawer,"['bedroom', 'kitchen', 'bathroom', 'living room', 'office', 'hallway']",1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.4444444444444444
dress,"['bedroom closet', 'bedroom dresser', 'laundry basket', 'bathroom floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dresser,"['bedroom', 'hallway', 'guest room', 'living room']",1.0,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333
dressing,"['bedroom closet', 'bedroom dresser', 'laundry basket', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
drill,"['garage', 'toolbox', 'shed', 'basement', 'workshop']",0.5,0.0,0.5,0.41666666666666663,0.0,0.3333333333333333,0.3333333333333333
drink,"['kitchen counter', 'refrigerator', 'dining table', 'coffee table', 'bedside table', 'desk']",0.5,0.0,0.5,0.5,0.0,0.14285714285714285,0.14285714285714285
drink coaster,"['coffee table', 'end table', 'dining table', 'nightstand', 'bar cart']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
driveway,"['1. outside the house', 'connected to the street\n2. in front of the garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
drum,"['attic', 'basement', 'garage', 'living room', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dryer,"['laundry room', 'basement', 'utility closet', 'garage']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
duck,"[""child's bedroom"", 'bathroom', 'living room shelf', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
duct,"['basement', 'attic', 'utility closet', 'garage', 'under sink', 'behind appliances']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
duct tape,"['toolbox', 'junk drawer', 'garage', 'basement', 'under the sink']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.058823529411764705,0.058823529411764705
dumbbell,"['bedroom', 'home gym', 'garage', 'living room']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
dumbbell rack,"['garage', 'basement', 'home gym', 'spare bedroom', 'living room']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
dungeon,"['basement', 'attic', 'garage', 'spare room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
dustbin,"['kitchen', 'bathroom', 'bedroom', 'office', 'garage']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
dustpan and brush,"['utility closet', 'under the sink', 'laundry room', 'garage', 'near the back door']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
dutch oven,"['kitchen cabinet', 'stovetop', 'countertop', 'dining table', 'oven']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
duvet,"['bedroom', 'guest room', 'linen closet']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
easter basket,"['living room', 'dining room', 'kitchen', 'bedroom', 'hallway closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
edible,"['kitchen', 'pantry', 'dining room', 'refrigerator', 'countertop', 'table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
egg,"['refrigerator', 'countertop', 'pantry', 'cupboard', 'bowl', 'trash can']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
eggplant,"['refrigerator', 'countertop', 'fruit bowl', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric heater,"['living room', 'bedroom', 'bathroom', 'hallway']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
electric toothbrush,"['bathroom counter', 'bathroom cabinet', 'medicine cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
electronic adapter,"['desk drawer', 'nightstand drawer', 'living room shelf', 'under the couch', 'kitchen counter', 'junk drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
electronic cable,"['living room', 'bedroom', 'office', 'behind furniture', 'under desk', 'in drawer', 'next to electronics.']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
elevator,"['', 'basement', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
emperor,"['bookshelf', 'display cabinet', 'bedroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
encyclopedia,"['bookshelf', 'study', 'living room', 'office', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
engraving,"['living room shelf', 'study desk', 'bedroom nightstand', 'display cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
envelope,"['desk', 'kitchen counter', 'table', 'mailbox', 'nightstand', 'shelf', 'drawer']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
face moisturizer,"['bathroom counter', 'bedroom nightstand', 'medicine cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
faucet,"['kitchen sink', 'bathroom sink', 'laundry room sink', 'bathtub', 'outdoor hose bib']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiberglass,"['bathroom', 'kitchen', 'garage', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
figurine,"['bookshelf', 'mantelpiece', 'coffee table', 'nightstand', 'display cabinet', 'desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
file sorter,"['desk', 'home office', 'bookshelf', 'filing cabinet']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.058823529411764705
film,"['living room', 'bedroom', 'home office', 'attic', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fingerpaint,"['art table', ""child's room"", 'playroom', 'craft closet', 'storage bin']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.058823529411764705,0.058823529411764705
fire,"['fireplace', 'fire pit', 'stove', 'oven', 'candle', 'grill']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
firearm,"['safe', 'drawer', 'closet', 'nightstand', 'under bed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fireplace,"['living room', 'family room', 'den', 'bedroom', 'basement']",1.0,1.0,1.0,0.8,0.1111111111111111,0.3333333333333333,0.5555555555555556
fish,"['refrigerator', 'freezer', 'countertop', 'sink', 'fish tank']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
fitness tracker wristband,"['nightstand', 'bedroom floor', 'bathroom counter', 'dresser', 'living room coffee table', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
flag,"['living room', 'bedroom', 'attic', 'garage', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
flashlight,"['drawer', 'junk drawer', 'toolbox', 'nightstand', 'car', 'garage']",0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
flat screwdriver,"['toolbox', 'junk drawer', 'kitchen drawer', 'garage', 'shed']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
floor,"['living room', 'bedroom', 'kitchen', 'bathroom', 'hallway', 'entryway']",1.0,1.0,1.0,1.0,0.25,0.75,1.0
floorlamp,"['living room', 'bedroom', 'office', 'hallway']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
flour,"['kitchen counter', 'pantry', 'cupboard', 'refrigerator']",0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333
foam brick,"['toy bin', 'garage', 'storage closet', 'basement', 'attic']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.058823529411764705
folder,"['desk', 'bookshelf', 'filing cabinet', 'drawer', 'briefcase', 'countertop', 'coffee table']",0.2,0.0,0.0,0.2,0.0,0.0,0.05
fondant,"['kitchen pantry', 'kitchen counter', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,"['refrigerator', 'pantry', 'countertop', 'dining table', 'kitchen cabinets']",1.0,1.0,1.0,1.0,0.05,0.1,0.1
foot,"['bedroom', 'bathroom', 'living room', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
footstool,"['living room', 'bedroom', 'family room']",1.0,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5
foresail,"['garage', 'attic', 'basement', 'shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fork,"['kitchen drawer', 'dishwasher', 'kitchen counter', 'dining table', 'cutlery tray']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
form,"['desk', 'bookshelf', 'filing cabinet', 'kitchen counter', 'coffee table', 'nightstand.']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
foundation,"['basement', 'crawl space', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
foyer,"['entryway', 'hallway', 'mudroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame,"['living room wall', 'bedroom wall', 'hallway wall', 'office wall', 'shelf', 'mantelpiece']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
freezer,"['kitchen', 'garage', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
fridge,"['kitchen', 'garage', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
frosting,"['refrigerator', 'pantry', 'cupboard', 'countertop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fruit,"['kitchen counter', 'fruit bowl', 'refrigerator', 'pantry']",0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333
fruit snack,"['kitchen counter', 'pantry', 'cupboard', ""child's bedroom"", 'living room coffee table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
fur,"['couch', 'rug', 'carpet', 'bed', 'pet bed', 'clothing', 'curtains', 'air vents']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
furnace,"['basement', 'utility room', 'garage', 'attic']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
furniture,"['living room', 'bedroom', 'dining room', 'office', 'hallway', 'patio', 'balcony']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
galley,"['kitchen', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garage,"['attached to house', 'detached from house', 'driveway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garbage,"['kitchen trash can', 'bathroom trash can', 'bedroom trash can', 'office trash can', 'diaper pail']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garbagebag,"['kitchen', 'bathroom', 'bedroom', 'garage', 'under the sink']",1.0,1.0,0.75,0.75,0.5,0.5,0.5
garbagecan,"['kitchen', 'bathroom', 'office', 'bedroom', 'garage']",1.0,1.0,1.0,0.9166666666666666,0.25,0.5,0.75
garlic,"['kitchen counter', 'pantry', 'spice rack', 'refrigerator', 'garlic keeper']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garment,"['bedroom closet', 'bedroom dresser', 'laundry basket', 'bathroom floor', 'living room couch', 'chair']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
garter,"['dresser drawer', 'nightstand drawer', 'under the bed', 'bathroom drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gas,"['kitchen', 'garage', 'basement', 'outdoors (near grill)']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gate,"['staircase', 'doorway', 'fireplace', 'playroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gauze,"['bathroom cabinet', 'medicine cabinet', 'first aid kit', 'junk drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gear,"['toolbox', 'garage', 'shed', 'workshop', 'drawer', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gel,"['bathroom', 'kitchen']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
gelatin box,"['refrigerator', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gin,"['kitchen cabinet', 'bar cart', 'liquor cabinet', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
glove,"['coat closet', 'entryway', 'laundry basket', 'bedroom', 'living room', 'junk drawer']",0.25,0.0,0.0,0.325,0.0,0.0,0.10526315789473684
golf ball,"['living room', 'garage', 'bedroom', 'office', 'basement']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
goose,"['living room', 'kitchen', 'dining room', 'bedroom', 'attic', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphics card,"['computer desk', 'home office', 'living room entertainment center', 'bedroom desk']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.058823529411764705
guard,"['front door', 'back door', 'garage', 'bedroom closet', 'under bed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
guinness,"['refrigerator', 'pantry', 'countertop', 'bar cart']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gun,"['safe', 'drawer', 'nightstand', 'closet', 'under bed']",0.25,0.0,0.0,0.25,0.0,0.0,0.125
hair color,"['bathroom cabinet', 'bedroom drawer', 'linen closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hair conditioner,"['bathroom sink', 'shower/tub', 'medicine cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hair dryer,"['bathroom', 'bedroom', 'linen closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
hair straightener,"['bathroom counter', 'bedroom dresser', 'bathroom drawer', 'linen closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ham,"['refrigerator', 'pantry', 'countertop', 'table']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
hammer,"['garage', 'toolbox', 'shed', 'basement', 'workshop']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
hand,"['bathroom sink', 'kitchen sink', 'bedroom nightstand', 'living room coffee table', 'entryway table', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hand bell,"['nightstand', 'entryway table', 'shelf', 'drawer', 'desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
handbag,"['entryway', 'bedroom', 'living room', 'closet', 'dining room']",0.5,0.0,0.5833333333333333,0.47916666666666663,0.0,0.11764705882352941,0.23529411764705882
handset,"['nightstand', 'coffee table', 'sofa', 'desk', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
handtowel,"['bathroom sink', 'kitchen sink', 'near stove']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
handtowelholder,"['bathroom', 'kitchen']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
harbor,"['living room', 'bookshelf', 'coffee table', 'desk', ""child's room""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hard drive,"['desk drawer', 'computer desk', 'bookshelf', 'storage box', 'home office.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hard drive case,"['desk', 'bookshelf', 'nightstand', 'closet', 'drawer']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
hardware,"['garage', 'shed', 'basement', 'toolbox', 'workshop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hat,"['coat closet', 'bedroom', 'entryway', 'living room', 'car', 'hook by the door']",0.5,0.0,0.5,0.5,0.0,0.043478260869565216,0.08695652173913043
headlight,"['garage', 'toolbox', 'shed', 'car']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
headphone,"['bedroom', 'living room', 'office/study', 'kitchen counter', 'backpack/bag']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
heater,"['living room', 'bedroom', 'bathroom', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
heavy duty gloves,"['garage', 'utility closet', 'under the kitchen sink', 'shed']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
heavy master chef can,"['pantry', 'cupboard', 'shelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hedge,"['garden', 'yard', 'planter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
helmet,"['garage', 'entryway', 'closet', 'bedroom', 'living room']",1.0,1.0,0.8333333333333333,0.6041666666666666,0.058823529411764705,0.11764705882352941,0.23529411764705882
herring,"['refrigerator', 'pantry', 'freezer', 'countertop', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
herring fillets,"['refrigerator', 'freezer', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
holdall,"['bedroom', 'hallway', 'closet', 'garage', 'under bed']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
honey,"['kitchen counter', 'pantry', 'cupboard', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
honey dipper,"['kitchen counter', 'pantry', 'honey jar', 'drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
horn,"['kitchen drawer', 'living room shelf', 'attic', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
house,"['living room', 'bedroom', 'hallway', 'dining room', 'kitchen']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
houseplant,"['living room', 'bedroom', 'kitchen', 'bathroom', 'hallway', 'dining room']",1.0,1.0,1.0,1.0,0.25,0.75,1.0
icecream,"['freezer', 'refrigerator', 'kitchen counter', 'pantry']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
incontinence pads,"['bathroom cabinet', 'under the bed', 'bedside table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ingredient,"['pantry', 'refrigerator', 'countertop', 'cabinet', 'drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ink cartridge,"['desk drawer', 'printer', 'office shelf', 'supply closet', 'junk drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
instant camera,"['living room', 'bedroom', 'desk', 'coffee table', 'shelf']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
invitation card,"['kitchen counter', 'dining table', 'entryway table', 'mailbox', 'coffee table', 'desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipod,"['bedroom nightstand', 'living room coffee table', 'kitchen counter', 'backpack/bag', 'home office desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack,"['toolbox', 'garage', 'shed', 'junk drawer', 'car']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacket,"['coat closet', 'bedroom closet', 'back of a chair', 'on a hook by the door', 'laundry basket.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
jam,"['kitchen counter', 'refrigerator', 'pantry', 'cupboard']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
jar,"['kitchen counter', 'pantry', 'refrigerator', 'cupboard', 'dining table']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.08695652173913043,0.08695652173913043
jean,"['bedroom closet', 'bedroom floor', 'laundry basket', 'dresser drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenga,"['living room', 'game closet', 'shelf', 'coffee table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
jewelry,"['bedroom dresser', 'bathroom counter', 'jewelry box', 'nightstand drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
jewelry box,"['bedroom dresser', 'bathroom counter', 'jewelry armoire', 'nightstand drawer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
joist,"['attic', 'basement', 'crawlspace']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
journal,"['nightstand', 'desk', 'bookshelf', 'coffee table', 'bedside table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
juice,"['refrigerator', 'pantry', 'countertop', 'dining table']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
jukebox,"['living room', 'basement', 'garage', 'den']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
junk,"['junk drawer', 'basement', 'attic', 'garage', 'under beds', 'closets', 'spare room', 'behind furniture.']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285
kettle,"['kitchen counter', 'kitchen cupboard', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyboard,"['desk', 'table', 'lap', 'shelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
keychain,"['entryway table', 'coat rack', 'hook by the door', 'junk drawer', 'purse/bag', 'nightstand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitchen,"['1. ground floor', '2. open plan living area', '3. attached to dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitchenette,"['kitchen', 'dining room', 'living room', 'basement', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
knife,"['kitchen drawer', 'knife block', 'cutlery tray', 'on a cutting board']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
knife block,"['kitchen counter', 'kitchen drawer', 'knife block holder on countertop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
labeling tape,"['desk drawer', 'kitchen drawer', 'junk drawer', 'toolbox', 'craft supplies area']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ladle,"['kitchen drawer', 'utensil holder', 'next to the stove', 'on the counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lamb,"['freezer', 'refrigerator', ""child's bedroom"", 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lamp,"['nightstand', 'living room table', 'desk', 'end table', 'bookshelf']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.045454545454545456,0.045454545454545456
lantern,"['living room', 'bedroom', 'dining room', 'patio', 'bookshelf']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
laptop,"['desk', 'coffee table', 'bedroom nightstand', 'kitchen counter', 'sofa']",1.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555
laptop cover,"['desk', 'coffee table', 'sofa', 'bedside table', 'bookshelf', 'floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
laptop stand,"['desk', 'coffee table', 'bedside table', 'kitchen counter', 'home office']",0.2,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
large marker,"['desk drawer', 'junk drawer', 'art supply box', 'kitchen counter', ""child's bedroom floor"", 'living room coffee table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lasagna,"['refrigerator', 'oven', 'countertop', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
laundry,"['hamper', 'bedroom', 'bathroom', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
laundry box,"['laundry room', 'bedroom', 'bathroom']",0.5,0.0,0.25,0.25,0.0,0.11764705882352941,0.11764705882352941
laundryhamper,"['bedroom', 'bathroom', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
laxative,"['bathroom cabinet', 'medicine cabinet', 'linen closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lego duplo,"[""children's bedroom"", 'living room', 'playroom', 'storage bin/closet']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
lemon,"['refrigerator', 'fruit bowl', 'countertop', 'kitchen sink', 'compost bin']",1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842
letter holder,"['entryway table', 'desk', 'kitchen counter', 'bookshelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lettuce,"['refrigerator', 'countertop', 'sink', 'compost bin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
library,"['living room', 'study', 'bedroom', 'office', 'den']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lid,"['kitchen counter', 'kitchen cabinet', 'pantry', 'dining table', 'bathroom counter', 'floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
lifeboat,"[""this is a tricky one! lifeboats aren't typical household items.  \n\nif i *had* to guess where someone might store a lifeboat in a home"", 'it would be:\n\ngarage', 'basement', 'shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
light,"['living room', 'bedroom', 'kitchen', 'hallway', 'bathroom', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
light bulb,"['living room ceiling', 'bedroom ceiling', 'kitchen ceiling', 'bathroom ceiling', 'hallway ceiling', 'lamp', 'closet']",0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
lightswitch,"['wall', 'hallway', 'entryway', 'bedroom', 'living room', 'kitchen', 'bathroom']",0.25,0.0,0.0,0.25,0.0,0.0,0.25
