task,affordance,correct_tool,predicted_tool,tool_choices,correct_prediction
polishing furniture,smoothen,abrader,abrader,"['bur', 'chain tong', 'book', 'blunt file', 'abrader']",True
repairing electronics,solder,soldering iron,soldering iron,"['soldering iron', 'spokeshave', 'keyboard', 'rasp', 'instant noodle']",True
making jewelery,solder,soldering iron,soldering iron,"['bath tub basin', 'crosscut saw', 'kitchen knife', 'instant noodle', 'soldering iron']",True
fixing plumbing,solder,soldering iron,spade bit,"['soldering iron', 'garden tool', 'bread knife', 'spade bit', 'spray bottle']",False
applying spreads on bread,spread,palette knife,palette knife,"['palette knife', 'counterbore', 'hunting knife', 'abrader', 'chain saw']",True
spreading icing on a cake,spread,pointing trowel,pointing trowel,"['break seal', 'stamp', 'pointing trowel', 'pestle', ""plumber's snake""]",True
distributing cleaning products,spread,tableknife,pump type plier,"['fork', 'tableknife', 'laptop', 'hook wrench', 'pump type plier']",False
organizing documents,staple,stapler,stapler,"['stapler', 'crank', 'gouge', 'khukurus', 'dado plane']",True
repairing books,staple,stapler,glue stick,"['lancet', 'scauper', 'glue stick', 'carriage wrench', 'stapler']",False
removing dirt from your teeth,stick,toothpick,toothpick,"['toothpick', 'power tool', 'pencil', 'showerdoor', 'hand shovel']",True
storing fruits and vegetables,store,box,box,"['spreader', 'box', 'metal box', 'razorblade', 'winebottle']",True
storing clean utensils,store,desk,desk,"[""croupier's rake"", 'palette knife', 'paper cutter', 'desk', 'dumbbell']",True
packing books for house shifting,store,dresser,claw hatchet,"['thinning shear', 'axe', 'handstamp', 'dresser', 'claw hatchet']",False
keeping sporting equipment,store,box,box,"['circular saw', 'showercurtain', 'ottoman', 'box', 'straight razor']",True
storing important documents,store,dresser,dresser,"['book', 'dresser', 'trench knife', 'ottoman', 'clasp knife']",True
storing cereal box,store,box,box,"['toiletpaperhanger', 'box', 'die', 'food cup', 'dumbbell']",True
keeping dirty clothes,store,dresser,dresser,"['shovel', ""bricklayer's hammer"", 'cap', 'dresser', 'hand tool']",True
storing dog treats,store,desk,sidetable,"['sidetable', 'hand drill', 'desk', 'tennisracket', 'clipper']",False
organizing items,store,shelving unit,shelving unit,"['soapbar', 'dirk', 'shelving unit', 'backsaw', 'portable saw']",True
removing isolation from wires,strip,wire stripper,wire stripper,"['food bag', 'alligator wrench', 'wire stripper', 'garden tool', 'pruning saw']",True
supporting a laptop,support,footstool,footstool,"['footstool', 'socket wrench', 'neolith', 'die', 'round file']",True
displaying a statue,support,side table,side table,"['bayonet', 'painting', 'wateringcan', 'side table', 'battle ax']",True
eating dinner,support,stool,stool,"['bed', 'jigsaw', 'spade bit', 'stool', 'compass saw']",True
packing soil,tamp,stemmer,scraper,"['countertop', 'stemmer', 'scraper', 'creditcard', 'scrubbrush']",False
preparing coffee in a filter,tamp,tamp,tamp,"['remote control', 'rat tail file', 'tamp', 'pincer', 'circular saw']",True
setting tiles,tamp,stemmer,stemmer,"['crank handle', 'bolt cutter', 'stemmer', 'crosscut saw', 'adjustable wrench']",True
telling the time,time,cell phone,cell phone,"['plastic box', 'bevel', 'die', 'stiletto', 'cell phone']",True
managing schedules,time,watch,watch,"['dumbbell', 'watch', 'egg', 'portable saw', 'tennisracket']",True
clearing the drain,unclog,trap and drain auger,trap and drain auger,"['trap and drain auger', 'cigar cutter', 'pruning knife', 'paper box', 'food jar']",True
fixing a toilet,unclog,trap and drain auger,trap and drain auger,"['spraybottle', 'folding saw', 'expansion bit', 'burr', 'trap and drain auger']",True
cleaning pipes,unclog,plunger,plunger,"['spoon', 'keyhole saw', 'watering can', 'cd', 'plunger']",True
washing dishes,wash,keyhole saw,side table,"['bit', 'shaver', 'side table', 'keyhole saw', 'dumbbell']",False
washing a fruit before cutting,wash,bandsaw,sparkplug wrench,"['sparkplug wrench', 'posthole digger', 'shiv', 'hammer', 'bandsaw']",False
washing your face,wash,compass saw,paper cutter,"['paper cutter', 'parang', 'firmer chisel', 'compass saw', 'circular saw']",False
doing laundry,wash,compass saw,burin,"['burin', 'compass saw', 'showercurtain', 'pin wrench', 'monkey wrench']",False
cleaning dishes,wash,stamping machine,ball,"['stamping machine', 'footstool', 'jack', 'plexor.n.wn.medicine', 'ball']",False
cleaning a surface,wipe,butter knife,butter knife,"['stoveburner', 'butter knife', 'sofa', 'nailfile', 'dog bed']",True
removing stains,wipe,butter knife,butter knife,"['stool', 'hatchet', 'bradawl', 'butter knife', 'slouse']",True
wiping a surface clean,wipe,case knife,trowel,"['jackscrew', 'case knife', 'shelvingunit', 'sandblaster', 'trowel']",False
storing food,wrap,ball,pallet,"['ball', 'dry battery', 'awl', 'pallet', 'parer']",False
protecting items,wrap,water bottle,garbage can,"['trepan', 'two handed saw', 'water bottle', 'garbage can', 'stillson wrench']",False
tightening bolts,wrench,alligator wrench,alligator wrench,"['alligator wrench', 'hand mower', 'beading plane', 'burr', 'wire stripper']",True
loosening bolts,wrench,brace wrench,brace wrench,"['brace wrench', 'circular saw', 'spade bit', 'television', 'crank']",True
adjusting fixtures,wrench,monkey wrench,monkey wrench,"['box wrench', 'stiletto', 'monkey wrench', 'bathtubbasin', 'surgical knife']",True
changing bicycle components,wrench,box wrench,pin wrench,"['palette knife', 'box wrench', 'glass cutter', 'pin wrench', 'paper box']",False
making a shopping list,write,desktop,desktop,"['desktop', 'candle', 'dog wrench', 'spud', 'alarmclock']",True
keeping a journal,write,pencil,pencil,"['pipe wrench', 'saltshaker', 'cross bit', 'pencil', 'scoop']",True
labelling items,write,pencil,pencil,"['garden tool', 'garbagebag', ""carpenter's mallet"", 'pencil', 'coffee machine']",True
writing a letter,write,laptop,laptop,"['toilet paper', 'soda can', 'spade', 'laptop', 'can opener']",True
