task,affordance,correct_tool,predicted_tool,tool_choices,correct_prediction
polishing furniture,smoothen,abrader,blunt file,"['abrader', 'bur', 'book', 'chain tong', 'blunt file']",False
repairing electronics,solder,soldering iron,soldering iron,"['soldering iron', 'rasp', 'instant noodle', 'spokeshave', 'keyboard']",True
making jewelery,solder,soldering iron,soldering iron,"['bath tub basin', 'crosscut saw', 'kitchen knife', 'instant noodle', 'soldering iron']",True
fixing plumbing,solder,soldering iron,spade bit,"['bread knife', 'soldering iron', 'spade bit', 'garden tool', 'spray bottle']",False
applying spreads on bread,spread,palette knife,palette knife,"['abrader', 'hunting knife', 'chain saw', 'counterbore', 'palette knife']",True
spreading icing on a cake,spread,pointing trowel,pointing trowel,"['break seal', 'pointing trowel', 'pestle', ""plumber's snake"", 'stamp']",True
distributing cleaning products,spread,tableknife,laptop,"['pump type plier', 'hook wrench', 'laptop', 'tableknife', 'fork']",False
organizing documents,staple,stapler,stapler,"['stapler', 'khukurus', 'gouge', 'crank', 'dado plane']",True
repairing books,staple,stapler,glue stick,"['lancet', 'scauper', 'stapler', 'glue stick', 'carriage wrench']",False
removing dirt from your teeth,stick,toothpick,toothpick,"['pencil', 'hand shovel', 'power tool', 'showerdoor', 'toothpick']",True
storing fruits and vegetables,store,box,box,"['razorblade', 'winebottle', 'box', 'metal box', 'spreader']",True
storing clean utensils,store,desk,desk,"[""croupier's rake"", 'palette knife', 'paper cutter', 'dumbbell', 'desk']",True
packing books for house shifting,store,dresser,dresser,"['claw hatchet', 'dresser', 'thinning shear', 'handstamp', 'axe']",True
keeping sporting equipment,store,box,box,"['straight razor', 'box', 'showercurtain', 'circular saw', 'ottoman']",True
storing important documents,store,dresser,dresser,"['clasp knife', 'book', 'ottoman', 'trench knife', 'dresser']",True
storing cereal box,store,box,box,"['toiletpaperhanger', 'dumbbell', 'die', 'box', 'food cup']",True
keeping dirty clothes,store,dresser,dresser,"['dresser', 'hand tool', 'shovel', 'cap', ""bricklayer's hammer""]",True
storing dog treats,store,desk,sidetable,"['clipper', 'sidetable', 'desk', 'hand drill', 'tennisracket']",False
organizing items,store,shelving unit,shelving unit,"['dirk', 'soapbar', 'portable saw', 'backsaw', 'shelving unit']",True
removing isolation from wires,strip,wire stripper,wire stripper,"['alligator wrench', 'pruning saw', 'wire stripper', 'garden tool', 'food bag']",True
supporting a laptop,support,footstool,footstool,"['round file', 'socket wrench', 'footstool', 'die', 'neolith']",True
displaying a statue,support,side table,side table,"['battle ax', 'painting', 'side table', 'bayonet', 'wateringcan']",True
eating dinner,support,stool,stool,"['jigsaw', 'spade bit', 'compass saw', 'stool', 'bed']",True
packing soil,tamp,stemmer,scraper,"['creditcard', 'countertop', 'scrubbrush', 'stemmer', 'scraper']",False
preparing coffee in a filter,tamp,tamp,tamp,"['rat tail file', 'pincer', 'tamp', 'circular saw', 'remote control']",True
setting tiles,tamp,stemmer,adjustable wrench,"['crosscut saw', 'crank handle', 'bolt cutter', 'stemmer', 'adjustable wrench']",False
telling the time,time,cell phone,cell phone,"['die', 'plastic box', 'stiletto', 'cell phone', 'bevel']",True
managing schedules,time,watch,watch,"['watch', 'egg', 'tennisracket', 'portable saw', 'dumbbell']",True
clearing the drain,unclog,trap and drain auger,trap and drain auger,"['trap and drain auger', 'food jar', 'paper box', 'cigar cutter', 'pruning knife']",True
fixing a toilet,unclog,trap and drain auger,trap and drain auger,"['folding saw', 'spraybottle', 'burr', 'trap and drain auger', 'expansion bit']",True
cleaning pipes,unclog,plunger,plunger,"['plunger', 'spoon', 'watering can', 'keyhole saw', 'cd']",True
washing dishes,wash,keyhole saw,bit,"['shaver', 'dumbbell', 'keyhole saw', 'side table', 'bit']",False
washing a fruit before cutting,wash,bandsaw,shiv,"['sparkplug wrench', 'bandsaw', 'hammer', 'posthole digger', 'shiv']",False
washing your face,wash,compass saw,none,"['paper cutter', 'parang', 'circular saw', 'firmer chisel', 'compass saw']",False
doing laundry,wash,compass saw,burin,"['pin wrench', 'showercurtain', 'monkey wrench', 'compass saw', 'burin']",False
cleaning dishes,wash,stamping machine,none,"['ball', 'plexor.n.wn.medicine', 'jack', 'footstool', 'stamping machine']",False
cleaning a surface,wipe,butter knife,butter knife,"['dog bed', 'butter knife', 'stoveburner', 'sofa', 'nailfile']",True
removing stains,wipe,butter knife,slouse,"['hatchet', 'butter knife', 'bradawl', 'slouse', 'stool']",False
wiping a surface clean,wipe,case knife,case knife,"['sandblaster', 'case knife', 'trowel', 'shelvingunit', 'jackscrew']",True
storing food,wrap,ball,pallet,"['pallet', 'parer', 'ball', 'awl', 'dry battery']",False
protecting items,wrap,water bottle,garbage can,"['trepan', 'two handed saw', 'garbage can', 'stillson wrench', 'water bottle']",False
tightening bolts,wrench,alligator wrench,alligator wrench,"['beading plane', 'wire stripper', 'burr', 'alligator wrench', 'hand mower']",True
loosening bolts,wrench,brace wrench,crank,"['brace wrench', 'spade bit', 'television', 'circular saw', 'crank']",False
adjusting fixtures,wrench,monkey wrench,monkey wrench,"['surgical knife', 'stiletto', 'monkey wrench', 'bathtubbasin', 'box wrench']",True
changing bicycle components,wrench,box wrench,box wrench,"['paper box', 'pin wrench', 'box wrench', 'palette knife', 'glass cutter']",True
making a shopping list,write,desktop,desktop,"['alarmclock', 'candle', 'dog wrench', 'desktop', 'spud']",True
keeping a journal,write,pencil,pencil,"['pencil', 'cross bit', 'scoop', 'pipe wrench', 'saltshaker']",True
labelling items,write,pencil,pencil,"[""carpenter's mallet"", 'coffee machine', 'garbagebag', 'garden tool', 'pencil']",True
writing a letter,write,laptop,laptop,"['toilet paper', 'spade', 'laptop', 'can opener', 'soda can']",True
