object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,drawer,"['house', 'garbage', 'ir rooms', 'refrigerator', 'drawer']",False
gelatin box,home office,home office,"['camp', 'floor', 'home office', ""child's room"", 'sack']",True
gin,bar,bar,"['jar', 'bar', 'cat', 'basement', 'bedroom']",True
glove,bathroom,case,"['cellar', 'case', 'hotel room', 'bathroom', 'tea room']",False
golf ball,kitchen,range,"['range', 'automobile', 'dwelling', 'shell', 'kitchen']",False
goose,oven,house,"['one of  classrooms', 'bag', 'oven', 'purse', 'house']",False
graphics card,home office,home office,"['bookshelf', 'home office', 'floor', 'one room flat', 'tin']",True
guard,kitchen,den,"['kitchen', 'den', 'bathroom drawer', 'orchestra', 'dormroom']",False
guinness,bar,bar,"['toaster', 'furniture', 'hamper', 'dormroom', 'bar']",True
gun,trunk,trunk,"['microwave', 'trunk', 'chest', 'fridge', 'dining room']",True
hair color,storage room,storage room,"['class room', 'den', 'loungeroom', 'storage room', 'cat']",True
hair conditioner,utility room,utility room,"['bus', 'palace', 'delivery room', 'utility room', 'ir rooms']",True
hair dryer,bathroom,bathroom,"['glass', 'lounge', 'dresser', 'bathroom', 'toaster']",True
hair straightener,storage room,dwelling,"['storage room', 'dwelling', 'castle', 'pitcher', 'tin']",False
ham,refrigerator,refrigerator,"['drawer', 'board', 'bundle', 'kitchen or bathroom', 'refrigerator']",True
hammer,playroom,sack,"['guest room', 'playroom', 'refrigerator', 'sack', 'delivery room']",False
hand,pocket,pocket,"[""children's room"", 'trap', 'pocket', ""cash's room"", 'backyard']",True
hand bell,garage,study,"['cabin', 'boat', 'study', 'family room', 'garage']",False
handbag,television room,television room,"['sedan', 'television room', 'backpack', 'cubicle', 'motorbike']",True
handset,cradle,cradle,"['independant room', 'cradle', 'bathroom drawer', 'vault', 'every room']",True
handtowel,bathroom,bathroom,"['side of  room', 'orchestra', 'pantry room', 'library', 'bathroom']",True
handtowelholder,bathroom,bathroom,"['bathroom', 'hotel room', 'grand ballroom', 'court', 'pod']",True
harbor,boat,boat,"['dishwasher', 'dresser', 'boat', 'laundry room', 'container']",True
hard drive,utility room,utility room,"['room of house', 'backyard', 'jacket', 'bright room', 'utility room']",True
hard drive case,home office,home office,"['different room', 'cup', 'home office', 'butt', 'press']",True
hardware,house,drawer,"['hamper', 'drawer', 'waiting room', 'house', 'every room']",False
hat,closet,closet,"['sedan', 'cellar', 'car', 'toaster', 'closet']",True
headlight,car,car,"['mansion', 'cruet', 'car', 'dining room', 'side of  room']",True
headphone,television room,desk,"['desk', 'fridge', 'television room', 'dresser', 'aquarium']",False
heater,house,room of house,"['quiver', 'board', 'house', 'room of house', 'board']",False
heavy duty gloves,lobby,attic,"['box', 'lobby', 'bottle', 'oven', 'attic']",False
heavy master chef can,corridor,carton,"['corridor', 'carton', 'hotel room', 'livingroom', 'motorbike']",False
hedge,backyard,backyard,"['backyard', 'family room', 'case', 'furniture', 'bathroom or kitchen']",True
helmet,playroom,playroom,"['tank', 'playroom', 'well', 'shaker', 'bar']",True
herring,jar,jar,"['chest', 'lounge', 'class room', 'jar', 'hive']",True
herring fillets,playroom,kitchen,"['box', 'broom closet', 'kitchen or bathroom', 'playroom', 'home']",False
holdall,closet,closet,"['toolbox', 'cellar', 'closet', 'cellar', 'hotel room']",True
honey,beehive,storage room,"['cruet', 'storage room', 'storage room', 'beehive', 'bag']",False
honey dipper,kitchen,kitchen,"['backpack', 'kitchen', 'fridge', 'container', 'dwelling']",True
horn,truck,truck,"['truck', 'dormroom', 'engine', 'wallet', ""cash's room""]",True
house,bedroom,home,"['independant room', 'orchestra', 'home', 'family room', 'bedroom']",False
houseplant,living room,living room,"[""child's bedroom"", 'freezer', 'sink', 'purse', 'living room']",True
icecream,freezer,freezer,"['freezer', 'delivery room', 'court', 'bathroom', 'refrigerator']",True
incontinence pads,garage,package,"['table', 'garage', 'plate', 'hive', 'package']",False
ingredient,kitchen,kitchen,"['numerous modern washrooms', 'art classroom', 'every room', 'kitchen', 'television room']",True
ink cartridge,home office,home office,"['waiting room', 'bathroom drawer', 'hospital drug storeroom', 'garbage', 'home office']",True
instant camera,closet,closet,"['schoolroom', 'lamp', 'closet', 'bright room', 'nest']",True
invitation card,utility room,press,"['quiver', 'sofa', 'teapot', 'utility room', 'press']",False
ipod,apartment,apartment,"['bathroom drawer', 'fridge', 'apartment', 'broom closet', 'delivery room']",True
jack,box,box,"['pantry', 'loft', 'box', 'tank', 'breadbox']",True
jacket,suitcase,storage room,"['pantry', 'suitcase', 'icebox', 'storage room', 'storage room']",False
jam,jar,kitchen,"['childs room', 'garbage', 'guest room', 'kitchen', 'jar']",False
jar,childs room,bookshelf,"['bookshelf', 'childs room', 'middle of  room', 'washer', 'cat']",False
jean,closet,closet,"['carton', 'livin room', 'toaster', 'closet', 'bathtub']",True
jenga,corridor,dresser,"['handbag', 'bath', 'bright room', 'dresser', 'corridor']",False
jewelry,box,box,"['bike', 'bicycle', 'breadbox', 'pantry', 'box']",True
jewelry box,childs room,childs room,"['dumpster', 'refrigerator', 'bike', 'childs room', 'loungeroom']",True
john,prostitute's bedroom,one of classrooms,"['music room', 'one of  classrooms', 'attic', ""prostitute's bedroom"", 'safe']",False
joist,basement,basement,"['stand', 'spoon', 'basement', 'wallet', 'middle of  room']",True
journal,library,library,"['toolbox', 'library', 'music room', 'cat', 'aquarium']",True
juice,refrigerator,refrigerator,"['court', 'hive', 'refrigerator', 'bathtub', 'bowl']",True
jukebox,bar,bar,"[""prostitute's bedroom"", 'hamper', 'bar', 'handbag', 'lamp']",True
junk,cellar,cellar,"['bank', 'separate room', 'cellar', 'shell', 'one of  classrooms']",True
kettle,kitchen,kitchen,"['kitchen', 'card room', 'basement', 'bag', 'backyard']",True
keyboard,exercise room,teenager's bedroom,"['exercise room', 'waiting room', 'one room flat', ""teenager's bedroom"", 'ambulance']",False
keychain,living room,cabinet,"['living room', 'toaster', 'utility room', 'pitcher', 'cabinet']",False
kitchen,home,home,"['childs room', 'quiver', 'home', 'suitcase', 'keg']",True
kitchenette,hotel room,hotel room,"['hotel room', 'pitcher', 'band room', 'bus', 'bathroom cabinet']",True
knife,kitchen,kitchen,"['shaker', 'package', 'middle of  room', 'kitchen', 'chamber']",True
knife block,television room,press,"['icebox', 'room of house', 'television room', 'press', 'garbage']",False
labeling tape,home office,home office,"['delivery room', 'home office', 'attic', 'camp', 'castle']",True
ladle,kitchen,kitchen,"['home', ""child's room"", 'breadbox', 'machine', 'kitchen']",True
lamb,oven,bed,"['drawer', 'bathtub', 'oven', 'bed', 'bus']",False
lame,loft,shelf,"['aquarium', 'bay', 'backyard', 'loft', 'shelf']",False
lamp,bedroom,bedroom,"['bedroom', 'sink', 'refrigerator', 'wallet', ""children's room""]",True
lantern,home office,side of room,"['card room', 'home office', 'art classroom', ""cash's room"", 'side of  room']",False
laptop,bedroom,bedroom,"['bathroom and kitchen', 'loungeroom', 'bedroom', 'one room flat', 'microwave']",True
laptop cover,home office,home office,"['pot', 'home office', 'bay', 'dishwasher', 'foyer']",True
laptop stand,lobby,lobby,"['cabin', 'toaster', 'lobby', 'breadbox', 'trunk']",True
large marker,bedroom,case,"['locker', 'case', 'bedroom', 'barrel', 'belfry']",False
lasagna,plate,plate,"['motel room', 'home office', 'pitcher', 'plate', 'dresser']",True
laundry,cellar,cellar,"['bank', 'every room', 'family room', 'apartment', 'cellar']",True
laundry box,garage,garage,"['sink', 'microwave', 'backpack', 'garage', 'dumpster']",True
laundryhamper,bedroom,storage room,"['boat', 'handbag', 'storage room', 'anor room', 'bedroom']",False
laxative,television room,can,"['hamper', 'can', 'bus', 'television room', 'art classroom']",False
lego duplo,lobby,art classroom,"['cat', 'art classroom', 'lobby', 'microwave', 'shell']",False
lemon,corridor,table,"['bus', 'head', 'table', 'sedan', 'corridor']",False
letter holder,exercise room,exercise room,"['exercise room', 'microwave', 'automobile', 'lamp', 'wallet']",True
lettuce,kitchen,kitchen,"['shell', 'shoe', 'kitchen', 'handbag', 'way']",True
library,room,lounge,"['cat', 'laundry room', 'lounge', 'room', ""teenager's bedroom""]",False
lid,drawer,drawer,"['drawer', 'band room', 'carton', 'foyer', 'bundle']",True
lifeboat,boat,boat,"['sack', 'tin', 'lounge', 'boat', 'nest']",True
light,attic,attic,"['apartment', 'machine', 'spoon', 'attic', 'dresser']",True
light bulb,garage,garage,"['pitcher', 'belfry', 'bunk', 'one of  classrooms', 'garage']",True
lightswitch,bathroom,corridor,"['corridor', 'spoon', 'bathroom', 'class room', 'dwelling']",False
lime squeezer,television room,numerous modern washrooms,"['trunk', 'television room', 'safe', 'purse', 'numerous modern washrooms']",False
linoleum,house,exercise room,"['carton', 'safe', 'house', 'toolbox', 'exercise room']",False
lip,can,drawer,"['fridge', 'drawer', 'delivery room', 'teapot', 'can']",False
lipstick,bathroom,bathroom,"['beehive', 'bathroom', 'living rooms', 'bike', 'aquarium']",True
liquor,bar,bar,"[""child's bedroom"", 'foyer', 'bathroom', 'bar', 'bunk']",True
loaf,fridge,fridge,"['fridge', 'small room', 'toolbox', 'microwave', 'stove']",True
lobster,tank,tank,"['tank', 'table', 'bath', 'loft', 'floor']",True
loft,apartment,garage,"['drawer', 'garage', 'lamp', 'bathroom and kitchen', 'apartment']",False
lotion,cabinet,bathroom,"['utility room', 'cabinet', ""teenager's bedroom"", 'ir rooms', 'bathroom and kitchen']",False
lunch,backpack,refrigerator,"['refrigerator', 'backpack', 'sack', 'shell', 'castle']",False
lunch bag,kitchen,kitchen,"[""child's bedroom"", 'bedroom drawer', 'kitchen', 'package', 'camp']",True
lunch box,closet,closet,"['wallet', 'foyer', 'master bedroom', 'closet', 'delivery room']",True
magazine,table,table,"['playroom', 'bike', 'shell', 'orchestra', 'table']",True
magnet,fridge,fridge,"['freezer', 'deck', 'hospital drug storeroom', 'dishwasher', 'fridge']",True
magnifying glass,dining room,basket,"['dining room', 'bowl', 'camp', 'basket', 'quiver']",False
mail,fridge,stand,"['shoe', 'fridge', 'hamper', 'dresser', 'stand']",False
mailbox,garden,garden,"['aquarium', 'garden', ""men's restroom"", 'parlor', 'bar']",True
mainsail,boat,boat,"['ir rooms', 'hatbox', 'boat', 'every room', 'bike']",True
makeup,purse,purse,"['purse', 'car', 'library', 'belfry', 'garden']",True
marshmallow,oven,side of room,"['delivery room', 'oven', 'hive', 'side of  room', 'art classroom']",False
mascara,dining room,chamber,"['chamber', ""cash's room"", 'house', 'dining room', 'refrigerator']",False
mast,boat,boat,"['boat', 'backyard', 'box', 'bathroom drawer', 'vault']",True
master chef can,bedroom,tea room,"['bedroom', 'tea room', 'bathroom cabinet', 'bath', 'den']",False
mat,house,child's bedroom,"['restroom', 'pot', 'stand', ""child's bedroom"", 'house']",False
match,backpack,backpack,"['bathtub', 'shaker', 'one of  classrooms', 'backpack', 'aquarium']",True
mattress,bed,guest room,"['guest room', 'bicycle', 'attic', 'garage', 'bed']",False
mayo,jar,icebox,"['icebox', 'basement', 'bedroom drawer', 'jar', 'art classroom']",False
mayonnaise,jar,jar,"['different room', 'closet', 'lounge', 'home office', 'jar']",True
measuring tape,bedroom,ir rooms,"['bedroom', 'range', 'ir rooms', 'way', 'shaker']",False
meatloaf,oven,oven,"['packet', 'master bedroom', 'sink', 'oven', 'glass']",True
medicine,garage,study,"['garage', 'backpack', ""child's bedroom"", 'study', 'cabin']",False
memory,pantry,attic,"['dresser', 'pantry', 'stand', 'lobby', 'attic']",False
meringue,oven,tea room,"['oven', 'spoon', 'bar', 'tea room', 'mansion']",False
mess,table,cabinet,"['table', 'hatbox', 'cabinet', 'waiting room', 'chest']",False
metronome,class room,class room,"['jar', 'hotel room', 'small room', 'class room', 'dimly lit room']",True
microwave,kitchen,kitchen,"['livingroom', 'handbag', ""teenager's bedroom"", 'furniture', 'kitchen']",True
milk,bottle,bottle,"['microwave', 'garage', 'bottle', 'jar', 'basement']",True
milk fror,dining room,freezer,"['dining room', 'ballroom', 'vault', 'freezer', 'range']",False
mini soccer ball,kitchen,teenager's bedroom,"['hospital drug storeroom', 'ir rooms', 'classroom', 'kitchen', ""teenager's bedroom""]",False
mint,refrigerator,refrigerator,"['cat', 'refrigerator', 'belfry', 'bundle', 'bar']",True
mirror,bedroom,bedroom,"['bedroom', 'stove', 'bike', 'home', 'purse']",True
mit,bed,locker,"['bundle', 'pitcher', 'container', 'locker', 'bed']",False
moistener,purse,garage,"['packet', 'pot', 'purse', 'garage', 'pod']",False
mold,breadbox,freezer,"['hospital drug storeroom', 'freezer', 'small room', 'breadbox', 'stove']",False
monitor,desk,desk,"['sedan', 'desk', 'motel room', 'broom closet', 'separate room']",True
moonshine,jar,safe,"['safe', 'jar', 'loft', 'livingroom', 'freezer']",False
mop,apartment,apartment,"['motorbike', 'apartment', 'master bedroom', 'grand ballroom', 'camp']",True
morboard,exercise room,stand,"['basement', 'stand', 'exercise room', 'shelf', 'band room']",False
mouse,kitchen,family room,"['breadbox', 'family room', 'kitchen', 'boot', 'stove']",False
mouse pad,playroom,suitcase,"['motel room', 'shaker', 'playroom', 'dishwasher', 'suitcase']",False
mousepad,desk,desk,"['court', 'dormroom', 'machine', 'desk', 'ambulance']",True
movie dvd,pantry room,music room,"['pantry room', 'dresser', 'room of house', 'toolbox', 'music room']",False
muffin,oven,oven,"['hive', 'bike', 'oven', 'package', ""children's room""]",True
mug,kitchen,kitchen,"['most rooms', 'purse', 'kitchen', 'basket', 'breadbox']",True
mule,pitcher,separate room,"['safe', 'pitcher', 'middle of  room', 'separate room', 'den']",False
multiport hub,storage room,storage room,"['storage room', 'laundry room', 'backpack', 'basement', 'parlor']",True
museum,castle,castle,"['restroom', 'castle', 'independant room', 'range', 'court']",True
mustard bottle,playroom,fridge,"['library', 'fridge', 'press', 'playroom', 'bicycle']",False
nail,cabinet,cabinet,"['cellar', 'cabinet', 'most rooms', 'livingroom', 'dimly lit room']",True
napkin,table,table,"[""child's room"", 'bedroom drawer', ""men's restroom"", 'spoon', 'table']",True
neck rest,playroom,study,"['bath', 'study', 'teapot', 'playroom', 'sack']",False
neckwear,closet,closet,"['hive', 'home', 'garden', 'bright room', 'closet']",True
net,boat,boat,"['middle of  room', 'boat', 'bathroom cabinet', 'bedroom drawer', 'way']",True
netting,backpack,kitchen or bathroom,"['backpack', 'sink', 'bottle', 'kitchen or bathroom', 'jar']",False
newspaper,living room,living room,"['bay', 'attic', 'restroom', 'living room', 'washer']",True
nine hole peg test,bathroom,machine,"['chamber', 'foyer', 'machine', 'bathroom', 'bag']",False
nintendo switch,garage,sofa,"['boot', 'sofa', 'garage', 'orchestra', 'trap']",False
notebook,package,room,"['room', 'package', 'bus', 'shaker', 'room']",False
oil,car,car,"['suitcase', 'bathroom drawer', 'different room', 'car', 'loungeroom']",True
ointment,jar,every bedroom,"['can', 'room of house', 'every bedroom', 'backpack', 'jar']",False
olive,refrigerator,refrigerator,"['master bedroom', 'storage room', 'lounge', 'refrigerator', 'toaster']",True
orange,playroom,drawer,"['playroom', 'tank', 'drawer', 'tank', 'ir rooms']",False
organiser,desk,desk,"['castle', 'engine', 'safe', 'desk', 'plate']",True
ottoman,living room,living room,"['loft', 'living room', 'keg', 'sink', 'art classroom']",True
outfit,closet,closet,"['dwelling', 'art classroom', 'stand', 'closet', 'hive']",True
oven,stove,kitchen,"['stove', 'trunk', 'kitchen or bathroom', 'place', 'motorbike']",False
pad,bathroom drawer,bathroom drawer,"['floor', ""cash's room"", 'can', 'bathroom drawer', 'lounge']",True
padlock,utility room,utility room,"['trap', 'bundle', 'utility room', 'keg', 'one of  classrooms']",True
paint,can,can,"['dimly lit room', 'can', 'press', 'bottle', 'cradle']",True
paint bottle set,exercise room,study,"['study', 'separate room', 'sack', 'exercise room', 'car']",False
paint maker,pantry room,study,"['camp', 'pantry room', 'study', 'broom closet', 'pitcher']",False
painting,living room,living room,"['anor room', 'bar', 'bag', 'refrigerator', 'living room']",True
pajama,suitcase,closet,"['purse', 'closet', 'carton', 'suitcase', 'bath']",False
pan,kitchen,kitchen,"['class room', 'kitchen', 'butt', 'freezer', 'foyer']",True
pantry,kitchen,kitchen,"['mansion', 'pitcher', 'purse', 'bar', 'kitchen']",True
paper,suitcase,storage room,"['microwave', 'kitchen', 'suitcase', 'bathtub', 'storage room']",False
paper bag,exercise room,person's living room,"['tank', 'aquarium', ""person's living room"", 'exercise room', 'pocket']",False
paperclip,cabinet,cabinet,"['hall', 'apartment', 'ir rooms', 'bedroom', 'cabinet']",True
papertowelroll,kitchen,kitchen,"['laundry room', 'kitchen', 'bag', 'one room flat', 'table']",True
paperweight,desk,desk,"['room', 'library', 'desk', 'dishwasher', ""person's living room""]",True
parchment sheet,pantry room,pantry room,"['belfry', 'handbag', 'barrel', 'sedan', 'pantry room']",True
parsley,plate,kitchen,"['sedan', 'childs room', 'spoon', 'plate', 'kitchen']",False
pasta,pantry,pantry,"['pantry', 'mansion', 'bedroom drawer', 'bank', 'basket']",True
paste,cabinet,cabinet,"['teapot', 'anor room', 'way', 'room', 'cabinet']",True
pastry,tin,table,"['pot', 'tin', 'shaker', 'table', 'chamber']",False
pea,freezer,freezer,"['bathroom cabinet', 'bottle', 'sedan', 'freezer', 'restroom']",True
peach,exercise room,every bedroom,"['hotel room', 'bookshelf', 'shaker', 'exercise room', 'every bedroom']",False
pear,bathroom,apartment,"['bathroom', ""children's room"", 'washer', 'apartment', 'wardrobe']",False
pedal,car,car,"['car', 'fridge', 'pantry', 'cubicle', 'bathroom and kitchen']",True
peg and hammer toy,utility room,person's living room,"['foyer', 'separate room', ""person's living room"", 'utility room', 'lamp']",False
pen,living room,living room,"['motorbike', 'most rooms', 'card room', 'living room', 'place']",True
pencil,bedroom,basket,"['butt', 'bedroom', 'washer', 'toaster', 'basket']",False
pencil case,lobby,room of house,"['lobby', 'room of house', 'boot', 'home', 'teapot']",False
pepper,oven,oven,"['bar', 'parlor', 'furniture', 'oven', 'package']",True
peppermint,kitchen,kitchen,"['kitchen', 'icebox', 'sink', 'loungeroom', 'bathroom cabinet']",True
peppershaker,kitchen,kitchen,"['small room', 'kitchen', 'trunk', 'backpack', 'backpack']",True
pepsi,fridge,fridge,"['bicycle', 'belfry', 'fridge', 'pan', 'shoe']",True
pepsi can pack,garage,garage,"['different room', 'bus', 'bar', 'plate', 'garage']",True
perfume,cabinet,cabinet,"['living room', 'basket', 'room', 'bunk', 'cabinet']",True
pesto,jar,jar,"['jar', 'deck', 'beehive', 'ambulance', 'restroom']",True
pet food supplement,television room,television room,"['lamp', 'different room', 'television room', 'independant room', 'sedan']",True
phillips screwdriver,kitchen,board,"['board', 'kitchen', 'hall', 'hatbox', 'bathroom cabinet']",False
phone,pocket,pocket,"['pantry room', 'pocket', 'bunk', 'kitchen or bathroom', 'trap']",True
phone armband case,dining room,loungeroom,"['bowl', ""prostitute's bedroom"", 'loungeroom', 'dining room', 'dimly lit room']",False
phone stand,television room,television room,"['one of  classrooms', 'board', 'schoolroom', 'television room', 'butt']",True
photo,cabinet,dresser,"['cabinet', 'shell', 'house', 'bunk', 'dresser']",False
photocopier,library,class room,"['board', 'drawer', 'library', 'class room', 'study']",False
photograph,home,bedroom,"['ballroom', 'corridor', 'home', 'delivery room', 'bedroom']",False
piccalilli,jar,jar,"['jar', 'bookshelf', ""child's bedroom"", 'sink', 'bar']",True
picture frame,television room,television room,"['hive', 'press', 'anor room', 'middle of  room', 'television room']",True
pie,oven,kitchen,"['music room', 'oven', 'bathroom and kitchen', 'press', 'middle of  room']",False
pill,bottle,bathroom drawer,"['bathroom drawer', 'one of  classrooms', 'bath', 'pantry', 'bottle']",False
pillow,bedroom,bedroom,"['bath', 'belfry', 'hall', 'bedroom', 'different room']",True
pillowcase,bedroom,bedroom,"['sofa', 'band room', 'beehive', 'bedroom', 'floor']",True
pineapple,jar,locker,"['belfry', 'car', 'locker', 'bedroom', 'jar']",False
pirate,boat,boat,"['bank', 'cellar', 'teapot', 'middle of  room', 'boat']",True
pit,backyard,backyard,"['classroom', 'purse', 'backyard', 'shaker', 'deck']",True
pitcher base,garage,basement,"['garage', 'quiver', 'basement', 'cubicle', 'bright room']",False
pizza,oven,kitchen,"['shoe', 'oven', 'bedroom drawer', 'bathroom and kitchen', 'grand ballroom']",False
plant,living room,living room,"['cellar', 'living room', 'backpack', 'den', 'ambulance']",True
plant container,utility room,utility room,"['utility room', ""teenager's bedroom"", 'drawer', 'independant room', 'mansion']",True
plant saucer,kitchen,kitchen,"['suitcase', 'kitchen', 'boat', 'art classroom', 'grand ballroom']",True
plate,living room,living room,"['bunk', 'chest', 'living room', 'bag', 'suitcase']",True
platter,cabinet,cabinet,"['range', 'bathroom drawer', 'cabinet', 'breadbox', 'bath']",True
plum,corridor,lounge,"['corridor', 'hall', 'lounge', 'castle', 'board']",False
plumbing,house,house,"['ir rooms', 'house', 'pot', 'toaster', 'livingroom']",True
plunger,bathroom,bathroom,"['dwelling', 'bathroom drawer', 'washer', 'bathroom', 'dimly lit room']",True
popsicle,freezer,freezer,"['carton', 'freezer', 'beehive', 'press', 'box']",True
pork,oven,oven,"['truck', 'loft', 'storage room', 'corridor', 'oven']",True
portable speaker,closet,closet,"['icebox', 'closet', 'ballroom', 'wardrobe', 'bowl']",True
poster,bedroom,bedroom,"['engine', 'head', 'toolbox', 'toolbox', 'bedroom']",True
pot,kitchen,kitchen,"['spoon', 'kitchen', 'bathroom cabinet', 'dungeon', 'sink']",True
potato,kitchen,kitchen,"['bathroom drawer', 'kitchen', 'basket', 'bundle', 'barrel']",True
potpourri,drawer,livingroom,"['head', 'engine', 'way', 'drawer', 'livingroom']",False
potted meat can,pantry room,pantry room,"['kitchen or bathroom', 'motorbike', 'pantry room', 'board', 'trunk']",True
pottery,chamber,chamber,"['master bedroom', 'ballroom', 'dwelling', 'cat', 'chamber']",True
pouch,pantry,bag,"['pitcher', 'house', 'pantry', 'bag', 'dishwasher']",False
power drill,childs room,bag,"['board', 'floor', 'childs room', 'pan', 'bag']",False
prawn,oven,stove,"['oven', 'hall', 'stove', 'bathroom cabinet', 'shaker']",False
presentation,way,backpack,"['backpack', 'dining room', 'belfry', 'bay', 'way']",False
preserve,jar,jar,"['side of  room', 'jar', 'garage', 'lobby', 'tea room']",True
pressure cooker,exercise room,locker,"['locker', 'exercise room', 'belfry', 'music room', 'plate']",False
pretzel,oven,table,"['schoolroom', 'table', 'oven', 'head', 'master bedroom']",False
propellor,boat,boat,"[""prostitute's bedroom"", 'place', 'boat', ""children's room"", 'tea room']",True
prow,boat,boat,"['carton', 'boat', 'pot', 'home', 'card room']",True
pudding,container,kitchen,"['furniture', 'kitchen or bathroom', 'container', 'bike', 'bay']",False
pudding box,bathroom,drawer,"['drawer', 'band room', 'spoon', 'bathroom', 'bright room']",False
pump,boat,container,"['truck', 'container', 'boat', 'mailbox', 'house']",False
puzzle game,childs room,childs room,"['every room', 'case', 'restroom', 'dumpster', 'childs room']",True
pyjama,bedroom,bedroom,"['shaker', 'bright room', 'machine', 'bedroom', 'aquarium']",True
quilt,trunk,trunk,"['shelf', 'cellar', 'cubicle', 'pot', 'trunk']",True
rack,oven,independant room,"['oven', 'pod', 'sofa', 'independant room', 'house']",False
racquetball,pantry room,shelf,"['shelf', ""children's room"", 'briefcase', 'master bedroom', 'pantry room']",False
radiator,apartment,den,"['bath', 'apartment', 'shell', 'den', 'package']",False
radio,bedroom,cabinet,"['place', 'bedroom', 'automobile', 'cabinet', 'teapot']",False
rafter,attic,attic,"['safe', 'board', 'attic', 'range', 'garage']",True
rag,cabinet,cabinet,"['apartment', 'independant room', 'purse', 'anor room', 'cabinet']",True
raincoat,backpack,backpack,"['bike', 'backpack', 'toolbox', 'machine', 'library']",True
ramekin,kitchen,kitchen,"['box', 'one of  classrooms', 'kitchen or bathroom', 'room of house', 'kitchen']",True
reader,library,library,"['basket', 'spoon', 'garden', 'library', 'can']",True
reference,library,library,"['cat', 'library', 'study', 'barrel', 'keg']",True
refrigerator,home,home,"['home', 'cabinet', 'briefcase', 'middle of  room', 'locker']",True
remote control,living room,living room,"['trunk', 'living room', 'oven', 'bay', 'floor']",True
remotecontrol,bedroom,bedroom,"['spoon', 'room', 'one room flat', 'bedroom', 'motorbike']",True
residence,home,home,"['garden', 'home', 'bathroom and kitchen', ""prostitute's bedroom"", 'bathroom']",True
restroom,library,bathroom,"['corridor', 'case', 'library', 'bathroom and kitchen', 'laundry room']",False
rib,refrigerator,refrigerator,"['refrigerator', 'cruet', 'hive', 'boot', ""person's living room""]",True
ribbon,bath,purse,"['boat', 'bunk', 'exercise room', 'purse', 'bath']",False
rice,refrigerator,bag,"['cat', 'pod', 'shoe', 'bag', 'refrigerator']",False
rmal laminator,playroom,wardrobe,"['pot', 'one room flat', 'playroom', 'wardrobe', 'oven']",False
roast,oven,fridge,"['bottle', 'pocket', 'fridge', 'oven', 'refrigerator']",False
robe,suitcase,dormroom,"['one room flat', 'package', 'suitcase', 'library', 'dormroom']",False
rod,engine,desk,"['desk', 'engine', 'tank', 'bath', 'washer']",False
roll,breadbox,breadbox,"['toolbox', 'orchestra', 'box', 'shaker', 'breadbox']",True
rolodex,desk,desk,"['desk', 'trunk', 'aquarium', 'case', ""cash's room""]",True
romaine,refrigerator,refrigerator,"['loungeroom', 'refrigerator', 'hall', 'microwave', 'shaker']",True
rook,castle,castle,"['cruet', 'ballroom', 'bundle', 'castle', 'lounge']",True
room,apartment,living room,"['nest', 'cabin', 'garden', 'apartment', 'living room']",False
roomdecor,living room,living room,"['closet', 'cruet', 'living room', 'container', 'teapot']",True
rope,boat,boat,"['library', 'garbage', 'packet', 'boat', 'playroom']",True
rose,garden,garden,"['jar', 'garden', 'bus', 'backpack', 'suitcase']",True
rotisserie,oven,oven,"['handbag', 'oven', 'box', 'card room', ""child's bedroom""]",True
router,corridor,corridor,"[""child's room"", 'dungeon', 'carton', 'corridor', ""child's room""]",True
row,table,table,"['package', 'table', 'bedroom', 'middle of  room', 'hall']",True
rubiks cube,exercise room,home,"['exercise room', 'dishwasher', 'pan', 'home', 'nest']",False
rudder,boat,boat,"['machine', 'shaker', 'bathroom and kitchen', 'boat', 'playroom']",True
rug,table,most rooms,"['table', 'aquarium', 'shoe', 'wardrobe', 'most rooms']",False
rule,classroom,classroom,"['pot', 'delivery room', 'ir rooms', 'classroom', 'jacket']",True
ruler,cabinet,cabinet,"['cabinet', 'carton', 'nest', 'every room', 'bathroom or kitchen']",True
sachet,drawer,drawer,"['deck', 'motel room', 'middle of  room', 'drawer', 'ambulance']",True
safe,living room,home office,"['living room', 'castle', 'bottle', 'freezer', 'home office']",False
salad,refrigerator,refrigerator,"['dining room', 'backyard', 'lamp', 'dining room', 'refrigerator']",True
salmon,oven,oven,"['deck', 'room', 'oven', 'place', 'library']",True
salt,cabinet,kitchen,"['cabinet', 'garbage', 'camp', 'kitchen', 'fridge']",False
salt shaker,childs room,icebox,"['childs room', 'grand ballroom', 'dungeon', 'place', 'icebox']",False
saltshaker,kitchen,kitchen,"['hospital drug storeroom', 'lamp', 'bottle', 'room of house', 'kitchen']",True
sander,cabinet,cabinet,"['machine', 'bunk', 'cabinet', 'way', 'shell']",True
sandwich,plate,plate,"['plate', 'camp', 'corridor', 'glass', ""child's bedroom""]",True
sanitary pads,bathroom,bathroom,"['hospital drug storeroom', 'room of house', 'garden', 'bathroom', 'box']",True
sauce,plate,table,"['plate', 'table', 'palace', 'automobile', 'pitcher']",False
saucepan,cabinet,cabinet,"['cellar', 'pantry room', 'cabinet', 'playroom', 'sedan']",True
saucer,kitchen,kitchen,"['delivery room', 'kitchen', 'camp', 'bathtub', 'nest']",True
saute pan,exercise room,press,"['hall', 'exercise room', 'press', 'trap', 'bed']",False
