object,correct_location,predicted_location,location_choices,correct_prediction
gelatin box,home office,home office,"['floor', 'camp', 'sack', ""child's room"", 'home office']",True
gin,bar,bar,"['jar', 'basement', 'cat', 'bar', 'bedroom']",True
glove,bathroom,case,"['cellar', 'case', 'tea room', 'hotel room', 'bathroom']",False
golf ball,kitchen,range,"['kitchen', 'dwelling', 'automobile', 'shell', 'range']",False
goose,oven,purse,"['house', 'one of the classrooms', 'bag', 'oven', 'purse']",False
graphics card,home office,home office,"['one room flat', 'home office', 'bookshelf', 'tin', 'floor']",True
guard,kitchen,den,"['den', 'orchestra', 'bathroom drawer', 'kitchen', 'dormroom']",False
guinness,bar,bar,"['hamper', 'bar', 'toaster', 'dormroom', 'furniture']",True
gun,trunk,trunk,"['trunk', 'microwave', 'fridge', 'dining room', 'chest']",True
hair color,storage room,storage room,"['loungeroom', 'cat', 'den', 'class room', 'storage room']",True
hair conditioner,utility room,utility room,"['palace', 'delivery room', 'ir rooms', 'bus', 'utility room']",True
hair dryer,bathroom,bathroom,"['dresser', 'glass', 'toaster', 'bathroom', 'lounge']",True
hair straightener,storage room,storage room,"['pitcher', 'tin', 'castle', 'storage room', 'dwelling']",True
ham,refrigerator,refrigerator,"['refrigerator', 'board', 'kitchen or bathroom', 'drawer', 'bundle']",True
hammer,playroom,delivery room,"['guest room', 'refrigerator', 'sack', 'delivery room', 'playroom']",False
hand,pocket,none,"['backyard', ""children's room"", 'pocket', ""cash's room"", 'trap']",False
hand bell,garage,family room,"['cabin', 'garage', 'boat', 'study', 'family room']",False
handbag,television room,cubicle,"['motorbike', 'cubicle', 'television room', 'sedan', 'backpack']",False
handset,cradle,cradle,"['vault', 'cradle', 'independent room', 'every room', 'bathroom drawer']",True
handtowel,bathroom,bathroom,"['orchestra', 'bathroom', 'library', 'pantry room', 'side of the room']",True
handtowelholder,bathroom,court,"['court', 'pod', 'bathroom', 'grand ballroom', 'hotel room']",False
harbor,boat,boat,"['dishwasher', 'dresser', 'container', 'laundry room', 'boat']",True
hard drive,utility room,utility room,"['utility room', 'backyard', 'bright room', 'room of the house', 'jacket']",True
hard drive case,home office,home office,"['different room', 'butt', 'cup', 'home office', 'press']",True
hardware,house,drawer,"['hamper', 'house', 'drawer', 'every room', 'waiting room']",False
hat,closet,closet,"['car', 'cellar', 'toaster', 'sedan', 'closet']",True
headlight,car,car,"['car', 'cruet', 'side of the room', 'dining room', 'mansion']",True
headphone,television room,television room,"['aquarium', 'television room', 'fridge', 'dresser', 'desk']",True
heater,house,room of the house,"['board', 'quiver', 'board', 'room of the house', 'house']",False
heavy duty gloves,lobby,attic,"['bottle', 'lobby', 'box', 'oven', 'attic']",False
heavy master chef can,corridor,carton,"['carton', 'livingroom', 'corridor', 'motorbike', 'hotel room']",False
hedge,backyard,case,"['case', 'backyard', 'bathroom or kitchen', 'family room', 'furniture']",False
helmet,playroom,playroom,"['playroom', 'shaker', 'well', 'tank', 'bar']",True
herring,jar,jar,"['chest', 'hive', 'jar', 'class room', 'lounge']",True
herring fillets,playroom,none,"['box', 'home', 'kitchen or bathroom', 'playroom', 'broom closet']",False
holdall,closet,closet,"['toolbox', 'cellar', 'closet', 'cellar', 'hotel room']",True
honey,beehive,storage room,"['storage room', 'storage room', 'cruet', 'bag', 'beehive']",False
honey dipper,kitchen,kitchen,"['kitchen', 'fridge', 'backpack', 'container', 'dwelling']",True
horn,truck,truck,"['engine', 'truck', ""cash's room"", 'wallet', 'dormroom']",True
house,bedroom,family room,"['family room', 'home', 'bedroom', 'independent room', 'orchestra']",False
houseplant,living room,living room,"['freezer', 'sink', 'living room', 'purse', ""child's bedroom""]",True
icecream,freezer,freezer,"['refrigerator', 'freezer', 'court', 'bathroom', 'delivery room']",True
incontinence pads,garage,package,"['package', 'plate', 'garage', 'hive', 'table']",False
ingredient,kitchen,kitchen,"['kitchen', 'every room', 'art classroom', 'numerous modern washrooms', 'television room']",True
ink cartridge,home office,home office,"['home office', 'hospital drug storeroom', 'bathroom drawer', 'garbage', 'waiting room']",True
instant camera,closet,bright room,"['lamp', 'closet', 'schoolroom', 'bright room', 'nest']",False
invitation card,utility room,sofa,"['press', 'utility room', 'teapot', 'sofa', 'quiver']",False
ipod,apartment,apartment,"['delivery room', 'apartment', 'bathroom drawer', 'fridge', 'broom closet']",True
jack,box,box,"['box', 'tank', 'pantry', 'breadbox', 'loft']",True
jacket,suitcase,storage room,"['storage room', 'icebox', 'storage room', 'suitcase', 'pantry']",False
jam,jar,kitchen,"['kitchen', 'jar', 'childs room', 'garbage', 'guest room']",False
jar,childs room,bookshelf,"['washer', 'bookshelf', 'childs room', 'cat', ' middle of the room']",False
jean,closet,carton,"['carton', 'closet', 'livin room', 'toaster', 'bathtub']",False
jenga,corridor,dresser,"['bright room', 'bath', 'handbag', 'corridor', 'dresser']",False
jewelry,box,box,"['box', 'bike', 'bicycle', 'breadbox', 'pantry']",True
jewelry box,childs room,none,"['loungeroom', 'childs room', 'refrigerator', 'dumpster', 'bike']",False
john,prostitute's bedroom,none,"['attic', 'music room', ""prostitute's bedroom"", 'one of the classrooms', 'safe']",False
joist,basement,spoon,"['spoon', 'wallet', 'stand', 'basement', ' middle of the room']",False
journal,library,library,"['cat', 'library', 'toolbox', 'music room', 'aquarium']",True
juice,refrigerator,refrigerator,"['refrigerator', 'court', 'bathtub', 'hive', 'bowl']",True
jukebox,bar,bar,"['hamper', 'lamp', 'bar', ""prostitute's bedroom"", 'handbag']",True
junk,cellar,cellar,"['cellar', 'separate room', 'bank', 'one of the classrooms', 'shell']",True
kettle,kitchen,kitchen,"['backyard', 'bag', 'kitchen', 'basement', 'card room']",True
keyboard,exercise room,teenager's bedroom,"[""teenager's bedroom"", 'exercise room', 'one room flat', 'waiting room', 'ambulance']",False
keychain,living room,living room,"['living room', 'toaster', 'utility room', 'pitcher', 'cabinet']",True
kitchen,home,childs room,"['childs room', 'keg', 'quiver', 'home', 'suitcase']",False
kitchenette,hotel room,hotel room,"['hotel room', 'band room', 'bus', 'pitcher', 'bathroom cabinet']",True
knife,kitchen,kitchen,"['chamber', 'package', ' middle of the room', 'shaker', 'kitchen']",True
knife block,television room,press,"['television room', 'icebox', 'room of the house', 'garbage', 'press']",False
labeling tape,home office,attic,"['attic', 'delivery room', 'castle', 'home office', 'camp']",False
ladle,kitchen,kitchen,"['kitchen', ""child's room"", 'machine', 'breadbox', 'home']",True
lamb,oven,drawer,"['drawer', 'bed', 'oven', 'bus', 'bathtub']",False
lame,loft,aquarium,"['aquarium', 'backyard', 'loft', 'bay', 'shelf']",False
lamp,bedroom,bedroom,"['sink', 'wallet', 'bedroom', 'refrigerator', ""children's room""]",True
lantern,home office,card room,"['card room', 'side of the room', 'home office', 'art classroom', ""cash's room""]",False
laptop,bedroom,one room flat,"['one room flat', 'bathroom and kitchen', 'microwave', 'loungeroom', 'bedroom']",False
laptop cover,home office,home office,"['pot', 'dishwasher', 'home office', 'foyer', 'bay']",True
laptop stand,lobby,lobby,"['breadbox', 'cabin', 'lobby', 'trunk', 'toaster']",True
large marker,bedroom,bedroom,"['belfry', 'locker', 'barrel', 'case', 'bedroom']",True
lasagna,plate,plate,"['home office', 'pitcher', 'motel room', 'plate', 'dresser']",True
laundry,cellar,apartment,"['apartment', 'every room', 'family room', 'cellar', 'bank']",False
laundry box,garage,garage,"['backpack', 'garage', 'microwave', 'sink', 'dumpster']",True
laundryhamper,bedroom,bedroom,"['anor room', 'storage room', 'boat', 'handbag', 'bedroom']",True
laxative,television room,bus,"['television room', 'art classroom', 'hamper', 'bus', 'can']",False
lego duplo,lobby,lobby,"['lobby', 'cat', 'microwave', 'shell', 'art classroom']",True
lemon,corridor,table,"['bus', 'sedan', 'head', 'table', 'corridor']",False
letter holder,exercise room,none,"['wallet', 'automobile', 'lamp', 'exercise room', 'microwave']",False
lettuce,kitchen,kitchen,"['shoe', 'shell', 'handbag', 'way', 'kitchen']",True
library,room,laundry room,"['laundry room', 'lounge', ""teenager's bedroom"", 'cat', 'room']",False
lid,drawer,drawer,"['drawer', 'bundle', 'carton', 'foyer', 'band room']",True
lifeboat,boat,boat,"['nest', 'tin', 'lounge', 'sack', 'boat']",True
light,attic,apartment,"['attic', 'dresser', 'spoon', 'machine', 'apartment']",False
light bulb,garage,garage,"['one of the classrooms', 'belfry', 'bunk', 'pitcher', 'garage']",True
lightswitch,bathroom,corridor,"['bathroom', 'class room', 'corridor', 'spoon', 'dwelling']",False
lime squeezer,television room,none,"['television room', 'trunk', 'safe', 'numerous modern washrooms', 'purse']",False
linoleum,house,toolbox,"['toolbox', 'safe', 'house', 'exercise room', 'carton']",False
lip,can,can,"['teapot', 'fridge', 'delivery room', 'drawer', 'can']",True
lipstick,bathroom,bathroom,"['beehive', 'living rooms', 'aquarium', 'bike', 'bathroom']",True
liquor,bar,bar,"['foyer', 'bunk', ""child's bedroom"", 'bar', 'bathroom']",True
loaf,fridge,fridge,"['fridge', 'toolbox', 'microwave', 'stove', 'small room']",True
lobster,tank,tank,"['loft', 'bath', 'tank', 'floor', 'table']",True
loft,apartment,garage,"['drawer', 'garage', 'apartment', 'lamp', 'bathroom and kitchen']",False
lotion,cabinet,none,"['ir rooms', 'bathroom and kitchen', 'cabinet', ""teenager's bedroom"", 'utility room']",False
lunch,backpack,refrigerator,"['refrigerator', 'backpack', 'shell', 'sack', 'castle']",False
lunch bag,kitchen,kitchen,"['bedroom drawer', 'kitchen', ""child's bedroom"", 'package', 'camp']",True
lunch box,closet,foyer,"['closet', 'foyer', 'wallet', 'master bedroom', 'delivery room']",False
magazine,table,table,"['bike', 'shell', 'table', 'playroom', 'orchestra']",True
magnet,fridge,fridge,"['deck', 'freezer', 'hospital drug storeroom', 'fridge', 'dishwasher']",True
magnifying glass,dining room,basket,"['dining room', 'basket', 'quiver', 'camp', 'bowl']",False
mail,fridge,dresser,"['hamper', 'shoe', 'dresser', 'fridge', 'stand']",False
mailbox,garden,none,"['garden', 'parlor', 'bar', ""men's restroom"", 'aquarium']",False
mainsail,boat,boat,"['ir rooms', 'hatbox', 'every room', 'boat', 'bike']",True
makeup,purse,purse,"['belfry', 'purse', 'library', 'car', 'garden']",True
marshmallow,oven,oven,"['hive', 'art classroom', 'side of the room', 'delivery room', 'oven']",True
mascara,dining room,house,"['house', ""cash's room"", 'dining room', 'chamber', 'refrigerator']",False
mast,boat,bathroom drawer,"['bathroom drawer', 'vault', 'boat', 'backyard', 'box']",False
master chef can,bedroom,den,"['bath', 'den', 'bedroom', 'tea room', 'bathroom cabinet']",False
mat,house,none,"['stand', ""child's bedroom"", 'restroom', 'house', 'pot']",False
match,backpack,backpack,"['one of the classrooms', 'aquarium', 'shaker', 'backpack', 'bathtub']",True
mattress,bed,bed,"['guest room', 'bed', 'attic', 'garage', 'bicycle']",True
mayo,jar,icebox,"['basement', 'jar', 'art classroom', 'bedroom drawer', 'icebox']",False
mayonnaise,jar,jar,"['home office', 'different room', 'closet', 'jar', 'lounge']",True
measuring tape,bedroom,none,"['ir rooms', 'range', 'shaker', 'way', 'bedroom']",False
meatloaf,oven,oven,"['oven', 'packet', 'master bedroom', 'glass', 'sink']",True
medicine,garage,cabin,"['garage', ""child's bedroom"", 'backpack', 'study', 'cabin']",False
memory,pantry,none,"['pantry', 'dresser', 'stand', 'lobby', 'attic']",False
meringue,oven,tea room,"['tea room', 'oven', 'mansion', 'bar', 'spoon']",False
mess,table,cabinet,"['hatbox', 'table', 'chest', 'waiting room', 'cabinet']",False
metronome,class room,class room,"['jar', 'class room', 'hotel room', 'dimly lit room', 'small room']",True
microwave,kitchen,kitchen,"[""teenager's bedroom"", 'furniture', 'handbag', 'livingroom', 'kitchen']",True
milk,bottle,bottle,"['garage', 'jar', 'microwave', 'basement', 'bottle']",True
milk fror,dining room,freezer,"['freezer', 'ballroom', 'range', 'dining room', 'vault']",False
mini soccer ball,kitchen,teenager's bedroom,"['kitchen', 'classroom', ""teenager's bedroom"", 'ir rooms', 'hospital drug storeroom']",False
mint,refrigerator,refrigerator,"['cat', 'bar', 'bundle', 'refrigerator', 'belfry']",True
mirror,bedroom,bedroom,"['bike', 'stove', 'home', 'purse', 'bedroom']",True
mit,bed,container,"['container', 'pitcher', 'bed', 'locker', 'bundle']",False
moistener,purse,packet,"['purse', 'garage', 'pot', 'packet', 'pod']",False
mold,breadbox,breadbox,"['stove', 'freezer', 'breadbox', 'hospital drug storeroom', 'small room']",True
monitor,desk,desk,"['separate room', 'motel room', 'sedan', 'broom closet', 'desk']",True
moonshine,jar,safe,"['safe', 'freezer', 'livingroom', 'loft', 'jar']",False
mop,apartment,apartment,"['master bedroom', 'camp', 'grand ballroom', 'apartment', 'motorbike']",True
morboard,exercise room,exercise room,"['stand', 'band room', 'basement', 'exercise room', 'shelf']",True
mouse,kitchen,none,"['family room', 'boot', 'breadbox', 'kitchen', 'stove']",False
mouse pad,playroom,motel room,"['motel room', 'dishwasher', 'shaker', 'playroom', 'suitcase']",False
mousepad,desk,desk,"['dormroom', 'desk', 'machine', 'ambulance', 'court']",True
movie dvd,pantry room,music room,"['toolbox', 'music room', 'room of the house', 'dresser', 'pantry room']",False
muffin,oven,package,"['package', 'hive', 'oven', ""children's room"", 'bike']",False
mug,kitchen,kitchen,"['most rooms', 'breadbox', 'basket', 'purse', 'kitchen']",True
mule,pitcher,den,"['den', 'pitcher', 'safe', ' middle of the room', 'separate room']",False
multiport hub,storage room,parlor,"['parlor', 'storage room', 'backpack', 'basement', 'laundry room']",False
museum,castle,castle,"['restroom', 'independent room', 'court', 'castle', 'range']",True
mustard bottle,playroom,fridge,"['fridge', 'playroom', 'bicycle', 'library', 'press']",False
nail,cabinet,cabinet,"['cellar', 'dimly lit room', 'livingroom', 'cabinet', 'most rooms']",True
napkin,table,table,"['spoon', ""men's restroom"", 'table', 'bedroom drawer', ""child's room""]",True
neck rest,playroom,none,"['playroom', 'study', 'teapot', 'sack', 'bath']",False
neckwear,closet,bright room,"['bright room', 'closet', 'garden', 'home', 'hive']",False
net,boat,boat,"['boat', 'bathroom cabinet', ' middle of the room', 'way', 'bedroom drawer']",True
netting,backpack,kitchen or bathroom,"['kitchen or bathroom', 'jar', 'sink', 'bottle', 'backpack']",False
newspaper,living room,living room,"['attic', 'bay', 'restroom', 'living room', 'washer']",True
nine hole peg test,bathroom,foyer,"['machine', 'foyer', 'bag', 'bathroom', 'chamber']",False
nintendo switch,garage,sofa,"['orchestra', 'garage', 'sofa', 'boot', 'trap']",False
notebook,package,room,"['room', 'package', 'shaker', 'bus', 'room']",False
oil,car,different room,"['bathroom drawer', 'different room', 'car', 'suitcase', 'loungeroom']",False
ointment,jar,jar,"['backpack', 'room of the house', 'jar', 'can', 'every bedroom']",True
olive,refrigerator,refrigerator,"['storage room', 'refrigerator', 'toaster', 'lounge', 'master bedroom']",True
orange,playroom,drawer,"['playroom', 'drawer', 'tank', 'ir rooms', 'tank']",False
organiser,desk,desk,"['castle', 'safe', 'desk', 'plate', 'engine']",True
ottoman,living room,living room,"['sink', 'living room', 'loft', 'keg', 'art classroom']",True
outfit,closet,closet,"['hive', 'closet', 'dwelling', 'stand', 'art classroom']",True
oven,stove,motorbike,"['motorbike', 'trunk', 'stove', 'kitchen or bathroom', 'place']",False
pad,bathroom drawer,cash's room,"[""cash's room"", 'bathroom drawer', 'floor', 'lounge', 'can']",False
padlock,utility room,utility room,"['one of the classrooms', 'keg', 'utility room', 'bundle', 'trap']",True
paint,can,bottle,"['bottle', 'press', 'cradle', 'dimly lit room', 'can']",False
paint bottle set,exercise room,separate room,"['sack', 'exercise room', 'car', 'separate room', 'study']",False
paint maker,pantry room,study,"['pitcher', 'study', 'pantry room', 'broom closet', 'camp']",False
painting,living room,living room,"['anor room', 'bar', 'living room', 'refrigerator', 'bag']",True
pajama,suitcase,closet,"['closet', 'suitcase', 'bath', 'carton', 'purse']",False
pan,kitchen,class room,"['class room', 'kitchen', 'butt', 'foyer', 'freezer']",False
pantry,kitchen,purse,"['purse', 'kitchen', 'mansion', 'bar', 'pitcher']",False
paper,suitcase,storage room,"['storage room', 'kitchen', 'bathtub', 'suitcase', 'microwave']",False
paper bag,exercise room,person's living room,"['pocket', 'tank', 'exercise room', ""person's living room"", 'aquarium']",False
paperclip,cabinet,cabinet,"['apartment', 'hall', 'bedroom', 'cabinet', 'ir rooms']",True
papertowelroll,kitchen,kitchen,"['bag', 'table', 'one room flat', 'kitchen', 'laundry room']",True
paperweight,desk,desk,"[""person's living room"", 'dishwasher', 'library', 'desk', 'room']",True
parchment sheet,pantry room,pantry room,"['pantry room', 'belfry', 'barrel', 'sedan', 'handbag']",True
parsley,plate,kitchen,"['plate', 'kitchen', 'sedan', 'spoon', 'childs room']",False
pasta,pantry,pantry,"['pantry', 'bank', 'basket', 'bedroom drawer', 'mansion']",True
paste,cabinet,cabinet,"['way', 'teapot', 'room', 'anor room', 'cabinet']",True
pastry,tin,table,"['table', 'shaker', 'tin', 'pot', 'chamber']",False
pea,freezer,freezer,"['bottle', 'bathroom cabinet', 'restroom', 'freezer', 'sedan']",True
peach,exercise room,hotel room,"['hotel room', 'every bedroom', 'exercise room', 'shaker', 'bookshelf']",False
pear,bathroom,none,"['bathroom', 'washer', 'wardrobe', 'apartment', ""children's room""]",False
pedal,car,none,"['car', 'bathroom and kitchen', 'cubicle', 'fridge', 'pantry']",False
peg and hammer toy,utility room,separate room,"[""person's living room"", 'separate room', 'foyer', 'utility room', 'lamp']",False
pen,living room,most rooms,"['most rooms', 'living room', 'card room', 'motorbike', 'place']",False
pencil,bedroom,bedroom,"['basket', 'toaster', 'bedroom', 'butt', 'washer']",True
pencil case,lobby,room of the house,"['room of the house', 'boot', 'home', 'teapot', 'lobby']",False
pepper,oven,furniture,"['furniture', 'oven', 'parlor', 'package', 'bar']",False
peppermint,kitchen,kitchen,"['bathroom cabinet', 'icebox', 'kitchen', 'loungeroom', 'sink']",True
peppershaker,kitchen,kitchen,"['small room', 'trunk', 'kitchen', 'backpack', 'backpack']",True
pepsi,fridge,fridge,"['fridge', 'pan', 'bicycle', 'belfry', 'shoe']",True
pepsi can pack,garage,bar,"['bar', 'bus', 'different room', 'garage', 'plate']",False
perfume,cabinet,cabinet,"['cabinet', 'basket', 'bunk', 'room', 'living room']",True
pesto,jar,jar,"['jar', 'deck', 'beehive', 'restroom', 'ambulance']",True
pet food supplement,television room,different room,"['television room', 'lamp', 'sedan', 'different room', 'independent room']",False
phillips screwdriver,kitchen,kitchen,"['kitchen', 'hall', 'hatbox', 'board', 'bathroom cabinet']",True
phone,pocket,pocket,"['kitchen or bathroom', 'pocket', 'pantry room', 'bunk', 'trap']",True
phone armband case,dining room,loungeroom,"[""prostitute's bedroom"", 'dining room', 'dimly lit room', 'bowl', 'loungeroom']",False
phone stand,television room,television room,"['one of the classrooms', 'schoolroom', 'board', 'television room', 'butt']",True
photo,cabinet,dresser,"['house', 'bunk', 'shell', 'dresser', 'cabinet']",False
photocopier,library,none,"['library', 'class room', 'drawer', 'board', 'study']",False
photograph,home,bedroom,"['corridor', 'bedroom', 'home', 'ballroom', 'delivery room']",False
piccalilli,jar,jar,"['jar', ""child's bedroom"", 'sink', 'bookshelf', 'bar']",True
picture frame,television room,television room,"['press', 'hive', 'television room', ' middle of the room', 'anor room']",True
pie,oven,none,"['bathroom and kitchen', 'press', 'oven', ' middle of the room', 'music room']",False
pill,bottle,bathroom drawer,"['bathroom drawer', 'one of the classrooms', 'pantry', 'bath', 'bottle']",False
pillow,bedroom,bedroom,"['hall', 'bedroom', 'belfry', 'bath', 'different room']",True
pillowcase,bedroom,bedroom,"['bedroom', 'beehive', 'band room', 'floor', 'sofa']",True
pineapple,jar,jar,"['bedroom', 'car', 'locker', 'belfry', 'jar']",True
pirate,boat,boat,"['boat', 'bank', 'teapot', ' middle of the room', 'cellar']",True
pit,backyard,shaker,"['shaker', 'classroom', 'deck', 'backyard', 'purse']",False
pitcher base,garage,basement,"['basement', 'bright room', 'garage', 'cubicle', 'quiver']",False
pizza,oven,none,"['grand ballroom', 'oven', 'bathroom and kitchen', 'bedroom drawer', 'shoe']",False
plant,living room,living room,"['ambulance', 'cellar', 'den', 'living room', 'backpack']",True
plant container,utility room,mansion,"['mansion', ""teenager's bedroom"", 'drawer', 'utility room', 'independent room']",False
plant saucer,kitchen,kitchen,"['art classroom', 'suitcase', 'grand ballroom', 'kitchen', 'boat']",True
plate,living room,chest,"['chest', 'bunk', 'suitcase', 'living room', 'bag']",False
platter,cabinet,cabinet,"['breadbox', 'bathroom drawer', 'cabinet', 'range', 'bath']",True
plum,corridor,castle,"['castle', 'board', 'lounge', 'hall', 'corridor']",False
plumbing,house,house,"['toaster', 'house', 'livingroom', 'ir rooms', 'pot']",True
plunger,bathroom,bathroom,"['washer', 'dimly lit room', 'bathroom drawer', 'bathroom', 'dwelling']",True
popsicle,freezer,freezer,"['box', 'carton', 'beehive', 'press', 'freezer']",True
pork,oven,oven,"['truck', 'oven', 'loft', 'storage room', 'corridor']",True
portable speaker,closet,wardrobe,"['bowl', 'closet', 'ballroom', 'icebox', 'wardrobe']",False
poster,bedroom,bedroom,"['bedroom', 'toolbox', 'engine', 'head', 'toolbox']",True
pot,kitchen,kitchen,"['spoon', 'sink', 'dungeon', 'kitchen', 'bathroom cabinet']",True
potato,kitchen,basket,"['barrel', 'bundle', 'kitchen', 'basket', 'bathroom drawer']",False
potpourri,drawer,livingroom,"['head', 'drawer', 'way', 'livingroom', 'engine']",False
potted meat can,pantry room,pantry room,"['motorbike', 'kitchen or bathroom', 'trunk', 'pantry room', 'board']",True
pottery,chamber,dwelling,"['chamber', 'cat', 'master bedroom', 'dwelling', 'ballroom']",False
pouch,pantry,bag,"['pitcher', 'bag', 'house', 'dishwasher', 'pantry']",False
power drill,childs room,bag,"['childs room', 'pan', 'bag', 'floor', 'board']",False
prawn,oven,none,"['oven', 'shaker', 'hall', 'bathroom cabinet', 'stove']",False
presentation,way,dining room,"['way', 'dining room', 'backpack', 'belfry', 'bay']",False
preserve,jar,jar,"['jar', 'side of the room', 'lobby', 'tea room', 'garage']",True
pressure cooker,exercise room,plate,"['belfry', 'locker', 'plate', 'music room', 'exercise room']",False
pretzel,oven,table,"['table', 'head', 'oven', 'master bedroom', 'schoolroom']",False
propellor,boat,boat,"[""children's room"", ""prostitute's bedroom"", 'tea room', 'boat', 'place']",True
prow,boat,home,"['home', 'pot', 'card room', 'carton', 'boat']",False
pudding,container,none,"['bay', 'furniture', 'container', 'bike', 'kitchen or bathroom']",False
pudding box,bathroom,bright room,"['bright room', 'bathroom', 'spoon', 'band room', 'drawer']",False
pump,boat,house,"['house', 'boat', 'container', 'truck', 'mailbox']",False
puzzle game,childs room,none,"['case', 'dumpster', 'childs room', 'every room', 'restroom']",False
pyjama,bedroom,bedroom,"['aquarium', 'machine', 'bright room', 'shaker', 'bedroom']",True
quilt,trunk,trunk,"['cubicle', 'shelf', 'pot', 'cellar', 'trunk']",True
rack,oven,independent room,"['independent room', 'house', 'oven', 'sofa', 'pod']",False
racquetball,pantry room,children's room,"[""children's room"", 'pantry room', 'shelf', 'briefcase', 'master bedroom']",False
radiator,apartment,den,"['bath', 'den', 'shell', 'package', 'apartment']",False
radio,bedroom,bedroom,"['bedroom', 'place', 'automobile', 'cabinet', 'teapot']",True
rafter,attic,attic,"['garage', 'range', 'board', 'attic', 'safe']",True
rag,cabinet,cabinet,"['purse', 'cabinet', 'apartment', 'independent room', 'anor room']",True
raincoat,backpack,backpack,"['machine', 'toolbox', 'library', 'backpack', 'bike']",True
ramekin,kitchen,kitchen,"['box', 'kitchen or bathroom', 'one of the classrooms', 'kitchen', 'room of the house']",True
reader,library,basket,"['basket', 'library', 'garden', 'can', 'spoon']",False
reference,library,study,"['study', 'barrel', 'library', 'keg', 'cat']",False
refrigerator,home,home,"['briefcase', 'home', ' middle of the room', 'cabinet', 'locker']",True
remote control,living room,living room,"['bay', 'living room', 'oven', 'trunk', 'floor']",True
remotecontrol,bedroom,room,"['spoon', 'bedroom', 'motorbike', 'one room flat', 'room']",False
residence,home,home,"['home', 'bathroom and kitchen', ""prostitute's bedroom"", 'garden', 'bathroom']",True
restroom,library,none,"['bathroom and kitchen', 'corridor', 'library', 'case', 'laundry room']",False
rib,refrigerator,boot,"['boot', 'hive', ""person's living room"", 'refrigerator', 'cruet']",False
ribbon,bath,purse,"['exercise room', 'boat', 'purse', 'bunk', 'bath']",False
rice,refrigerator,refrigerator,"['pod', 'cat', 'bag', 'refrigerator', 'shoe']",True
rmal laminator,playroom,none,"['playroom', 'wardrobe', 'oven', 'pot', 'one room flat']",False
roast,oven,fridge,"['fridge', 'pocket', 'oven', 'bottle', 'refrigerator']",False
robe,suitcase,dormroom,"['dormroom', 'library', 'package', 'suitcase', 'one room flat']",False
rod,engine,desk,"['engine', 'bath', 'tank', 'desk', 'washer']",False
roll,breadbox,toolbox,"['toolbox', 'shaker', 'box', 'orchestra', 'breadbox']",False
rolodex,desk,desk,"['desk', 'trunk', 'aquarium', 'case', ""cash's room""]",True
romaine,refrigerator,loungeroom,"['loungeroom', 'microwave', 'refrigerator', 'hall', 'shaker']",False
rook,castle,bundle,"['bundle', 'ballroom', 'lounge', 'castle', 'cruet']",False
room,apartment,living room,"['living room', 'nest', 'apartment', 'garden', 'cabin']",False
roomdecor,living room,living room,"['closet', 'teapot', 'living room', 'container', 'cruet']",True
rope,boat,playroom,"['library', 'garbage', 'boat', 'playroom', 'packet']",False
rose,garden,garden,"['garden', 'jar', 'suitcase', 'bus', 'backpack']",True
rotisserie,oven,oven,"['card room', ""child's bedroom"", 'oven', 'box', 'handbag']",True
router,corridor,corridor,"['dungeon', ""child's room"", 'carton', ""child's room"", 'corridor']",True
row,table,hall,"['hall', 'table', 'bedroom', ' middle of the room', 'package']",False
rubiks cube,exercise room,home,"['dishwasher', 'exercise room', 'pan', 'nest', 'home']",False
rudder,boat,boat,"['playroom', 'bathroom and kitchen', 'boat', 'shaker', 'machine']",True
rug,table,most rooms,"['shoe', 'most rooms', 'table', 'aquarium', 'wardrobe']",False
rule,classroom,classroom,"['ir rooms', 'delivery room', 'classroom', 'jacket', 'pot']",True
ruler,cabinet,cabinet,"['carton', 'every room', 'nest', 'cabinet', 'bathroom or kitchen']",True
sachet,drawer,drawer,"['drawer', 'deck', 'motel room', 'ambulance', ' middle of the room']",True
safe,living room,home office,"['castle', 'bottle', 'freezer', 'home office', 'living room']",False
salad,refrigerator,refrigerator,"['backyard', 'lamp', 'dining room', 'refrigerator', 'dining room']",True
salmon,oven,none,"['library', 'deck', 'place', 'room', 'oven']",False
salt,cabinet,cabinet,"['camp', 'garbage', 'kitchen', 'fridge', 'cabinet']",True
salt shaker,childs room,place,"['dungeon', 'place', 'childs room', 'grand ballroom', 'icebox']",False
saltshaker,kitchen,kitchen,"['bottle', 'kitchen', 'room of the house', 'hospital drug storeroom', 'lamp']",True
sander,cabinet,cabinet,"['cabinet', 'machine', 'bunk', 'way', 'shell']",True
sandwich,plate,plate,"['corridor', 'camp', 'glass', ""child's bedroom"", 'plate']",True
sanitary pads,bathroom,bathroom,"['room of the house', 'box', 'garden', 'hospital drug storeroom', 'bathroom']",True
sauce,plate,table,"['plate', 'palace', 'automobile', 'pitcher', 'table']",False
saucepan,cabinet,cabinet,"['sedan', 'cellar', 'cabinet', 'pantry room', 'playroom']",True
saucer,kitchen,kitchen,"['nest', 'camp', 'delivery room', 'bathtub', 'kitchen']",True
saute pan,exercise room,press,"['exercise room', 'trap', 'hall', 'bed', 'press']",False
saw,basement,basement,"['basement', ""prostitute's bedroom"", 'barrel', 'classroom', ' middle of the room']",True
scallop,shell,icebox,"['wardrobe', 'hall', 'icebox', 'barrel', 'shell']",False
