object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,refrigerator,"['refrigerator', 'house', 'ir rooms', 'drawer', 'garbage']",True
gelatin box,home office,sack,"['home office', 'floor', 'camp', ""child's room"", 'sack']",False
gin,bar,bar,"['bar', 'basement', 'jar', 'bedroom', 'cat']",True
glove,bathroom,case,"['hotel room', 'case', 'cellar', 'bathroom', 'tea room']",False
golf ball,kitchen,automobile,"['dwelling', 'kitchen', 'range', 'shell', 'automobile']",False
goose,oven,house,"['oven', 'one of the classrooms', 'bag', 'purse', 'house']",False
graphics card,home office,home office,"['bookshelf', 'floor', 'one room flat', 'tin', 'home office']",True
guard,kitchen,den,"['den', 'orchestra', 'bathroom drawer', 'dormroom', 'kitchen']",False
guinness,bar,bar,"['hamper', 'bar', 'furniture', 'dormroom', 'toaster']",True
gun,trunk,trunk,"['dining room', 'trunk', 'chest', 'fridge', 'microwave']",True
hair color,storage room,storage room,"['den', 'class room', 'loungeroom', 'cat', 'storage room']",True
hair conditioner,utility room,utility room,"['delivery room', 'bus', 'ir rooms', 'utility room', 'palace']",True
hair dryer,bathroom,bathroom,"['dresser', 'glass', 'lounge', 'toaster', 'bathroom']",True
hair straightener,storage room,storage room,"['pitcher', 'tin', 'castle', 'dwelling', 'storage room']",True
ham,refrigerator,refrigerator,"['board', 'bundle', 'refrigerator', 'kitchen or bathroom', 'drawer']",True
hammer,playroom,none,"['guest room', 'sack', 'playroom', 'refrigerator', 'delivery room']",False
hand,pocket,pocket,"['trap', ""cash's room"", 'backyard', 'pocket', ""children's room""]",True
hand bell,garage,study,"['study', 'family room', 'cabin', 'garage', 'boat']",False
handbag,television room,television room,"['cubicle', 'backpack', 'sedan', 'television room', 'motorbike']",True
handset,cradle,cradle,"['cradle', 'every room', 'independent room', 'bathroom drawer', 'vault']",True
handtowel,bathroom,bathroom,"['side of the room', 'library', 'bathroom', 'pantry room', 'orchestra']",True
handtowelholder,bathroom,bathroom,"['pod', 'bathroom', 'hotel room', 'court', 'grand ballroom']",True
harbor,boat,boat,"['laundry room', 'dresser', 'container', 'boat', 'dishwasher']",True
hard drive,utility room,utility room,"['utility room', 'room of the house', 'backyard', 'bright room', 'jacket']",True
hard drive case,home office,home office,"['butt', 'home office', 'press', 'different room', 'cup']",True
hardware,house,drawer,"['house', 'drawer', 'every room', 'waiting room', 'hamper']",False
hat,closet,closet,"['car', 'toaster', 'cellar', 'sedan', 'closet']",True
headlight,car,car,"['car', 'side of the room', 'cruet', 'mansion', 'dining room']",True
headphone,television room,desk,"['dresser', 'aquarium', 'desk', 'television room', 'fridge']",False
heater,house,house,"['board', 'board', 'quiver', 'house', 'room of the house']",True
heavy duty gloves,lobby,attic,"['box', 'lobby', 'oven', 'bottle', 'attic']",False
heavy master chef can,corridor,carton,"['motorbike', 'carton', 'corridor', 'livingroom', 'hotel room']",False
hedge,backyard,backyard,"['furniture', 'backyard', 'bathroom or kitchen', 'family room', 'case']",True
helmet,playroom,playroom,"['playroom', 'well', 'bar', 'tank', 'shaker']",True
herring,jar,jar,"['class room', 'chest', 'lounge', 'hive', 'jar']",True
herring fillets,playroom,none,"['playroom', 'kitchen or bathroom', 'broom closet', 'home', 'box']",False
holdall,closet,closet,"['closet', 'cellar', 'hotel room', 'cellar', 'toolbox']",True
honey,beehive,storage room,"['beehive', 'cruet', 'bag', 'storage room', 'storage room']",False
honey dipper,kitchen,kitchen,"['backpack', 'kitchen', 'container', 'dwelling', 'fridge']",True
horn,truck,truck,"['truck', 'engine', ""cash's room"", 'wallet', 'dormroom']",True
house,bedroom,home,"['home', 'family room', 'orchestra', 'independent room', 'bedroom']",False
houseplant,living room,living room,"['sink', ""child's bedroom"", 'freezer', 'living room', 'purse']",True
icecream,freezer,freezer,"['court', 'freezer', 'delivery room', 'refrigerator', 'bathroom']",True
incontinence pads,garage,package,"['plate', 'garage', 'table', 'package', 'hive']",False
ingredient,kitchen,kitchen,"['kitchen', 'every room', 'numerous modern washrooms', 'television room', 'art classroom']",True
ink cartridge,home office,home office,"['home office', 'bathroom drawer', 'waiting room', 'hospital drug storeroom', 'garbage']",True
instant camera,closet,bright room,"['schoolroom', 'bright room', 'closet', 'lamp', 'nest']",False
invitation card,utility room,press,"['sofa', 'utility room', 'teapot', 'quiver', 'press']",False
ipod,apartment,apartment,"['delivery room', 'fridge', 'broom closet', 'bathroom drawer', 'apartment']",True
jack,box,box,"['loft', 'pantry', 'tank', 'box', 'breadbox']",True
jacket,suitcase,storage room,"['storage room', 'icebox', 'storage room', 'suitcase', 'pantry']",False
jam,jar,kitchen,"['childs room', 'guest room', 'garbage', 'kitchen', 'jar']",False
jar,childs room,bookshelf,"['cat', 'bookshelf', 'childs room', 'washer', ' middle of the room']",False
jean,closet,closet,"['closet', 'toaster', 'bathtub', 'livin room', 'carton']",True
jenga,corridor,bright room,"['bath', 'handbag', 'dresser', 'bright room', 'corridor']",False
jewelry,box,box,"['breadbox', 'box', 'pantry', 'bike', 'bicycle']",True
jewelry box,childs room,loungeroom,"['refrigerator', 'bike', 'childs room', 'dumpster', 'loungeroom']",False
john,prostitute's bedroom,one of the classrooms,"['one of the classrooms', 'safe', 'music room', ""prostitute's bedroom"", 'attic']",False
joist,basement,basement,"['spoon', 'wallet', ' middle of the room', 'basement', 'stand']",True
journal,library,library,"['toolbox', 'library', 'cat', 'music room', 'aquarium']",True
juice,refrigerator,refrigerator,"['bowl', 'bathtub', 'hive', 'court', 'refrigerator']",True
jukebox,bar,bar,"['hamper', 'handbag', 'lamp', 'bar', ""prostitute's bedroom""]",True
junk,cellar,cellar,"['separate room', 'one of the classrooms', 'bank', 'cellar', 'shell']",True
kettle,kitchen,kitchen,"['kitchen', 'backyard', 'basement', 'bag', 'card room']",True
keyboard,exercise room,teenager's bedroom,"[""teenager's bedroom"", 'waiting room', 'one room flat', 'ambulance', 'exercise room']",False
keychain,living room,cabinet,"['living room', 'toaster', 'utility room', 'pitcher', 'cabinet']",False
kitchen,home,home,"['quiver', 'home', 'childs room', 'keg', 'suitcase']",True
kitchenette,hotel room,none,"['pitcher', 'bathroom cabinet', 'band room', 'hotel room', 'bus']",False
knife,kitchen,kitchen,"['shaker', 'chamber', 'kitchen', 'package', ' middle of the room']",True
knife block,television room,press,"['room of the house', 'garbage', 'television room', 'icebox', 'press']",False
labeling tape,home office,home office,"['camp', 'castle', 'attic', 'home office', 'delivery room']",True
ladle,kitchen,kitchen,"[""child's room"", 'breadbox', 'kitchen', 'machine', 'home']",True
lamb,oven,bed,"['drawer', 'bathtub', 'bus', 'oven', 'bed']",False
lame,loft,shelf,"['aquarium', 'backyard', 'loft', 'bay', 'shelf']",False
lamp,bedroom,bedroom,"['sink', 'bedroom', 'wallet', ""children's room"", 'refrigerator']",True
lantern,home office,home office,"[""cash's room"", 'side of the room', 'home office', 'card room', 'art classroom']",True
laptop,bedroom,loungeroom,"['bedroom', 'microwave', 'bathroom and kitchen', 'loungeroom', 'one room flat']",False
laptop cover,home office,home office,"['foyer', 'dishwasher', 'home office', 'pot', 'bay']",True
laptop stand,lobby,lobby,"['breadbox', 'cabin', 'lobby', 'trunk', 'toaster']",True
large marker,bedroom,case,"['barrel', 'case', 'bedroom', 'locker', 'belfry']",False
lasagna,plate,plate,"['dresser', 'pitcher', 'motel room', 'plate', 'home office']",True
laundry,cellar,family room,"['cellar', 'every room', 'bank', 'family room', 'apartment']",False
laundry box,garage,garage,"['garage', 'dumpster', 'microwave', 'sink', 'backpack']",True
laundryhamper,bedroom,bedroom,"['boat', 'anor room', 'bedroom', 'storage room', 'handbag']",True
laxative,television room,can,"['television room', 'can', 'art classroom', 'bus', 'hamper']",False
lego duplo,lobby,art classroom,"['art classroom', 'microwave', 'cat', 'lobby', 'shell']",False
lemon,corridor,table,"['head', 'bus', 'sedan', 'table', 'corridor']",False
letter holder,exercise room,exercise room,"['wallet', 'lamp', 'automobile', 'microwave', 'exercise room']",True
lettuce,kitchen,kitchen,"['way', 'shell', 'shoe', 'kitchen', 'handbag']",True
library,room,teenager's bedroom,"['lounge', 'laundry room', 'cat', 'room', ""teenager's bedroom""]",False
lid,drawer,drawer,"['drawer', 'carton', 'bundle', 'band room', 'foyer']",True
lifeboat,boat,boat,"['tin', 'boat', 'lounge', 'nest', 'sack']",True
light,attic,apartment,"['attic', 'machine', 'spoon', 'dresser', 'apartment']",False
light bulb,garage,garage,"['garage', 'belfry', 'one of the classrooms', 'pitcher', 'bunk']",True
lightswitch,bathroom,corridor,"['dwelling', 'spoon', 'corridor', 'class room', 'bathroom']",False
lime squeezer,television room,numerous modern washrooms,"['safe', 'purse', 'trunk', 'numerous modern washrooms', 'television room']",False
linoleum,house,house,"['exercise room', 'toolbox', 'carton', 'safe', 'house']",True
lip,can,drawer,"['teapot', 'can', 'drawer', 'fridge', 'delivery room']",False
lipstick,bathroom,bathroom,"['bathroom', 'beehive', 'aquarium', 'living rooms', 'bike']",True
liquor,bar,bar,"['bathroom', 'foyer', 'bar', ""child's bedroom"", 'bunk']",True
loaf,fridge,fridge,"['microwave', 'toolbox', 'fridge', 'stove', 'small room']",True
lobster,tank,tank,"['loft', 'table', 'tank', 'floor', 'bath']",True
loft,apartment,apartment,"['bathroom and kitchen', 'apartment', 'garage', 'lamp', 'drawer']",True
lotion,cabinet,none,"['ir rooms', 'utility room', 'bathroom and kitchen', 'cabinet', ""teenager's bedroom""]",False
lunch,backpack,refrigerator,"['castle', 'refrigerator', 'sack', 'shell', 'backpack']",False
lunch bag,kitchen,kitchen,"['package', 'bedroom drawer', 'camp', ""child's bedroom"", 'kitchen']",True
lunch box,closet,none,"['closet', 'master bedroom', 'wallet', 'delivery room', 'foyer']",False
magazine,table,table,"['shell', 'table', 'playroom', 'orchestra', 'bike']",True
magnet,fridge,fridge,"['freezer', 'deck', 'fridge', 'hospital drug storeroom', 'dishwasher']",True
magnifying glass,dining room,basket,"['dining room', 'quiver', 'camp', 'bowl', 'basket']",False
mail,fridge,stand,"['shoe', 'hamper', 'dresser', 'stand', 'fridge']",False
mailbox,garden,garden,"['bar', 'aquarium', 'parlor', 'garden', ""men's restroom""]",True
mainsail,boat,boat,"['ir rooms', 'bike', 'hatbox', 'boat', 'every room']",True
makeup,purse,purse,"['car', 'belfry', 'library', 'purse', 'garden']",True
marshmallow,oven,side of the room,"['hive', 'oven', 'side of the room', 'art classroom', 'delivery room']",False
mascara,dining room,cash's room,"['dining room', 'refrigerator', 'house', ""cash's room"", 'chamber']",False
mast,boat,boat,"['box', 'vault', 'boat', 'bathroom drawer', 'backyard']",True
master chef can,bedroom,tea room,"['bedroom', 'bathroom cabinet', 'bath', 'den', 'tea room']",False
mat,house,child's bedroom,"['house', 'stand', ""child's bedroom"", 'restroom', 'pot']",False
match,backpack,shaker,"['aquarium', 'backpack', 'bathtub', 'one of the classrooms', 'shaker']",False
mattress,bed,bed,"['bed', 'bicycle', 'attic', 'guest room', 'garage']",True
mayo,jar,icebox,"['icebox', 'basement', 'jar', 'art classroom', 'bedroom drawer']",False
mayonnaise,jar,jar,"['different room', 'home office', 'lounge', 'jar', 'closet']",True
measuring tape,bedroom,none,"['way', 'range', 'bedroom', 'ir rooms', 'shaker']",False
meatloaf,oven,oven,"['master bedroom', 'glass', 'sink', 'packet', 'oven']",True
medicine,garage,study,"['backpack', 'cabin', ""child's bedroom"", 'study', 'garage']",False
memory,pantry,dresser,"['pantry', 'attic', 'stand', 'dresser', 'lobby']",False
meringue,oven,tea room,"['oven', 'mansion', 'tea room', 'bar', 'spoon']",False
mess,table,cabinet,"['cabinet', 'table', 'chest', 'hatbox', 'waiting room']",False
metronome,class room,class room,"['small room', 'class room', 'dimly lit room', 'jar', 'hotel room']",True
microwave,kitchen,kitchen,"['furniture', 'kitchen', ""teenager's bedroom"", 'livingroom', 'handbag']",True
milk,bottle,none,"['microwave', 'garage', 'bottle', 'jar', 'basement']",False
milk fror,dining room,freezer,"['freezer', 'dining room', 'range', 'vault', 'ballroom']",False
mini soccer ball,kitchen,teenager's bedroom,"['hospital drug storeroom', 'classroom', 'kitchen', ""teenager's bedroom"", 'ir rooms']",False
mint,refrigerator,refrigerator,"['cat', 'belfry', 'bundle', 'refrigerator', 'bar']",True
mirror,bedroom,home,"['stove', 'bedroom', 'purse', 'home', 'bike']",False
mit,bed,container,"['bed', 'container', 'bundle', 'locker', 'pitcher']",False
moistener,purse,packet,"['packet', 'purse', 'pot', 'garage', 'pod']",False
mold,breadbox,hospital drug storeroom,"['hospital drug storeroom', 'stove', 'small room', 'freezer', 'breadbox']",False
monitor,desk,desk,"['separate room', 'motel room', 'broom closet', 'sedan', 'desk']",True
moonshine,jar,safe,"['safe', 'livingroom', 'jar', 'loft', 'freezer']",False
mop,apartment,apartment,"['master bedroom', 'motorbike', 'grand ballroom', 'apartment', 'camp']",True
morboard,exercise room,band room,"['stand', 'band room', 'basement', 'shelf', 'exercise room']",False
mouse,kitchen,kitchen,"['breadbox', 'boot', 'stove', 'family room', 'kitchen']",True
mouse pad,playroom,playroom,"['motel room', 'shaker', 'playroom', 'suitcase', 'dishwasher']",True
mousepad,desk,desk,"['court', 'dormroom', 'ambulance', 'machine', 'desk']",True
movie dvd,pantry room,room of the house,"['music room', 'toolbox', 'dresser', 'pantry room', 'room of the house']",False
muffin,oven,oven,"['bike', 'oven', ""children's room"", 'package', 'hive']",True
mug,kitchen,kitchen,"['basket', 'purse', 'most rooms', 'breadbox', 'kitchen']",True
mule,pitcher,separate room,"['separate room', ' middle of the room', 'den', 'safe', 'pitcher']",False
multiport hub,storage room,storage room,"['basement', 'backpack', 'parlor', 'storage room', 'laundry room']",True
museum,castle,independent room,"['restroom', 'castle', 'range', 'independent room', 'court']",False
mustard bottle,playroom,fridge,"['library', 'playroom', 'press', 'bicycle', 'fridge']",False
nail,cabinet,cabinet,"['livingroom', 'most rooms', 'cabinet', 'cellar', 'dimly lit room']",True
napkin,table,table,"['spoon', 'table', 'bedroom drawer', ""child's room"", ""men's restroom""]",True
neck rest,playroom,study,"['study', 'playroom', 'sack', 'bath', 'teapot']",False
neckwear,closet,closet,"['closet', 'hive', 'garden', 'bright room', 'home']",True
net,boat,boat,"[' middle of the room', 'way', 'boat', 'bathroom cabinet', 'bedroom drawer']",True
netting,backpack,kitchen or bathroom,"['sink', 'jar', 'kitchen or bathroom', 'bottle', 'backpack']",False
newspaper,living room,living room,"['living room', 'attic', 'bay', 'restroom', 'washer']",True
nine hole peg test,bathroom,chamber,"['foyer', 'bathroom', 'bag', 'machine', 'chamber']",False
nintendo switch,garage,sofa,"['boot', 'garage', 'orchestra', 'trap', 'sofa']",False
notebook,package,room,"['shaker', 'package', 'bus', 'room', 'room']",False
oil,car,bathroom drawer,"['different room', 'suitcase', 'car', 'bathroom drawer', 'loungeroom']",False
ointment,jar,none,"['room of the house', 'backpack', 'every bedroom', 'jar', 'can']",False
olive,refrigerator,refrigerator,"['lounge', 'refrigerator', 'master bedroom', 'storage room', 'toaster']",True
orange,playroom,none,"['tank', 'drawer', 'playroom', 'tank', 'ir rooms']",False
organiser,desk,desk,"['engine', 'plate', 'castle', 'safe', 'desk']",True
ottoman,living room,living room,"['sink', 'art classroom', 'loft', 'keg', 'living room']",True
outfit,closet,closet,"['dwelling', 'stand', 'closet', 'hive', 'art classroom']",True
oven,stove,place,"['place', 'motorbike', 'stove', 'kitchen or bathroom', 'trunk']",False
pad,bathroom drawer,bathroom drawer,"['can', 'lounge', 'bathroom drawer', 'floor', ""cash's room""]",True
padlock,utility room,utility room,"['trap', 'bundle', 'keg', 'utility room', 'one of the classrooms']",True
paint,can,press,"['dimly lit room', 'bottle', 'can', 'cradle', 'press']",False
paint bottle set,exercise room,study,"['car', 'separate room', 'exercise room', 'study', 'sack']",False
paint maker,pantry room,study,"['study', 'broom closet', 'pantry room', 'camp', 'pitcher']",False
painting,living room,living room,"['bar', 'refrigerator', 'bag', 'anor room', 'living room']",True
pajama,suitcase,closet,"['purse', 'suitcase', 'bath', 'closet', 'carton']",False
pan,kitchen,kitchen,"['butt', 'class room', 'foyer', 'kitchen', 'freezer']",True
pantry,kitchen,kitchen,"['purse', 'mansion', 'pitcher', 'bar', 'kitchen']",True
paper,suitcase,storage room,"['bathtub', 'kitchen', 'storage room', 'microwave', 'suitcase']",False
paper bag,exercise room,person's living room,"['aquarium', 'pocket', 'tank', 'exercise room', ""person's living room""]",False
paperclip,cabinet,cabinet,"['bedroom', 'cabinet', 'ir rooms', 'hall', 'apartment']",True
papertowelroll,kitchen,kitchen,"['kitchen', 'laundry room', 'bag', 'one room flat', 'table']",True
paperweight,desk,desk,"['room', 'dishwasher', ""person's living room"", 'library', 'desk']",True
parchment sheet,pantry room,belfry,"['pantry room', 'barrel', 'belfry', 'handbag', 'sedan']",False
parsley,plate,kitchen,"['spoon', 'kitchen', 'sedan', 'plate', 'childs room']",False
pasta,pantry,pantry,"['basket', 'bedroom drawer', 'pantry', 'mansion', 'bank']",True
paste,cabinet,cabinet,"['anor room', 'teapot', 'room', 'cabinet', 'way']",True
pastry,tin,tin,"['pot', 'chamber', 'shaker', 'tin', 'table']",True
pea,freezer,freezer,"['bathroom cabinet', 'freezer', 'bottle', 'sedan', 'restroom']",True
peach,exercise room,every bedroom,"['exercise room', 'every bedroom', 'hotel room', 'shaker', 'bookshelf']",False
pear,bathroom,apartment,"['bathroom', 'washer', ""children's room"", 'apartment', 'wardrobe']",False
pedal,car,none,"['fridge', 'cubicle', 'bathroom and kitchen', 'car', 'pantry']",False
peg and hammer toy,utility room,separate room,"['foyer', 'utility room', 'separate room', 'lamp', ""person's living room""]",False
pen,living room,living room,"['motorbike', 'card room', 'place', 'living room', 'most rooms']",True
pencil,bedroom,basket,"['toaster', 'washer', 'bedroom', 'butt', 'basket']",False
pencil case,lobby,room of the house,"['teapot', 'home', 'lobby', 'boot', 'room of the house']",False
pepper,oven,bar,"['oven', 'furniture', 'bar', 'parlor', 'package']",False
peppermint,kitchen,icebox,"['sink', 'kitchen', 'loungeroom', 'icebox', 'bathroom cabinet']",False
peppershaker,kitchen,kitchen,"['small room', 'backpack', 'kitchen', 'trunk', 'backpack']",True
pepsi,fridge,fridge,"['shoe', 'pan', 'fridge', 'bicycle', 'belfry']",True
pepsi can pack,garage,garage,"['bar', 'plate', 'bus', 'garage', 'different room']",True
perfume,cabinet,cabinet,"['room', 'basket', 'cabinet', 'bunk', 'living room']",True
pesto,jar,jar,"['beehive', 'deck', 'restroom', 'ambulance', 'jar']",True
pet food supplement,television room,independent room,"['different room', 'sedan', 'independent room', 'lamp', 'television room']",False
phillips screwdriver,kitchen,bathroom cabinet,"['board', 'hatbox', 'bathroom cabinet', 'kitchen', 'hall']",False
phone,pocket,pocket,"['bunk', 'trap', 'pantry room', 'kitchen or bathroom', 'pocket']",True
phone armband case,dining room,loungeroom,"['dimly lit room', 'bowl', 'dining room', 'loungeroom', ""prostitute's bedroom""]",False
phone stand,television room,television room,"['one of the classrooms', 'television room', 'schoolroom', 'butt', 'board']",True
photo,cabinet,dresser,"['house', 'cabinet', 'shell', 'dresser', 'bunk']",False
photocopier,library,study,"['board', 'library', 'study', 'class room', 'drawer']",False
photograph,home,bedroom,"['ballroom', 'corridor', 'delivery room', 'home', 'bedroom']",False
piccalilli,jar,bar,"['sink', ""child's bedroom"", 'bookshelf', 'bar', 'jar']",False
picture frame,television room,television room,"['television room', 'anor room', 'press', ' middle of the room', 'hive']",True
pie,oven,none,"['bathroom and kitchen', 'press', 'oven', 'music room', ' middle of the room']",False
pill,bottle,bathroom drawer,"['bathroom drawer', 'one of the classrooms', 'bath', 'bottle', 'pantry']",False
pillow,bedroom,bedroom,"['belfry', 'different room', 'bedroom', 'bath', 'hall']",True
pillowcase,bedroom,bedroom,"['bedroom', 'beehive', 'band room', 'sofa', 'floor']",True
pineapple,jar,jar,"['bedroom', 'belfry', 'jar', 'car', 'locker']",True
pirate,boat,boat,"[' middle of the room', 'teapot', 'boat', 'cellar', 'bank']",True
pit,backyard,backyard,"['backyard', 'deck', 'shaker', 'classroom', 'purse']",True
pitcher base,garage,garage,"['quiver', 'bright room', 'basement', 'cubicle', 'garage']",True
pizza,oven,none,"['bedroom drawer', 'shoe', 'bathroom and kitchen', 'grand ballroom', 'oven']",False
plant,living room,living room,"['ambulance', 'den', 'backpack', 'living room', 'cellar']",True
plant container,utility room,independent room,"['drawer', ""teenager's bedroom"", 'utility room', 'independent room', 'mansion']",False
plant saucer,kitchen,kitchen,"['art classroom', 'suitcase', 'kitchen', 'boat', 'grand ballroom']",True
plate,living room,chest,"['living room', 'suitcase', 'bunk', 'bag', 'chest']",False
platter,cabinet,cabinet,"['bathroom drawer', 'bath', 'range', 'breadbox', 'cabinet']",True
plum,corridor,hall,"['lounge', 'board', 'castle', 'hall', 'corridor']",False
plumbing,house,house,"['toaster', 'ir rooms', 'livingroom', 'pot', 'house']",True
plunger,bathroom,bathroom,"['washer', 'bathroom', 'dwelling', 'bathroom drawer', 'dimly lit room']",True
popsicle,freezer,freezer,"['freezer', 'beehive', 'box', 'press', 'carton']",True
pork,oven,oven,"['loft', 'truck', 'corridor', 'storage room', 'oven']",True
portable speaker,closet,wardrobe,"['icebox', 'bowl', 'closet', 'ballroom', 'wardrobe']",False
poster,bedroom,bedroom,"['engine', 'bedroom', 'head', 'toolbox', 'toolbox']",True
pot,kitchen,kitchen,"['sink', 'spoon', 'dungeon', 'kitchen', 'bathroom cabinet']",True
potato,kitchen,kitchen,"['bundle', 'bathroom drawer', 'kitchen', 'basket', 'barrel']",True
potpourri,drawer,livingroom,"['drawer', 'head', 'engine', 'way', 'livingroom']",False
potted meat can,pantry room,pantry room,"['trunk', 'motorbike', 'pantry room', 'kitchen or bathroom', 'board']",True
pottery,chamber,dwelling,"['chamber', 'cat', 'master bedroom', 'ballroom', 'dwelling']",False
pouch,pantry,bag,"['dishwasher', 'house', 'bag', 'pantry', 'pitcher']",False
power drill,childs room,bag,"['childs room', 'floor', 'pan', 'board', 'bag']",False
prawn,oven,none,"['oven', 'bathroom cabinet', 'hall', 'shaker', 'stove']",False
presentation,way,dining room,"['way', 'dining room', 'belfry', 'backpack', 'bay']",False
preserve,jar,jar,"['side of the room', 'jar', 'tea room', 'garage', 'lobby']",True
pressure cooker,exercise room,locker,"['plate', 'exercise room', 'locker', 'belfry', 'music room']",False
pretzel,oven,table,"['schoolroom', 'table', 'head', 'oven', 'master bedroom']",False
propellor,boat,boat,"['boat', 'place', 'tea room', ""prostitute's bedroom"", ""children's room""]",True
prow,boat,boat,"['card room', 'boat', 'home', 'pot', 'carton']",True
pudding,container,kitchen or bathroom,"['container', 'kitchen or bathroom', 'furniture', 'bay', 'bike']",False
pudding box,bathroom,drawer,"['spoon', 'bathroom', 'drawer', 'bright room', 'band room']",False
pump,boat,truck,"['house', 'mailbox', 'container', 'truck', 'boat']",False
puzzle game,childs room,case,"['childs room', 'restroom', 'every room', 'dumpster', 'case']",False
pyjama,bedroom,bedroom,"['bedroom', 'machine', 'shaker', 'bright room', 'aquarium']",True
quilt,trunk,shelf,"['cubicle', 'pot', 'shelf', 'cellar', 'trunk']",False
rack,oven,independent room,"['house', 'independent room', 'oven', 'pod', 'sofa']",False
racquetball,pantry room,shelf,"['shelf', 'master bedroom', ""children's room"", 'briefcase', 'pantry room']",False
radiator,apartment,bath,"['den', 'apartment', 'bath', 'package', 'shell']",False
radio,bedroom,cabinet,"['place', 'bedroom', 'teapot', 'cabinet', 'automobile']",False
rafter,attic,attic,"['garage', 'board', 'attic', 'safe', 'range']",True
rag,cabinet,cabinet,"['purse', 'cabinet', 'anor room', 'apartment', 'independent room']",True
raincoat,backpack,backpack,"['library', 'bike', 'machine', 'toolbox', 'backpack']",True
ramekin,kitchen,kitchen,"['one of the classrooms', 'kitchen', 'box', 'room of the house', 'kitchen or bathroom']",True
reader,library,library,"['library', 'spoon', 'garden', 'can', 'basket']",True
reference,library,library,"['barrel', 'cat', 'study', 'library', 'keg']",True
refrigerator,home,home,"['cabinet', 'locker', 'briefcase', ' middle of the room', 'home']",True
remote control,living room,living room,"['floor', 'bay', 'oven', 'living room', 'trunk']",True
remotecontrol,bedroom,bedroom,"['room', 'one room flat', 'motorbike', 'spoon', 'bedroom']",True
residence,home,home,"['bathroom and kitchen', 'home', ""prostitute's bedroom"", 'bathroom', 'garden']",True
restroom,library,none,"['corridor', 'case', 'laundry room', 'library', 'bathroom and kitchen']",False
rib,refrigerator,person's living room,"['cruet', 'hive', ""person's living room"", 'boot', 'refrigerator']",False
ribbon,bath,purse,"['bath', 'boat', 'purse', 'exercise room', 'bunk']",False
rice,refrigerator,refrigerator,"['bag', 'shoe', 'pod', 'refrigerator', 'cat']",True
rmal laminator,playroom,one room flat,"['wardrobe', 'one room flat', 'playroom', 'oven', 'pot']",False
roast,oven,refrigerator,"['oven', 'fridge', 'bottle', 'refrigerator', 'pocket']",False
robe,suitcase,dormroom,"['library', 'one room flat', 'package', 'dormroom', 'suitcase']",False
rod,engine,engine,"['tank', 'bath', 'washer', 'desk', 'engine']",True
roll,breadbox,toolbox,"['toolbox', 'shaker', 'breadbox', 'box', 'orchestra']",False
rolodex,desk,desk,"['trunk', ""cash's room"", 'desk', 'case', 'aquarium']",True
romaine,refrigerator,refrigerator,"['hall', 'refrigerator', 'loungeroom', 'microwave', 'shaker']",True
rook,castle,castle,"['cruet', 'ballroom', 'castle', 'lounge', 'bundle']",True
room,apartment,apartment,"['living room', 'apartment', 'garden', 'nest', 'cabin']",True
roomdecor,living room,living room,"['closet', 'container', 'teapot', 'cruet', 'living room']",True
rope,boat,playroom,"['garbage', 'library', 'boat', 'playroom', 'packet']",False
rose,garden,garden,"['backpack', 'bus', 'jar', 'suitcase', 'garden']",True
rotisserie,oven,oven,"['box', ""child's bedroom"", 'card room', 'handbag', 'oven']",True
router,corridor,corridor,"['carton', ""child's room"", 'dungeon', ""child's room"", 'corridor']",True
row,table,table,"['package', ' middle of the room', 'hall', 'bedroom', 'table']",True
rubiks cube,exercise room,home,"['nest', 'dishwasher', 'exercise room', 'pan', 'home']",False
rudder,boat,boat,"['shaker', 'boat', 'machine', 'bathroom and kitchen', 'playroom']",True
rug,table,most rooms,"['shoe', 'wardrobe', 'most rooms', 'table', 'aquarium']",False
rule,classroom,classroom,"['delivery room', 'classroom', 'ir rooms', 'pot', 'jacket']",True
ruler,cabinet,cabinet,"['every room', 'cabinet', 'bathroom or kitchen', 'carton', 'nest']",True
sachet,drawer,drawer,"['motel room', ' middle of the room', 'drawer', 'ambulance', 'deck']",True
safe,living room,home office,"['bottle', 'freezer', 'living room', 'home office', 'castle']",False
salad,refrigerator,refrigerator,"['dining room', 'refrigerator', 'backyard', 'lamp', 'dining room']",True
salmon,oven,oven,"['room', 'place', 'oven', 'deck', 'library']",True
salt,cabinet,cabinet,"['garbage', 'kitchen', 'camp', 'cabinet', 'fridge']",True
salt shaker,childs room,icebox,"['grand ballroom', 'icebox', 'childs room', 'dungeon', 'place']",False
saltshaker,kitchen,kitchen,"['room of the house', 'bottle', 'lamp', 'kitchen', 'hospital drug storeroom']",True
sander,cabinet,cabinet,"['cabinet', 'way', 'shell', 'bunk', 'machine']",True
sandwich,plate,plate,"['corridor', 'camp', ""child's bedroom"", 'plate', 'glass']",True
sanitary pads,bathroom,bathroom,"['bathroom', 'hospital drug storeroom', 'box', 'garden', 'room of the house']",True
sauce,plate,table,"['plate', 'pitcher', 'palace', 'table', 'automobile']",False
saucepan,cabinet,cabinet,"['pantry room', 'cabinet', 'playroom', 'sedan', 'cellar']",True
saucer,kitchen,kitchen,"['delivery room', 'kitchen', 'camp', 'nest', 'bathtub']",True
saute pan,exercise room,press,"['press', 'hall', 'bed', 'trap', 'exercise room']",False
