object,correct_location,predicted_location,location_choices,correct_prediction
gel,refrigerator,refrigerator,"['drawer', 'refrigerator', 'house', 'garbage', 'ir rooms']",True
gelatin box,home office,sack,"['camp', ""child's room"", 'floor', 'sack', 'home office']",False
gin,bar,bar,"['cat', 'bedroom', 'bar', 'basement', 'jar']",True
glove,bathroom,case,"['bathroom', 'tea room', 'case', 'cellar', 'hotel room']",False
golf ball,kitchen,range,"['kitchen', 'shell', 'dwelling', 'range', 'automobile']",False
goose,oven,house,"['house', 'bag', 'purse', 'oven', 'one of the classrooms']",False
graphics card,home office,home office,"['one room flat', 'tin', 'bookshelf', 'home office', 'floor']",True
guard,kitchen,den,"['kitchen', 'den', 'bathroom drawer', 'dormroom', 'orchestra']",False
guinness,bar,bar,"['dormroom', 'hamper', 'furniture', 'bar', 'toaster']",True
gun,trunk,trunk,"['chest', 'fridge', 'dining room', 'microwave', 'trunk']",True
hair color,storage room,storage room,"['cat', 'class room', 'den', 'loungeroom', 'storage room']",True
hair conditioner,utility room,utility room,"['palace', 'utility room', 'ir rooms', 'delivery room', 'bus']",True
hair dryer,bathroom,bathroom,"['glass', 'dresser', 'bathroom', 'toaster', 'lounge']",True
hair straightener,storage room,storage room,"['tin', 'dwelling', 'storage room', 'castle', 'pitcher']",True
ham,refrigerator,refrigerator,"['drawer', 'kitchen or bathroom', 'board', 'refrigerator', 'bundle']",True
hammer,playroom,sack,"['guest room', 'playroom', 'delivery room', 'sack', 'refrigerator']",False
hand,pocket,pocket,"['pocket', 'backyard', ""children's room"", 'trap', ""cash's room""]",True
hand bell,garage,study,"['boat', 'cabin', 'family room', 'garage', 'study']",False
handbag,television room,cubicle,"['sedan', 'cubicle', 'television room', 'backpack', 'motorbike']",False
handset,cradle,cradle,"['bathroom drawer', 'cradle', 'every room', 'independent room', 'vault']",True
handtowel,bathroom,bathroom,"['bathroom', 'side of the room', 'library', 'orchestra', 'pantry room']",True
handtowelholder,bathroom,bathroom,"['grand ballroom', 'hotel room', 'bathroom', 'pod', 'court']",True
harbor,boat,boat,"['laundry room', 'container', 'dresser', 'boat', 'dishwasher']",True
hard drive,utility room,utility room,"['bright room', 'backyard', 'utility room', 'jacket', 'room of the house']",True
hard drive case,home office,home office,"['different room', 'press', 'home office', 'butt', 'cup']",True
hardware,house,drawer,"['hamper', 'waiting room', 'house', 'drawer', 'every room']",False
hat,closet,closet,"['sedan', 'toaster', 'closet', 'cellar', 'car']",True
headlight,car,car,"['dining room', 'mansion', 'car', 'cruet', 'side of the room']",True
headphone,television room,desk,"['fridge', 'television room', 'aquarium', 'dresser', 'desk']",False
heater,house,house,"['house', 'room of the house', 'board', 'quiver', 'board']",True
heavy duty gloves,lobby,box,"['attic', 'bottle', 'lobby', 'oven', 'box']",False
heavy master chef can,corridor,livingroom,"['carton', 'motorbike', 'corridor', 'hotel room', 'livingroom']",False
hedge,backyard,backyard,"['furniture', 'case', 'bathroom or kitchen', 'backyard', 'family room']",True
helmet,playroom,playroom,"['tank', 'shaker', 'bar', 'well', 'playroom']",True
herring,jar,jar,"['class room', 'chest', 'lounge', 'jar', 'hive']",True
herring fillets,playroom,none,"['playroom', 'broom closet', 'box', 'kitchen or bathroom', 'home']",False
holdall,closet,closet,"['hotel room', 'toolbox', 'closet', 'cellar', 'cellar']",True
honey,beehive,cruet,"['bag', 'storage room', 'beehive', 'cruet', 'storage room']",False
honey dipper,kitchen,kitchen,"['backpack', 'dwelling', 'kitchen', 'container', 'fridge']",True
horn,truck,truck,"[""cash's room"", 'engine', 'wallet', 'dormroom', 'truck']",True
house,bedroom,family room,"['family room', 'orchestra', 'home', 'independent room', 'bedroom']",False
houseplant,living room,living room,"[""child's bedroom"", 'purse', 'sink', 'freezer', 'living room']",True
icecream,freezer,freezer,"['freezer', 'refrigerator', 'bathroom', 'delivery room', 'court']",True
incontinence pads,garage,package,"['table', 'garage', 'plate', 'package', 'hive']",False
ingredient,kitchen,kitchen,"['television room', 'art classroom', 'kitchen', 'numerous modern washrooms', 'every room']",True
ink cartridge,home office,home office,"['garbage', 'bathroom drawer', 'home office', 'hospital drug storeroom', 'waiting room']",True
instant camera,closet,bright room,"['schoolroom', 'lamp', 'nest', 'bright room', 'closet']",False
invitation card,utility room,press,"['press', 'sofa', 'utility room', 'teapot', 'quiver']",False
ipod,apartment,bathroom drawer,"['fridge', 'delivery room', 'broom closet', 'apartment', 'bathroom drawer']",False
jack,box,box,"['loft', 'box', 'tank', 'pantry', 'breadbox']",True
jacket,suitcase,storage room,"['pantry', 'storage room', 'icebox', 'storage room', 'suitcase']",False
jam,jar,kitchen,"['jar', 'childs room', 'guest room', 'garbage', 'kitchen']",False
jar,childs room,bookshelf,"['cat', ' middle of the room', 'bookshelf', 'childs room', 'washer']",False
jean,closet,closet,"['carton', 'closet', 'bathtub', 'toaster', 'livin room']",True
jenga,corridor,bright room,"['dresser', 'handbag', 'bath', 'bright room', 'corridor']",False
jewelry,box,box,"['pantry', 'bike', 'bicycle', 'breadbox', 'box']",True
jewelry box,childs room,loungeroom,"['bike', 'refrigerator', 'dumpster', 'loungeroom', 'childs room']",False
john,prostitute's bedroom,none,"['one of the classrooms', ""prostitute's bedroom"", 'music room', 'safe', 'attic']",False
joist,basement,basement,"['stand', 'wallet', 'spoon', 'basement', ' middle of the room']",True
journal,library,library,"['library', 'aquarium', 'music room', 'toolbox', 'cat']",True
juice,refrigerator,refrigerator,"['court', 'hive', 'bathtub', 'bowl', 'refrigerator']",True
jukebox,bar,bar,"['handbag', ""prostitute's bedroom"", 'bar', 'lamp', 'hamper']",True
junk,cellar,separate room,"['bank', 'shell', 'cellar', 'separate room', 'one of the classrooms']",False
kettle,kitchen,kitchen,"['kitchen', 'bag', 'card room', 'backyard', 'basement']",True
keyboard,exercise room,teenager's bedroom,"['waiting room', 'ambulance', ""teenager's bedroom"", 'one room flat', 'exercise room']",False
keychain,living room,cabinet,"['cabinet', 'living room', 'utility room', 'toaster', 'pitcher']",False
kitchen,home,home,"['quiver', 'suitcase', 'home', 'keg', 'childs room']",True
kitchenette,hotel room,hotel room,"['band room', 'bus', 'pitcher', 'hotel room', 'bathroom cabinet']",True
knife,kitchen,kitchen,"['chamber', 'shaker', 'package', 'kitchen', ' middle of the room']",True
knife block,television room,press,"['television room', 'garbage', 'press', 'room of the house', 'icebox']",False
labeling tape,home office,home office,"['home office', 'attic', 'camp', 'castle', 'delivery room']",True
ladle,kitchen,kitchen,"['machine', ""child's room"", 'home', 'breadbox', 'kitchen']",True
lamb,oven,bed,"['bus', 'drawer', 'oven', 'bathtub', 'bed']",False
lame,loft,loft,"['shelf', 'backyard', 'loft', 'aquarium', 'bay']",True
lamp,bedroom,bedroom,"['refrigerator', ""children's room"", 'bedroom', 'wallet', 'sink']",True
lantern,home office,card room,"['card room', 'side of the room', 'home office', ""cash's room"", 'art classroom']",False
laptop,bedroom,bedroom,"['loungeroom', 'one room flat', 'microwave', 'bathroom and kitchen', 'bedroom']",True
laptop cover,home office,home office,"['dishwasher', 'home office', 'bay', 'pot', 'foyer']",True
laptop stand,lobby,lobby,"['cabin', 'toaster', 'breadbox', 'trunk', 'lobby']",True
large marker,bedroom,case,"['belfry', 'barrel', 'case', 'bedroom', 'locker']",False
lasagna,plate,plate,"['pitcher', 'plate', 'motel room', 'dresser', 'home office']",True
laundry,cellar,none,"['every room', 'apartment', 'cellar', 'bank', 'family room']",False
laundry box,garage,garage,"['microwave', 'backpack', 'sink', 'dumpster', 'garage']",True
laundryhamper,bedroom,bedroom,"['bedroom', 'anor room', 'boat', 'storage room', 'handbag']",True
laxative,television room,hamper,"['art classroom', 'hamper', 'television room', 'bus', 'can']",False
lego duplo,lobby,art classroom,"['lobby', 'art classroom', 'cat', 'shell', 'microwave']",False
lemon,corridor,table,"['table', 'sedan', 'head', 'corridor', 'bus']",False
letter holder,exercise room,none,"['microwave', 'exercise room', 'wallet', 'lamp', 'automobile']",False
lettuce,kitchen,kitchen,"['shell', 'handbag', 'way', 'shoe', 'kitchen']",True
library,room,lounge,"[""teenager's bedroom"", 'lounge', 'laundry room', 'room', 'cat']",False
lid,drawer,drawer,"['foyer', 'band room', 'bundle', 'drawer', 'carton']",True
lifeboat,boat,boat,"['tin', 'sack', 'boat', 'lounge', 'nest']",True
light,attic,dresser,"['spoon', 'attic', 'apartment', 'dresser', 'machine']",False
light bulb,garage,one of the classrooms,"['belfry', 'garage', 'one of the classrooms', 'pitcher', 'bunk']",False
lightswitch,bathroom,corridor,"['bathroom', 'corridor', 'dwelling', 'spoon', 'class room']",False
lime squeezer,television room,numerous modern washrooms,"['purse', 'trunk', 'numerous modern washrooms', 'television room', 'safe']",False
linoleum,house,house,"['toolbox', 'house', 'safe', 'exercise room', 'carton']",True
lip,can,drawer,"['drawer', 'teapot', 'fridge', 'can', 'delivery room']",False
lipstick,bathroom,bathroom,"['bike', 'living rooms', 'bathroom', 'aquarium', 'beehive']",True
liquor,bar,bar,"['bathroom', 'bar', ""child's bedroom"", 'bunk', 'foyer']",True
loaf,fridge,fridge,"['microwave', 'stove', 'toolbox', 'small room', 'fridge']",True
lobster,tank,tank,"['loft', 'tank', 'floor', 'bath', 'table']",True
loft,apartment,garage,"['drawer', 'apartment', 'lamp', 'bathroom and kitchen', 'garage']",False
lotion,cabinet,none,"['utility room', 'cabinet', 'bathroom and kitchen', ""teenager's bedroom"", 'ir rooms']",False
lunch,backpack,refrigerator,"['castle', 'refrigerator', 'sack', 'shell', 'backpack']",False
lunch bag,kitchen,kitchen,"['package', 'kitchen', 'bedroom drawer', 'camp', ""child's bedroom""]",True
lunch box,closet,foyer,"['foyer', 'wallet', 'master bedroom', 'closet', 'delivery room']",False
magazine,table,table,"['table', 'shell', 'orchestra', 'playroom', 'bike']",True
magnet,fridge,fridge,"['fridge', 'hospital drug storeroom', 'freezer', 'dishwasher', 'deck']",True
magnifying glass,dining room,basket,"['dining room', 'camp', 'basket', 'quiver', 'bowl']",False
mail,fridge,stand,"['shoe', 'dresser', 'hamper', 'fridge', 'stand']",False
mailbox,garden,garden,"['parlor', ""men's restroom"", 'bar', 'aquarium', 'garden']",True
mainsail,boat,boat,"['hatbox', 'ir rooms', 'every room', 'bike', 'boat']",True
makeup,purse,purse,"['garden', 'library', 'car', 'belfry', 'purse']",True
marshmallow,oven,side of the room,"['oven', 'art classroom', 'side of the room', 'hive', 'delivery room']",False
mascara,dining room,cash's room,"['house', 'chamber', 'dining room', 'refrigerator', ""cash's room""]",False
mast,boat,backyard,"['box', 'boat', 'backyard', 'bathroom drawer', 'vault']",False
master chef can,bedroom,tea room,"['bathroom cabinet', 'bedroom', 'tea room', 'bath', 'den']",False
mat,house,child's bedroom,"['stand', ""child's bedroom"", 'restroom', 'pot', 'house']",False
match,backpack,backpack,"['bathtub', 'backpack', 'shaker', 'aquarium', 'one of the classrooms']",True
mattress,bed,bed,"['bed', 'attic', 'bicycle', 'guest room', 'garage']",True
mayo,jar,icebox,"['basement', 'bedroom drawer', 'icebox', 'art classroom', 'jar']",False
mayonnaise,jar,none,"['closet', 'home office', 'lounge', 'jar', 'different room']",False
measuring tape,bedroom,ir rooms,"['way', 'ir rooms', 'bedroom', 'shaker', 'range']",False
meatloaf,oven,oven,"['oven', 'sink', 'glass', 'master bedroom', 'packet']",True
medicine,garage,study,"['cabin', ""child's bedroom"", 'garage', 'backpack', 'study']",False
memory,pantry,dresser,"['stand', 'pantry', 'attic', 'dresser', 'lobby']",False
meringue,oven,tea room,"['mansion', 'bar', 'oven', 'spoon', 'tea room']",False
mess,table,cabinet,"['cabinet', 'hatbox', 'table', 'chest', 'waiting room']",False
metronome,class room,none,"['class room', 'hotel room', 'jar', 'dimly lit room', 'small room']",False
microwave,kitchen,kitchen,"['handbag', ""teenager's bedroom"", 'kitchen', 'livingroom', 'furniture']",True
milk,bottle,bottle,"['microwave', 'bottle', 'basement', 'garage', 'jar']",True
milk fror,dining room,range,"['ballroom', 'freezer', 'range', 'dining room', 'vault']",False
mini soccer ball,kitchen,teenager's bedroom,"['classroom', 'hospital drug storeroom', ""teenager's bedroom"", 'ir rooms', 'kitchen']",False
mint,refrigerator,refrigerator,"['belfry', 'refrigerator', 'bundle', 'cat', 'bar']",True
mirror,bedroom,bedroom,"['stove', 'bedroom', 'purse', 'bike', 'home']",True
mit,bed,container,"['bed', 'container', 'pitcher', 'bundle', 'locker']",False
moistener,purse,packet,"['pot', 'packet', 'purse', 'garage', 'pod']",False
mold,breadbox,none,"['freezer', 'small room', 'breadbox', 'stove', 'hospital drug storeroom']",False
monitor,desk,desk,"['broom closet', 'desk', 'separate room', 'motel room', 'sedan']",True
moonshine,jar,safe,"['jar', 'freezer', 'loft', 'livingroom', 'safe']",False
mop,apartment,apartment,"['grand ballroom', 'apartment', 'master bedroom', 'camp', 'motorbike']",True
morboard,exercise room,band room,"['shelf', 'basement', 'band room', 'exercise room', 'stand']",False
mouse,kitchen,kitchen,"['boot', 'family room', 'breadbox', 'kitchen', 'stove']",True
mouse pad,playroom,playroom,"['playroom', 'dishwasher', 'suitcase', 'shaker', 'motel room']",True
mousepad,desk,desk,"['ambulance', 'dormroom', 'machine', 'court', 'desk']",True
movie dvd,pantry room,room of the house,"['room of the house', 'dresser', 'pantry room', 'music room', 'toolbox']",False
muffin,oven,package,"['oven', 'bike', 'package', 'hive', ""children's room""]",False
mug,kitchen,kitchen,"['kitchen', 'breadbox', 'most rooms', 'purse', 'basket']",True
mule,pitcher,den,"[' middle of the room', 'separate room', 'pitcher', 'safe', 'den']",False
multiport hub,storage room,storage room,"['storage room', 'parlor', 'backpack', 'basement', 'laundry room']",True
museum,castle,independent room,"['court', 'range', 'restroom', 'castle', 'independent room']",False
mustard bottle,playroom,fridge,"['bicycle', 'library', 'fridge', 'playroom', 'press']",False
nail,cabinet,cabinet,"['dimly lit room', 'cellar', 'livingroom', 'cabinet', 'most rooms']",True
napkin,table,table,"['bedroom drawer', 'spoon', ""child's room"", 'table', ""men's restroom""]",True
neck rest,playroom,study,"['playroom', 'sack', 'study', 'teapot', 'bath']",False
neckwear,closet,closet,"['closet', 'home', 'hive', 'bright room', 'garden']",True
net,boat,bedroom drawer,"['bedroom drawer', ' middle of the room', 'boat', 'way', 'bathroom cabinet']",False
netting,backpack,kitchen or bathroom,"['jar', 'sink', 'backpack', 'bottle', 'kitchen or bathroom']",False
newspaper,living room,living room,"['bay', 'restroom', 'living room', 'attic', 'washer']",True
nine hole peg test,bathroom,bag,"['foyer', 'bag', 'machine', 'chamber', 'bathroom']",False
nintendo switch,garage,sofa,"['garage', 'trap', 'sofa', 'boot', 'orchestra']",False
notebook,package,room,"['package', 'bus', 'room', 'shaker', 'room']",False
oil,car,car,"['car', 'different room', 'suitcase', 'bathroom drawer', 'loungeroom']",True
ointment,jar,none,"['backpack', 'jar', 'room of the house', 'can', 'every bedroom']",False
olive,refrigerator,refrigerator,"['master bedroom', 'refrigerator', 'lounge', 'toaster', 'storage room']",True
orange,playroom,none,"['drawer', 'tank', 'ir rooms', 'tank', 'playroom']",False
organiser,desk,desk,"['safe', 'desk', 'plate', 'engine', 'castle']",True
ottoman,living room,living room,"['art classroom', 'living room', 'sink', 'keg', 'loft']",True
outfit,closet,closet,"['hive', 'art classroom', 'stand', 'closet', 'dwelling']",True
oven,stove,none,"['trunk', 'stove', 'motorbike', 'place', 'kitchen or bathroom']",False
pad,bathroom drawer,bathroom drawer,"['bathroom drawer', 'can', 'lounge', 'floor', ""cash's room""]",True
padlock,utility room,utility room,"['bundle', 'one of the classrooms', 'trap', 'keg', 'utility room']",True
paint,can,can,"['dimly lit room', 'bottle', 'cradle', 'can', 'press']",True
paint bottle set,exercise room,separate room,"['study', 'car', 'exercise room', 'separate room', 'sack']",False
paint maker,pantry room,study,"['pantry room', 'study', 'broom closet', 'pitcher', 'camp']",False
painting,living room,living room,"['bar', 'anor room', 'bag', 'living room', 'refrigerator']",True
pajama,suitcase,closet,"['suitcase', 'closet', 'bath', 'purse', 'carton']",False
pan,kitchen,kitchen,"['class room', 'kitchen', 'foyer', 'butt', 'freezer']",True
pantry,kitchen,kitchen,"['purse', 'bar', 'kitchen', 'pitcher', 'mansion']",True
paper,suitcase,storage room,"['suitcase', 'storage room', 'bathtub', 'kitchen', 'microwave']",False
paper bag,exercise room,person's living room,"['tank', 'pocket', ""person's living room"", 'exercise room', 'aquarium']",False
paperclip,cabinet,cabinet,"['hall', 'cabinet', 'ir rooms', 'bedroom', 'apartment']",True
papertowelroll,kitchen,kitchen,"['table', 'laundry room', 'bag', 'kitchen', 'one room flat']",True
paperweight,desk,desk,"['library', 'dishwasher', 'desk', 'room', ""person's living room""]",True
parchment sheet,pantry room,pantry room,"['sedan', 'belfry', 'handbag', 'pantry room', 'barrel']",True
parsley,plate,kitchen,"['childs room', 'kitchen', 'spoon', 'sedan', 'plate']",False
pasta,pantry,pantry,"['basket', 'bank', 'pantry', 'bedroom drawer', 'mansion']",True
paste,cabinet,cabinet,"['anor room', 'teapot', 'cabinet', 'room', 'way']",True
pastry,tin,tin,"['chamber', 'pot', 'table', 'tin', 'shaker']",True
pea,freezer,freezer,"['freezer', 'bottle', 'sedan', 'bathroom cabinet', 'restroom']",True
peach,exercise room,every bedroom,"['bookshelf', 'exercise room', 'shaker', 'every bedroom', 'hotel room']",False
pear,bathroom,apartment,"['washer', 'wardrobe', 'apartment', 'bathroom', ""children's room""]",False
pedal,car,car,"['pantry', 'bathroom and kitchen', 'car', 'cubicle', 'fridge']",True
peg and hammer toy,utility room,person's living room,"['foyer', 'utility room', 'lamp', ""person's living room"", 'separate room']",False
pen,living room,living room,"['motorbike', 'card room', 'place', 'living room', 'most rooms']",True
pencil,bedroom,bedroom,"['washer', 'butt', 'toaster', 'bedroom', 'basket']",True
pencil case,lobby,room of the house,"['home', 'boot', 'teapot', 'room of the house', 'lobby']",False
pepper,oven,bar,"['bar', 'oven', 'parlor', 'furniture', 'package']",False
peppermint,kitchen,kitchen,"['kitchen', 'icebox', 'loungeroom', 'bathroom cabinet', 'sink']",True
peppershaker,kitchen,kitchen,"['small room', 'trunk', 'backpack', 'kitchen', 'backpack']",True
pepsi,fridge,fridge,"['pan', 'bicycle', 'fridge', 'belfry', 'shoe']",True
pepsi can pack,garage,garage,"['garage', 'bus', 'different room', 'bar', 'plate']",True
perfume,cabinet,cabinet,"['living room', 'room', 'bunk', 'basket', 'cabinet']",True
pesto,jar,jar,"['beehive', 'deck', 'restroom', 'ambulance', 'jar']",True
pet food supplement,television room,independent room,"['television room', 'lamp', 'independent room', 'sedan', 'different room']",False
phillips screwdriver,kitchen,board,"['bathroom cabinet', 'kitchen', 'hatbox', 'hall', 'board']",False
phone,pocket,kitchen or bathroom,"['bunk', 'pantry room', 'pocket', 'trap', 'kitchen or bathroom']",False
phone armband case,dining room,loungeroom,"['loungeroom', 'dimly lit room', 'dining room', ""prostitute's bedroom"", 'bowl']",False
phone stand,television room,television room,"['schoolroom', 'television room', 'butt', 'board', 'one of the classrooms']",True
photo,cabinet,dresser,"['cabinet', 'bunk', 'dresser', 'shell', 'house']",False
photocopier,library,study,"['board', 'study', 'drawer', 'library', 'class room']",False
photograph,home,bedroom,"['ballroom', 'corridor', 'delivery room', 'home', 'bedroom']",False
piccalilli,jar,jar,"['jar', 'bookshelf', 'bar', 'sink', ""child's bedroom""]",True
picture frame,television room,television room,"['anor room', 'hive', ' middle of the room', 'press', 'television room']",True
pie,oven,none,"['music room', ' middle of the room', 'press', 'bathroom and kitchen', 'oven']",False
pill,bottle,bathroom drawer,"['one of the classrooms', 'bath', 'pantry', 'bathroom drawer', 'bottle']",False
pillow,bedroom,bedroom,"['different room', 'bedroom', 'bath', 'belfry', 'hall']",True
pillowcase,bedroom,bedroom,"['bedroom', 'floor', 'band room', 'sofa', 'beehive']",True
pineapple,jar,none,"['car', 'bedroom', 'locker', 'belfry', 'jar']",False
pirate,boat,boat,"['boat', 'bank', ' middle of the room', 'teapot', 'cellar']",True
pit,backyard,backyard,"['backyard', 'shaker', 'classroom', 'deck', 'purse']",True
pitcher base,garage,bright room,"['garage', 'bright room', 'basement', 'cubicle', 'quiver']",False
pizza,oven,none,"['oven', 'shoe', 'bathroom and kitchen', 'grand ballroom', 'bedroom drawer']",False
plant,living room,living room,"['den', 'living room', 'cellar', 'backpack', 'ambulance']",True
plant container,utility room,teenager's bedroom,"['utility room', ""teenager's bedroom"", 'independent room', 'drawer', 'mansion']",False
plant saucer,kitchen,kitchen,"['art classroom', 'suitcase', 'boat', 'kitchen', 'grand ballroom']",True
plate,living room,chest,"['living room', 'suitcase', 'bag', 'chest', 'bunk']",False
platter,cabinet,cabinet,"['bath', 'cabinet', 'range', 'breadbox', 'bathroom drawer']",True
plum,corridor,lounge,"['board', 'corridor', 'hall', 'castle', 'lounge']",False
plumbing,house,house,"['ir rooms', 'house', 'toaster', 'pot', 'livingroom']",True
plunger,bathroom,bathroom drawer,"['bathroom drawer', 'dimly lit room', 'washer', 'dwelling', 'bathroom']",False
popsicle,freezer,freezer,"['freezer', 'beehive', 'carton', 'box', 'press']",True
pork,oven,oven,"['corridor', 'storage room', 'truck', 'oven', 'loft']",True
portable speaker,closet,closet,"['wardrobe', 'ballroom', 'closet', 'icebox', 'bowl']",True
poster,bedroom,bedroom,"['bedroom', 'head', 'engine', 'toolbox', 'toolbox']",True
pot,kitchen,kitchen,"['kitchen', 'spoon', 'dungeon', 'bathroom cabinet', 'sink']",True
potato,kitchen,kitchen,"['basket', 'bathroom drawer', 'kitchen', 'barrel', 'bundle']",True
potpourri,drawer,drawer,"['way', 'engine', 'head', 'drawer', 'livingroom']",True
potted meat can,pantry room,pantry room,"['kitchen or bathroom', 'pantry room', 'trunk', 'board', 'motorbike']",True
pottery,chamber,dwelling,"['ballroom', 'chamber', 'dwelling', 'master bedroom', 'cat']",False
pouch,pantry,bag,"['house', 'dishwasher', 'pantry', 'bag', 'pitcher']",False
power drill,childs room,bag,"['board', 'bag', 'pan', 'childs room', 'floor']",False
prawn,oven,oven,"['oven', 'bathroom cabinet', 'stove', 'hall', 'shaker']",True
presentation,way,dining room,"['dining room', 'bay', 'belfry', 'way', 'backpack']",False
preserve,jar,jar,"['jar', 'tea room', 'lobby', 'garage', 'side of the room']",True
pressure cooker,exercise room,locker,"['plate', 'exercise room', 'belfry', 'locker', 'music room']",False
pretzel,oven,table,"['head', 'schoolroom', 'table', 'master bedroom', 'oven']",False
propellor,boat,boat,"[""children's room"", 'place', 'boat', 'tea room', ""prostitute's bedroom""]",True
prow,boat,boat,"['boat', 'pot', 'carton', 'home', 'card room']",True
pudding,container,none,"['bike', 'bay', 'furniture', 'container', 'kitchen or bathroom']",False
pudding box,bathroom,drawer,"['bathroom', 'bright room', 'drawer', 'band room', 'spoon']",False
pump,boat,house,"['container', 'boat', 'truck', 'mailbox', 'house']",False
puzzle game,childs room,none,"['dumpster', 'case', 'restroom', 'childs room', 'every room']",False
pyjama,bedroom,bedroom,"['bright room', 'machine', 'aquarium', 'shaker', 'bedroom']",True
quilt,trunk,trunk,"['shelf', 'cubicle', 'cellar', 'trunk', 'pot']",True
rack,oven,independent room,"['house', 'oven', 'sofa', 'independent room', 'pod']",False
racquetball,pantry room,shelf,"['pantry room', 'master bedroom', 'shelf', 'briefcase', ""children's room""]",False
radiator,apartment,den,"['shell', 'package', 'bath', 'den', 'apartment']",False
radio,bedroom,cabinet,"['place', 'automobile', 'teapot', 'cabinet', 'bedroom']",False
rafter,attic,attic,"['garage', 'board', 'range', 'safe', 'attic']",True
rag,cabinet,cabinet,"['apartment', 'purse', 'independent room', 'anor room', 'cabinet']",True
raincoat,backpack,backpack,"['backpack', 'bike', 'toolbox', 'library', 'machine']",True
ramekin,kitchen,kitchen,"['room of the house', 'kitchen or bathroom', 'one of the classrooms', 'kitchen', 'box']",True
reader,library,library,"['garden', 'basket', 'can', 'spoon', 'library']",True
reference,library,library,"['library', 'keg', 'study', 'barrel', 'cat']",True
refrigerator,home,cabinet,"['home', 'locker', 'cabinet', ' middle of the room', 'briefcase']",False
remote control,living room,living room,"['living room', 'oven', 'floor', 'trunk', 'bay']",True
remotecontrol,bedroom,bedroom,"['room', 'spoon', 'one room flat', 'motorbike', 'bedroom']",True
residence,home,home,"['home', 'bathroom', ""prostitute's bedroom"", 'bathroom and kitchen', 'garden']",True
restroom,library,none,"['laundry room', 'library', 'case', 'bathroom and kitchen', 'corridor']",False
rib,refrigerator,refrigerator,"['cruet', 'hive', 'boot', 'refrigerator', ""person's living room""]",True
ribbon,bath,purse,"['bath', 'purse', 'exercise room', 'bunk', 'boat']",False
rice,refrigerator,refrigerator,"['refrigerator', 'cat', 'bag', 'shoe', 'pod']",True
rmal laminator,playroom,one room flat,"['one room flat', 'oven', 'playroom', 'pot', 'wardrobe']",False
roast,oven,refrigerator,"['refrigerator', 'oven', 'fridge', 'pocket', 'bottle']",False
robe,suitcase,dormroom,"['package', 'library', 'one room flat', 'suitcase', 'dormroom']",False
rod,engine,desk,"['engine', 'tank', 'bath', 'washer', 'desk']",False
roll,breadbox,toolbox,"['orchestra', 'breadbox', 'toolbox', 'shaker', 'box']",False
rolodex,desk,desk,"['case', 'aquarium', 'desk', 'trunk', ""cash's room""]",True
romaine,refrigerator,refrigerator,"['refrigerator', 'microwave', 'loungeroom', 'hall', 'shaker']",True
rook,castle,castle,"['bundle', 'ballroom', 'lounge', 'castle', 'cruet']",True
room,apartment,apartment,"['nest', 'cabin', 'living room', 'garden', 'apartment']",True
roomdecor,living room,living room,"['cruet', 'living room', 'closet', 'container', 'teapot']",True
rope,boat,playroom,"['library', 'boat', 'playroom', 'garbage', 'packet']",False
rose,garden,garden,"['suitcase', 'backpack', 'bus', 'jar', 'garden']",True
rotisserie,oven,oven,"['handbag', ""child's bedroom"", 'oven', 'box', 'card room']",True
router,corridor,corridor,"['dungeon', 'carton', ""child's room"", 'corridor', ""child's room""]",True
row,table,none,"['table', ' middle of the room', 'bedroom', 'hall', 'package']",False
rubiks cube,exercise room,home,"['pan', 'home', 'dishwasher', 'nest', 'exercise room']",False
rudder,boat,boat,"['boat', 'shaker', 'playroom', 'machine', 'bathroom and kitchen']",True
rug,table,most rooms,"['table', 'shoe', 'wardrobe', 'aquarium', 'most rooms']",False
rule,classroom,classroom,"['pot', 'classroom', 'ir rooms', 'jacket', 'delivery room']",True
ruler,cabinet,cabinet,"['every room', 'carton', 'bathroom or kitchen', 'cabinet', 'nest']",True
sachet,drawer,drawer,"[' middle of the room', 'drawer', 'ambulance', 'motel room', 'deck']",True
safe,living room,home office,"['living room', 'freezer', 'castle', 'bottle', 'home office']",False
salad,refrigerator,refrigerator,"['dining room', 'backyard', 'refrigerator', 'dining room', 'lamp']",True
salmon,oven,oven,"['oven', 'place', 'library', 'room', 'deck']",True
salt,cabinet,kitchen,"['garbage', 'kitchen', 'camp', 'cabinet', 'fridge']",False
salt shaker,childs room,none,"['place', 'dungeon', 'icebox', 'grand ballroom', 'childs room']",False
saltshaker,kitchen,kitchen,"['bottle', 'lamp', 'kitchen', 'hospital drug storeroom', 'room of the house']",True
sander,cabinet,cabinet,"['way', 'machine', 'shell', 'bunk', 'cabinet']",True
sandwich,plate,plate,"[""child's bedroom"", 'plate', 'camp', 'corridor', 'glass']",True
sanitary pads,bathroom,bathroom,"['bathroom', 'room of the house', 'hospital drug storeroom', 'garden', 'box']",True
sauce,plate,plate,"['palace', 'automobile', 'plate', 'table', 'pitcher']",True
saucepan,cabinet,pantry room,"['cellar', 'playroom', 'pantry room', 'sedan', 'cabinet']",False
saucer,kitchen,kitchen,"['bathtub', 'nest', 'delivery room', 'camp', 'kitchen']",True
saute pan,exercise room,press,"['trap', 'press', 'exercise room', 'bed', 'hall']",False
