task,affordance,correct_tool,predicted_tool,tool_choices,correct_prediction
sanding surfaces,smoothen,steel wool pad,steel wool pad,"['lochaber ax', 'screw wrench', 'steel wool pad', 'pot', 'thinning shear']",True
ironing clothes,smoothen,abrading stone,none of the tools listed are suitable for ironing clothes.,"['coal shovel', 'abrading stone', 'twist bit', 'dogbed', 'wood chisel']",False
polishing furniture,smoothen,abrader,abrader,"['chain tong', 'blunt file', 'abrader', 'book', 'bur']",True
repairing electronics,solder,soldering iron,soldering iron,"['soldering iron', 'rasp', 'spokeshave', 'keyboard', 'instant noodle']",True
making jewelery,solder,soldering iron,soldering iron,"['crosscut saw', 'soldering iron', 'bath tub basin', 'instant noodle', 'kitchen knife']",True
fixing plumbing,solder,soldering iron,soldering iron,"['spade bit', 'garden tool', 'spray bottle', 'bread knife', 'soldering iron']",True
applying spreads on bread,spread,palette knife,palette knife,"['chain saw', 'counterbore', 'palette knife', 'abrader', 'hunting knife']",True
spreading icing on a cake,spread,pointing trowel,pointing trowel,"['pestle', 'pointing trowel', ""plumber's snake"", 'stamp', 'break seal']",True
distributing cleaning products,spread,tableknife,laptop,"['pump type plier', 'hook wrench', 'fork', 'tableknife', 'laptop']",False
organizing documents,staple,stapler,stapler,"['gouge', 'khukurus', 'dado plane', 'stapler', 'crank']",True
repairing books,staple,stapler,glue stick,"['lancet', 'scauper', 'stapler', 'glue stick', 'carriage wrench']",False
removing dirt from your teeth,stick,toothpick,toothpick,"['toothpick', 'power tool', 'pencil', 'hand shovel', 'showerdoor']",True
storing fruits and vegetables,store,box,box,"['box', 'razorblade', 'spreader', 'metal box', 'winebottle']",True
storing clean utensils,store,desk,desk,"['palette knife', 'dumbell', 'desk', ""croupier's rake"", 'paper cutter']",True
packing books for house shifting,store,dresser,dresser,"['handstamp', 'axe', 'thinning shear', 'claw hatchet', 'dresser']",True
keeping sporting equipment,store,box,box,"['ottoman', 'showercurtain', 'straight razor', 'box', 'circular saw']",True
storing important documents,store,dresser,dresser,"['book', 'trench knife', 'dresser', 'clasp knife', 'ottoman']",True
storing cereal box,store,box,box,"['toiletpaperhanger', 'die', 'food cup', 'dumbbell', 'box']",True
keeping dirty clothes,store,dresser,dresser,"['shovel', 'hand tool', 'dresser', 'cap', ""bricklayer's hammer""]",True
storing dog treats,store,desk,sidetable,"['sidetable', 'tennisracket', 'desk', 'clipper', 'hand drill']",False
organizing items,store,shelving unit,shelving unit,"['shelving unit', 'dirk', 'backsaw', 'soapbar', 'portable saw']",True
removing isolation from wires,strip,wire stripper,wire stripper,"['garden tool', 'food bag', 'pruning saw', 'wire stripper', 'alligator wrench']",True
supporting a laptop,support,footstool,footstool,"['footstool', 'socket wrench', 'die', 'round file', 'neolith']",True
displaying a statue,support,side table,side table,"['bayonet', 'side table', 'wateringcan', 'painting', 'battle ax']",True
eating dinner,support,stool,stool,"['bed', 'stool', 'compass saw', 'jigsaw', 'spade bit']",True
packing soil,tamp,stemmer,scraper,"['scraper', 'creditcard', 'stemmer', 'scrubbrush', 'countertop']",False
preparing coffee in a filter,tamp,tamp,tamp,"['pincer', 'circular saw', 'rat tail file', 'remote control', 'tamp']",True
setting tiles,tamp,stemmer,none,"['crosscut saw', 'stemmer', 'crank handle', 'adjustable wrench', 'bolt cutter']",False
telling the time,time,cell phone,cell phone,"['cell phone', 'plastic box', 'bevel', 'stiletto', 'die']",True
managing schedules,time,watch,watch,"['watch', 'egg', 'portable saw', 'dumbbell', 'tennisracket']",True
clearing the drain,unclog,trap and drain auger,trap and drain auger,"['trap and drain auger', 'food jar', 'paper box', 'cigar cutter', 'pruning knife']",True
fixing a toilet,unclog,trap and drain auger,trap and drain auger,"['burr', 'spraybottle', 'trap and drain auger', 'expansion bit', 'folding saw']",True
cleaning pipes,unclog,plunger,plunger,"['plunger', 'keyhole saw', 'watering can', 'cd', 'spoon']",True
washing dishes,wash,keyhole saw,none,"['keyhole saw', 'shaver', 'side table', 'bit', 'dumbell']",False
washing a fruit before cutting,wash,bandsaw,none of the tools listed are suitable for washing fruit.,"['hammer', 'sparkplug wrench', 'bandsaw', 'shiv', 'posthole digger']",False
washing your face,wash,compass saw,none,"['circular saw', 'compass saw', 'paper cutter', 'parang', 'firmer chisel']",False
doing laundry,wash,compass saw,none,"['showercurtain', 'monkey wrench', 'compass saw', 'pin wrench', 'burin']",False
cleaning dishes,wash,stamping machine,footstool,"['footstool', 'jack', 'ball', 'stamping machine', 'plexor.n.wn.medicine']",False
cleaning a surface,wipe,butter knife,butter knife,"['stoveburner', 'nailfile', 'sofa', 'butter knife', 'dog bed']",True
removing stains,wipe,butter knife,slouse,"['hatchet', 'slouse', 'bradawl', 'stool', 'butter knife']",False
wiping a surface clean,wipe,case knife,case knife,"['jackscrew', 'sandblaster', 'case knife', 'shelvingunit', 'trowel']",True
storing food,wrap,ball,pallet,"['ball', 'parer', 'dry battery', 'awl', 'pallet']",False
protecting items,wrap,water bottle,garbagecan,"['water bottle', 'stillson wrench', 'two handed saw', 'trepan', 'garbagecan']",False
tightening bolts,wrench,alligator wrench,alligator wrench,"['beading plane', 'burr', 'alligator wrench', 'wire stripper', 'hand mower']",True
loosening bolts,wrench,brace wrench,brace wrench,"['crank', 'circular saw', 'spade bit', 'brace wrench', 'television']",True
adjusting fixtures,wrench,monkey wrench,monkey wrench,"['surgical knife', 'monkey wrench', 'stiletto', 'box wrench', 'bathtubbasin']",True
changing bicycle components,wrench,box wrench,box wrench,"['paper box', 'palette knife', 'glass cutter', 'box wrench', 'pin wrench']",True
making a shopping list,write,desktop,desktop,"['alarmclock', 'candle', 'desktop', 'spud', 'dog wrench']",True
keeping a journal,write,pencil,pencil,"['cross bit', 'saltshaker', 'pipe wrench', 'scoop', 'pencil']",True
labelling items,write,pencil,pencil,"['pencil', ""carpenter's mallet"", 'coffee machine', 'garbagebag', 'garden tool']",True
writing a letter,write,laptop,laptop,"['spade', 'laptop', 'can opener', 'soda can', 'toilet paper']",True
